單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"3,861,626,106","1,728,626,378","2,132,999,728"
自營商(避險),"6,173,755,729","6,878,041,293","-704,285,564"
投信,"2,299,847,710","2,635,506,389","-335,658,679"
外資及陸資(不含外資自營商),"68,150,135,035","69,008,395,816","-858,260,781"
外資自營商,"18,188,280","18,181,430","6,850"
合計,"80,485,364,580","80,250,569,876","234,794,704"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
