單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"7,878,698,214","6,955,428,944","923,269,270"
自營商(避險),"14,691,095,070","21,264,484,777","-6,573,389,707"
投信,"18,957,952,359","11,746,373,610","7,211,578,749"
外資及陸資(不含外資自營商),"160,518,944,609","173,472,836,719","-12,953,892,110"
外資自營商,"138,900","107,210","31,690"
合計,"202,046,690,252","213,439,124,050","-11,392,433,798"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
