單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"4,329,018,654","5,449,976,539","-1,120,957,885"
自營商(避險),"6,962,160,628","6,123,002,730","839,157,898"
投信,"3,170,974,630","2,387,240,874","783,733,756"
外資及陸資(不含外資自營商),"91,765,233,415","82,474,228,125","9,291,005,290"
外資自營商,"33,269,500","18,781,260","14,488,240"
合計,"106,227,387,327","96,434,448,268","9,792,939,059"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
