單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"1,929,677,338","1,599,538,232","330,139,106"
自營商(避險),"4,999,352,549","6,558,477,722","-1,559,125,173"
投信,"3,774,389,400","2,863,989,614","910,399,786"
外資及陸資(不含外資自營商),"57,947,725,139","58,014,397,390","-66,672,251"
外資自營商,"20,493,440","16,538,770","3,954,670"
合計,"68,651,144,426","69,036,402,958","-385,258,532"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
