單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"3,676,328,056","3,467,481,648","208,846,408"
自營商(避險),"8,640,223,108","7,083,645,220","1,556,577,888"
投信,"3,214,553,414","2,758,869,400","455,684,014"
外資及陸資(不含外資自營商),"76,563,811,368","67,845,887,672","8,717,923,696"
外資自營商,"26,514,210","26,689,330","-175,120"
合計,"92,094,915,946","81,155,883,940","10,939,032,006"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
