證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,34.20,1.46,111,28.98,1.13,112/3
1102,亞泥,40.65,5.66,111,14.16,0.86,112/3
1103,嘉泥,18.70,2.67,111,71.92,0.58,112/3
1104,環泥,29.50,6.1,111,8.81,0.9,112/3
1108,幸福,15.75,5.08,111,8.56,1.27,112/3
1109,信大,18.10,4.42,111,10.65,0.78,112/3
1110,東泥,18.65,0.54,111,39.68,1.19,112/3
1201,味全,19.05,1.26,111,68.04,1.3,112/3
1203,味王,57.60,1.91,111,33.49,2.44,112/3
1210,大成,58.80,2.55,111,13.36,2.17,112/3
1213,大飲,7.16,0.0,111,-,1.51,112/3
1215,卜蜂,95.80,3.65,111,13.88,3.06,112/3
1216,統一,73.00,4.32,111,21.47,3.27,112/3
1217,愛之味,12.10,3.31,111,36.67,0.88,112/3
1218,泰山,22.05,2.59,111,2.06,0.9,112/3
1219,福壽,19.30,4.15,111,25.73,1.43,112/3
1220,台榮,14.25,1.4,111,32.39,1.12,112/3
1225,福懋油,53.70,3.72,111,47.11,3.65,112/3
1227,佳格,38.80,3.32,111,29.85,2.03,112/3
1229,聯華,65.30,3.06,111,25.81,2.4,112/3
1231,聯華食,87.50,2.97,111,28.41,4.08,112/3
1232,大統益,142.00,4.23,111,20.23,4.49,112/3
1233,天仁,34.60,2.46,111,30.09,2.15,112/3
1234,黑松,40.45,4.45,111,16.85,0.88,112/3
1235,興泰,75.30,2.92,111,46.77,1.6,112/3
1236,宏亞,24.20,4.13,111,56.28,0.87,112/3
1256,鮮活果汁-KY,240.50,2.7,111,16.32,2.1,112/3
1301,台塑,78.10,5.38,111,173.56,1.42,112/3
1303,南亞,65.60,4.57,111,95.07,1.42,112/3
1304,台聚,19.65,3.56,111,32.21,0.88,112/3
1305,華夏,22.35,1.34,111,39.91,1.34,112/3
1307,三芳,25.75,3.11,111,15.06,1.12,112/3
1308,亞聚,23.55,5.1,111,24.53,1.02,112/3
1309,台達化,16.40,3.05,111,-,0.95,112/3
1310,台苯,15.40,1.3,111,-,1.28,112/3
1312,國喬,15.15,3.3,111,-,0.44,112/3
1313,聯成,15.05,1.33,111,-,0.66,112/3
1314,中石化,9.80,0.0,111,-,0.48,112/3
1315,達新,72.20,8.31,111,16.87,0.66,112/3
1316,上曜,12.90,4.26,111,-,1.1,112/3
1319,東陽,76.50,3.27,111,17.63,1.82,112/3
1321,大洋,36.90,0.0,111,99.73,1.41,112/3
1323,永裕,31.40,3.5,111,22.75,1.16,112/3
1324,地球,17.30,1.16,111,30.35,1.34,112/3
1325,恆大,43.45,1.15,111,111.41,1.33,112/3
1326,台化,61.10,1.55,111,381.88,1.07,112/3
1337,再生-KY,7.55,0.0,111,-,0.44,112/3
1338,廣華-KY,42.60,4.69,111,-,0.57,112/3
1339,昭輝,64.80,4.63,111,14.93,1.26,112/3
1340,勝悅-KY,11.45,0.0,111,-,0.4,112/3
1341,富林-KY,62.60,9.78,111,12.99,2.48,112/3
1342,八貫,117.50,4.57,111,15.52,3.97,112/3
1402,遠東新,31.45,4.29,111,29.39,0.77,112/3
1409,新纖,15.65,6.39,111,36.40,0.7,112/3
