證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,50.40,6.94,109,11.91,1.46,109/4
1102,亞泥,50.00,7.1,109,11.42,1.14,109/4
1103,嘉泥,24.70,5.67,109,9.01,0.66,109/4
1104,環泥,26.70,4.12,109,13.98,0.94,109/4
1108,幸福,17.10,4.09,109,17.63,1.49,109/4
1109,信大,28.90,5.19,109,9.83,1.32,109/4
1110,東泥,18.60,0.54,109,465.00,1.25,109/4
1201,味全,23.65,2.24,109,22.31,1.75,109/4
1203,味王,37.75,2.91,109,20.86,1.74,109/4
1210,大成,58.40,5.14,109,14.64,2.26,109/4
1213,大飲,8.85,0.0,108,-,0.93,109/4
1215,卜蜂,79.20,5.05,108,12.82,2.56,109/4
1216,統一,74.70,3.61,109,19.71,3.71,109/4
1217,愛之味,10.55,0.0,108,22.45,0.86,109/4
1218,泰山,32.30,4.33,109,18.46,2.24,109/4
1219,福壽,23.30,1.72,108,12.20,1.70,109/4
1220,台榮,16.45,6.08,109,16.13,1.23,109/4
1225,福懋油,53.80,2.6,109,31.28,3.57,109/4
1227,佳格,57.70,4.33,109,16.30,2.96,109/4
1229,聯華,52.10,5.18,109,21.44,2.09,109/4
1231,聯華食,58.40,4.45,109,15.61,2.65,109/4
1232,大統益,143.00,4.2,109,17.70,5.02,109/4
1233,天仁,35.40,2.26,109,56.19,2.14,109/4
1234,黑松,36.90,4.88,109,16.70,0.82,109/4
1235,興泰,29.05,3.79,108,44.69,0.98,109/4
1236,宏亞,14.60,1.37,109,-,0.98,109/4
1256,鮮活果汁-KY,447.50,2.68,109,19.46,5.74,109/4
1301,台塑,111.50,2.15,109,35.40,2.13,109/4
1303,南亞,91.10,2.63,109,28.12,2.10,109/4
1304,台聚,38.75,2.58,109,17.22,1.98,109/4
1305,華夏,45.40,5.07,109,15.39,2.59,109/4
1307,三芳,24.20,2.07,109,44.00,1.22,109/4
1308,亞聚,34.65,4.04,109,18.24,1.67,109/4
1309,台達化,52.40,5.73,109,9.39,2.84,109/4
1310,台苯,23.65,2.11,109,43.00,1.72,109/4
1312,國喬,32.65,0.0,108,7.35,1.07,109/4
1313,聯成,29.25,3.42,109,17.73,1.51,109/4
1314,中石化,14.65,2.05,108,69.76,0.68,109/4
1315,達新,75.10,10.65,109,1.85,0.82,109/4
1316,上曜,12.40,0.0,108,62.00,1.18,109/4
1319,東陽,40.00,2.0,109,28.78,1.09,109/4
