證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,34.90,2.87,112,31.44,1.13,113/1
1102,亞泥,41.05,5.12,112,13.07,0.85,113/1
1103,嘉泥,17.95,2.79,112,598.33,0.57,113/1
1104,環泥,32.40,6.17,112,10.49,0.96,113/1
1108,幸福,16.25,6.15,112,12.60,1.38,113/1
1109,信大,18.05,6.65,112,9.30,0.74,113/1
1110,東泥,23.20,0.86,112,92.80,1.46,113/1
1201,味全,18.30,1.48,112,33.89,1.25,113/1
1203,味王,53.70,2.05,112,25.45,2.16,113/1
1210,大成,57.40,3.87,112,11.67,2.11,113/1
1213,大飲,10.20,0.0,111,-,2.85,113/1
1215,卜蜂,100.50,5.47,112,13.36,2.98,113/1
1216,統一,87.20,3.44,112,26.27,3.7,113/1
1217,愛之味,12.70,1.81,112,29.53,0.89,113/1
1218,泰山,20.95,0.0,112,69.83,0.83,113/1
1219,福壽,18.10,4.42,112,20.11,1.31,113/1
1220,台榮,15.00,2.67,112,13.76,1.12,113/1
1225,福懋油,129.50,1.08,112,79.45,8.29,113/1
1227,佳格,39.80,3.14,112,25.19,2.0,113/1
1229,聯華,64.00,3.28,112,24.24,2.1,113/1
1231,聯華食,119.50,2.18,112,28.73,4.87,113/1
1232,大統益,141.50,4.66,112,17.32,4.48,113/2
1233,天仁,33.30,2.7,112,30.83,2.19,113/1
1234,黑松,42.60,4.46,112,18.36,0.95,113/1
1235,興泰,102.50,0.98,112,38.97,1.63,113/1
1236,宏亞,24.90,2.61,112,103.75,0.94,113/1
1256,鮮活果汁-KY,185.00,3.57,112,14.91,1.61,113/1
1301,台塑,58.80,1.7,112,71.71,1.11,113/1
1303,南亞,49.70,1.41,112,59.17,1.09,113/1
1304,台聚,15.90,2.2,112,-,0.74,113/1
1305,華夏,17.90,1.96,112,137.69,1.09,113/1
1307,三芳,31.55,4.75,112,12.37,1.39,113/1
1308,亞聚,18.75,2.4,112,-,0.86,113/1
1309,台達化,18.75,1.6,112,-,1.13,113/1
1310,台苯,13.90,0.0,112,-,1.05,113/1
1312,國喬,14.40,0.0,112,-,0.48,113/1
1313,聯成,12.40,1.61,112,-,0.53,113/1
1314,中石化,10.35,0.0,112,207.00,0.49,113/1
1315,達新,71.40,7.0,112,19.09,0.67,113/1
1316,上曜,20.35,0.0,112,-,1.74,113/1
1319,東陽,95.20,4.2,112,15.21,2.1,113/1
1321,大洋,36.40,1.1,112,44.94,1.3,113/1
1323,永裕,29.85,3.35,112,33.17,1.12,113/1
1324,地球,13.55,1.48,112,30.80,1.06,113/1
1325,恆大,29.40,2.04,112,77.37,0.9,113/1
1326,台化,50.00,2.5,112,27.03,0.9,113/1
1337,再生-KY,7.43,0.0,112,-,0.46,113/1
1338,廣華-KY,31.55,1.58,112,-,0.43,113/1
1339,昭輝,62.20,4.82,112,9.13,1.19,113/1
1340,勝悅-KY,11.00,0.0,112,-,0.45,113/1
1341,富林-KY,67.00,6.57,112,14.76,2.96,113/1
1342,八貫,97.30,6.17,112,12.62,3.44,113/1
1402,遠東新,33.40,4.04,112,21.41,0.77,113/1
1409,新纖,17.35,3.17,112,25.51,0.79,113/1
1410,南染,36.80,0.82,112,102.22,2.17,113/1
1413,宏洲,10.25,0.0,112,-,1.25,113/1
1414,東和,23.15,1.08,112,85.74,1.62,113/1
1416,廣豐,12.15,4.12,112,18.13,0.6,113/1
1417,嘉裕,11.30,1.77,112,-,0.82,113/1
1418,東華,37.70,0.0,112,73.92,1.66,113/1
1419,新紡,47.75,2.51,112,22.00,1.04,113/1
1423,利華,42.80,1.4,112,99.53,1.44,113/1
1432,大魯閣,17.60,0.0,112,35.20,2.06,113/1
1434,福懋,22.50,2.22,112,70.31,0.75,113/1
1435,中福,0.00,0.0,111,-,5.04,113/1
1436,華友聯,163.50,4.01,112,17.54,5.12,113/1
1437,勤益控,35.90,3.15,112,11.93,0.95,113/1
1438,三地開發,76.90,0.0,112,-,3.8,113/1
1439,雋揚,29.10,1.03,112,14.48,1.01,113/1
1440,南紡,17.55,1.99,112,11.78,1.0,113/1
1441,大東,14.70,0.0,112,-,2.73,113/1
1442,名軒,66.00,5.3,112,11.54,3.13,113/1
1443,立益物流,31.60,0.0,112,17.95,2.12,113/1
1444,力麗,10.20,0.0,112,127.50,0.93,113/1
1445,大宇,17.00,14.71,112,2.24,0.83,113/1
1446,宏和,52.80,1.33,112,17.48,4.01,113/1
1447,力鵬,10.60,0.0,112,-,0.99,113/1
1449,佳和,21.45,0.19,112,23.32,1.12,113/1
1451,年興,19.45,2.57,112,-,0.57,113/1
1452,宏益,16.60,1.81,112,36.09,0.8,113/1
1453,大將,24.10,1.24,112,33.47,1.77,113/1
1454,台富,17.55,1.42,112,51.62,1.35,113/1
1455,集盛,12.90,0.0,112,-,1.08,113/1
1456,怡華,23.90,0.84,112,108.64,1.52,113/1
1457,宜進,20.80,7.21,112,8.42,0.89,113/1
1459,聯發,10.20,0.0,112,92.73,1.15,113/1
1460,宏遠,7.98,0.0,112,-,0.91,113/1
1463,強盛新,24.25,2.06,112,44.91,1.73,113/1
1464,得力,13.35,1.87,112,89.00,1.04,113/1
1465,偉全,15.00,3.33,112,16.67,0.95,113/1
1466,聚隆,12.75,0.0,112,-,0.99,113/1
1467,南緯,11.40,0.0,112,-,0.93,113/1
1468,昶和,14.35,0.0,112,32.61,1.84,113/1
1470,大統新創,20.80,2.79,112,39.25,1.84,113/1
1471,首利,15.05,0.0,112,-,1.56,113/1
1472,三洋實業,59.70,3.35,112,14.01,1.73,113/1
1473,台南,38.40,3.13,112,12.59,1.4,113/1
1474,弘裕,13.50,0.0,112,30.68,0.83,113/1
1475,業旺,67.40,2.97,112,13.59,3.23,113/1
1476,儒鴻,520.00,2.6,112,24.70,6.04,113/1
1477,聚陽,447.00,3.67,112,25.97,8.21,113/1
1503,士電,273.00,1.1,112,52.00,3.59,113/1
1504,東元,48.65,4.52,112,19.15,1.38,113/1
1506,正道,16.75,0.0,112,64.42,1.88,113/1
1512,瑞利,8.20,0.0,112,-,2.32,113/1
1513,中興電,212.50,1.69,112,58.54,5.67,113/1
1514,亞力,152.00,1.18,112,45.51,7.1,113/1
1515,力山,42.50,2.82,112,12.28,2.01,113/1
1516,川飛,22.35,1.39,112,42.17,1.85,113/1
1517,利奇,17.25,1.16,112,-,1.04,113/1
1519,華城,775.00,0.9,112,68.16,39.87,113/1
1521,大億,37.95,1.84,112,52.71,1.6,113/1
1522,堤維西,68.40,2.92,112,15.41,2.36,113/1
1524,耿鼎,30.75,4.23,112,10.64,1.9,113/1
1525,江申,71.30,4.63,112,20.14,1.07,113/1
1526,日馳,30.90,1.94,112,-,1.32,113/1
1527,鑽全,43.70,4.58,112,13.87,1.24,113/1
1528,恩德,13.40,0.75,112,-,1.09,113/1
1529,樂事綠能,34.55,1.74,112,70.51,2.98,113/1
1530,亞崴,31.50,4.76,112,14.32,0.91,113/1
1531,高林股,15.10,1.32,112,52.07,0.75,113/1
1532,勤美,43.40,3.48,112,10.99,1.23,113/1
1533,車王電,45.10,0.0,112,-,1.99,113/1
1535,中宇,61.50,5.37,112,13.58,2.02,113/1
1536,和大,62.50,1.6,112,52.52,1.97,113/1
1537,廣隆,146.50,4.78,112,17.28,2.69,113/1
1538,正峰,18.80,0.0,112,-,4.78,113/1
1539,巨庭,23.25,2.58,112,14.01,0.94,113/1
1540,喬福,34.40,3.2,112,19.01,1.97,113/1
1541,錩泰,30.95,1.62,112,16.91,1.25,113/1
1558,伸興,101.00,3.76,112,20.04,1.22,113/1
1560,中砂,323.00,1.24,112,50.39,8.01,113/1
1563,巧新,67.90,2.65,112,23.91,1.9,113/1
1568,倉佑,29.70,4.51,112,9.43,1.72,113/1
1582,信錦,104.50,3.86,112,17.59,2.04,113/1
1583,程泰,66.80,5.99,112,11.97,1.32,113/1
1587,吉茂,50.40,1.98,112,88.42,2.5,113/1
1589,永冠-KY,44.15,0.0,112,-,0.64,113/1
1590,亞德客-KY,873.00,2.03,112,24.34,4.2,113/1
1597,直得,93.70,0.85,112,84.41,3.52,113/1
1598,岱宇,30.60,0.0,112,204.00,1.03,113/1
1603,華電,43.00,3.02,112,13.27,1.02,113/1
1604,聲寶,28.05,5.35,112,13.29,1.28,113/1
1605,華新,35.90,3.06,112,37.01,1.02,113/1
1608,華榮,37.95,2.64,112,18.25,2.02,113/1
1609,大亞,57.20,2.97,112,34.46,2.84,113/1
1611,中電,20.00,2.5,112,38.46,1.47,113/1
1612,宏泰,36.45,5.49,112,17.61,1.46,113/1
1614,三洋電,41.15,2.6,112,36.74,2.0,113/1
1615,大山,66.90,4.3,112,18.64,3.44,113/1
1616,億泰,23.15,1.6,112,18.52,2.29,113/1
1617,榮星,23.35,1.2,112,389.17,1.8,113/1
1618,合機,50.70,1.97,112,21.57,1.8,113/1
1626,艾美特-KY,15.85,1.89,112,-,0.78,113/1
1701,中化,21.95,2.28,112,19.95,0.87,113/1
1702,南僑,58.50,4.27,112,11.43,1.49,113/1
1707,葡萄王,143.00,4.83,112,14.80,2.06,113/1
1708,東鹼,35.55,4.22,112,28.44,1.39,113/1
1709,和益,24.20,2.48,112,22.62,1.41,113/1
1710,東聯,17.90,1.12,112,-,1.3,113/1
1711,永光,19.35,0.78,112,138.21,1.27,113/1
1712,興農,46.00,6.09,112,18.04,2.52,113/1
1713,國化,56.30,2.49,112,26.43,2.92,113/1
1714,和桐,10.25,2.93,112,13.85,0.81,113/1
