證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,32.75,3.05,112,34.84,1.06,113/2
1102,亞泥,45.80,4.59,112,14.49,0.91,113/2
1103,嘉泥,18.05,2.77,112,120.33,0.56,113/2
1104,環泥,30.75,6.5,112,10.12,0.92,113/2
1108,幸福,14.90,6.71,112,12.02,1.22,113/2
1109,信大,18.45,6.5,112,9.71,0.78,113/2
1110,東泥,21.60,0.93,112,90.00,1.35,113/2
1201,味全,18.05,1.5,112,26.94,1.21,113/2
1203,味王,50.00,2.2,112,22.42,2.06,113/2
1210,大成,51.40,4.32,112,11.25,1.86,113/2
1213,大飲,12.00,0.0,111,-,3.35,113/2
1215,卜蜂,97.30,5.65,112,14.39,3.10,113/2
1216,統一,89.70,3.34,112,27.43,4.11,113/2
1217,愛之味,12.40,1.85,112,19.68,0.82,113/2
1218,泰山,20.35,0.0,112,13.57,0.79,113/2
1219,福壽,17.15,4.66,112,20.18,1.27,113/2
1220,台榮,16.35,2.45,112,12.48,1.21,113/2
1225,福懋油,146.00,0.96,112,71.22,9.84,113/2
1227,佳格,38.65,3.23,112,22.60,2.03,113/2
1229,聯華,61.00,3.44,112,22.43,2.03,113/2
1231,聯華食,109.00,2.39,112,23.49,4.57,113/2
1232,大統益,149.00,4.43,112,18.24,4.72,113/2
1233,天仁,33.25,2.71,112,34.28,2.07,113/2
1234,黑松,41.95,4.53,112,17.19,0.92,113/2
1235,興泰,141.50,0.71,112,29.85,1.66,113/2
1236,宏亞,23.40,2.78,112,180.00,0.81,113/2
1256,鮮活果汁-KY,141.00,4.68,112,15.61,1.47,113/2
1301,台塑,50.60,1.98,112,60.24,0.94,113/2
1303,南亞,43.40,1.61,112,46.17,0.93,113/2
1304,台聚,15.70,2.23,112,-,0.74,113/2
1305,華夏,16.35,2.14,112,54.50,1.01,113/2
1307,三芳,37.05,4.05,112,13.09,1.56,113/2
1308,亞聚,18.40,2.45,112,-,0.86,113/2
1309,台達化,19.75,1.52,112,-,1.22,113/2
1310,台苯,12.40,0.0,112,-,0.93,113/2
1312,國喬,13.05,0.0,112,-,0.44,113/2
1313,聯成,11.70,1.71,112,-,0.52,113/2
1314,中石化,9.21,0.0,112,28.78,0.44,113/2
1315,達新,70.50,7.09,112,36.91,0.66,113/2
1316,上曜,17.00,0.0,112,-,1.39,113/2
1319,東陽,109.50,3.65,112,16.27,2.55,113/2
1321,大洋,37.20,1.08,112,35.43,1.32,113/2
1323,永裕,27.20,3.68,112,28.04,1.00,113/2
1324,地球,13.30,1.5,112,39.12,1.04,113/2
1325,恆大,27.30,2.2,112,303.33,0.85,113/2
1326,台化,41.95,2.98,112,22.31,0.75,113/2
1337,再生-KY,7.13,0.0,112,-,0.44,113/2
1338,廣華-KY,31.65,1.58,112,-,0.43,113/2
1339,昭輝,58.80,5.1,112,9.20,1.10,113/2
1340,勝悅-KY,10.35,0.0,112,-,0.44,113/2
1341,富林-KY,67.40,6.53,112,14.81,2.76,113/2
1342,八貫,98.50,6.09,112,12.83,3.25,113/2
1402,遠東新,37.75,3.58,112,21.21,0.88,113/2
1409,新纖,16.00,3.44,112,19.51,0.70,113/2
1410,南染,37.20,0.81,112,100.54,2.18,113/2
1413,宏洲,10.05,0.0,112,-,1.25,113/2
1414,東和,22.10,1.13,112,81.85,1.53,113/2
1416,廣豐,12.75,3.92,112,13.56,0.60,113/2
1417,嘉裕,10.30,1.94,112,-,0.77,113/2
1418,東華,32.70,0.0,112,53.61,1.47,113/2
1419,新紡,48.65,2.47,112,20.97,0.99,113/2
1423,利華,44.85,1.34,112,63.17,1.43,113/2
1432,大魯閣,18.30,0.0,112,79.57,1.93,113/2
1434,福懋,20.10,2.49,112,105.79,0.70,113/2
1435,中福,46.60,0.0,111,-,5.12,113/2
1436,華友聯,134.50,4.88,112,8.75,3.53,113/2
1437,勤益控,36.55,3.09,112,10.63,0.92,113/2
1438,三地開發,62.60,0.0,112,-,3.15,113/2
1439,雋揚,31.00,0.97,112,19.75,1.05,113/2
1440,南紡,15.95,2.19,112,10.63,0.89,113/2
1441,大東,16.10,0.0,112,178.89,1.94,113/2
1442,名軒,67.30,5.2,112,8.51,3.37,113/2
1443,立益物流,32.70,0.0,112,16.43,2.12,113/2
1444,力麗,9.36,0.0,112,44.57,0.84,113/2
1445,大宇,19.65,12.72,112,2.61,1.08,113/2
1446,宏和,44.85,1.56,112,8.76,3.08,113/2
1447,力鵬,8.63,0.0,112,-,0.79,113/2
1449,佳和,18.65,0.16,112,16.22,0.91,113/2
1451,年興,20.00,2.5,112,-,0.57,113/2
1452,宏益,16.95,1.77,112,21.73,0.79,113/2
1453,大將,18.60,1.61,112,25.83,1.36,113/2
1454,台富,18.35,1.36,112,70.58,1.41,113/2
1455,集盛,11.10,0.0,112,69.38,0.91,113/2
1456,怡華,18.20,1.1,112,-,1.19,113/2
1457,宜進,20.20,7.43,112,6.94,0.86,113/2
1459,聯發,10.15,0.0,112,29.85,1.07,113/2
1460,宏遠,7.18,0.0,112,-,0.83,113/2
1463,強盛新,23.10,2.16,112,45.29,1.72,113/2
1464,得力,14.05,1.78,112,28.67,1.09,113/2
1465,偉全,15.25,3.28,112,20.33,0.95,113/2
1466,聚隆,12.90,0.0,112,-,1.00,113/2
1467,南緯,10.25,0.0,112,51.25,0.83,113/2
1468,昶和,14.20,0.0,112,18.68,1.71,113/2
1470,大統新創,22.10,2.62,112,31.57,1.91,113/2
1471,首利,13.40,0.0,112,670.00,1.38,113/2
1472,三洋實業,59.60,3.36,112,14.83,1.81,113/2
1473,台南,37.45,3.2,112,11.56,1.38,113/2
1474,弘裕,12.60,0.0,112,16.15,0.76,113/2
1475,業旺,61.20,3.27,112,10.37,2.90,113/2
1476,儒鴻,569.00,2.37,112,25.53,6.14,113/2
1477,聚陽,366.50,4.47,112,21.03,6.29,113/2
1503,士電,229.00,1.31,112,41.94,2.99,113/2
1504,東元,49.70,4.43,112,21.52,1.36,113/2
1506,正道,15.40,0.0,112,77.00,1.71,113/2
1512,瑞利,7.25,0.0,112,-,2.03,113/2
1513,中興電,175.00,2.06,112,25.62,4.83,113/2
1514,亞力,125.00,1.42,112,37.20,6.07,113/2
1515,力山,36.90,3.25,112,9.37,1.70,113/2
1516,川飛,19.45,1.59,112,23.43,1.58,113/2
1517,利奇,15.60,1.28,112,-,0.95,113/2
1519,華城,648.00,1.08,112,50.94,28.28,113/2
1521,大億,38.80,1.8,112,40.84,1.66,113/2
1522,堤維西,64.60,3.1,112,12.14,2.25,113/2
1524,耿鼎,36.50,3.56,112,12.05,2.19,113/2
1525,江申,70.40,4.69,112,18.98,1.08,113/2
1526,日馳,28.90,2.08,112,-,1.23,113/2
1527,鑽全,47.30,4.23,112,13.75,1.39,113/2
1528,恩德,14.65,0.68,112,-,1.20,113/2
1529,樂事綠能,29.85,2.01,112,149.25,2.58,113/2
1530,亞崴,34.15,4.39,112,13.94,1.02,113/2
1531,高林股,14.55,1.37,112,29.10,0.72,113/2
1532,勤美,39.05,3.66,112,7.45,1.04,113/2
1533,車王電,41.20,0.0,112,-,1.85,113/2
1535,中宇,61.40,5.37,112,14.15,2.18,113/2
1536,和大,58.00,1.72,112,100.00,1.87,113/2
1537,廣隆,153.00,4.58,112,15.76,2.99,113/2
1538,正峰,18.30,0.0,112,-,4.84,113/2
1539,巨庭,32.50,1.85,112,19.58,1.32,113/2
1540,喬福,49.95,2.2,112,23.90,2.91,113/2
1541,錩泰,34.25,1.46,112,13.33,1.35,113/2
1558,伸興,117.50,3.23,112,20.80,1.46,113/2
1560,中砂,321.00,1.25,112,48.42,7.30,113/2
1563,巧新,62.40,2.88,112,20.59,1.55,113/2
1568,倉佑,29.35,4.57,112,10.12,1.67,113/2
1582,信錦,108.50,3.71,112,15.39,2.16,113/2
1583,程泰,62.40,6.41,112,10.13,1.27,113/2
