證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,36.75,5.44,110,49.66,1.24,111/4
1102,亞泥,42.60,5.4,111,9.82,0.94,111/3
1103,嘉泥,18.90,3.44,110,-,0.57,111/4
1104,環泥,24.10,4.15,110,8.76,0.78,111/3
1108,幸福,13.25,4.53,110,13.52,1.16,111/3
1109,信大,16.75,8.96,110,14.32,0.74,111/4
1110,東泥,17.95,1.11,110,163.18,1.21,111/3
1201,味全,20.75,2.41,110,23.58,1.45,111/3
1203,味王,37.00,2.97,110,14.07,1.63,111/3
1210,大成,50.50,3.96,110,21.58,2.06,111/3
1213,大飲,7.21,0.0,110,-,1.07,111/3
1215,卜蜂,82.40,4.85,110,16.35,2.86,111/3
1216,統一,68.90,4.57,111,22.81,3.11,111/4
1217,愛之味,11.35,2.64,110,25.22,0.85,111/3
1218,泰山,28.95,3.45,110,24.33,2.03,111/3
1219,福壽,21.35,5.15,110,18.41,1.57,111/3
1220,台榮,17.55,5.7,110,48.75,1.4,111/3
1225,福懋油,57.60,2.78,110,27.17,3.66,111/3
1227,佳格,40.90,4.65,110,25.40,2.14,111/3
1229,聯華,55.10,4.17,110,21.78,2.29,111/3
1231,聯華食,86.20,3.02,110,22.05,3.96,111/3
1232,大統益,148.00,4.05,111,19.30,4.6,111/4
1233,天仁,33.55,2.38,110,61.00,2.14,111/3
1234,黑松,35.55,4.78,110,15.00,0.79,111/3
1235,興泰,69.10,5.5,110,51.19,2.34,111/3
1236,宏亞,23.55,4.25,111,6.01,0.87,111/4
1256,鮮活果汁-KY,340.00,3.82,110,33.24,3.16,111/3
1301,台塑,89.40,4.7,111,15.74,1.59,111/4
1303,南亞,74.10,4.05,111,18.30,1.57,111/4
1304,台聚,24.85,2.82,111,10.02,1.1,111/3
1305,華夏,26.20,1.15,111,-,1.61,111/4
1307,三芳,21.10,3.79,111,17.73,0.97,111/3
1308,亞聚,28.55,4.2,111,11.70,1.19,111/4
1309,台達化,22.10,2.26,111,21.25,1.22,111/4
1310,台苯,13.80,1.45,111,-,1.13,111/4
1312,國喬,19.55,10.23,110,28.75,0.54,111/3
1313,聯成,14.70,1.36,111,-,0.72,111/3
1314,中石化,9.98,4.01,110,35.64,0.47,111/3
1315,達新,71.60,6.28,110,9.70,0.66,111/3
1316,上曜,12.55,5.58,111,17.93,0.97,111/4
1319,東陽,43.80,5.71,111,13.00,1.11,111/3
1321,大洋,37.00,1.89,110,-,1.38,111/4
1323,永裕,33.30,3.3,111,16.09,1.23,111/4
1324,地球,11.35,1.76,110,283.75,0.91,111/3
1325,恆大,23.55,8.49,110,54.77,0.72,111/3
1326,台化,68.40,1.39,111,54.29,1.23,111/4
1337,再生-KY,7.04,0.0,110,-,0.39,111/4
1338,廣華-KY,45.55,5.49,110,13.72,0.58,111/3
1339,昭輝,45.70,4.38,110,7.03,0.9,111/3
1340,勝悅-KY,10.70,0.0,110,-,0.34,111/3
1341,富林-KY,69.80,8.6,110,11.59,2.7,111/3
1342,八貫,150.00,3.58,111,20.69,5.15,111/4
1402,遠東新,31.30,4.31,111,17.99,0.79,111/3
1409,新纖,18.05,7.76,110,7.92,0.84,111/3
1410,南染,39.50,3.29,110,41.58,2.29,111/3
1413,宏洲,9.67,0.0,110,12.89,1.04,111/4
1414,東和,17.95,3.01,110,27.20,1.28,111/3
1416,廣豐,10.70,4.67,110,20.98,0.55,111/3
1417,嘉裕,13.65,2.71,111,-,0.95,111/3
1418,東華,14.00,0.0,110,-,0.68,111/3
1419,新紡,41.05,2.44,110,6.07,1.07,111/3
1423,利華,20.35,3.69,110,38.40,0.93,111/4
1432,大魯閣,16.65,0.0,110,-,2.05,111/3
1434,福懋,27.55,5.44,111,13.64,0.83,111/4
1436,華友聯,55.70,7.45,110,10.59,1.7,111/3
1437,勤益控,27.65,2.89,111,13.83,0.79,111/4
1438,三地開發,32.95,3.03,111,5.87,1.58,111/3
1439,雋揚,23.00,0.87,110,13.14,0.92,111/3
1440,南紡,16.90,2.07,111,24.14,1.01,111/4
1441,大東,8.37,0.0,110,-,1.23,111/3
1442,名軒,31.80,3.77,110,75.71,2.09,111/3
1443,立益物流,29.10,0.0,110,10.17,2.4,111/3
1444,力麗,10.50,2.86,110,8.02,0.89,111/3
1445,大宇,15.90,0.0,110,-,1.3,111/3
1446,宏和,31.55,0.95,110,-,2.97,111/3
1447,力鵬,8.10,0.0,110,27.93,0.7,111/3
1449,佳和,15.25,0.0,110,9.78,0.77,111/3
1451,年興,23.10,8.66,111,11.21,0.63,111/4
1452,宏益,17.80,4.49,111,18.35,0.88,111/4
1453,大將,15.30,1.96,110,17.19,1.15,111/3
1454,台富,12.70,1.97,111,36.29,0.97,111/3
1455,集盛,10.90,0.92,111,-,0.88,111/4
1456,怡華,15.05,9.97,110,-,0.92,111/4
1457,宜進,18.70,5.35,110,4.20,0.81,111/3
1459,聯發,8.85,2.26,110,-,1.0,111/4
1460,宏遠,7.62,0.0,110,-,0.78,111/3
1463,強盛新,14.25,2.81,110,37.50,1.08,111/3
1464,得力,15.10,1.66,110,13.85,1.1,111/3
1465,偉全,14.35,2.09,110,14.49,0.88,111/3
1466,聚隆,11.55,8.66,110,33.00,0.78,111/3
1467,南緯,12.05,0.0,110,40.17,0.9,111/3
1468,昶和,14.40,0.0,110,15.16,1.76,111/3
1470,大統新創,19.00,4.21,110,32.76,1.68,111/3
1471,首利,7.89,0.0,110,-,1.22,111/3
1472,三洋實業,31.30,0.0,110,-,1.02,111/3
1473,台南,24.00,0.42,110,14.81,0.99,111/3
1474,弘裕,12.30,4.07,110,15.57,0.74,111/3
1475,業旺,67.00,0.0,110,13.87,4.55,111/3
1476,儒鴻,455.50,3.73,111,18.40,4.97,111/4
1477,聚陽,214.00,4.44,110,15.19,3.53,111/3
1503,士電,80.40,2.49,111,20.35,1.53,111/3
1504,東元,35.20,3.84,110,22.14,0.99,111/3
1506,正道,21.60,0.0,110,43.20,2.76,111/3
1512,瑞利,15.50,0.0,110,-,13.6,111/3
1513,中興電,94.70,3.7,111,18.18,3.38,111/4
1514,亞力,39.55,3.16,110,19.58,2.54,111/3
1515,力山,29.15,10.29,110,-,1.52,111/4
1516,川飛,20.35,6.19,111,14.96,1.61,111/4
1517,利奇,20.10,3.98,110,6.91,1.12,111/3
1519,華城,66.80,3.74,111,32.91,4.79,111/3
1521,大億,37.20,1.88,111,24.64,1.58,111/3
