證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,38.70,1.29,111,52.30,1.31,111/4
1102,亞泥,43.95,5.23,111,12.96,0.97,111/4
1103,嘉泥,20.05,2.49,111,-,0.61,111/4
1104,環泥,28.30,5.3,111,9.07,0.88,111/4
1108,幸福,16.10,4.97,111,11.18,1.33,111/4
1109,信大,17.80,4.49,111,15.21,0.78,111/4
1110,東泥,18.35,0.54,111,70.58,1.21,111/4
1201,味全,20.05,1.2,111,42.66,1.4,111/4
1203,味王,38.20,2.88,111,14.52,1.64,111/4
1210,大成,51.30,3.9,110,19.81,2.08,111/4
1213,大飲,7.07,0.0,110,-,1.09,111/4
1215,卜蜂,90.00,4.44,110,17.05,2.95,111/4
1216,統一,73.60,4.28,111,24.37,3.33,111/4
1217,愛之味,11.00,3.64,111,19.64,0.81,111/4
1218,泰山,29.35,3.41,110,2.41,1.14,111/4
1219,福壽,21.25,3.76,111,21.25,1.56,111/4
1220,台榮,16.10,1.24,111,61.92,1.28,111/4
1225,福懋油,60.20,3.32,111,35.62,3.79,111/4
1227,佳格,40.40,3.19,111,30.15,2.1,111/4
1229,聯華,61.00,3.28,111,23.19,2.41,111/4
1231,聯華食,91.00,2.86,111,23.39,3.96,111/4
1232,大統益,150.00,4.0,111,19.56,4.66,111/4
1233,天仁,34.20,2.49,111,60.00,2.08,111/4
1234,黑松,36.35,4.95,111,16.45,0.8,111/4
1235,興泰,70.20,5.41,110,13.63,1.45,111/4
1236,宏亞,23.55,4.25,111,6.01,0.87,111/4
1256,鮮活果汁-KY,308.50,2.11,111,25.88,2.86,111/4
1301,台塑,93.90,4.47,111,16.53,1.67,111/4
1303,南亞,78.00,3.85,111,19.26,1.65,111/4
1304,台聚,25.50,2.75,111,17.59,1.12,111/4
1305,華夏,25.05,1.2,111,-,1.54,111/4
1307,三芳,20.90,3.83,111,17.71,0.98,111/4
1308,亞聚,27.55,4.36,111,11.29,1.15,111/4
1309,台達化,21.10,2.37,111,20.29,1.16,111/4
1310,台苯,16.80,1.19,111,-,1.37,111/4
1312,國喬,20.25,9.88,110,-,0.57,111/4
1313,聯成,14.95,1.34,111,-,0.75,111/4
1314,中石化,10.10,3.96,110,168.33,0.48,111/4
1315,達新,69.90,8.58,111,9.43,0.63,111/4
1316,上曜,13.45,5.2,111,19.21,1.04,111/4
1319,東陽,47.65,5.25,111,13.09,1.19,111/4
1321,大洋,34.30,2.04,110,-,1.28,111/4
1323,永裕,33.00,3.33,111,15.94,1.22,111/4
1324,地球,11.35,1.76,111,189.17,0.89,111/4
1325,恆大,23.95,2.09,111,126.05,0.73,111/4
1326,台化,68.90,1.38,111,54.68,1.24,111/4
1337,再生-KY,7.15,0.0,110,-,0.39,111/4
1338,廣華-KY,44.25,4.52,111,27.15,0.58,111/4
1339,昭輝,43.80,6.85,111,7.95,0.87,111/4
1340,勝悅-KY,11.30,0.0,110,-,0.37,111/4
1341,富林-KY,69.40,8.85,111,11.76,2.92,111/4
1342,八貫,149.00,3.6,111,20.55,5.12,111/4
1402,遠東新,31.90,4.23,111,20.99,0.82,111/4
1409,新纖,17.60,5.68,111,10.06,0.8,111/4
1410,南染,38.80,2.06,111,43.11,2.21,111/4
1413,宏洲,9.36,0.0,110,12.48,1.01,111/4
1414,東和,17.50,1.83,111,37.23,1.24,111/4
1416,廣豐,11.70,4.27,111,22.94,0.6,111/4
1417,嘉裕,14.40,2.57,111,25.71,1.01,111/4
1418,東華,15.55,0.0,110,38.88,0.69,111/4
1419,新紡,40.50,3.7,111,5.85,1.03,111/4
1423,利華,21.40,0.93,111,40.38,0.97,111/4
1432,大魯閣,15.55,0.0,110,-,1.92,111/4
1434,福懋,28.30,5.3,111,14.01,0.85,111/4
1436,華友聯,57.30,9.01,111,8.82,1.69,111/4
1437,勤益控,28.60,2.8,111,14.30,0.82,111/4
