證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,36.40,1.37,111,49.19,1.23,111/4
1102,亞泥,43.30,5.31,111,12.77,0.95,111/4
1103,嘉泥,18.95,3.43,110,-,0.58,111/4
1104,環泥,26.50,5.66,111,8.49,0.83,111/4
1108,幸福,14.15,5.65,111,14.44,1.24,111/3
1109,信大,17.05,4.69,111,14.57,0.75,111/4
1110,東泥,17.55,0.57,111,67.50,1.16,111/4
1201,味全,20.00,1.2,111,42.55,1.4,111/4
1203,味王,38.75,2.84,111,14.73,1.66,111/4
1210,大成,51.10,3.91,110,19.73,2.07,111/4
1213,大飲,7.00,0.0,110,-,1.08,111/4
1215,卜蜂,83.10,4.81,110,15.74,2.72,111/4
1216,統一,71.90,4.38,111,23.81,3.25,111/4
1217,愛之味,11.60,3.45,111,20.71,0.85,111/4
1218,泰山,28.90,3.46,110,24.29,2.03,111/3
1219,福壽,21.50,5.12,110,21.50,1.58,111/4
1220,台榮,16.35,1.22,111,62.88,1.3,111/4
1225,福懋油,59.00,2.71,110,34.91,3.72,111/4
1227,佳格,40.85,3.16,111,30.49,2.12,111/4
1229,聯華,56.00,3.57,111,21.29,2.21,111/4
1231,聯華食,89.90,2.89,111,23.11,3.91,111/4
1232,大統益,148.50,4.04,111,19.36,4.61,111/4
1233,天仁,34.20,2.49,111,60.00,2.08,111/4
1234,黑松,35.90,5.01,111,16.24,0.79,111/4
1235,興泰,70.00,5.43,110,13.59,1.44,111/4
1236,宏亞,24.25,4.12,111,6.19,0.9,111/4
1256,鮮活果汁-KY,332.50,1.95,111,27.89,3.08,111/4
1301,台塑,91.80,4.58,111,16.16,1.63,111/4
1303,南亞,77.50,3.87,111,19.14,1.64,111/4
1304,台聚,26.50,2.64,111,18.28,1.16,111/4
1305,華夏,26.30,1.14,111,-,1.62,111/4
1307,三芳,20.95,3.82,111,17.75,0.98,111/4
1308,亞聚,28.85,4.16,111,11.82,1.21,111/4
1309,台達化,21.20,2.36,111,20.38,1.17,111/4
1310,台苯,13.85,1.44,111,-,1.13,111/4
1312,國喬,20.00,10.0,110,-,0.56,111/4
1313,聯成,14.40,1.39,111,-,0.73,111/4
1314,中石化,9.85,4.06,110,164.17,0.47,111/4
1315,達新,71.20,8.43,111,9.61,0.64,111/4
1316,上曜,13.20,5.3,111,18.86,1.02,111/4
1319,東陽,46.20,5.41,111,12.69,1.15,111/4
1321,大洋,37.10,1.89,110,-,1.38,111/4
1323,永裕,33.20,3.31,111,16.04,1.23,111/4
1324,地球,11.35,1.76,111,189.17,0.89,111/4
1325,恆大,23.65,2.11,111,124.47,0.73,111/4
1326,台化,69.10,1.37,111,54.84,1.24,111/4
1337,再生-KY,6.98,0.0,110,-,0.38,111/4
1338,廣華-KY,45.45,4.4,111,27.88,0.59,111/4
1339,昭輝,45.90,6.54,111,8.33,0.92,111/4
1340,勝悅-KY,10.60,0.0,110,-,0.35,111/4
1341,富林-KY,70.00,8.77,111,11.86,2.95,111/4
1342,八貫,155.00,3.46,111,21.38,5.33,111/4
1402,遠東新,31.30,4.31,111,20.59,0.8,111/4
1409,新纖,18.00,5.56,111,10.29,0.82,111/4
1410,南染,38.70,2.07,111,43.00,2.2,111/4
1413,宏洲,9.54,0.0,110,12.72,1.03,111/4
1414,東和,17.85,1.79,111,37.98,1.27,111/4
1416,廣豐,10.90,4.59,111,21.37,0.56,111/4
1417,嘉裕,13.30,2.78,111,23.75,0.93,111/4
1418,東華,14.15,0.0,110,35.38,0.63,111/4
1419,新紡,41.40,2.42,110,5.98,1.06,111/4
1423,利華,20.75,0.96,111,39.15,0.94,111/4
1432,大魯閣,16.50,0.0,110,-,2.03,111/4
1434,福懋,28.10,5.34,111,13.91,0.85,111/4
1435,中福,29.95,0.0,110,-,4.42,111/4
1436,華友聯,56.50,9.13,111,8.69,1.67,111/4
1437,勤益控,28.45,2.81,111,14.23,0.81,111/4
1438,三地開發,32.10,3.12,111,7.83,1.45,111/4
1439,雋揚,22.60,1.33,111,22.60,0.91,111/4
1440,南紡,16.85,2.08,111,24.07,1.01,111/4
1441,大東,8.08,0.0,110,-,1.47,111/4
1442,名軒,32.40,4.94,111,18.41,1.96,111/4
1443,立益物流,29.30,0.0,110,17.54,2.35,111/4
1444,力麗,10.35,2.9,110,19.90,0.91,111/4
1445,大宇,16.40,0.61,111,205.00,1.31,111/4
1446,宏和,31.45,0.64,111,-,3.01,111/4
1447,力鵬,7.97,0.0,110,-,0.72,111/4
1449,佳和,15.25,1.97,111,14.39,0.8,111/4
1451,年興,23.05,8.68,111,11.19,0.63,111/4
1452,宏益,17.90,4.47,111,18.45,0.88,111/4
1453,大將,16.45,1.82,111,-,1.24,111/4
1454,台富,13.15,1.9,111,50.58,1.0,111/4
1455,集盛,10.75,0.93,111,-,0.87,111/4
1456,怡華,15.10,9.93,110,-,0.93,111/4
1457,宜進,18.80,5.32,111,4.14,0.81,111/4
1459,聯發,8.85,2.26,110,-,1.0,111/4
1460,宏遠,7.64,0.0,110,254.67,0.73,111/4
1463,強盛新,14.25,2.81,111,33.93,1.05,111/4
1464,得力,14.90,1.68,110,15.68,1.11,111/4
1465,偉全,14.35,5.92,111,15.43,0.88,111/4
1466,聚隆,11.65,8.58,110,-,0.81,111/4
1467,南緯,11.60,0.0,110,-,0.89,111/4
1468,昶和,15.60,0.0,110,67.83,2.1,111/4
1470,大統新創,19.05,2.36,111,50.13,1.68,111/4
1471,首利,7.88,0.0,110,-,0.78,111/4
1472,三洋實業,33.25,0.0,110,221.67,1.07,111/4
1473,台南,24.40,4.1,111,11.84,1.01,111/4
1474,弘裕,12.35,3.24,111,20.58,0.76,111/4
1475,業旺,56.70,0.88,111,12.17,3.71,111/4
1476,儒鴻,495.00,3.43,111,20.00,5.4,111/4
1477,聚陽,216.00,6.71,111,14.87,3.4,111/4
1503,士電,80.00,2.5,111,20.73,1.49,111/4
1504,東元,42.50,3.53,111,25.91,1.12,111/4
1506,正道,21.00,0.0,110,61.76,2.51,111/4
1512,瑞利,13.40,0.0,110,-,3.49,111/4
1513,中興電,94.60,3.7,111,18.16,3.37,111/4
1514,亞力,38.05,3.42,111,17.70,2.35,111/4
1515,力山,29.05,10.33,110,-,1.51,111/4
1516,川飛,20.50,6.15,111,15.07,1.62,111/4
1517,利奇,19.75,4.56,111,7.75,1.09,111/4
1519,華城,69.30,3.61,111,21.59,4.37,111/4
1521,大億,39.00,1.79,111,33.33,1.66,111/4
1522,堤維西,30.00,6.0,111,10.99,1.16,111/4
1524,耿鼎,26.05,3.84,111,12.77,1.7,111/4
1525,江申,63.60,3.3,111,17.28,1.01,111/4
1526,日馳,41.60,6.25,110,6.46,1.74,111/4
1527,鑽全,43.05,5.57,111,8.03,1.27,111/4
1528,恩德,11.00,0.91,111,13.58,0.88,111/4
1529,樂事綠能,28.10,1.92,111,90.65,2.46,111/4
1530,亞崴,32.40,4.94,111,8.83,0.96,111/4
1531,高林股,14.55,5.5,111,14.26,0.71,111/4
1532,勤美,35.50,3.38,111,16.59,1.04,111/4
1533,車王電,50.80,0.59,110,127.00,1.93,111/4
1535,中宇,48.90,6.13,111,11.62,1.72,111/4
1536,和大,71.90,2.23,111,32.24,2.27,111/4
1537,廣隆,143.00,6.99,111,13.31,2.7,111/4
1538,正峰,9.10,0.0,110,-,5.03,111/4
1539,巨庭,32.05,7.8,111,5.34,1.25,111/4
1540,喬福,16.80,3.57,111,13.23,1.04,111/4
1541,錩泰,33.80,2.96,111,9.80,1.42,111/4
1558,伸興,113.50,4.85,111,15.28,1.37,111/4
1560,中砂,118.50,2.36,110,13.65,2.96,111/4
1568,倉佑,24.50,4.49,111,15.12,1.53,111/4
1582,信錦,59.80,5.02,111,19.93,1.33,111/4
1583,程泰,67.70,4.43,111,10.56,1.43,111/4
1587,吉茂,23.00,4.35,111,11.50,1.13,111/4
1589,永冠-KY,78.30,0.77,110,-,1.04,111/4
1590,亞德客-KY,"1,185.00",1.14,111,39.41,6.09,111/4
1597,直得,77.80,2.57,111,19.60,2.8,111/4
1598,岱宇,44.90,1.11,111,-,1.53,111/4
1603,華電,27.25,1.83,111,13.16,0.74,111/4
1604,聲寶,27.50,5.45,111,15.11,1.24,111/4
1605,華新,48.75,3.69,111,9.39,1.47,111/4
1608,華榮,14.75,2.71,111,-,0.9,111/4
1609,大亞,25.85,3.68,110,20.85,1.66,111/4
1611,中電,16.70,1.8,111,69.58,1.28,111/4
1612,宏泰,19.75,7.59,111,17.63,0.88,111/4
1614,三洋電,36.55,2.71,111,32.35,1.72,111/4
1615,大山,34.20,8.19,110,11.79,1.99,111/4
1616,億泰,8.77,0.0,110,87.70,1.0,111/4
1617,榮星,15.05,1.99,111,47.03,1.13,111/4
1618,合機,16.95,2.95,110,13.14,0.76,111/4
1626,艾美特-KY,18.75,5.33,111,5.77,0.85,111/4
1701,中化,26.00,3.08,111,16.15,1.05,111/4
1702,南僑,47.15,4.24,111,20.86,1.23,111/4
1707,葡萄王,180.00,3.83,111,18.29,2.79,111/4
1708,東鹼,42.55,7.05,111,8.79,1.49,111/4
1709,和益,25.20,7.14,111,11.10,1.45,111/4
1710,東聯,19.90,1.01,111,497.50,1.45,111/4
1711,永光,18.80,1.86,111,27.65,1.22,111/4
1712,興農,37.80,7.41,111,9.64,1.85,111/4
1713,國化,28.15,3.55,111,14.89,1.64,111/4
1714,和桐,8.97,1.11,111,24.24,0.74,111/4
1717,長興,31.35,3.83,111,14.12,1.49,111/4
1718,中纖,8.32,0.0,110,-,0.51,111/4
1720,生達,55.30,4.52,111,12.13,2.08,111/4
1721,三晃,14.15,0.71,111,42.88,1.09,111/4
1722,台肥,56.00,4.46,111,20.59,1.03,111/4
1723,中碳,115.50,4.33,111,15.74,3.35,111/4
1725,元禎,21.10,4.74,111,15.07,0.92,111/4
1726,永記,72.80,4.81,111,14.47,1.23,111/4
1727,中華化,25.60,3.13,111,23.06,1.77,111/4
1730,花仙子,56.60,5.3,111,14.11,1.98,111/4
1731,美吾華,19.65,5.6,111,16.11,1.31,111/4
1732,毛寶,27.70,1.26,110,230.83,2.44,111/4
1733,五鼎,25.80,5.43,111,14.18,1.42,111/4
1734,杏輝,30.95,3.23,111,23.10,1.77,111/4
1735,日勝化,15.40,3.25,111,44.00,1.02,111/4
1736,喬山,66.70,0.75,110,46.97,2.13,111/4
1737,臺鹽,33.45,4.48,111,15.70,1.03,111/4
1752,南光,60.00,3.83,111,17.24,2.51,111/4
1760,寶齡富錦,165.00,1.21,111,77.46,7.05,111/4
1762,中化生,78.70,1.65,111,13.09,1.91,111/4
1773,勝一,123.50,2.91,111,16.92,3.84,111/4
1776,展宇,16.85,3.56,111,64.81,1.18,111/4
1783,和康生,55.70,1.8,110,33.76,3.64,111/4
1786,科妍,65.80,3.04,111,30.75,2.88,111/4
1789,神隆,26.00,1.38,111,57.78,1.97,111/4
1795,美時,251.00,1.38,111,21.77,4.74,111/4
1802,台玻,20.55,8.86,110,-,1.23,111/4
1805,寶徠,10.15,0.0,110,-,2.02,111/4
1806,冠軍,9.17,10.91,110,-,0.66,111/4
1808,潤隆,70.20,0.85,111,200.57,5.26,111/4
1809,中釉,13.80,1.81,111,36.32,0.78,111/4
1810,和成,18.05,1.11,110,34.71,0.85,111/4
1817,凱撒衛,39.05,5.89,111,9.69,1.41,111/4
1903,士紙,43.65,0.0,110,53.89,2.2,111/4
1904,正隆,28.25,3.89,111,12.44,1.1,111/4
1905,華紙,16.15,1.86,111,39.39,1.11,111/4
1906,寶隆,16.75,2.99,111,5.92,0.52,111/4
1907,永豐餘,26.55,3.39,111,20.27,0.81,111/4
1909,榮成,16.95,1.47,111,-,0.93,111/4
2002,中鋼,30.90,3.24,111,26.41,1.47,111/4
2006,東和鋼鐵,56.00,6.25,111,10.24,1.42,111/4
2007,燁興,11.30,0.0,110,-,0.88,111/4
2008,高興昌,19.80,2.53,111,35.36,1.41,111/4
2009,第一銅,33.90,1.18,111,61.64,2.7,111/4
2010,春源,16.00,3.75,111,16.84,0.92,111/4
2012,春雨,24.70,6.07,111,12.80,1.61,111/4
2013,中鋼構,58.80,2.89,111,24.50,2.24,111/4
2014,中鴻,26.40,1.33,111,-,2.22,111/4
2015,豐興,68.10,5.87,111,12.90,1.82,111/4
2017,官田鋼,18.30,4.37,111,26.52,1.42,111/4
2020,美亞,23.60,4.24,111,19.67,1.64,111/4
2022,聚亨,8.29,0.0,110,-,1.15,111/4
2023,燁輝,15.70,6.37,110,38.29,0.98,111/4
2024,志聯,19.50,1.79,111,40.63,1.6,111/4
2025,千興,5.62,0.0,110,2.02,1.08,111/4
2027,大成鋼,45.50,9.67,111,6.76,1.28,111/4
2028,威致,27.60,4.71,111,11.95,2.06,111/4
2029,盛餘,26.05,3.95,111,16.59,0.86,111/4
2030,彰源,23.50,6.38,111,8.90,1.26,111/4
2031,新光鋼,47.95,2.09,111,38.98,1.64,111/4
2032,新鋼,19.50,1.03,111,67.24,1.49,111/4
2033,佳大,16.25,1.23,110,-,1.28,111/4
2034,允強,29.50,5.08,111,25.43,1.26,111/4
2038,海光,21.70,2.3,111,18.71,1.08,111/4
2049,上銀,250.50,2.2,111,19.79,2.55,111/4
2059,川湖,384.50,5.2,111,9.03,2.34,111/4
2062,橋椿,23.15,4.32,111,6.29,0.63,111/4
2069,運錩,20.15,4.96,111,17.37,0.8,111/4
2101,南港,39.00,0.0,110,-,3.16,111/4
2102,泰豐,21.75,0.0,110,-,2.51,111/4
2103,台橡,28.20,3.83,111,13.06,1.26,111/4
2104,國際中橡,19.75,0.51,111,28.21,0.57,111/4
2105,正新,36.55,3.83,111,23.89,1.41,111/4
2106,建大,31.40,3.18,111,84.86,1.47,111/4
2107,厚生,22.15,5.42,111,10.50,0.63,111/4
2108,南帝,40.00,5.0,111,16.53,1.37,111/4
2109,華豐,14.55,6.19,111,13.86,1.27,111/4
2114,鑫永銓,99.80,5.01,111,19.84,2.59,111/4
2115,六暉-KY,32.55,3.99,111,14.28,1.07,111/4
2201,裕隆,75.20,1.33,111,-,1.55,111/4
2204,中華,63.90,6.26,111,-,1.09,111/4
2206,三陽工業,39.00,4.62,111,9.92,1.73,111/4
2207,和泰車,642.00,0.34,111,-,8.4,111/4
2208,台船,23.35,0.0,110,-,2.22,111/4
2211,長榮鋼,55.80,8.96,111,8.97,1.08,111/4
2227,裕日車,196.50,4.61,110,24.44,3.07,111/4
2228,劍麟,84.70,4.72,111,14.19,1.54,111/4
2231,為升,182.00,1.54,111,38.72,5.96,111/4
2233,宇隆,115.00,4.7,110,11.14,2.02,111/4
2236,百達-KY,38.55,11.67,110,23.51,1.55,111/4
2239,英利-KY,72.90,0.64,111,62.31,0.79,111/4
2241,艾姆勒,37.20,0.0,110,-,2.36,111/4
2243,宏旭-KY,21.70,0.0,110,-,2.03,111/4
2247,汎德永業,259.00,5.79,111,14.17,1.71,111/4
2250,IKKA-KY,72.30,4.45,110,21.65,1.28,111/4
2301,光寶科,73.30,6.14,111,11.92,2.07,111/4
2302,麗正,22.85,3.5,111,21.56,2.05,111/4
2303,聯電,52.90,6.81,111,7.59,1.97,111/4
2305,全友,24.80,0.0,110,413.33,2.3,111/4
2308,台達電,301.00,3.27,111,23.93,4.19,111/4
2312,金寶,13.10,2.29,111,18.99,1.08,111/4
2313,華通,46.35,5.83,111,6.91,1.43,111/4
2314,台揚,42.80,0.0,110,-,4.9,111/4
2316,楠梓電,28.70,1.74,111,10.21,0.65,111/4
2317,鴻海,104.00,5.1,111,10.19,0.99,111/4
2321,東訊,21.70,0.0,110,70.00,3.1,111/4
2323,中環,7.91,1.26,110,-,0.52,111/4
2324,仁寶,25.25,4.75,111,15.12,0.95,111/4
2327,國巨*,529.00,1.89,111,9.71,1.82,111/4
2328,廣宇,39.25,2.55,110,15.39,1.58,111/4
2329,華泰,20.55,4.87,110,10.43,1.55,111/4
2330,台積電,533.00,2.06,111,13.60,4.69,111/4
2331,精英,22.75,3.52,111,14.49,1.1,111/4
2332,友訊,18.20,1.21,111,101.11,1.23,111/4
2337,旺宏,35.05,5.14,111,7.24,1.24,111/4
2338,光罩,92.50,2.7,111,26.97,4.17,111/4
2340,台亞,38.80,7.73,110,47.32,2.0,111/4
2342,茂矽,47.30,4.23,111,13.44,2.77,111/4
2344,華邦電,26.50,3.77,111,8.15,1.12,111/4
2345,智邦,319.00,2.35,111,21.80,8.71,111/4
2347,聯強,61.30,5.71,111,6.49,1.41,111/4
2348,海悅,68.40,7.31,111,10.69,1.72,111/4
2349,錸德,8.94,0.0,110,-,1.06,111/4
2351,順德,132.00,2.42,111,25.58,3.63,111/4
2352,佳世達,31.70,6.31,111,7.55,1.53,111/4
2353,宏��,28.15,5.33,111,16.86,1.28,111/4
2354,鴻準,55.90,2.86,111,18.51,0.76,111/4
2355,敬鵬,32.50,2.62,111,26.00,0.81,111/4
2356,英業達,31.95,4.69,111,18.68,1.92,111/4
2357,華碩,272.50,5.5,111,13.78,0.95,111/4
2358,廷鑫,14.80,1.82,110,20.85,1.02,111/3
2359,所羅門,31.80,4.72,111,11.91,1.11,111/4
2360,致茂,177.50,4.51,111,14.73,3.52,111/4
2362,藍天,30.45,4.93,111,21.60,0.43,111/4
2363,矽統,18.80,5.32,111,28.92,0.92,111/4
2364,倫飛,103.50,2.42,111,32.24,7.43,111/4
2365,昆盈,10.70,1.87,111,42.80,0.81,111/4
2367,燿華,19.00,0.0,110,30.65,1.19,111/4
2368,金像電,97.30,3.6,111,10.36,3.31,111/4
2369,菱生,15.15,1.98,111,27.55,0.99,111/4
2371,大同,33.00,0.0,110,8.17,1.5,111/4
2373,震旦行,79.50,5.91,111,13.59,2.37,111/4
2374,佳能,20.20,4.95,110,42.98,0.93,111/4
2375,凱美,74.00,2.03,111,13.14,0.91,111/4
2376,技嘉,133.50,8.99,110,12.97,2.36,111/4
2377,微星,144.00,4.58,111,12.21,2.51,111/4
2379,瑞昱,387.50,6.97,110,12.27,4.25,111/4
2380,虹光,10.40,0.0,110,-,1.89,111/4
2382,廣達,89.10,6.73,111,11.86,2.03,111/4
2383,台光電,182.00,4.67,111,11.94,2.74,111/4
2385,群光,95.30,7.87,111,9.31,1.91,111/4
2387,精元,44.30,7.9,111,5.92,0.95,111/4
2388,威盛,86.00,1.16,110,-,3.29,111/4
2390,云辰,12.45,8.03,110,-,0.87,111/3
2392,正崴,41.35,5.32,111,13.17,0.82,111/4
2393,億光,40.05,6.24,111,14.41,0.97,111/4
2395,研華,371.00,2.96,111,26.83,6.59,111/4
2397,友通,69.40,5.76,111,15.05,2.45,111/4
2399,映泰,15.95,7.52,110,227.86,1.26,111/4
2401,凌陽,24.90,2.41,111,67.30,1.58,111/4
2402,毅嘉,26.65,3.75,111,22.21,1.31,111/4
2404,漢唐,211.50,7.09,111,9.92,3.81,111/4
2405,輔信,12.25,0.0,110,76.56,1.15,111/4
2406,國碩,20.00,0.0,110,-,1.62,111/4
2408,南亞科,66.50,3.2,111,14.09,1.14,111/4
2409,友達,18.40,4.35,111,-,0.76,111/4
2412,中華電,119.50,3.93,111,25.43,2.43,111/4
2413,環科,34.40,1.45,111,16.62,2.14,111/4
2414,精技,33.95,7.36,111,11.02,1.79,111/4
2415,錩新,24.40,2.66,111,"2,440.00",1.34,111/4
2417,圓剛,23.35,0.86,111,106.14,1.09,111/4
2419,仲琦,27.80,5.4,111,18.53,1.69,111/4
2420,新巨,43.85,7.98,111,9.90,1.83,111/4
2421,建準,52.40,4.96,111,12.07,2.53,111/4
2423,固緯,32.00,6.25,111,11.51,1.76,111/4
2424,隴華,22.70,0.0,110,-,3.75,111/4
2425,承啟,31.90,1.88,110,9.61,1.52,111/4
2426,鼎元,18.65,5.36,110,-,1.42,111/4
2427,三商電,15.15,2.31,111,14.57,1.15,111/4
2428,興勤,153.00,3.53,111,14.27,2.23,111/4
2429,銘旺科,19.55,0.0,110,-,3.41,111/4
2430,燦坤,42.55,9.4,111,8.38,1.05,111/4
2431,聯昌,10.75,0.93,111,119.44,0.82,111/4
2433,互盛電,51.90,6.94,111,13.38,1.9,111/4
2434,統懋,30.15,0.0,110,-,2.23,111/4
2436,偉詮電,51.10,2.35,111,61.57,2.86,111/4
2438,翔耀,22.20,0.0,110,-,2.36,111/4
2439,美律,88.20,5.1,111,13.20,1.57,111/4
2440,太空梭,11.40,0.0,110,-,1.14,111/4
2441,超豐,53.30,6.94,111,9.60,1.45,111/4
2442,新美齊,15.45,1.1,111,27.59,1.01,111/4
2443,昶虹,3.23,0.0,110,6.73,1.04,111/4
2444,兆勁,16.65,0.0,110,14.11,1.7,111/4
2449,京元電子,48.50,7.22,111,8.68,1.64,111/4
2450,神腦,35.10,6.27,111,13.76,1.44,111/4
2451,創見,73.10,7.66,111,12.78,1.6,111/4
2453,凌群,68.30,3.22,111,27.21,3.33,111/4
2454,聯發科,787.00,9.66,111,10.60,2.85,111/4
2455,全新,92.30,2.49,111,31.29,5.54,111/4
2457,飛宏,60.30,0.0,110,317.37,3.63,111/4
2458,義隆,99.80,6.08,111,13.20,3.19,111/4
2459,敦吉,56.80,6.69,111,10.46,1.16,111/4
2460,建通,18.45,1.63,110,-,1.32,111/4
2461,光群雷,22.20,8.11,111,12.61,1.21,111/4
2462,良得電,30.50,1.97,111,20.47,1.61,111/4
2464,盟立,38.05,4.73,111,14.47,1.72,111/4
2465,麗臺,39.40,5.08,110,-,4.55,111/4
2466,冠西電,35.30,0.54,111,53.48,3.12,111/4
2467,志聖,48.35,7.45,111,10.53,2.38,111/4
2468,華經,24.90,2.41,111,27.36,1.45,111/4
2471,資通,49.60,5.71,111,16.37,2.68,111/4
2472,立隆電,65.60,5.34,111,8.72,1.57,111/4
2474,可成,190.00,5.37,110,12.45,0.82,111/4
2476,鉅祥,56.90,4.04,111,12.51,1.86,111/4
2477,美隆電,21.15,3.78,111,35.85,0.83,111/4
2478,大毅,46.55,8.59,110,10.80,1.04,111/4
2480,敦陽科,96.40,6.49,111,13.95,3.28,111/4
2481,強茂,71.30,4.21,111,15.50,2.0,111/4
2482,連宇,62.50,2.4,111,22.01,4.21,111/4
2483,百容,25.55,3.91,111,16.59,1.07,111/4
2484,希華,37.40,5.88,111,7.76,1.46,111/4
2485,兆赫,20.10,0.0,110,-,1.03,111/4
2486,一詮,28.35,1.41,111,60.32,1.54,111/4
2488,漢平,31.00,8.06,111,8.03,1.06,111/4
2489,瑞軒,10.15,12.32,110,-,0.6,111/4
2491,吉祥全,11.50,0.87,110,-,1.19,111/4
2492,華新科,96.70,4.66,110,28.44,1.06,111/4
2493,揚博,53.50,7.48,111,10.33,2.21,111/4
2495,普安,22.40,2.68,111,28.72,1.48,111/4
2496,卓越,53.00,6.23,111,12.74,1.24,111/4
2497,怡利電,77.80,0.9,111,27.59,4.66,111/4
2498,宏達電,62.60,0.0,110,-,2.03,111/4
2501,國建,17.10,3.51,110,16.44,0.81,111/4
2504,國產,27.90,7.17,111,7.95,1.41,111/4
2505,國揚,18.30,5.46,110,14.30,0.73,111/4
2506,太設,9.24,3.25,111,5.81,0.46,111/4
2509,全坤建,15.00,0.0,110,-,0.8,111/4
2511,太子,11.70,4.27,111,12.86,0.74,111/4
2514,龍邦,17.30,0.0,110,19.44,0.59,111/3
2515,中工,9.26,5.72,111,17.15,0.63,111/4
2516,新建,4.90,0.0,110,-,0.81,111/4
2520,冠德,30.00,5.83,111,6.96,0.88,111/4
2524,京城,31.75,0.0,110,11.59,0.68,111/4
2527,宏璟,22.20,4.5,111,18.97,0.63,111/4
2528,皇普,20.90,2.39,111,33.17,1.54,111/4
2530,華建,18.30,2.24,111,33.89,1.5,111/4
2534,宏盛,22.95,7.63,111,5.52,0.73,111/4
2535,達欣工,33.40,7.49,111,9.13,1.18,111/4
2536,宏普,24.50,0.0,110,-,0.7,111/4
2537,聯上發,6.85,13.14,110,26.35,0.5,111/4
2538,基泰,12.65,3.95,110,28.75,0.95,111/4
2539,櫻花建,37.25,4.83,111,18.17,2.75,111/4
2540,愛山林,74.50,12.75,110,44.61,3.23,111/4
2542,興富發,41.15,12.17,110,18.29,1.53,111/4
2543,皇昌,9.33,3.22,111,9.15,0.85,111/4
2545,皇翔,45.40,10.13,111,7.85,1.22,111/4
2546,根基,67.90,6.63,111,7.56,1.89,111/4
2547,日勝生,9.11,2.2,110,113.88,0.74,111/4
2548,華固,93.00,8.06,111,8.70,1.34,111/4
2597,潤弘,124.50,8.03,111,11.18,3.52,111/4
2601,益航,9.14,0.0,110,70.31,0.69,111/3
2603,長榮,158.50,44.16,111,1.00,0.61,111/4
2605,新興,24.75,2.02,111,72.79,0.92,111/4
2606,裕民,55.80,5.38,111,10.71,1.44,111/4
2607,榮運,27.70,4.51,111,8.39,1.0,111/4
2608,嘉里大榮,37.95,4.35,111,14.27,1.54,111/4
2609,陽明,64.30,31.1,111,1.24,0.65,111/4
2610,華航,19.50,2.36,111,40.63,1.68,111/4
2611,志信,13.55,14.76,110,-,1.04,111/4
2612,中航,39.45,5.53,111,10.17,0.67,111/4
2613,中櫃,22.25,4.72,111,21.19,0.95,111/4
2614,東森,18.80,5.32,110,-,2.53,111/4
2615,萬海,68.50,7.3,111,2.07,0.85,111/4
2616,山隆,32.45,4.93,111,15.23,0.91,111/4
2617,台航,31.05,6.44,110,6.43,0.82,111/4
2618,長榮航,26.85,2.98,111,20.34,1.64,111/4
2630,亞航,18.80,1.91,111,235.00,1.58,111/4
2633,台灣高鐵,30.25,2.21,111,45.15,2.53,111/4
2634,漢翔,41.65,2.59,111,24.08,2.48,111/4
2636,台驊控股,78.20,13.02,111,4.20,1.23,111/4
2637,慧洋-KY,64.20,10.12,111,4.53,1.02,111/4
2642,宅配通,47.35,3.17,111,25.59,2.06,111/4
2645,長榮航太,97.80,4.09,111,21.83,3.16,111/4
2701,萬企,12.55,1.99,111,26.70,0.71,111/4
2702,華園,23.40,2.99,111,8.67,1.09,111/4
2704,國賓,35.15,1.42,111,11.84,0.96,111/4
2705,六福,17.10,0.0,110,-,0.67,111/4
2706,第一店,14.70,2.38,111,24.50,0.76,111/4
2707,晶華,279.00,3.23,111,39.35,8.19,111/4
2712,遠雄來,35.55,0.25,111,154.57,3.06,111/4
2722,夏都,51.20,2.34,111,37.10,2.96,111/4
2723,美食-KY,145.00,1.72,111,54.10,2.39,111/4
2727,王品,311.50,1.56,111,60.14,7.32,111/4
2731,雄獅,151.00,0.0,110,-,9.7,111/4
2739,寒舍,57.70,0.0,110,-,8.15,111/4
2748,雲品,91.60,1.42,111,42.80,4.23,111/4
2753,八方雲集,185.00,4.05,111,18.56,3.74,111/4
2801,彰銀,17.35,3.46,110,16.68,1.09,111/4
2809,京城銀,35.25,5.96,110,17.71,0.92,111/4
