證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,30.25,6.61,110,17.69,0.95,111/2
1102,亞泥,37.30,9.12,110,9.21,0.85,111/2
1103,嘉泥,15.85,4.1,110,22.01,0.47,111/2
1104,環泥,20.00,5.0,110,9.17,0.67,111/2
1108,幸福,10.25,5.85,110,13.85,0.92,111/2
1109,信大,15.10,9.93,110,10.63,0.69,111/2
1110,東泥,17.75,1.13,110,147.92,1.20,111/2
1201,味全,18.25,2.74,110,18.07,1.31,111/2
1203,味王,32.55,3.38,110,20.73,1.49,111/2
1210,大成,40.20,4.98,110,19.42,1.70,111/2
1213,大飲,7.07,0.0,110,-,1.01,111/2
1215,卜蜂,75.70,5.28,110,14.56,2.47,111/2
1216,統一,65.50,4.12,110,20.47,3.28,111/2
1217,愛之味,9.26,3.24,110,84.18,0.71,111/2
1218,泰山,38.95,2.57,110,33.58,2.80,111/2
1219,福壽,19.55,5.63,110,16.71,1.43,111/2
1220,台榮,14.10,7.09,110,23.11,1.12,111/2
1225,福懋油,54.30,2.95,110,23.61,3.45,111/2
1227,佳格,38.65,4.92,110,22.47,2.09,111/2
1229,聯華,46.55,4.94,110,16.57,1.85,111/2
1231,聯華食,65.20,3.99,110,15.56,2.83,111/2
1232,大統益,145.00,4.14,110,17.47,4.76,111/3
1233,天仁,32.10,2.49,110,46.52,2.07,111/2
1234,黑松,32.60,5.21,110,16.22,0.74,111/2
1235,興泰,66.60,5.71,110,41.37,1.93,111/2
1236,宏亞,18.30,2.73,110,5.35,0.66,111/2
1256,鮮活果汁-KY,202.00,6.44,110,17.64,2.02,111/2
1301,台塑,83.10,9.87,110,7.15,1.41,111/2
1303,南亞,68.30,10.98,110,7.73,1.40,111/2
1304,台聚,20.25,10.86,110,6.16,0.91,111/2
1305,華夏,19.75,12.66,110,7.87,1.14,111/2
1307,三芳,20.00,2.5,110,62.50,0.98,111/2
1308,亞聚,24.85,12.07,110,6.37,1.09,111/2
1309,台達化,19.90,12.56,110,6.09,1.05,111/2
1310,台苯,12.35,1.21,110,-,0.94,111/2
1312,國喬,17.40,11.49,110,5.94,0.47,111/2
1313,聯成,12.20,8.2,110,-,0.58,111/2
1314,中石化,9.39,4.26,110,58.69,0.45,111/2
1315,達新,64.60,6.97,110,14.26,0.57,111/2
1316,上曜,12.35,0.0,110,137.22,1.06,111/2
1319,東陽,45.25,1.88,110,19.09,1.19,111/2
1321,大洋,32.95,2.12,110,62.17,1.17,111/2
1323,永裕,33.10,4.83,110,13.91,1.30,111/2
1324,地球,10.25,1.95,110,-,0.82,111/2
1325,恆大,22.00,9.09,110,-,0.68,111/2
1326,台化,69.50,6.91,110,15.98,1.12,111/2
1337,再生-KY,7.19,0.0,110,-,0.37,111/2
1338,廣華-KY,45.80,5.46,110,12.38,0.60,111/2
1339,昭輝,36.15,5.53,110,7.96,0.75,111/2
1340,勝悅-KY,9.88,0.0,110,-,0.31,111/2
1341,富林-KY,66.90,8.97,110,12.84,2.85,111/2
1342,八貫,85.40,3.51,110,14.96,3.59,111/2
1402,遠東新,32.15,4.67,110,18.48,0.83,111/2
1409,新纖,16.15,8.67,110,6.87,0.76,111/2
1410,南染,39.45,3.3,110,38.68,2.32,111/2
1413,宏洲,10.10,0.0,110,7.16,1.07,111/2
1414,東和,17.10,3.16,110,23.11,1.22,111/2
1416,廣豐,10.00,5.0,110,55.56,0.51,111/2
1417,嘉裕,10.70,3.27,110,-,0.75,111/2
1418,東華,14.00,0.0,110,-,0.66,111/2
