證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,30.95,3.23,112,26.01,0.97,113/3
1102,亞泥,40.90,5.13,112,13.91,0.82,113/3
1103,嘉泥,16.75,2.99,112,23.93,0.51,113/3
1104,環泥,27.70,7.22,112,12.15,0.82,113/3
1108,幸福,14.35,6.97,112,13.80,1.15,113/3
1109,信大,17.20,6.98,112,9.89,0.71,113/3
1110,東泥,19.85,1.01,112,40.51,1.21,113/3
1201,味全,17.60,1.53,112,21.46,1.17,113/3
1203,味王,37.60,2.93,112,18.61,1.49,113/3
1210,大成,51.50,4.31,112,12.72,1.77,113/3
1213,大飲,14.70,0.0,112,-,4.51,113/3
1215,卜蜂,92.20,5.97,112,14.63,2.66,113/3
1216,統一,78.80,3.81,112,23.45,3.45,113/3
1217,愛之味,11.60,1.98,112,17.31,0.76,113/3
1218,泰山,19.05,0.0,112,11.27,0.73,113/3
1219,福壽,14.30,5.59,112,24.24,1.08,113/3
1220,台榮,16.45,2.43,112,11.50,1.19,113/3
1225,福懋油,46.50,3.01,112,26.12,3.08,113/3
1227,佳格,34.85,3.59,112,20.50,1.78,113/3
1229,聯華,46.75,4.49,112,20.06,1.66,113/3
1231,聯華食,145.00,1.79,112,32.51,6.43,113/3
1232,大統益,145.00,4.55,112,17.95,4.37,113/3
1233,天仁,30.00,3.0,112,33.71,1.93,113/3
1234,黑松,40.75,4.66,112,16.98,0.88,113/3
1235,興泰,74.50,1.34,112,16.06,0.96,113/3
1236,宏亞,22.80,2.85,112,-,0.76,113/3
1256,鮮活果汁-KY,129.00,5.12,112,16.43,1.27,113/3
1301,台塑,35.40,2.82,112,-,0.72,113/3
1303,南亞,31.50,2.22,112,78.75,0.7,113/3
1304,台聚,11.30,3.1,112,-,0.55,113/3
1305,華夏,12.30,2.85,112,-,0.79,113/3
1307,三芳,38.50,3.9,112,12.79,1.58,113/3
1308,亞聚,14.15,3.18,112,-,0.68,113/3
1309,台達化,13.15,2.28,112,-,0.83,113/3
1310,台苯,9.96,0.0,112,-,0.76,113/3
1312,國喬,10.95,0.0,112,-,0.37,113/3
1313,聯成,8.73,2.29,112,-,0.4,113/3
1314,中石化,7.24,0.0,112,22.63,0.35,113/3
1315,達新,67.00,7.46,112,67.00,0.65,113/3
1316,上曜,14.10,0.0,112,-,1.18,113/3
1319,東陽,114.50,3.49,112,17.40,2.58,113/3
1321,大洋,35.10,1.14,112,48.75,1.25,113/3
1323,永裕,24.50,4.08,112,8.94,0.85,113/3
1324,地球,12.40,1.61,112,177.14,0.97,113/3
1325,恆大,32.75,1.83,112,-,1.03,113/3
1326,台化,28.20,4.43,112,104.44,0.54,113/3
1337,再生-KY,6.15,0.0,112,-,0.38,113/3
1338,廣華-KY,27.45,1.82,112,-,0.37,113/3
1339,昭輝,55.80,5.38,112,10.31,1.02,113/3
1340,勝悅-KY,8.41,0.0,112,-,0.37,113/3
1341,富林-KY,67.90,6.48,112,14.57,2.66,113/3
1342,八貫,104.00,5.77,112,16.07,3.57,113/3
