證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,34.65,1.44,111,29.36,1.14,112/3
1102,亞泥,41.10,5.6,111,14.32,0.87,112/3
1103,嘉泥,19.05,2.62,111,73.27,0.59,112/3
1104,環泥,29.70,6.06,111,8.87,0.91,112/3
1108,幸福,15.85,5.05,111,8.61,1.28,112/3
1109,信大,18.15,4.41,111,10.68,0.78,112/3
1110,東泥,18.80,0.53,111,40.00,1.2,112/3
1201,味全,19.25,1.25,111,68.75,1.32,112/3
1203,味王,55.10,2.0,111,32.03,2.33,112/3
1210,大成,58.00,2.59,111,13.18,2.14,112/3
1213,大飲,7.08,0.0,111,-,1.49,112/3
1215,卜蜂,96.50,3.63,111,13.99,3.08,112/3
1216,統一,73.50,4.29,111,21.62,3.29,112/3
1217,愛之味,11.90,3.36,111,36.06,0.87,112/3
1218,泰山,22.35,2.55,111,2.09,0.91,112/3
1219,福壽,19.35,4.13,111,25.80,1.44,112/3
1220,台榮,14.30,1.4,111,32.50,1.12,112/3
1225,福懋油,54.50,3.67,111,47.81,3.7,112/3
1227,佳格,39.10,3.3,111,30.08,2.04,112/3
1229,聯華,65.90,3.03,111,26.05,2.42,112/3
1231,聯華食,87.80,2.96,111,28.51,4.09,112/3
1232,大統益,143.00,4.2,111,20.37,4.52,112/3
1233,天仁,35.00,2.43,111,30.43,2.17,112/3
1234,黑松,40.10,4.49,111,16.71,0.88,112/3
1235,興泰,82.20,2.68,111,51.06,1.75,112/3
1236,宏亞,24.00,4.17,111,55.81,0.87,112/3
1256,鮮活果汁-KY,245.00,2.65,111,16.62,2.14,112/3
1301,台塑,78.80,5.33,111,175.11,1.43,112/3
1303,南亞,66.10,4.54,111,95.80,1.44,112/3
1304,台聚,19.90,3.52,111,32.62,0.89,112/3
1305,華夏,22.60,1.33,111,40.36,1.36,112/3
1307,三芳,26.00,3.08,111,15.20,1.13,112/3
1308,亞聚,23.45,5.12,111,24.43,1.02,112/3
1309,台達化,16.60,3.01,111,-,0.96,112/3
1310,台苯,15.60,1.28,111,-,1.3,112/3
1312,國喬,15.10,3.31,111,-,0.44,112/3
1313,聯成,15.30,1.31,111,-,0.67,112/3
1314,中石化,9.75,0.0,111,-,0.48,112/3
1315,達新,72.10,8.32,111,16.85,0.66,112/3
1316,上曜,12.95,4.25,111,-,1.1,112/3
1319,東陽,75.60,3.31,111,17.42,1.8,112/3
1321,大洋,37.50,0.0,111,101.35,1.44,112/3
1323,永裕,31.20,3.53,111,22.61,1.15,112/3
1324,地球,17.45,1.15,111,30.61,1.35,112/3
1325,恆大,40.15,1.25,111,102.95,1.23,112/3
1326,台化,61.70,1.54,111,385.63,1.08,112/3
1337,再生-KY,7.58,0.0,111,-,0.44,112/3
1338,廣華-KY,42.90,4.66,111,-,0.58,112/3
1339,昭輝,63.80,4.7,111,14.70,1.24,112/3
1340,勝悅-KY,11.45,0.0,111,-,0.4,112/3
1341,富林-KY,62.70,9.76,111,13.01,2.49,112/3
1342,八貫,120.50,4.46,111,15.92,4.07,112/3
1402,遠東新,31.10,4.34,111,29.07,0.76,112/3
1409,新纖,15.40,6.49,111,35.81,0.69,112/3
1410,南染,38.60,2.07,111,64.33,2.26,112/3
1413,宏洲,8.47,0.0,111,-,1.0,112/3
1414,東和,17.95,1.78,111,256.43,1.28,112/3
1416,廣豐,11.80,4.24,111,20.00,0.61,112/3
1417,嘉裕,12.05,3.07,111,37.66,0.86,112/3
1418,東華,20.65,0.0,111,38.96,0.97,112/3
1419,新紡,48.10,3.12,111,22.27,1.16,112/3
1423,利華,31.20,0.64,111,32.84,1.13,112/3
1432,大魯閣,18.90,0.0,111,26.62,2.14,112/3
1434,福懋,25.25,5.94,111,51.53,0.78,112/3
1435,中福,46.85,0.0,111,-,6.67,112/3
1436,華友聯,78.20,6.57,111,115.00,2.75,112/3
1437,勤益控,29.95,2.67,111,10.66,0.81,112/3
1438,三地開發,31.50,3.17,111,-,1.52,112/3
1439,雋揚,24.55,1.22,111,19.96,0.94,112/3
1440,南紡,15.85,2.21,111,-,0.97,112/3
1441,大東,14.00,0.0,111,-,2.12,112/3
1442,名軒,37.65,4.25,111,18.55,2.41,112/3
1443,立益物流,28.90,0.0,111,21.25,2.06,112/3
1444,力麗,10.40,3.85,111,-,0.93,112/3
1445,大宇,20.55,0.49,111,47.79,1.53,112/3
1446,宏和,37.05,0.54,111,-,3.69,112/3
1447,力鵬,8.00,0.0,111,-,0.72,112/3
1449,佳和,20.45,1.42,111,38.58,1.03,112/3
1451,年興,18.85,10.61,111,-,0.55,112/3
1452,宏益,17.20,4.65,111,122.86,0.86,112/3
1453,大將,15.00,2.0,111,500.00,1.16,112/3
1454,台富,16.90,1.48,111,211.25,1.28,112/3
1455,集盛,11.05,0.9,111,-,0.94,112/3
1456,怡華,16.50,0.0,111,19.64,0.98,112/3
1457,宜進,18.75,5.33,111,85.23,0.85,112/3
1459,聯發,10.10,0.0,111,31.56,1.14,112/3
1460,宏遠,7.52,0.0,111,-,0.78,112/3
1463,強盛新,17.95,2.23,111,22.72,1.3,112/3
1464,得力,13.35,7.49,111,222.50,1.05,112/3
1465,偉全,13.90,6.12,111,21.06,0.86,112/3
1466,聚隆,13.80,0.0,111,-,1.05,112/3
1467,南緯,11.60,0.0,111,-,0.93,112/3
1468,昶和,15.45,0.0,111,-,1.97,112/3
1470,大統新創,19.75,2.28,111,34.65,1.72,112/3
1471,首利,17.20,0.0,111,-,1.77,112/3
1472,三洋實業,62.90,0.0,111,27.23,1.95,112/3
1473,台南,29.15,3.43,111,14.15,1.13,112/3
1474,弘裕,12.05,3.32,111,-,0.79,112/3
1475,業旺,44.60,1.12,111,10.96,2.42,112/3
1476,儒鴻,557.00,3.05,111,33.45,6.23,112/3
1477,聚陽,346.00,4.19,111,21.72,5.52,112/3
1503,士電,114.00,1.75,111,25.56,1.86,112/3
1504,東元,46.40,3.23,111,17.06,1.24,112/3
1506,正道,17.30,0.0,111,50.88,1.92,112/3
1512,瑞利,12.30,0.0,111,-,3.18,112/3
1513,中興電,116.50,2.84,111,37.22,3.9,112/3
1514,亞力,78.00,1.67,111,33.48,4.6,112/3
1515,力山,51.60,0.0,111,344.00,2.57,112/3
