證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,37.00,1.35,111,48.68,1.23,112/1
1102,亞泥,43.90,5.24,111,12.80,1.00,112/1
1103,嘉泥,21.25,2.35,111,-,0.62,112/1
1104,環泥,30.55,5.89,111,11.23,0.93,112/1
1108,幸福,16.55,4.83,111,10.22,1.42,112/1
1109,信大,17.30,4.62,111,13.01,0.74,112/1
1110,東泥,19.35,0.52,111,71.67,1.27,112/1
1201,味全,19.80,1.21,111,36.67,1.38,112/1
1203,味王,41.20,2.67,111,17.38,1.74,112/1
1210,大成,52.60,2.85,111,18.52,2.04,112/1
1213,大飲,6.51,0.0,111,-,1.06,112/1
1215,卜蜂,91.30,3.83,111,16.30,2.96,112/1
1216,統一,75.60,4.17,111,23.92,3.30,112/1
1217,愛之味,12.45,3.21,111,21.10,0.90,112/1
1218,泰山,24.60,2.32,111,2.10,0.95,112/1
1219,福壽,19.75,4.05,111,34.65,1.43,112/1
1220,台榮,14.30,1.4,111,476.67,1.14,112/1
1225,福懋油,55.90,3.58,111,53.24,3.45,112/1
1227,佳格,40.85,3.16,111,32.17,2.08,112/1
1229,聯華,71.10,2.81,111,28.44,2.82,112/1
1231,聯華食,90.70,2.87,111,23.02,3.78,112/1
1232,大統益,147.00,4.08,111,21.46,4.28,112/1
1233,天仁,37.40,2.27,111,51.94,2.43,112/1
1234,黑松,40.05,4.49,111,16.90,0.90,112/1
1235,興泰,83.20,2.64,111,15.15,1.65,112/1
1236,宏亞,22.70,4.41,111,454.00,0.90,112/1
1256,鮮活果汁-KY,316.00,2.06,111,26.44,2.88,112/1
1301,台塑,83.70,5.02,111,24.33,1.55,112/1
1303,南亞,71.20,4.21,111,31.50,1.59,112/1
1304,台聚,22.30,3.14,111,25.93,0.98,112/1
1305,華夏,22.35,1.34,111,-,1.34,112/1
1307,三芳,22.85,3.5,111,17.58,1.10,112/1
1308,亞聚,25.70,4.67,111,12.79,1.04,112/1
1309,台達化,19.50,2.56,111,97.50,1.07,112/1
1310,台苯,15.45,1.29,111,-,1.24,112/1
1312,國喬,18.45,2.71,111,-,0.52,112/1
1313,聯成,14.55,1.37,111,-,0.72,112/1
1314,中石化,9.35,0.0,111,-,0.45,112/1
1315,達新,71.00,8.45,111,10.29,0.63,112/1
1316,上曜,11.75,5.96,111,22.17,0.98,112/1
1319,東陽,53.20,4.7,111,13.43,1.29,112/1
1321,大洋,34.95,0.0,111,74.36,1.35,112/1
1323,永裕,31.70,3.47,111,18.32,1.21,112/1
1324,地球,11.75,1.7,111,65.28,0.93,112/1
1325,恆大,22.80,2.19,111,162.86,0.70,112/1
1326,台化,65.00,1.46,111,722.22,1.14,112/1
1337,再生-KY,8.28,0.0,111,-,0.46,112/1
1338,廣華-KY,43.00,4.65,111,-,0.56,112/1
1339,昭輝,44.70,6.71,111,9.24,0.93,112/1
1340,勝悅-KY,13.20,0.0,111,-,0.44,112/1
1341,富林-KY,68.00,9.0,111,11.79,3.05,112/1
1342,八貫,116.00,4.63,111,16.41,4.66,112/1
1402,遠東新,32.30,4.18,111,25.23,0.82,112/1
1409,新纖,16.95,5.9,111,13.89,0.80,112/1
1410,南染,37.40,2.14,111,43.49,2.22,112/1
1413,宏洲,9.08,0.0,111,64.86,1.01,112/1
1414,東和,17.55,1.82,111,53.18,1.26,112/1
1416,廣豐,10.95,4.57,111,15.87,0.57,112/1
1417,嘉裕,13.50,2.74,111,22.88,0.93,112/1
1418,東華,21.60,0.0,111,45.00,0.97,112/1
1419,新紡,43.80,3.42,111,17.80,1.10,112/1
1423,利華,23.85,0.84,111,42.59,1.08,112/1
1432,大魯閣,17.20,0.0,111,-,2.04,112/1
1434,福懋,27.60,5.43,111,15.86,0.84,112/1
1436,華友聯,66.40,7.74,111,10.11,2.35,112/1
1437,勤益控,28.00,2.86,111,12.67,0.80,112/1
1438,三地開發,30.45,3.28,111,7.06,1.36,112/1
1439,雋揚,22.70,1.32,111,18.46,0.89,112/1
1440,南紡,15.75,2.22,111,-,0.98,112/1
1441,大東,8.03,0.0,111,-,1.56,112/1
1442,名軒,31.80,5.03,111,14.65,1.88,112/1
1443,立益物流,28.35,0.0,111,22.32,2.13,112/1
1444,力麗,10.85,3.69,111,83.46,0.95,112/1
1445,大宇,18.80,0.53,111,85.45,1.49,112/1
1446,宏和,37.20,0.54,111,-,3.59,112/1
1447,力鵬,7.81,0.0,111,-,0.71,112/1
1449,佳和,18.45,1.63,111,15.91,0.95,112/1
1451,年興,20.00,10.0,111,153.85,0.55,112/1
1452,宏益,16.85,4.75,111,34.39,0.86,112/1
1453,大將,14.80,2.03,111,-,1.12,112/1
1454,台富,16.80,1.49,111,93.33,1.31,112/1
1455,集盛,10.10,0.99,111,-,0.82,112/1
1456,怡華,16.60,0.0,111,-,1.06,112/1
1457,宜進,17.55,5.7,111,51.62,0.79,112/1
1459,聯發,9.90,0.0,111,-,1.11,112/1
1460,宏遠,8.72,0.0,111,14.78,0.83,112/1
1463,強盛新,14.55,2.75,111,24.66,1.06,112/1
1464,得力,15.30,6.54,111,19.87,1.13,112/1
1465,偉全,14.15,6.01,111,17.47,0.92,112/1
1466,聚隆,11.25,0.0,111,-,0.82,112/1
1467,南緯,12.20,0.0,111,-,1.00,112/1
1468,昶和,15.55,0.0,111,129.58,2.10,112/1
1470,大統新創,19.60,2.3,111,40.83,1.73,112/1
1471,首利,16.70,0.0,111,-,1.68,112/1
1472,三洋實業,41.60,0.0,111,96.74,1.33,112/1
1473,台南,24.65,4.06,111,13.54,1.00,112/1
1474,弘裕,12.50,3.2,111,69.44,0.77,112/1
1475,業旺,53.40,0.94,111,11.58,3.28,112/1
1476,儒鴻,490.50,3.47,111,23.09,6.33,112/1
1477,聚陽,304.00,4.77,111,20.60,5.76,112/1
1503,士電,162.50,1.23,111,40.63,2.83,112/1
1504,東元,53.50,2.8,111,23.78,1.33,112/1
1506,正道,17.65,0.0,111,50.43,1.99,112/1
1512,瑞利,13.85,0.0,111,-,3.60,112/1
1513,中興電,137.50,2.41,111,24.55,4.13,112/1
1514,亞力,62.70,2.07,111,28.37,3.75,112/1
1515,力山,37.55,0.0,111,-,2.00,112/1
1516,川飛,20.40,6.18,111,17.74,1.58,112/1
1517,利奇,17.25,5.22,111,9.32,0.95,112/1
1519,華城,200.00,1.25,111,49.63,14.12,112/1
1521,大億,37.90,1.85,111,32.96,1.59,112/1
1522,堤維西,34.45,5.22,111,13.73,1.32,112/1
1524,耿鼎,22.40,4.46,111,11.49,1.54,112/1
1525,江申,107.50,1.95,111,19.62,1.63,112/1
1526,日馳,37.95,8.96,111,6.68,1.54,112/1
1527,鑽全,41.75,5.75,111,9.30,1.21,112/1
1528,恩德,16.00,0.63,111,20.25,1.27,112/1
1529,樂事綠能,40.80,1.32,111,64.76,3.48,112/1
1530,亞崴,33.35,4.8,111,10.52,0.98,112/1
1531,高林股,14.60,5.48,111,26.55,0.71,112/1
1532,勤美,36.25,3.31,111,31.25,1.06,112/1
1533,車王電,63.70,0.0,111,-,2.46,112/1
1535,中宇,62.60,4.79,111,14.66,2.12,112/1
1536,和大,67.40,2.37,111,27.74,2.11,112/1
1537,廣隆,143.00,6.99,111,15.75,2.63,112/1
1538,正峰,9.50,0.0,111,-,2.95,112/1
1539,巨庭,27.65,9.04,111,6.21,1.08,112/1
1540,喬福,18.50,3.24,111,18.14,1.14,112/1
1541,錩泰,37.10,2.7,111,22.48,1.60,112/1
1558,伸興,112.00,4.91,111,21.41,1.35,112/1
1560,中砂,143.00,2.8,111,18.52,3.45,112/1
