證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,33.05,3.03,112,35.16,1.07,113/2
1102,亞泥,44.90,4.68,112,14.21,0.9,113/2
1103,嘉泥,18.15,2.75,112,121.00,0.56,113/2
1104,環泥,30.40,6.58,112,10.00,0.91,113/2
1108,幸福,16.25,6.15,112,13.10,1.34,113/2
1109,信大,18.40,6.52,112,9.68,0.78,113/2
1110,東泥,23.50,0.85,112,97.92,1.47,113/2
1201,味全,18.45,1.46,112,27.54,1.24,113/2
1203,味王,53.50,2.06,112,23.99,2.2,113/2
1210,大成,52.10,4.26,112,11.40,1.88,113/2
1213,大飲,12.00,0.0,111,-,3.35,113/2
1215,卜蜂,98.60,5.58,112,14.59,3.14,113/2
1216,統一,83.40,3.6,112,25.50,3.82,113/2
1217,愛之味,12.00,1.92,112,19.05,0.79,113/2
1218,泰山,20.80,0.0,112,13.87,0.81,113/2
1219,福壽,17.30,4.62,112,20.35,1.28,113/2
1220,台榮,17.05,2.35,112,13.02,1.27,113/2
1225,福懋油,161.00,0.87,112,78.54,10.86,113/2
1227,佳格,38.70,3.23,112,22.63,2.03,113/2
1229,聯華,63.00,3.33,112,23.16,2.1,113/2
1231,聯華食,106.50,2.44,112,22.95,4.47,113/2
1232,大統益,147.50,4.47,112,18.05,4.67,113/2
1233,天仁,32.30,2.79,112,33.30,2.01,113/2
1234,黑松,42.40,4.48,112,17.38,0.93,113/2
1235,興泰,131.00,0.76,112,27.64,1.54,113/2
1236,宏亞,24.30,2.67,112,186.92,0.84,113/2
1256,鮮活果汁-KY,159.50,4.14,112,17.66,1.66,113/2
1301,台塑,51.90,1.93,112,61.79,0.97,113/2
1303,南亞,46.00,1.52,112,48.94,0.99,113/2
1304,台聚,15.05,2.33,112,-,0.71,113/2
1305,華夏,17.30,2.02,112,57.67,1.06,113/2
1307,三芳,32.15,4.67,112,11.36,1.35,113/2
1308,亞聚,18.00,2.5,112,-,0.85,113/2
1309,台達化,18.10,1.66,112,-,1.12,113/2
1310,台苯,13.30,0.0,112,-,1.0,113/2
1312,國喬,13.35,0.0,112,-,0.45,113/2
1313,聯成,11.85,1.69,112,-,0.53,113/2
1314,中石化,10.25,0.0,112,32.03,0.49,113/2
1315,達新,72.40,6.91,112,37.91,0.68,113/2
1316,上曜,19.35,0.0,112,-,1.58,113/2
1319,東陽,93.60,4.27,112,13.91,2.18,113/2
1321,大洋,39.25,1.02,112,37.38,1.4,113/2
1323,永裕,29.75,3.36,112,30.67,1.09,113/2
1324,地球,13.00,1.54,112,38.24,1.01,113/2
1325,恆大,28.25,2.12,112,313.89,0.88,113/2
1326,台化,44.05,2.84,112,23.43,0.79,113/2
1337,再生-KY,7.15,0.0,112,-,0.44,113/2
1338,廣華-KY,32.80,1.52,112,-,0.44,113/2
1339,昭輝,59.10,5.08,112,9.25,1.11,113/2
1340,勝悅-KY,9.86,0.0,112,-,0.42,113/2
1341,富林-KY,66.60,6.61,112,14.64,2.72,113/2
1342,八貫,93.50,6.42,112,12.17,3.08,113/2
1402,遠東新,36.70,3.68,112,20.62,0.86,113/2
1409,新纖,16.25,3.38,112,19.82,0.71,113/2
1410,南染,37.85,0.79,112,102.30,2.22,113/2
1413,宏洲,9.56,0.0,112,-,1.18,113/2
1414,東和,22.15,1.13,112,82.04,1.53,113/2
1416,廣豐,13.15,3.8,112,13.99,0.62,113/2
1417,嘉裕,11.15,1.79,112,-,0.84,113/2
1418,東華,34.50,0.0,112,56.56,1.55,113/2
1419,新紡,48.10,2.49,112,20.73,0.98,113/2
1423,利華,43.95,1.37,112,61.90,1.4,113/2
1432,大魯閣,17.60,0.0,112,76.52,1.85,113/2
1434,福懋,21.40,2.34,112,112.63,0.74,113/2
1435,中福,46.85,0.0,111,-,5.14,113/2
1436,華友聯,166.00,3.95,112,10.79,4.35,113/2
1437,勤益控,36.20,3.12,112,10.52,0.91,113/2
1438,三地開發,78.90,0.0,112,-,3.97,113/2
1439,雋揚,34.10,0.88,112,21.72,1.16,113/2
1440,南紡,16.40,2.13,112,10.93,0.91,113/2
1441,大東,16.40,0.0,112,182.22,1.98,113/2
1442,名軒,61.30,5.71,112,7.75,3.07,113/2
1443,立益物流,33.25,0.0,112,16.71,2.15,113/2
1444,力麗,9.49,0.0,112,45.19,0.85,113/2
1445,大宇,19.10,13.09,112,2.54,1.05,113/2
1446,宏和,48.50,1.44,112,9.47,3.33,113/2
1447,力鵬,9.08,0.0,112,-,0.83,113/2
1449,佳和,20.50,0.2,112,17.83,1.0,113/2
1451,年興,20.15,2.48,112,-,0.58,113/2
1452,宏益,17.05,1.76,112,21.86,0.79,113/2
1453,大將,21.30,1.41,112,29.58,1.55,113/2
1454,台富,19.70,1.27,112,75.77,1.51,113/2
1455,集盛,11.50,0.0,112,71.88,0.95,113/2
1456,怡華,20.35,0.98,112,-,1.33,113/2
1457,宜進,21.40,7.01,112,7.35,0.91,113/2
1459,聯發,10.50,0.0,112,30.88,1.11,113/2
1460,宏遠,7.40,0.0,112,-,0.86,113/2
1463,強盛新,25.90,1.93,112,50.78,1.93,113/2
1464,得力,13.45,1.86,112,27.45,1.05,113/2
1465,偉全,15.60,3.21,112,20.80,0.97,113/2
1466,聚隆,12.50,0.0,112,-,0.97,113/2
1467,南緯,10.60,0.0,112,53.00,0.85,113/2
1468,昶和,14.40,0.0,112,18.95,1.74,113/2
1470,大統新創,23.80,2.44,112,34.00,2.06,113/2
1471,首利,14.05,0.0,112,702.50,1.45,113/2
1472,三洋實業,56.90,3.51,112,14.15,1.73,113/2
1473,台南,36.70,3.27,112,11.33,1.35,113/2
1474,弘裕,12.55,0.0,112,16.09,0.76,113/2
1475,業旺,60.70,3.29,112,10.29,2.87,113/2
1476,儒鴻,538.00,2.51,112,24.14,5.81,113/2
1477,聚陽,389.00,4.22,112,22.32,6.68,113/2
1503,士電,225.00,1.33,112,41.21,2.94,113/2
1504,東元,48.75,4.51,112,21.10,1.33,113/2
1506,正道,15.30,0.0,112,76.50,1.7,113/2
1512,瑞利,8.00,0.0,112,-,2.23,113/2
1513,中興電,176.50,2.04,112,25.84,4.87,113/2
1514,亞力,138.00,1.3,112,41.07,6.7,113/2
1515,力山,36.90,3.25,112,9.37,1.7,113/2
1516,川飛,20.75,1.49,112,25.00,1.68,113/2
1517,利奇,16.15,1.24,112,-,0.98,113/2
1519,華城,680.00,1.03,112,53.46,29.68,113/2
1521,大億,39.50,1.77,112,41.58,1.69,113/2
1522,堤維西,67.70,2.95,112,12.73,2.36,113/2
1524,耿鼎,30.40,4.28,112,10.03,1.83,113/2
1525,江申,70.20,4.7,112,18.92,1.08,113/2
1526,日馳,29.90,2.01,112,-,1.27,113/2
1527,鑽全,47.90,4.18,112,13.92,1.4,113/2
1528,恩德,14.40,0.69,112,-,1.18,113/2
1529,樂事綠能,31.55,1.9,112,157.75,2.73,113/2
1530,亞崴,31.25,4.8,112,12.76,0.93,113/2
1531,高林股,14.20,1.41,112,28.40,0.71,113/2
1532,勤美,40.40,3.54,112,7.71,1.07,113/2
1533,車王電,40.65,0.0,112,-,1.82,113/2
1535,中宇,61.90,5.33,112,14.26,2.2,113/2
1536,和大,68.20,1.47,112,117.59,2.2,113/2
1537,廣隆,143.00,4.9,112,14.73,2.79,113/2
1538,正峰,18.25,0.0,112,-,4.83,113/2
1539,巨庭,24.15,2.48,112,14.55,0.98,113/2
1540,喬福,42.20,2.61,112,20.19,2.46,113/2
1541,錩泰,31.60,1.58,112,12.30,1.25,113/2
1558,伸興,107.00,3.55,112,18.94,1.33,113/2
1560,中砂,332.00,1.2,112,50.08,7.55,113/2
1563,巧新,65.00,2.77,112,21.45,1.62,113/2
1568,倉佑,27.60,4.86,112,9.52,1.57,113/2
1582,信錦,110.50,3.65,112,15.67,2.2,113/2
1583,程泰,63.30,6.32,112,10.28,1.29,113/2
1587,吉茂,50.70,1.97,112,-,2.61,113/2
1589,永冠-KY,41.00,0.0,112,-,0.59,113/1
1590,亞德客-KY,874.00,2.02,112,24.37,4.2,113/1
1597,直得,102.50,0.78,112,125.00,3.81,113/2
1598,岱宇,27.30,0.0,112,-,0.93,113/2
1603,華電,41.60,3.13,112,13.64,0.98,113/2
1604,聲寶,28.40,5.28,112,13.33,1.26,113/2
1605,華新,34.75,3.17,112,27.36,0.98,113/2
1608,華榮,34.40,2.91,112,16.78,1.93,113/2
1609,大亞,54.30,3.13,112,24.13,2.66,113/2
1611,中電,18.00,2.78,112,32.73,1.34,113/2
1612,宏泰,36.50,5.48,112,15.08,1.54,113/2
1614,三洋電,40.55,2.64,112,52.66,1.94,113/2
1615,大山,61.60,4.68,112,14.74,3.14,113/2
1616,億泰,20.60,1.8,112,23.95,2.13,113/2
1617,榮星,23.35,1.2,112,122.89,1.64,113/2
1618,合機,50.10,2.0,112,17.46,1.62,113/2
1626,艾美特-KY,15.80,1.9,112,-,0.75,113/2
1702,南僑,55.00,4.55,112,10.52,1.35,113/2
1707,葡萄王,142.00,4.86,112,14.81,2.2,113/2
1708,東鹼,40.80,3.68,112,14.68,1.51,113/2
1709,和益,23.25,2.58,112,16.85,1.22,113/2
1710,東聯,17.90,1.12,112,-,1.31,113/2
1711,永光,24.60,0.61,112,70.29,1.6,113/2
1712,興農,43.45,6.44,112,17.88,2.31,113/2
1713,國化,58.90,2.38,112,15.62,2.8,113/2
1714,和桐,8.99,3.34,112,16.35,0.72,113/2
1717,長興,30.95,2.58,112,19.22,1.38,113/2
1718,中纖,8.18,0.0,112,-,0.51,113/2
1720,生達,66.20,4.08,112,13.85,2.03,113/2
1721,三晃,16.60,0.0,112,-,1.54,113/2
1722,台肥,59.40,4.38,112,36.67,1.08,113/2
1723,中碳,99.50,4.02,112,18.46,2.97,113/2
1725,元禎,43.65,1.95,112,31.86,1.53,113/2
1726,永記,78.90,4.44,112,14.83,1.3,113/2
1727,中華化,33.80,0.86,112,169.00,2.1,113/2
1730,花仙子,54.00,5.19,112,15.47,1.91,113/2
1731,美吾華,23.40,4.91,112,18.00,1.54,113/2
1732,毛寶,28.65,0.0,112,238.75,2.48,113/2
1733,五鼎,29.90,3.68,112,27.43,1.71,113/2
1734,杏輝,37.10,4.85,112,17.26,1.99,113/2
1735,日勝化,18.60,2.69,112,17.55,1.22,113/2
1736,喬山,122.50,0.82,112,31.49,3.82,113/2
1737,臺鹽,34.30,3.5,112,19.16,1.06,113/2
1752,南光,46.25,4.32,112,42.05,2.05,113/2
1760,寶齡富錦,94.50,1.59,112,80.08,4.37,113/2
