證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,38.60,5.18,110,22.57,1.22,111/2
1102,亞泥,44.20,7.69,110,10.91,1.01,111/2
1103,嘉泥,17.80,3.65,110,24.72,0.53,111/2
1104,環泥,21.95,4.56,110,10.07,0.73,111/2
1108,幸福,10.70,5.61,110,14.46,0.96,111/2
1109,信大,17.35,8.65,110,12.22,0.79,111/2
1110,東泥,18.55,1.08,110,154.58,1.25,111/2
1201,味全,20.00,2.5,110,19.80,1.43,111/2
1203,味王,32.30,3.41,110,20.57,1.48,111/2
1210,大成,48.30,4.14,110,23.33,2.04,111/2
1213,大飲,7.35,0.0,110,-,1.05,111/2
1215,卜蜂,80.30,4.98,110,15.44,2.62,111/2
1216,統一,65.70,4.11,110,20.53,3.29,111/2
1217,愛之味,9.60,3.13,110,87.27,0.74,111/2
1218,泰山,35.00,2.86,110,30.17,2.51,111/2
1219,福壽,20.30,5.42,110,17.35,1.49,111/2
1220,台榮,15.40,6.49,110,25.25,1.22,111/2
1225,福懋油,52.50,3.05,110,22.83,3.33,111/2
1227,佳格,40.50,4.69,110,23.55,2.20,111/2
1229,聯華,54.30,4.24,110,19.32,2.16,111/2
1231,聯華食,74.50,3.49,110,17.78,3.23,111/2
1232,大統益,161.50,3.72,110,19.30,5.43,111/2
1233,天仁,33.25,2.41,110,48.19,2.15,111/2
1234,黑松,33.55,5.07,110,16.69,0.76,111/2
1235,興泰,56.50,6.73,110,35.09,1.64,111/2
1236,宏亞,25.55,1.96,110,7.47,0.92,111/2
1256,鮮活果汁-KY,240.00,5.42,110,20.96,2.40,111/2
1301,台塑,86.50,9.48,110,7.44,1.47,111/2
1303,南亞,68.40,10.96,110,7.75,1.40,111/2
1304,台聚,22.85,9.63,110,6.95,1.03,111/2
1305,華夏,23.10,10.82,110,9.20,1.34,111/2
1307,三芳,22.10,2.26,110,69.06,1.09,111/2
1308,亞聚,29.05,10.33,110,7.45,1.27,111/2
1309,台達化,22.10,11.31,110,6.76,1.16,111/2
1310,台苯,14.30,1.05,110,-,1.09,111/2
1312,國喬,18.70,10.7,110,6.38,0.51,111/2
1313,聯成,13.55,7.38,110,-,0.64,111/2
1314,中石化,10.10,3.96,110,63.13,0.49,111/2
1315,達新,67.80,6.64,110,14.97,0.59,111/2
1316,上曜,15.00,0.0,110,166.67,1.29,111/2
1319,東陽,54.50,1.56,110,23.00,1.44,111/2
1321,大洋,36.90,1.9,110,69.62,1.31,111/2
1323,永裕,33.50,4.78,110,14.08,1.31,111/2
1324,地球,10.95,1.83,110,-,0.88,111/2
1325,恆大,25.80,7.75,110,-,0.79,111/2
1326,台化,67.80,7.08,110,15.59,1.09,111/2
1337,再生-KY,7.50,0.0,110,-,0.39,111/2
1338,廣華-KY,57.30,4.36,110,15.49,0.75,111/2
1339,昭輝,44.40,4.5,110,9.78,0.92,111/2
1340,勝悅-KY,10.30,0.0,110,-,0.32,111/2
1341,富林-KY,67.40,8.9,110,12.94,2.87,111/2
1342,八貫,81.20,3.69,110,14.22,3.41,111/2
1402,遠東新,32.00,4.69,110,18.39,0.83,111/2
1409,新纖,17.45,8.02,110,7.43,0.82,111/2
1410,南染,41.80,3.11,110,40.98,2.46,111/2
1413,宏洲,11.05,0.0,110,7.84,1.17,111/2
1414,東和,18.05,2.99,110,24.39,1.29,111/2
1416,廣豐,10.65,4.69,110,59.17,0.55,111/2
1417,嘉裕,10.95,3.2,110,-,0.76,111/2
1418,東華,15.10,0.0,110,-,0.71,111/2
1419,新紡,39.80,2.51,110,5.77,1.03,111/2
1423,利華,19.45,3.86,110,129.67,0.90,111/2
