證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,39.90,5.01,110,23.33,1.26,111/2
1102,亞泥,44.45,7.65,110,10.98,1.02,111/2
1103,嘉泥,17.90,3.63,110,24.86,0.54,111/2
1104,環泥,22.05,4.54,110,10.11,0.74,111/2
1108,幸福,10.90,5.5,110,14.73,0.98,111/2
1109,信大,17.50,8.57,110,12.32,0.80,111/2
1110,東泥,18.60,1.08,110,155.00,1.26,111/2
1201,味全,20.25,2.47,110,20.05,1.45,111/2
1203,味王,32.30,3.41,110,20.57,1.48,111/2
1210,大成,48.70,4.11,110,23.53,2.06,111/2
1213,大飲,7.79,0.0,110,-,1.11,111/2
1215,卜蜂,80.70,4.96,110,15.52,2.63,111/2
1216,統一,67.80,3.98,110,21.19,3.40,111/2
1217,愛之味,9.81,3.06,110,89.18,0.76,111/2
1218,泰山,35.45,2.82,110,30.56,2.54,111/2
1219,福壽,20.85,5.28,110,17.82,1.53,111/2
1220,台榮,15.70,6.37,110,25.74,1.24,111/2
1225,福懋油,52.70,3.04,110,22.91,3.34,111/2
1227,佳格,41.35,4.59,110,24.04,2.24,111/2
1229,聯華,55.40,4.15,110,19.72,2.20,111/2
1231,聯華食,74.80,3.48,110,17.85,3.25,111/2
1232,大統益,158.50,3.79,110,18.94,5.33,111/2
1233,天仁,33.60,2.38,110,48.70,2.17,111/2
1234,黑松,33.60,5.06,110,16.72,0.76,111/2
1235,興泰,57.60,6.6,110,35.78,1.67,111/2
1236,宏亞,25.60,1.95,110,7.49,0.93,111/2
1256,鮮活果汁-KY,242.00,5.37,110,21.14,2.42,111/2
1301,台塑,90.30,9.08,110,7.77,1.53,111/2
1303,南亞,68.80,10.9,110,7.79,1.41,111/2
1304,台聚,23.15,9.5,110,7.04,1.04,111/2
1305,華夏,23.45,10.66,110,9.34,1.36,111/2
1307,三芳,22.00,2.27,110,68.75,1.08,111/2
1308,亞聚,29.00,10.34,110,7.44,1.27,111/2
1309,台達化,22.55,11.09,110,6.90,1.19,111/2
1310,台苯,14.50,1.03,110,-,1.10,111/2
1312,國喬,18.65,10.72,110,6.37,0.51,111/2
1313,聯成,13.75,7.27,110,-,0.65,111/2
1314,中石化,10.15,3.94,110,63.44,0.49,111/2
1315,達新,68.40,6.58,110,15.10,0.60,111/2
1316,上曜,15.05,0.0,110,167.22,1.29,111/2
1319,東陽,54.80,1.55,110,23.12,1.44,111/2
1321,大洋,36.75,1.9,110,69.34,1.30,111/2
1323,永裕,33.50,4.78,110,14.08,1.31,111/2
1324,地球,11.05,1.81,110,-,0.89,111/2
1325,恆大,26.45,7.56,110,-,0.81,111/2
1326,台化,69.50,6.91,110,15.98,1.12,111/2
1337,再生-KY,6.86,0.0,110,-,0.36,111/2
1338,廣華-KY,56.10,4.46,110,15.16,0.73,111/2
1339,昭輝,44.45,4.5,110,9.79,0.92,111/2
1340,勝悅-KY,10.30,0.0,110,-,0.32,111/2
1341,富林-KY,68.20,8.8,110,13.09,2.90,111/2
1342,八貫,83.40,3.6,110,14.61,3.51,111/2
1402,遠東新,31.95,4.69,110,18.36,0.83,111/2
1409,新纖,17.75,7.89,110,7.55,0.83,111/2
1410,南染,41.95,3.1,110,41.13,2.47,111/2
1413,宏洲,11.25,0.0,110,7.98,1.19,111/2
1414,東和,17.75,3.04,110,23.99,1.27,111/2
1416,廣豐,10.80,4.63,110,60.00,0.55,111/2
1417,嘉裕,10.70,3.27,110,-,0.75,111/2
1418,東華,15.60,0.0,110,-,0.74,111/2
1419,新紡,40.00,2.5,110,5.80,1.03,111/2
1423,利華,19.50,3.85,110,130.00,0.90,111/2
1432,大魯閣,12.75,0.0,110,-,1.66,111/2
1434,福懋,27.55,3.63,110,12.81,0.75,111/2
1436,華友聯,57.10,7.27,110,50.98,2.05,111/2
1437,勤益控,25.30,3.56,110,12.84,0.74,111/2
1438,三地開發,32.20,0.0,110,5.24,1.52,111/2
1439,雋揚,20.10,1.0,110,12.18,0.83,111/2
1440,南紡,18.55,4.31,110,15.59,1.11,111/2
1441,大東,8.14,0.0,110,-,1.12,111/2
1442,名軒,29.95,4.01,110,26.27,1.99,111/2
1443,立益物流,20.10,0.0,110,8.97,1.78,111/2
