證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,33.50,5.97,110,27.92,1.15,111/3
1102,亞泥,40.60,8.37,110,9.35,0.89,111/3
1103,嘉泥,17.35,3.75,110,-,0.53,111/3
1104,環泥,22.20,4.5,110,8.07,0.72,111/3
1108,幸福,10.75,5.58,110,10.97,0.94,111/3
1109,信大,15.60,9.62,110,8.97,0.69,111/3
1110,東泥,18.45,1.08,110,167.73,1.24,111/3
1201,味全,19.00,2.63,110,21.59,1.33,111/3
1203,味王,34.70,3.17,110,13.19,1.53,111/3
1210,大成,45.45,4.4,110,19.42,1.86,111/3
1213,大飲,0.00,0.0,110,-,1.06,111/3
1215,卜蜂,78.30,5.11,110,15.54,2.72,111/3
1216,統一,66.60,4.05,110,21.01,3.09,111/3
1217,愛之味,10.80,2.78,110,24.00,0.81,111/3
1218,泰山,32.85,3.04,110,27.61,2.3,111/3
1219,福壽,18.80,5.85,110,16.21,1.39,111/3
1220,台榮,15.30,6.54,110,42.50,1.22,111/3
1225,福懋油,57.00,2.81,110,26.89,3.63,111/3
1227,佳格,39.75,4.78,110,24.69,2.08,111/3
1229,聯華,50.00,4.6,110,19.76,2.08,111/3
1231,聯華食,74.50,3.49,110,19.05,3.42,111/3
1232,大統益,141.00,4.26,110,16.99,4.62,111/3
1233,天仁,32.40,2.47,110,58.91,2.07,111/3
1234,黑松,32.65,5.21,110,13.78,0.72,111/3
1235,興泰,68.20,5.57,110,50.52,2.31,111/3
1236,宏亞,22.35,2.24,110,6.07,0.83,111/3
1256,鮮活果汁-KY,271.50,4.79,110,26.54,2.52,111/3
1301,台塑,87.00,9.43,110,9.17,1.5,111/3
1303,南亞,71.90,10.43,110,11.36,1.48,111/3
1304,台聚,22.10,9.95,110,8.91,0.98,111/3
1305,華夏,26.70,9.36,110,54.49,1.65,111/3
1307,三芳,20.55,2.43,110,17.27,0.94,111/3
1308,亞聚,28.25,10.62,110,8.03,1.21,111/3
1309,台達化,22.20,11.26,110,9.74,1.22,111/3
1310,台苯,13.35,1.12,110,-,1.05,111/3
1312,國喬,19.20,10.42,110,28.24,0.53,111/3
1313,聯成,13.55,7.38,110,-,0.67,111/3
1314,中石化,9.90,4.04,110,35.36,0.47,111/3
1315,達新,70.00,6.43,110,9.49,0.64,111/3
1316,上曜,11.80,0.0,110,17.61,0.9,111/3
1319,東陽,42.85,1.98,110,12.72,1.09,111/3
1321,大洋,32.90,2.13,110,121.85,1.21,111/3
1323,永裕,32.80,4.88,110,14.98,1.24,111/3
1324,地球,10.95,1.83,110,273.75,0.88,111/3
1325,恆大,26.45,7.56,110,61.51,0.81,111/3
1326,台化,70.50,6.81,110,22.38,1.21,111/3
1337,再生-KY,7.02,0.0,110,-,0.37,111/3
1338,廣華-KY,42.35,5.9,110,12.76,0.54,111/3
1339,昭輝,41.45,4.83,110,6.38,0.82,111/3
1340,勝悅-KY,9.85,0.0,110,-,0.31,111/3
1341,富林-KY,66.70,9.0,110,11.08,2.58,111/3
1342,八貫,128.00,2.34,110,20.00,4.98,111/3
1402,遠東新,31.70,4.73,110,18.22,0.8,111/3
1409,新纖,17.45,8.02,110,7.65,0.81,111/3
1410,南染,40.45,3.21,110,42.58,2.35,111/3
1413,宏洲,9.54,0.0,110,8.37,1.01,111/3
1414,東和,17.75,3.04,110,26.89,1.27,111/3
1416,廣豐,10.15,4.93,110,19.90,0.52,111/3
1417,嘉裕,14.55,2.41,110,-,1.01,111/3
1418,東華,14.10,0.0,110,-,0.68,111/3
1419,新紡,39.95,2.5,110,5.91,1.04,111/3
1423,利華,20.05,3.74,110,36.45,0.92,111/3
1432,大魯閣,12.45,0.0,110,-,1.53,111/3
1434,福懋,26.70,3.75,110,12.71,0.78,111/3
1436,華友聯,56.30,7.37,110,10.70,1.71,111/3
1437,勤益控,25.65,3.51,110,12.64,0.74,111/3
1438,三地開發,31.40,0.0,110,5.60,1.5,111/3
1439,雋揚,20.90,0.96,110,11.94,0.83,111/3
1440,南紡,16.65,4.8,110,15.14,0.98,111/3
1441,大東,7.90,0.0,110,-,1.16,111/3
1442,名軒,35.75,3.36,110,85.12,2.35,111/3
1443,立益物流,20.90,0.0,110,7.31,1.72,111/3
1444,力麗,10.15,2.96,110,7.75,0.86,111/3
1445,大宇,16.15,0.0,110,-,1.32,111/3
1446,宏和,31.35,0.96,110,-,2.95,111/3
1447,力鵬,7.62,0.0,110,26.28,0.66,111/3
1449,佳和,16.25,0.0,110,10.42,0.82,111/3
1451,年興,21.00,4.76,110,8.02,0.57,111/3
1452,宏益,17.45,11.46,110,11.71,0.86,111/3
1453,大將,14.85,2.02,110,16.69,1.12,111/3
1454,台富,13.25,3.77,110,37.86,1.01,111/3
1455,集盛,10.40,7.69,110,-,0.83,111/3
1456,怡華,15.35,9.77,110,76.75,0.96,111/3
1457,宜進,18.65,5.36,110,4.19,0.81,111/3
1459,聯發,8.20,2.44,110,-,0.94,111/3
1460,宏遠,7.05,0.0,110,-,0.72,111/3
1463,強盛新,14.25,2.81,110,37.50,1.08,111/3
1464,得力,14.05,1.78,110,12.89,1.02,111/3
1465,偉全,13.95,2.15,110,14.09,0.85,111/3
1466,聚隆,11.95,8.37,110,34.14,0.8,111/3
1467,南緯,11.15,0.0,110,37.17,0.83,111/3
1468,昶和,13.45,0.0,110,14.16,1.65,111/3
1470,大統新創,18.45,4.34,110,31.81,1.63,111/3
1471,首利,7.66,0.0,110,-,1.19,111/3
1472,三洋實業,22.45,0.0,110,-,2.68,111/3
1473,台南,21.20,0.47,110,13.09,0.87,111/3
1474,弘裕,12.00,4.17,110,15.19,0.72,111/3
1475,業旺,64.00,0.0,110,13.25,4.35,111/3
1476,儒鴻,483.50,2.48,110,18.17,5.39,111/3
1477,聚陽,225.50,4.21,110,16.00,3.72,111/3
1503,士電,61.00,2.95,110,15.44,1.16,111/3
1504,東元,27.35,4.94,110,17.20,0.77,111/3
1506,正道,17.35,0.0,110,34.70,2.21,111/3
1512,瑞利,4.70,0.0,110,-,4.12,111/3
1513,中興電,72.10,3.88,110,14.80,2.78,111/3
1514,亞力,30.50,4.1,110,15.10,1.96,111/3
1515,力山,29.90,10.03,110,87.94,1.54,111/3
1516,川飛,19.80,7.83,110,10.53,1.61,111/3
1517,利奇,20.60,3.88,110,7.08,1.15,111/3
1519,華城,52.40,1.91,110,25.81,3.76,111/3
1521,大億,34.45,1.74,110,22.81,1.46,111/3
1522,堤維西,27.95,1.79,110,10.39,1.1,111/3
1524,耿鼎,24.70,1.21,110,13.35,1.62,111/3
1525,江申,56.80,3.7,110,12.91,0.9,111/3
1526,日馳,40.85,6.36,110,6.33,1.68,111/3
1527,鑽全,40.90,5.87,110,7.37,1.23,111/3
1528,恩德,10.05,1.0,110,14.57,0.83,111/3
1529,樂事綠能,21.30,4.23,110,53.25,1.88,111/3
1530,亞崴,31.00,4.84,110,8.29,0.93,111/3
1531,高林股,13.90,5.04,110,10.78,0.67,111/3
1532,勤美,28.80,7.33,110,8.25,0.85,111/3
1533,車王電,49.00,0.61,110,64.47,1.82,111/3
1535,中宇,42.85,6.07,110,9.85,1.55,111/3
1536,和大,67.00,2.04,110,33.84,2.13,111/3
1537,廣隆,137.00,5.11,110,12.29,2.61,111/3
1538,正峰,8.09,0.0,110,-,4.0,111/3
1539,巨庭,28.75,2.78,110,4.40,1.11,111/3
1540,喬福,15.25,1.97,110,12.50,0.95,111/3
1541,錩泰,33.30,7.51,110,5.60,1.32,111/3
1558,伸興,119.00,7.14,110,15.54,1.42,111/3
1560,中砂,108.00,2.59,110,12.12,2.83,111/3
1568,倉佑,22.55,1.33,110,13.92,1.43,111/3
1582,信錦,59.10,8.97,110,19.77,1.3,111/3
1583,程泰,61.20,4.08,110,10.05,1.32,111/3
1587,吉茂,21.35,4.68,110,10.68,1.05,111/3
1589,永冠-KY,57.30,1.05,110,-,0.74,111/3
1590,亞德客-KY,930.00,1.43,110,29.64,4.89,111/3
1597,直得,68.90,3.63,110,19.52,2.48,111/3
1598,岱宇,41.05,6.11,110,-,1.36,111/3
1603,華電,25.95,1.93,110,12.72,0.71,111/3
1604,聲寶,26.20,10.31,110,14.40,1.2,111/3
1605,華新,46.95,3.41,110,7.49,1.4,111/3
1608,華榮,13.65,10.99,110,59.35,0.86,111/3
1609,大亞,20.85,4.56,110,13.45,1.4,111/3
