證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,35.10,1.42,111,28.77,1.2,112/2
1102,亞泥,40.35,5.7,111,12.04,0.89,112/2
1103,嘉泥,19.20,2.6,111,39.18,0.55,112/2
1104,環泥,26.75,6.73,111,9.35,0.8,112/2
1108,幸福,14.95,5.35,111,8.79,1.26,112/2
1109,信大,18.00,4.44,111,9.05,0.79,112/2
1110,東泥,19.05,0.52,111,38.88,1.23,112/2
1201,味全,18.85,1.27,111,43.84,1.32,112/2
1203,味王,41.00,2.68,111,15.89,1.78,112/2
1210,大成,55.30,2.71,111,15.80,2.18,112/2
1213,大飲,6.60,0.0,111,-,1.22,112/2
1215,卜蜂,97.90,3.58,111,16.37,3.41,112/2
1216,統一,70.90,4.44,111,20.91,3.41,112/2
1217,愛之味,12.45,3.21,111,18.58,0.9,112/2
1218,泰山,23.65,2.41,111,2.21,0.97,112/2
1219,福壽,20.15,3.97,111,53.03,1.49,112/2
1220,台榮,14.05,1.42,111,108.08,1.12,112/2
1225,福懋油,53.80,3.72,111,96.07,3.62,112/2
1227,佳格,38.00,3.39,111,29.46,2.06,112/2
1229,聯華,62.30,3.21,111,25.74,2.34,112/2
1231,聯華食,88.70,2.93,111,24.04,3.89,112/2
1232,大統益,143.50,4.18,111,23.49,4.78,112/2
1233,天仁,35.80,2.37,111,35.10,2.26,112/2
1234,黑松,38.55,4.67,111,15.86,0.86,112/2
1235,興泰,77.00,2.86,111,18.83,1.63,112/2
1236,宏亞,21.40,4.67,111,93.04,0.91,112/2
1256,鮮活果汁-KY,278.00,2.34,111,17.39,2.63,112/2
1301,台塑,82.30,5.1,111,274.33,1.53,112/2
1303,南亞,68.80,4.36,111,120.70,1.55,112/2
1304,台聚,21.80,3.21,111,38.93,1.0,112/2
1305,華夏,26.15,1.15,111,-,1.6,112/2
1307,三芳,27.10,2.95,111,19.64,1.26,112/2
1308,亞聚,25.80,4.65,111,17.92,1.13,112/2
1309,台達化,18.35,2.72,111,-,1.06,112/2
1310,台苯,16.55,1.21,111,-,1.4,112/2
1312,國喬,17.40,2.87,111,-,0.52,112/2
1313,聯成,15.70,1.27,111,-,0.74,112/2
1314,中石化,9.70,0.0,111,-,0.47,112/2
1315,達新,71.40,8.4,111,8.71,0.62,112/2
1316,上曜,10.85,6.45,111,180.83,0.91,112/2
1319,東陽,76.40,3.27,111,19.74,1.91,112/2
1321,大洋,36.00,0.0,111,67.92,1.39,112/2
1323,永裕,31.75,3.46,111,18.25,1.22,112/2
1324,地球,12.35,1.62,111,38.59,0.98,112/2
1325,恆大,22.50,2.22,111,66.18,0.7,112/2
1326,台化,64.30,1.48,111,-,1.14,112/2
1337,再生-KY,7.47,0.0,111,-,0.44,112/2
1338,廣華-KY,38.30,5.22,111,-,0.53,112/2
1339,昭輝,56.00,5.36,111,12.23,1.13,112/2
1340,勝悅-KY,11.70,0.0,111,-,0.41,112/2
1341,富林-KY,67.10,9.12,111,12.76,2.78,112/2
1342,八貫,114.50,4.69,111,15.73,4.17,112/2
1402,遠東新,29.50,4.58,111,26.11,0.74,112/2
1409,新纖,15.25,6.56,111,17.94,0.7,112/2
1410,南染,37.65,2.12,111,51.58,2.22,112/2
1413,宏洲,8.23,0.0,111,-,0.94,112/2
1414,東和,17.75,1.8,111,88.75,1.27,112/2
1416,廣豐,10.30,4.85,111,30.29,0.52,112/2
1417,嘉裕,13.20,2.8,111,21.64,0.95,112/2
1418,東華,23.70,0.0,111,53.86,1.09,112/2
1419,新紡,42.95,3.49,111,20.65,1.08,112/2
1423,利華,23.60,0.85,111,53.64,1.07,112/2
1432,大魯閣,16.65,0.0,111,24.85,1.91,112/2
1434,福懋,25.85,5.8,111,31.91,0.78,112/2
1435,中福,34.90,0.0,111,-,4.91,112/2
1436,華友聯,65.20,7.88,111,11.99,2.32,112/2
1437,勤益控,28.60,2.8,111,12.02,0.79,112/2
1438,三地開發,29.55,3.38,111,-,1.41,112/2
1439,雋揚,0.00,1.3,111,14.71,0.88,112/2
1440,南紡,15.05,2.33,111,-,0.92,112/2
1441,大東,13.05,0.0,111,-,1.68,112/2
1442,名軒,34.40,4.65,111,16.62,2.22,112/2
1443,立益物流,0.00,0.0,111,23.43,2.08,112/2
1444,力麗,10.55,3.79,111,-,0.92,112/2
1445,大宇,21.20,0.47,111,42.40,1.61,112/2
1446,宏和,38.40,0.52,111,-,3.79,112/2
