證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,37.55,5.33,110,31.29,1.29,111/3
1102,亞泥,42.15,8.07,110,9.71,0.93,111/3
1103,嘉泥,18.90,3.44,110,-,0.57,111/3
1104,環泥,23.60,4.24,110,8.58,0.77,111/3
1108,幸福,11.40,5.26,110,11.63,1.0,111/3
1109,信大,16.35,9.17,110,9.40,0.72,111/3
1110,東泥,17.90,1.12,110,162.73,1.2,111/3
1201,味全,20.65,2.42,110,23.47,1.44,111/3
1203,味王,36.90,2.98,110,14.03,1.63,111/3
1210,大成,46.85,4.27,110,20.02,1.91,111/3
1213,大飲,6.93,0.0,110,-,1.03,111/3
1215,卜蜂,78.90,5.07,110,15.65,2.74,111/3
1216,統一,66.50,4.06,110,20.98,3.08,111/3
1217,愛之味,11.10,2.7,110,24.67,0.83,111/3
1218,泰山,29.85,3.35,110,25.08,2.09,111/3
1219,福壽,20.10,5.47,110,17.33,1.48,111/3
1220,台榮,15.75,6.35,110,43.75,1.26,111/3
1225,福懋油,57.40,2.79,110,27.08,3.65,111/3
1227,佳格,41.20,4.61,110,25.59,2.16,111/3
1229,聯華,53.20,4.32,110,21.03,2.21,111/3
1231,聯華食,84.20,3.09,110,21.53,3.87,111/3
1232,大統益,146.00,4.11,110,17.59,4.79,111/3
1233,天仁,33.50,2.39,110,60.91,2.14,111/3
1234,黑松,34.15,4.98,110,14.41,0.76,111/3
1235,興泰,68.00,5.59,110,50.37,2.31,111/3
1236,宏亞,23.45,2.13,110,6.37,0.87,111/3
1256,鮮活果汁-KY,305.50,4.26,110,29.86,2.84,111/3
1301,台塑,89.60,9.15,110,9.44,1.55,111/3
1303,南亞,74.70,10.04,110,11.80,1.54,111/3
1304,台聚,23.95,9.19,110,9.66,1.06,111/3
1305,華夏,27.70,9.03,110,56.53,1.71,111/3
1307,三芳,20.80,2.4,110,17.48,0.96,111/3
1308,亞聚,28.70,10.45,110,8.15,1.23,111/3
1309,台達化,22.40,11.16,110,9.82,1.23,111/3
1310,台苯,13.85,1.08,110,-,1.09,111/3
1312,國喬,19.65,10.18,110,28.90,0.54,111/3
1313,聯成,15.15,6.6,110,-,0.74,111/3
1314,中石化,10.15,3.94,110,36.25,0.48,111/3
1315,達新,71.70,6.28,110,9.72,0.66,111/3
