證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,34.05,1.47,111,28.86,1.12,112/3
1102,亞泥,42.25,5.44,111,14.72,0.89,112/3
1103,嘉泥,18.95,2.64,111,72.88,0.59,112/3
1104,環泥,29.75,6.05,111,8.88,0.91,112/3
1108,幸福,15.70,5.1,111,8.53,1.27,112/3
1109,信大,18.00,4.44,111,10.59,0.77,112/3
1110,東泥,18.70,0.53,111,39.79,1.2,112/3
1201,味全,19.05,1.26,111,68.04,1.3,112/3
1203,味王,51.50,2.14,111,29.94,2.18,112/3
1210,大成,56.30,2.66,111,12.80,2.08,112/3
1213,大飲,0.00,0.0,111,-,1.35,112/3
1215,卜蜂,94.00,3.72,111,13.62,3.0,112/3
1216,統一,73.20,4.3,111,21.53,3.28,112/3
1217,愛之味,11.65,3.43,111,35.30,0.85,112/3
1218,泰山,21.60,2.64,111,2.02,0.88,112/3
1219,福壽,19.25,4.16,111,25.67,1.43,112/3
1220,台榮,14.55,1.37,111,33.07,1.14,112/3
1225,福懋油,54.70,3.66,111,47.98,3.71,112/3
1227,佳格,38.60,3.34,111,29.69,2.02,112/3
1229,聯華,67.00,2.99,111,26.48,2.46,112/3
1231,聯華食,88.60,2.93,111,28.77,4.13,112/3
1232,大統益,143.00,4.2,111,20.37,4.52,112/3
1233,天仁,34.90,2.44,111,30.35,2.17,112/3
1234,黑松,39.30,4.58,111,16.38,0.86,112/3
1235,興泰,85.30,2.58,111,52.98,1.81,112/3
1236,宏亞,23.90,4.18,111,55.58,0.86,112/3
1256,鮮活果汁-KY,244.00,2.66,111,16.55,2.13,112/3
1301,台塑,78.90,5.32,111,175.33,1.44,112/3
1303,南亞,66.70,4.5,111,96.67,1.45,112/3
1304,台聚,19.20,3.65,111,31.48,0.86,112/3
1305,華夏,22.50,1.33,111,40.18,1.35,112/3
1307,三芳,26.30,3.04,111,15.38,1.14,112/3
1308,亞聚,23.95,5.01,111,24.95,1.04,112/3
1309,台達化,16.55,3.02,111,-,0.96,112/3
1310,台苯,15.75,1.27,111,-,1.31,112/3
1312,國喬,15.15,3.3,111,-,0.44,112/3
1313,聯成,15.55,1.29,111,-,0.69,112/3
1314,中石化,9.80,0.0,111,-,0.48,112/3
1315,達新,71.50,8.39,111,16.71,0.65,112/3
1316,上曜,12.80,4.3,111,-,1.09,112/3
1319,東陽,85.00,2.94,111,19.59,2.02,112/3
1321,大洋,38.00,0.0,111,102.70,1.46,112/3
1323,永裕,31.15,3.53,111,22.57,1.15,112/3
1324,地球,18.55,1.08,111,32.54,1.43,112/3
1325,恆大,34.75,1.44,111,89.10,1.06,112/3
1326,台化,62.60,1.52,111,391.25,1.09,112/3
1337,再生-KY,7.15,0.0,111,-,0.42,112/3
1338,廣華-KY,44.20,4.52,111,-,0.59,112/3
1339,昭輝,71.10,4.22,111,16.38,1.38,112/3
1340,勝悅-KY,11.35,0.0,111,-,0.4,112/3
1341,富林-KY,62.70,9.76,111,13.01,2.49,112/3
1342,八貫,116.50,4.61,111,15.39,3.93,112/3
1402,遠東新,30.70,4.4,111,28.69,0.76,112/3
1409,新纖,15.30,6.54,111,35.58,0.69,112/3
1410,南染,37.30,2.14,111,62.17,2.19,112/3
1413,宏洲,8.26,0.0,111,-,0.98,112/3
1414,東和,17.40,1.84,111,248.57,1.24,112/3
1416,廣豐,12.00,4.17,111,20.34,0.62,112/3
1417,嘉裕,12.00,3.08,111,37.50,0.86,112/3
1418,東華,20.85,0.0,111,39.34,0.98,112/3
1419,新紡,46.50,3.23,111,21.53,1.12,112/3
1423,利華,31.10,0.64,111,32.74,1.13,112/3
1432,大魯閣,17.85,0.0,111,25.14,2.02,112/3
1434,福懋,25.30,5.93,111,51.63,0.78,112/3
1435,中福,40.40,0.0,111,-,5.75,112/3
1436,華友聯,77.60,6.62,111,114.12,2.73,112/3
1437,勤益控,29.90,2.68,111,10.64,0.81,112/3
1438,三地開發,30.65,3.26,111,-,1.48,112/3
1439,雋揚,23.25,1.29,111,18.90,0.89,112/3
1440,南紡,15.75,2.22,111,-,0.97,112/3
1441,大東,14.30,0.0,111,-,2.17,112/3
1442,名軒,38.20,4.19,111,18.82,2.45,112/3
1443,立益物流,27.75,0.0,111,20.40,1.98,112/3
1444,力麗,10.45,3.83,111,-,0.94,112/3
1445,大宇,20.85,0.48,111,48.49,1.56,112/3
1446,宏和,37.75,0.53,111,-,3.76,112/3
1447,力鵬,8.16,0.0,111,-,0.74,112/3
1449,佳和,21.95,1.32,111,41.42,1.1,112/3
1451,年興,19.10,10.47,111,-,0.56,112/3
1452,宏益,17.05,4.69,111,121.79,0.85,112/3
1453,大將,15.15,1.98,111,505.00,1.17,112/3
1454,台富,17.05,1.47,111,213.13,1.3,112/3
1455,集盛,11.15,0.9,111,-,0.95,112/3
1456,怡華,16.30,0.0,111,19.40,0.97,112/3
1457,宜進,18.70,5.35,111,85.00,0.84,112/3
1459,聯發,10.05,0.0,111,31.41,1.14,112/3
1460,宏遠,7.44,0.0,111,-,0.77,112/3
1463,強盛新,17.45,2.29,111,22.09,1.27,112/3
1464,得力,13.20,7.58,111,220.00,1.03,112/3
1465,偉全,14.15,6.01,111,21.44,0.87,112/3
1466,聚隆,14.10,0.0,111,-,1.08,112/3
1467,南緯,11.20,0.0,111,-,0.9,112/3
1468,昶和,14.45,0.0,111,-,1.84,112/3
1470,大統新創,18.85,2.39,111,33.07,1.64,112/3
1471,首利,18.10,0.0,111,-,1.86,112/3
1472,三洋實業,66.00,0.0,111,28.57,2.04,112/3
1473,台南,29.30,3.41,111,14.22,1.14,112/3
1474,弘裕,11.80,3.39,111,-,0.77,112/3
1475,業旺,43.30,1.15,111,10.64,2.35,112/3
1476,儒鴻,570.00,2.98,111,34.23,6.37,112/3
1477,聚陽,349.00,4.15,111,21.91,5.57,112/3
1503,士電,124.00,1.61,111,27.80,2.03,112/3
1504,東元,45.05,3.33,111,16.56,1.2,112/3
1506,正道,17.10,0.0,111,50.29,1.9,112/3
1512,瑞利,12.35,0.0,111,-,3.19,112/3
1513,中興電,124.50,2.66,111,39.78,4.17,112/3
1514,亞力,88.00,1.48,111,37.77,5.19,112/3
1515,力山,54.80,0.0,111,365.33,2.73,112/3
1516,川飛,18.90,6.67,111,24.55,1.61,112/3
1517,利奇,15.55,5.79,111,-,0.92,112/3
1519,華城,355.50,0.7,111,47.85,18.81,112/3
1521,大億,49.15,1.42,111,43.50,2.04,112/3
1522,堤維西,43.80,4.11,111,15.31,1.66,112/3
1524,耿鼎,37.95,2.64,111,20.29,2.36,112/3
1525,江申,80.50,2.61,111,15.51,1.23,112/3
1526,日馳,33.25,10.23,111,13.91,1.36,112/3
1527,鑽全,41.20,5.83,111,14.21,1.22,112/3
1528,恩德,11.60,0.86,111,35.15,0.91,112/3
1529,樂事綠能,33.75,1.6,111,53.57,2.97,112/3
1530,亞崴,32.85,4.87,111,14.10,0.96,112/3
1531,高林股,13.75,5.82,111,114.58,0.68,112/3
1532,勤美,39.30,3.05,111,17.39,1.13,112/3
1533,車王電,55.00,0.0,111,-,2.12,112/3
1535,中宇,55.60,5.4,111,14.99,1.95,112/3
1536,和大,61.20,2.61,111,34.58,1.94,112/3
1537,廣隆,130.50,7.66,111,18.56,2.59,112/3
1538,正峰,18.70,0.0,111,-,4.38,112/3
1539,巨庭,24.30,10.29,111,37.38,1.01,112/3
1540,喬福,17.70,3.39,111,17.02,1.07,112/3
1541,錩泰,32.55,3.07,111,-,1.35,112/3
1558,伸興,106.50,5.16,111,31.89,1.31,112/3
1560,中砂,178.50,2.24,111,29.07,4.36,112/3
1568,倉佑,35.35,3.11,111,10.71,1.99,112/3
1582,信錦,86.70,3.46,111,22.01,1.86,112/3
1583,程泰,67.00,4.48,111,11.69,1.38,112/3
1587,吉茂,23.05,4.34,111,27.12,1.13,112/3
1589,永冠-KY,50.20,0.0,111,-,0.65,112/3
1590,亞德客-KY,"1,000.00",1.31,111,30.27,4.81,112/3
1597,直得,62.90,3.18,111,27.47,2.32,112/3
1598,岱宇,36.65,1.36,111,-,1.24,112/3
1603,華電,39.15,1.28,111,15.29,1.0,112/3
1604,聲寶,28.65,5.24,111,15.24,1.28,112/3
1605,華新,37.10,4.85,111,27.89,1.04,112/3
1608,華榮,22.30,1.79,111,11.44,1.28,112/3
1609,大亞,34.85,1.66,111,8.89,1.82,112/3
1611,中電,17.20,1.74,111,40.95,1.3,112/3
1612,宏泰,29.45,5.09,111,15.92,1.28,112/3
1614,三洋電,38.00,2.61,111,30.89,1.79,112/3
1615,大山,44.65,5.6,111,13.91,2.62,112/3
1616,億泰,15.40,0.0,111,16.04,1.64,112/3
1617,榮星,17.00,1.76,111,51.52,1.26,112/3
1618,合機,35.60,1.69,111,21.98,1.44,112/3
1626,艾美特-KY,16.60,6.02,111,-,0.79,112/3
1701,中化,24.55,3.26,111,22.94,0.99,112/3
1702,南僑,49.90,4.01,111,16.15,1.28,112/3
1707,葡萄王,153.00,4.51,111,15.56,2.38,112/3
1708,東鹼,32.65,9.19,111,-,1.25,112/3
1709,和益,20.90,8.61,111,19.17,1.24,112/3
1710,東聯,20.10,1.0,111,18.27,1.42,112/3
1711,永光,19.70,1.78,111,72.96,1.29,112/3
1712,興農,38.25,7.32,111,14.88,1.94,112/3
1713,國化,42.05,2.38,111,16.96,2.28,112/3
1714,和桐,9.11,1.1,111,17.86,0.73,112/3
1717,長興,28.85,4.16,111,23.46,1.36,112/3
1718,中纖,8.31,0.0,111,-,0.52,112/3
1720,生達,66.40,3.77,111,13.98,2.36,112/3
1721,三晃,15.75,0.63,111,-,1.34,112/3
1722,台肥,64.60,3.87,111,15.06,1.16,112/3
1723,中碳,115.00,4.35,111,17.83,3.39,112/3
1725,元禎,21.65,4.62,111,20.05,0.91,112/3
1726,永記,74.90,4.67,111,14.49,1.25,112/3
1727,中華化,29.55,2.47,111,32.47,1.89,112/3
1730,花仙子,57.50,5.22,111,16.34,2.03,112/3
1731,美吾華,22.35,4.92,111,18.32,1.48,112/3
1732,毛寶,28.80,0.0,111,-,2.53,112/3
1733,五鼎,32.25,4.34,111,22.40,1.81,112/3
1734,杏輝,33.35,3.0,111,20.21,1.85,112/3
1735,日勝化,17.10,2.92,111,22.80,1.14,112/3
1736,喬山,68.10,0.88,111,34.92,2.18,112/3
1737,臺鹽,34.00,4.41,111,17.53,1.04,112/3
1752,南光,55.80,4.12,111,14.27,2.34,112/3
1760,寶齡富錦,112.00,1.79,111,-,5.08,112/3
1762,中化生,56.00,2.32,111,14.97,1.31,112/3
1773,勝一,136.00,2.65,111,21.94,4.09,112/3
1776,展宇,17.00,3.53,111,113.33,1.16,112/3
1783,和康生,47.50,2.11,111,22.09,3.08,112/3
1786,科妍,75.90,2.61,111,30.36,3.22,112/3
1789,神隆,26.00,1.38,111,89.66,2.01,112/3
1795,美時,264.50,1.31,111,18.05,4.17,112/3
1802,台玻,18.60,0.0,111,-,1.11,112/3
1805,寶徠,13.65,0.0,111,-,1.89,112/3
1806,冠軍,10.15,0.0,111,-,0.73,112/3
1808,潤隆,95.70,0.63,111,6.56,3.55,112/3
1809,中釉,16.15,1.55,111,-,0.92,112/3
1810,和成,18.10,1.1,111,-,0.83,112/3
1817,凱撒衛,36.95,6.22,111,12.24,1.35,112/3
1903,士紙,55.70,0.0,111,214.23,3.56,112/3
1904,正隆,29.30,3.75,111,41.86,1.15,112/3
1905,華紙,22.45,1.34,111,-,1.63,112/3
1906,寶隆,15.45,3.24,111,81.32,0.54,112/3
1907,永豐餘,35.00,2.57,111,45.45,1.03,112/3
1909,榮成,14.50,1.72,111,-,0.86,112/3
2002,中鋼,25.15,3.98,111,-,1.25,112/3
2006,東和鋼鐵,70.60,4.96,111,12.24,1.73,112/3
2007,燁興,10.65,0.0,111,-,0.93,112/3
2008,高興昌,20.85,2.54,111,8.65,1.23,112/3
2009,第一銅,31.40,1.27,111,285.45,1.92,112/3
2010,春源,17.25,3.48,111,15.27,0.97,112/3
2012,春雨,23.75,6.32,111,28.61,1.56,112/3
2013,中鋼構,52.40,3.24,111,22.20,2.03,112/3
2014,中鴻,23.10,1.52,111,-,2.07,112/3
2015,豐興,65.40,6.12,111,15.61,1.79,112/3
2017,官田鋼,14.85,5.39,111,-,1.2,112/3
2020,美亞,30.05,3.33,111,9.42,1.84,112/3
2022,聚亨,11.60,0.0,111,-,1.11,112/3
2023,燁輝,16.90,1.78,111,-,1.07,112/3
2024,志聯,20.45,1.71,111,-,1.79,112/3
2025,千興,7.06,0.0,111,4.36,1.09,112/3
2027,大成鋼,38.00,11.58,111,14.90,1.23,112/3
2028,威致,23.80,5.46,111,20.88,1.78,112/3
2029,盛餘,30.95,3.33,111,19.34,1.01,112/3
2030,彰源,18.55,8.09,111,59.84,1.05,112/3
2031,新光鋼,51.40,1.95,111,11.10,1.56,112/3
2032,新鋼,16.00,1.25,111,-,1.25,112/3
2033,佳大,15.25,0.0,111,-,1.21,112/3
2034,允強,26.40,5.68,111,-,1.33,112/3
2038,海光,17.90,2.79,111,32.55,0.92,112/3
2049,上銀,221.00,2.49,111,36.17,2.25,112/3
2059,川湖,892.00,2.24,111,30.16,5.34,112/3
