證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,34.05,5.87,110,28.38,1.17,111/3
1102,亞泥,40.55,8.38,110,9.34,0.89,111/3
1103,嘉泥,17.45,3.72,110,-,0.53,111/3
1104,環泥,22.20,4.5,110,8.07,0.72,111/3
1108,幸福,10.75,5.58,110,10.97,0.94,111/3
1109,信大,15.85,9.46,110,9.11,0.7,111/3
1110,東泥,17.45,1.15,110,158.64,1.17,111/3
1201,味全,19.00,2.63,110,21.59,1.33,111/3
1203,味王,34.80,3.16,110,13.23,1.54,111/3
1210,大成,44.10,4.54,110,18.85,1.8,111/3
1213,大飲,7.03,0.0,110,-,1.05,111/3
1215,卜蜂,77.00,5.19,110,15.28,2.67,111/3
1216,統一,65.40,4.13,110,20.63,3.03,111/3
1217,愛之味,10.90,2.75,110,24.22,0.82,111/3
1218,泰山,32.80,3.05,110,27.56,2.3,111/3
1219,福壽,18.55,5.93,110,15.99,1.37,111/3
1220,台榮,15.15,6.6,110,42.08,1.21,111/3
1225,福懋油,56.70,2.82,110,26.75,3.61,111/3
1227,佳格,39.15,4.85,110,24.32,2.05,111/3
1229,聯華,48.90,4.7,110,19.33,2.03,111/3
1231,聯華食,72.80,3.57,110,18.62,3.34,111/3
1232,大統益,141.00,4.26,110,16.99,4.62,111/3
1233,天仁,32.05,2.5,110,58.27,2.05,111/3
1234,黑松,32.80,5.18,110,13.84,0.73,111/3
1235,興泰,68.80,5.52,110,50.96,2.33,111/3
1236,宏亞,21.40,2.34,110,5.82,0.79,111/3
1256,鮮活果汁-KY,267.50,4.86,110,26.15,2.49,111/3
1301,台塑,85.40,9.6,110,9.00,1.47,111/3
1303,南亞,70.50,10.64,110,11.14,1.45,111/3
1304,台聚,20.95,10.5,110,8.45,0.93,111/3
1305,華夏,24.05,10.4,110,49.08,1.49,111/3
1307,三芳,20.65,2.42,110,17.35,0.95,111/3
1308,亞聚,27.80,10.79,110,7.90,1.19,111/3
1309,台達化,21.20,11.79,110,9.30,1.17,111/3
1310,台苯,13.20,1.14,110,-,1.04,111/3
1312,國喬,18.15,11.02,110,26.69,0.5,111/3
1313,聯成,13.50,7.41,110,-,0.66,111/3
1314,中石化,9.72,4.12,110,34.71,0.46,111/3
1315,達新,69.60,6.47,110,9.43,0.64,111/3
1316,上曜,12.00,0.0,110,17.91,0.91,111/3
1319,東陽,41.10,2.07,110,12.20,1.05,111/3
1321,大洋,33.40,2.1,110,123.70,1.23,111/3
1323,永裕,32.65,4.9,110,14.91,1.23,111/3
1324,地球,10.70,1.87,110,267.50,0.86,111/3
1325,恆大,27.15,7.37,110,63.14,0.83,111/3
1326,台化,69.40,6.92,110,22.03,1.19,111/3
1337,再生-KY,6.85,0.0,110,-,0.36,111/3
1338,廣華-KY,43.50,5.75,110,13.10,0.56,111/3
1339,昭輝,40.80,4.9,110,6.28,0.81,111/3
1340,勝悅-KY,9.99,0.0,110,-,0.32,111/3
1341,富林-KY,66.70,9.0,110,11.08,2.58,111/3
1342,八貫,134.50,2.23,110,21.02,5.23,111/3
1402,遠東新,31.30,4.79,110,17.99,0.79,111/3
1409,新纖,17.90,7.82,110,7.85,0.83,111/3
1410,南染,40.05,3.25,110,42.16,2.32,111/3
1413,宏洲,9.48,0.0,110,8.32,1.01,111/3
1414,東和,18.00,3.0,110,27.27,1.28,111/3
1416,廣豐,10.35,4.83,110,20.29,0.53,111/3
1417,嘉裕,14.05,2.49,110,-,0.98,111/3
1418,東華,14.05,0.0,110,-,0.68,111/3
1419,新紡,39.90,2.51,110,5.90,1.04,111/3
1423,利華,19.80,3.79,110,36.00,0.91,111/3
1432,大魯閣,11.85,0.0,110,-,1.46,111/3
1434,福懋,26.20,3.82,110,12.48,0.77,111/3
1436,華友聯,56.00,7.41,110,10.65,1.7,111/3
1437,勤益控,25.35,3.55,110,12.49,0.73,111/3
1438,三地開發,31.60,0.0,110,5.63,1.51,111/3
1439,雋揚,20.85,0.96,110,11.91,0.83,111/3
1440,南紡,16.95,4.72,110,15.41,1.0,111/3
1441,大東,7.96,0.0,110,-,1.17,111/3
1442,名軒,36.10,3.32,110,85.95,2.38,111/3
1443,立益物流,20.95,0.0,110,7.33,1.73,111/3
1444,力麗,10.15,2.96,110,7.75,0.86,111/3
1445,大宇,16.15,0.0,110,-,1.32,111/3
1446,宏和,29.70,1.01,110,-,2.79,111/3
1447,力鵬,7.64,0.0,110,26.34,0.66,111/3
1449,佳和,15.55,0.0,110,9.97,0.79,111/3
1451,年興,20.85,4.8,110,7.96,0.56,111/3
1452,宏益,17.45,11.46,110,11.71,0.86,111/3
1453,大將,15.20,1.97,110,17.08,1.15,111/3
1454,台富,12.80,3.91,110,36.57,0.98,111/3
1455,集盛,10.25,7.8,110,-,0.81,111/3
1456,怡華,15.25,9.84,110,76.25,0.95,111/3
1457,宜進,18.65,5.36,110,4.19,0.81,111/3
1459,聯發,8.65,2.31,110,-,0.99,111/3
1460,宏遠,7.10,0.0,110,-,0.72,111/3
1463,強盛新,14.35,2.79,110,37.76,1.09,111/3
1464,得力,13.95,1.79,110,12.80,1.02,111/3
1465,偉全,13.90,2.16,110,14.04,0.85,111/3
1466,聚隆,12.25,8.16,110,35.00,0.82,111/3
1467,南緯,11.10,0.0,110,37.00,0.83,111/3
1468,昶和,13.25,0.0,110,13.95,1.62,111/3
1470,大統新創,18.00,4.44,110,31.03,1.59,111/3
1471,首利,7.71,0.0,110,-,1.19,111/3
1472,三洋實業,22.50,0.0,110,-,2.68,111/3
1473,台南,20.50,0.49,110,12.65,0.84,111/3
1474,弘裕,11.95,4.18,110,15.13,0.72,111/3
1475,業旺,65.20,0.0,110,13.50,4.43,111/3
1476,儒鴻,472.50,2.54,110,17.76,5.26,111/3
1477,聚陽,240.00,3.96,110,17.03,3.96,111/3
1503,士電,59.20,3.04,110,14.99,1.13,111/3
1504,東元,27.20,4.96,110,17.11,0.76,111/3
1506,正道,17.50,0.0,110,35.00,2.23,111/3
1512,瑞利,4.80,0.0,110,-,4.21,111/3
1513,中興電,65.50,4.27,110,13.45,2.53,111/3
1514,亞力,29.45,4.24,110,14.58,1.89,111/3
1515,力山,31.40,9.55,110,92.35,1.61,111/3
1516,川飛,19.90,7.79,110,10.59,1.62,111/3
1517,利奇,20.10,3.98,110,6.91,1.12,111/3
1519,華城,48.05,2.08,110,23.67,3.44,111/3
1521,大億,35.60,1.69,110,23.58,1.51,111/3
1522,堤維西,26.10,1.92,110,9.70,1.02,111/3
1524,耿鼎,22.80,1.32,110,12.32,1.5,111/3
1525,江申,57.00,3.68,110,12.95,0.9,111/3
1526,日馳,40.90,6.36,110,6.34,1.68,111/3
1527,鑽全,40.85,5.88,110,7.36,1.23,111/3
1528,恩德,10.05,1.0,110,14.57,0.83,111/3
1529,樂事綠能,19.80,4.55,110,49.50,1.74,111/3
1530,亞崴,30.35,4.94,110,8.11,0.91,111/3
1531,高林股,14.00,5.0,110,10.85,0.67,111/3
1532,勤美,28.25,7.47,110,8.09,0.83,111/3
1533,車王電,50.10,0.6,110,65.92,1.86,111/3
1535,中宇,42.55,6.11,110,9.78,1.54,111/3
1536,和大,70.00,1.96,110,35.35,2.22,111/3
1537,廣隆,137.00,5.11,110,12.29,2.61,111/3
1538,正峰,7.20,0.0,110,-,3.56,111/3
1539,巨庭,29.20,2.74,110,4.46,1.12,111/3
1540,喬福,15.15,1.98,110,12.42,0.94,111/3
1541,錩泰,33.70,7.42,110,5.66,1.33,111/3
1558,伸興,120.50,7.05,110,15.73,1.44,111/3
1560,中砂,111.00,2.52,110,12.46,2.9,111/3
1568,倉佑,22.85,1.31,110,14.10,1.45,111/3
1582,信錦,58.50,9.06,110,19.57,1.29,111/3
1583,程泰,0.00,4.07,110,10.08,1.33,111/3
1587,吉茂,21.30,4.69,110,10.65,1.04,111/3
1589,永冠-KY,55.10,1.09,110,-,0.72,111/3
1590,亞德客-KY,916.00,1.45,110,29.19,4.82,111/3
1597,直得,71.30,3.51,110,20.20,2.57,111/3
1598,岱宇,43.10,5.82,110,-,1.42,111/3
1603,華電,26.15,1.91,110,12.82,0.72,111/3
1604,聲寶,25.40,10.63,110,13.96,1.17,111/3
1605,華新,47.75,3.35,110,7.62,1.42,111/3
1608,華榮,13.85,10.83,110,60.22,0.87,111/3
1609,大亞,20.25,4.69,110,13.06,1.36,111/3
1611,中電,13.30,6.02,110,14.00,1.02,111/3
1612,宏泰,16.45,17.02,110,2.13,0.75,111/3
1614,三洋電,35.35,3.48,110,28.51,1.68,111/3
1615,大山,28.10,9.96,110,10.41,1.77,111/3
1616,億泰,7.49,0.0,110,-,0.89,111/3
1617,榮星,14.95,5.48,110,23.73,1.1,111/3
1618,合機,14.30,3.5,110,12.33,0.66,111/3
1626,艾美特-KY,16.55,0.0,110,4.50,0.71,111/3
1701,中化,30.70,2.93,110,17.34,1.26,111/3
