證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,37.75,1.32,111,49.67,1.26,112/1
1102,亞泥,44.05,5.22,111,12.84,1.0,112/1
1103,嘉泥,20.50,2.44,111,-,0.6,112/1
1104,環泥,27.80,6.47,111,10.22,0.85,112/1
1108,幸福,15.15,5.28,111,9.35,1.3,112/1
1109,信大,18.35,4.36,111,13.80,0.79,112/1
1110,東泥,18.45,0.54,111,68.33,1.21,112/1
1201,味全,20.45,1.17,111,37.87,1.43,112/1
1203,味王,41.50,2.65,111,17.51,1.75,112/1
1210,大成,52.70,2.85,111,18.56,2.04,112/1
1213,大飲,6.50,0.0,110,-,1.06,112/1
1215,卜蜂,90.70,3.86,111,16.20,2.94,112/1
1216,統一,74.50,4.23,111,23.58,3.25,112/1
1217,愛之味,11.30,3.54,111,19.15,0.82,112/1
1218,泰山,30.95,12.92,111,2.64,1.19,112/1
1219,福壽,20.95,3.82,111,36.75,1.51,112/1
1220,台榮,15.00,1.33,111,500.00,1.2,112/1
1225,福懋油,56.80,3.52,111,54.10,3.51,112/1
1227,佳格,41.10,3.14,111,32.36,2.09,112/1
1229,聯華,62.70,3.19,111,25.08,2.49,112/1
1231,聯華食,90.70,2.87,111,23.02,3.78,112/1
1232,大統益,152.00,3.95,111,22.19,4.42,112/1
1233,天仁,35.35,2.4,111,49.10,2.29,112/1
1234,黑松,37.45,4.81,111,15.80,0.84,112/1
1235,興泰,0.00,2.72,111,14.74,1.6,112/1
1236,宏亞,23.40,4.27,111,468.00,0.93,112/1
1256,鮮活果汁-KY,314.00,2.07,111,26.28,2.86,112/1
1301,台塑,93.30,4.5,111,27.12,1.73,112/1
1303,南亞,77.60,3.87,111,34.34,1.73,112/1
1304,台聚,22.80,3.07,111,26.51,1.0,112/1
1305,華夏,23.60,1.27,111,-,1.42,112/1
1307,三芳,23.25,3.44,111,17.88,1.12,112/1
1308,亞聚,26.00,4.62,111,12.94,1.05,112/1
1309,台達化,20.00,2.5,111,100.00,1.1,112/1
1310,台苯,17.00,1.18,111,-,1.37,112/1
1312,國喬,19.15,2.61,111,-,0.54,112/1
1313,聯成,14.20,1.41,111,-,0.7,112/1
1314,中石化,9.78,4.09,110,-,0.47,112/1
1315,達新,70.30,8.53,111,10.19,0.62,112/1
1316,上曜,12.55,5.58,111,23.68,1.04,112/1
1319,東陽,49.55,5.05,111,12.51,1.2,112/1
1321,大洋,34.05,2.06,110,72.45,1.31,112/1
1323,永裕,32.65,3.37,111,18.87,1.24,112/1
1324,地球,11.65,1.72,111,64.72,0.92,112/1
1325,恆大,25.95,1.93,111,185.36,0.8,112/1
1326,台化,68.20,1.39,111,757.78,1.2,112/1
1337,再生-KY,8.10,0.0,110,-,0.45,112/1
1338,廣華-KY,44.80,4.46,111,-,0.58,112/1
1339,昭輝,44.50,6.74,111,9.19,0.93,112/1
1340,勝悅-KY,13.10,0.0,110,-,0.44,112/1
1341,富林-KY,71.90,8.54,111,12.46,3.22,112/1
1342,八貫,125.00,4.3,111,17.68,5.02,112/1
1402,遠東新,31.70,4.26,111,24.77,0.8,112/1
1409,新纖,17.10,5.85,111,14.02,0.8,112/1
1410,南染,37.20,2.15,111,43.26,2.21,112/1
1413,宏洲,9.08,0.0,111,64.86,1.01,112/1
1414,東和,17.45,1.83,111,52.88,1.25,112/1
1416,廣豐,12.00,4.17,111,17.39,0.62,112/1
1417,嘉裕,13.75,2.69,111,23.31,0.95,112/1
1418,東華,17.75,0.0,110,36.98,0.8,112/1
1419,新紡,41.40,3.62,111,16.83,1.04,112/1
1423,利華,23.20,0.86,111,41.43,1.05,112/1
1432,大魯閣,16.85,0.0,110,-,2.0,112/1
