證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,42.90,6.99,108,10.21,1.32,109/3
1102,亞泥,43.30,6.93,108,10.14,1.02,109/3
1103,嘉泥,17.95,5.57,108,33.87,0.52,109/3
1104,環泥,21.95,4.56,108,10.98,0.81,109/3
1108,幸福,12.85,1.17,108,13.97,1.14,109/3
1109,信大,19.80,5.56,108,7.42,0.97,109/3
1110,東泥,16.90,0.59,108,-,1.14,109/3
1201,味全,20.95,6.35,108,27.93,1.62,109/3
1203,味王,36.75,2.72,108,18.85,1.73,109/3
1210,大成,50.30,4.37,108,14.21,2.09,109/3
1213,大飲,7.80,0.0,108,-,0.80,109/3
1215,卜蜂,73.10,5.47,108,11.11,2.47,109/3
1216,統一,69.90,3.58,108,19.10,3.59,109/3
1217,愛之味,8.76,0.0,108,21.37,0.73,109/3
1218,泰山,28.95,3.11,108,18.32,2.05,109/3
1219,福壽,19.90,2.01,108,10.59,1.50,109/3
1220,台榮,12.40,4.84,108,12.92,0.95,109/3
1225,福懋油,36.80,3.53,108,24.86,2.56,109/3
1227,佳格,55.70,4.76,108,14.39,3.01,109/3
1229,聯華,42.20,7.58,108,20.00,1.86,109/3
1231,聯華食,46.30,4.54,108,13.04,2.24,109/3
1232,大統益,133.00,3.76,108,19.36,5.16,109/3
1233,天仁,34.90,4.58,108,45.92,2.19,109/3
1234,黑松,33.00,5.15,108,15.07,0.74,109/3
1235,興泰,26.55,4.14,108,34.04,1.02,109/3
1236,宏亞,13.90,2.16,108,46.33,0.93,109/3
1256,鮮活果汁-KY,363.50,1.71,108,17.50,5.09,109/3
1301,台塑,100.00,4.4,108,51.02,2.18,109/3
1303,南亞,75.00,2.93,108,33.63,1.88,109/3
1304,台聚,22.30,2.24,108,17.15,1.23,109/3
1305,華夏,29.05,3.44,108,18.86,1.86,109/3
1307,三芳,21.15,3.78,108,39.91,1.07,109/3
1308,亞聚,22.50,4.89,108,15.73,1.22,109/3
1309,台達化,34.95,1.72,108,9.93,2.24,109/3
1310,台苯,18.30,5.46,108,-,1.54,109/3
1312,國喬,23.85,0.0,108,9.07,0.86,109/3
1313,聯成,18.15,1.1,108,29.75,1.04,109/3
1314,中石化,10.90,2.75,108,54.50,0.51,109/3
1315,達新,73.90,4.94,108,1.85,0.82,109/3
1316,上曜,12.50,0.0,108,-,1.21,109/3
1319,東陽,37.20,4.84,108,19.38,1.03,109/3
1321,大洋,34.45,0.0,108,13.35,1.26,109/3
1323,永裕,33.10,4.83,108,10.22,1.43,109/3
