證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,47.70,7.06,109,14.86,1.47,110/4
1102,亞泥,47.20,7.2,110,11.11,1.07,110/4
1103,嘉泥,20.45,6.85,109,20.05,0.53,110/4
1104,環泥,21.05,4.75,110,12.68,0.72,110/4
1108,幸福,11.95,5.02,110,18.38,1.04,110/4
1109,信大,20.90,7.18,110,8.29,0.91,110/4
1110,東泥,20.30,0.99,110,81.20,1.34,110/4
1201,味全,21.40,2.34,110,21.40,1.54,110/4
1203,味王,33.50,3.28,110,17.82,1.51,110/4
1210,大成,54.90,3.64,110,23.66,2.2,110/4
1213,大飲,0.00,0.0,109,-,1.01,110/4
1215,卜蜂,81.70,5.51,109,16.15,2.69,110/4
1216,統一,66.30,4.07,110,18.94,3.23,110/4
1217,愛之味,11.40,2.63,110,27.80,0.85,110/4
1218,泰山,29.00,3.45,110,23.77,2.02,110/4
1219,福壽,22.60,4.42,109,22.60,1.65,110/4
1220,台榮,17.90,5.59,110,17.90,1.34,110/4
1225,福懋油,60.00,2.67,110,28.99,3.81,110/4
1227,佳格,49.50,3.84,110,18.33,2.49,110/4
1229,聯華,66.20,3.47,110,22.67,2.35,110/4
1231,聯華食,85.00,3.06,110,21.09,3.77,110/4
1232,大統益,155.50,3.86,110,20.04,5.12,110/4
1233,天仁,33.35,2.4,110,69.48,2.07,110/4
1234,黑松,35.70,4.76,110,18.03,0.79,110/4
1235,興泰,44.85,8.47,110,55.37,1.25,110/4
1236,宏亞,26.20,1.91,110,-,1.33,110/4
1256,鮮活果汁-KY,281.00,4.63,110,13.42,2.61,110/4
1301,台塑,105.50,7.77,110,9.41,1.67,110/4
1303,南亞,89.70,8.36,110,8.75,1.72,110/4
1304,台聚,28.95,7.6,110,5.98,1.22,110/4
1305,華夏,33.95,7.36,110,7.99,1.77,110/4
1307,三芳,20.25,2.47,110,69.83,1.05,110/4
1308,亞聚,36.60,8.2,110,7.01,1.41,110/4
1309,台達化,32.55,7.68,110,6.67,1.61,110/4
1310,台苯,16.95,0.88,110,84.75,1.25,110/4
1312,國喬,26.55,7.53,110,4.17,0.69,110/4
1313,聯成,17.50,5.71,110,10.67,0.77,110/4
1314,中石化,12.35,3.24,110,13.00,0.58,110/4
1315,達新,81.30,5.54,110,"1,355.00",0.67,110/4
1316,上曜,19.95,0.0,109,-,1.79,110/4
1319,東陽,32.60,2.61,110,28.10,0.89,110/4
1321,大洋,34.15,2.05,110,23.55,1.14,110/4
1323,永裕,35.70,4.48,109,11.63,1.39,110/4
1324,地球,10.85,1.84,110,"1,085.00",0.86,110/4
1325,恆大,43.00,4.65,110,13.19,1.24,110/4
1326,台化,79.70,6.02,110,12.15,1.19,110/4
1337,再生-KY,6.83,0.0,109,-,0.35,110/4
1338,廣華-KY,53.50,4.67,110,13.24,0.71,110/4
1339,昭輝,35.15,5.69,110,19.21,0.76,110/4
1340,勝悅-KY,10.45,0.0,109,-,0.32,110/4
1341,富林-KY,74.40,8.06,110,12.59,2.95,110/4
1342,八貫,64.40,4.66,110,16.43,2.81,110/4
1402,遠東新,30.60,4.9,110,16.91,0.79,110/4
1409,新纖,20.35,6.88,110,8.44,0.91,110/4
1410,南染,36.90,3.52,110,28.60,2.06,110/4
1413,宏洲,10.50,0.0,109,13.13,1.21,110/4
1414,東和,18.40,1.36,109,28.31,1.26,110/4
1416,廣豐,11.40,4.39,110,25.91,0.62,110/4
1417,嘉裕,13.10,2.67,110,27.87,0.93,110/4
1418,東華,16.15,0.0,109,-,0.73,110/4
1419,新紡,42.25,2.37,110,27.98,1.26,110/4
1423,利華,19.80,3.79,110,17.84,0.88,110/4
1432,大魯閣,12.55,0.0,109,-,1.45,110/4
1434,福懋,27.80,3.6,110,21.89,0.75,110/4
1435,中福,63.40,0.0,109,"1,268.00",7.08,110/4
1436,華友聯,66.90,6.22,110,13.22,2.13,110/4
1437,勤益控,27.85,3.23,110,12.38,0.83,110/4
1438,三地開發,32.55,0.0,109,77.50,2.09,110/4
1439,雋揚,23.85,0.84,110,17.16,0.97,110/4
1440,南紡,23.10,3.46,110,13.05,1.38,110/4
1441,大東,8.68,0.0,109,-,1.17,110/4
1442,名軒,23.05,5.21,110,16.35,1.44,110/4
1443,立益物流,15.95,0.0,109,9.73,1.51,110/4
1444,力麗,11.25,0.0,109,16.30,0.99,110/4
1445,大宇,15.30,1.31,109,-,1.21,110/4
1446,宏和,32.30,0.93,110,-,2.9,110/4
1447,力鵬,9.13,0.0,109,28.53,0.8,110/4
1449,佳和,14.10,0.0,109,21.36,1.11,110/4
1451,年興,20.15,2.98,109,16.38,0.54,110/4
1452,宏益,24.30,8.23,110,9.17,1.14,110/4
1453,大將,14.95,2.01,110,14.24,1.08,110/4
1454,台富,14.35,3.48,110,358.75,1.08,110/4
1455,集盛,15.50,5.16,110,8.96,1.13,110/4
1456,怡華,20.55,7.3,110,4.24,1.11,110/4
1457,宜進,18.55,5.39,110,20.61,0.9,110/4
1459,聯發,11.20,1.79,110,5.57,1.03,110/4
1460,宏遠,8.86,0.0,109,32.81,0.88,110/4
1463,強盛新,14.10,2.84,110,28.78,1.06,110/4
1464,得力,15.65,1.92,109,32.60,1.29,110/4
1465,偉全,12.50,2.4,110,-,0.8,110/4
1466,聚隆,14.85,6.73,110,9.28,0.94,110/4
