證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2603,長榮            ,"132,206,950","62,744,350","69,462,600",0,0,0,"1,158,000","800,000","358,000","4,329,991","7,876,000","7,193,000","683,000","5,469,782","1,822,791","3,646,991","74,150,591"
2303,聯電            ,"105,605,556","58,347,790","47,257,766",0,0,0,"7,322,000","201,000","7,121,000","1,510,289","6,108,501","5,336,707","771,794","2,515,495","1,777,000","738,495","55,889,055"
"=""00632R""",元大台灣50反1   ,"4,830,000","1,666,000","3,164,000",0,0,0,0,0,0,"40,732,814","980,000",0,"980,000","69,533,089","29,780,275","39,752,814","43,896,814"
2317,鴻海            ,"58,701,487","30,357,525","28,343,962",0,0,0,"4,212,000","10,000","4,202,000","5,765,388","2,359,888","519,000","1,840,888","4,754,500","830,000","3,924,500","38,311,350"
2449,京元電子        ,"31,597,100","5,143,000","26,454,100",0,0,0,"653,000",0,"653,000","1,698,544","464,767","212,223","252,544","1,713,000","267,000","1,446,000","28,805,644"
2409,友達            ,"55,447,857","31,409,190","24,038,667",0,0,0,"134,000","8,611,000","-8,477,000","4,406,407","3,190,307","605,900","2,584,407","2,411,000","589,000","1,822,000","19,968,074"
3037,欣興            ,"24,949,397","6,985,990","17,963,407",0,0,0,"420,000","323,000","97,000","1,506,898","1,985,000","432,000","1,553,000","368,898","415,000","-46,102","19,567,305"
2344,華邦電          ,"24,720,000","10,050,098","14,669,902",0,0,0,"45,000","7,000","38,000","2,981,460","2,783,460","1,481,000","1,302,460","1,877,000","198,000","1,679,000","17,689,362"
3481,群創            ,"33,829,000","20,159,021","13,669,979",0,0,0,"1,868,000","2,984,000","-1,116,000","4,317,000","3,117,000","686,000","2,431,000","2,494,000","608,000","1,886,000","16,870,979"
6116,彩晶            ,"15,881,000","4,907,000","10,974,000",0,0,0,0,0,0,"399,000","715,000","486,000","229,000","442,000","272,000","170,000","11,373,000"
