證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
"=""00632R""",元大台灣50反1   ,"4,317,000","5,443,000","-1,126,000",0.0,0.0,0.0,0,0,0,"85,208,012",0,0,0,"97,031,567","11,823,555","85,208,012","84,082,012"
2618,長榮航          ,"60,540,751","14,437,108","46,103,643",0.0,0.0,0.0,"719,545","66,000","653,545","1,466,757","2,094,991","1,775,233","319,758","2,020,999","874,000","1,146,999","48,223,945"
"=""00637L""",元大滬深300正2  ,"11,454,000","8,707,000","2,747,000",0.0,0.0,0.0,0,0,0,"29,611,804","115,000","850,000","-735,000","49,524,262","19,177,458","30,346,804","32,358,804"
3706,神達            ,"58,367,000","32,836,278","25,530,722",0.0,0.0,0.0,"1,294,000",0,"1,294,000","2,158,250","4,086,495","2,701,000","1,385,495","1,250,580","477,825","772,755","28,982,972"
2891,中信金          ,"30,451,271","16,531,885","13,919,386",0.0,0.0,0.0,"7,599,236","6,305,000","1,294,236","876,000","2,225,000","3,106,000","-881,000","2,223,000","466,000","1,757,000","16,089,622"
"=""00963""",中信全球高股息  ,"1,000",0,"1,000",0.0,0.0,0.0,0,0,0,"14,967,811",0,0,0,"15,771,000","803,189","14,967,811","14,968,811"
2324,仁寶            ,"24,639,733","19,671,238","4,968,495",0.0,0.0,0.0,"4,795,000","19,000","4,776,000","1,960,996","1,641,439","1,828,000","-186,561","2,662,459","514,902","2,147,557","11,705,491"
9904,寶成            ,"22,599,000","14,791,625","7,807,375",0.0,0.0,0.0,"3,020,000",0,"3,020,000","515,247","995,746","538,790","456,956","545,291","487,000","58,291","11,342,622"
2888,新光金          ,"32,744,000","18,467,019","14,276,981",0.0,0.0,0.0,"11,000",0,"11,000","-3,222,000","6,000","2,837,000","-2,831,000","71,000","462,000","-391,000","11,065,981"
9105,泰金寶-DR       ,"22,308,000","11,304,000","11,004,000",0.0,0.0,0.0,0,0,0,"3,948","3,979",0,"3,979",251,282,-31,"11,007,948"
2610,華航            ,"17,218,800","6,726,000","10,492,800",0.0,0.0,0.0,"2,000","103,000","-101,000","-422,575","947,000","1,349,000","-402,000","699,425","720,000","-20,575","9,969,225"
"=""075136""",智伸科永豐4A購01,0,0,0,0.0,0.0,0.0,0,0,0,"7,000,000",0,0,0,"7,000,000",0,"7,000,000","7,000,000"
2606,裕民            ,"7,066,532","1,245,000","5,821,532",0.0,0.0,0.0,"83,879",0,"83,879","-326,736","85,905","265,000","-179,095","62,000","209,641","-147,641","5,578,675"
"=""00964""",中信亞太高股息  ,"2,000",0,"2,000",0.0,0.0,0.0,0,0,0,"4,856,162",0,0,0,"8,709,000","3,852,838","4,856,162","4,858,162"
"=""00753L""",中信中國50正2   ,"9,809,000","8,385,000","1,424,000",0.0,0.0,0.0,0,0,0,"3,329,496",0,0,0,"7,673,783","4,344,287","3,329,496","4,753,496"
"=""00676R""",富邦臺灣加權反1 ,"55,000","98,000","-43,000",0.0,0.0,0.0,0,0,0,"4,747,038",0,0,0,"6,760,038","2,013,000","4,747,038","4,704,038"
5876,上海商銀        ,"5,616,000","5,382,000","234,000",0.0,0.0,0.0,"3,758,000",0,"3,758,000","297,712","1,364,000","1,042,288","321,712","111,000","135,000","-24,000","4,289,712"
"=""072681""",陽明群益42購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"4,005,000",0,0,0,"4,080,000","75,000","4,005,000","4,005,000"
"=""040567""",創見國票59購02  ,0,0,0,0.0,0.0,0.0,0,0,0,"3,942,000",0,0,0,"3,992,000","50,000","3,942,000","3,942,000"
"=""00673R""",期元大S&P原油反1,0,0,0,0.0,0.0,0.0,0,0,0,"3,656,951",0,0,0,"5,851,322","2,194,371","3,656,951","3,656,951"
"=""048745""",T50反1中信48購02,0,0,0,0.0,0.0,0.0,0,0,0,"3,493,000",0,0,0,"3,493,000",0,"3,493,000","3,493,000"
2354,鴻準            ,"18,291,980","13,641,636","4,650,344",0.0,0.0,0.0,"619,000",0,"619,000","-1,827,975","1,013,232","2,628,965","-1,615,733","174,951","387,193","-212,242","3,441,369"
2332,友訊            ,"5,498,000","2,151,000","3,347,000",0.0,0.0,0.0,0,0,0,"49,000","87,000","219,000","-132,000","206,000","25,000","181,000","3,396,000"
"=""052966""",晶睿群益44購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"3,299,000",0,0,0,"3,452,000","153,000","3,299,000","3,299,000"
"=""00633L""",富邦上証正2     ,"1,088,000","1,847,000","-759,000",0.0,0.0,0.0,0,0,0,"4,055,361",0,"470,000","-470,000","5,678,611","1,153,250","4,525,361","3,296,361"
2890,永豐金          ,"13,415,280","11,688,000","1,727,280",0.0,0.0,0.0,"5,990,000","6,085,000","-95,000","1,576,990","1,472,000","2,088,010","-616,010","2,400,000","207,000","2,193,000","3,209,270"
"=""056600""",上銀群益45購02  ,0,0,0,0.0,0.0,0.0,0,0,0,"3,151,000",0,"10,000","-10,000","3,161,000",0,"3,161,000","3,151,000"
"=""00940""",元大台灣價值高息,"556,000","7,370,000","-6,814,000",0.0,0.0,0.0,0,0,0,"9,922,615","140,000",0,"140,000","19,473,000","9,690,385","9,782,615","3,108,615"
"=""038557""",台積電元富5A購03,0,0,0,0.0,0.0,0.0,0,0,0,"2,998,000",0,0,0,"2,998,000",0,"2,998,000","2,998,000"
3712,永崴投控        ,"5,525,500","2,956,000","2,569,500",0.0,0.0,0.0,"406,000",0,"406,000","-114,320","149,781","31,005","118,776","197,000","430,096","-233,096","2,861,180"
"=""031628""",漢翔富邦52購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"2,844,000",0,0,0,"2,844,000",0,"2,844,000","2,844,000"
"=""048549""",上銀元大43購04  ,0,0,0,0.0,0.0,0.0,0,0,0,"2,841,000",0,0,0,"2,902,000","61,000","2,841,000","2,841,000"
"=""040959""",康舒群益54購03  ,0,0,0,0.0,0.0,0.0,0,0,0,"2,744,000",0,0,0,"3,053,000","309,000","2,744,000","2,744,000"
4919,新唐            ,"10,644,101","7,983,000","2,661,101",0.0,0.0,0.0,"420,000",0,"420,000","-376,552","206,803","607,361","-400,558","145,679","121,673","24,006","2,704,549"
"=""031810""",健鼎兆豐54購02  ,0,0,0,0.0,0.0,0.0,0,0,0,"2,690,000",0,0,0,"2,690,000",0,"2,690,000","2,690,000"
"=""056193""",技嘉群益42購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"2,662,000",0,0,0,"2,672,000","10,000","2,662,000","2,662,000"
"=""039618""",祥碩統一6A購02  ,0,0,0,0.0,0.0,0.0,0,0,0,"2,610,000",0,0,0,"2,610,000",0,"2,610,000","2,610,000"
"=""03796P""",台積電統一4C售08,0,0,0,0.0,0.0,0.0,0,0,0,"2,500,000",0,0,0,"2,500,000",0,"2,500,000","2,500,000"
2637,慧洋-KY         ,"4,103,000","1,790,010","2,312,990",0.0,0.0,0.0,"152,000",0,"152,000","-25,077","12,923","72,000","-59,077","73,000","39,000","34,000","2,439,913"
1101,台泥            ,"6,704,800","7,906,361","-1,201,561",0.0,0.0,0.0,"4,067,000","10,000","4,057,000","-430,000","982,000","1,433,000","-451,000","417,000","396,000","21,000","2,425,439"
"=""032595""",台塑元大54購05  ,0,0,0,0.0,0.0,0.0,0,0,0,"2,406,000",0,0,0,"2,406,000",0,"2,406,000","2,406,000"
1449,佳和            ,"3,874,138","1,422,000","2,452,138",0.0,0.0,0.0,0,0,0,"-87,320","3,000","90,320","-87,320",0,0,0,"2,364,818"
1319,東陽            ,"3,770,000","1,741,500","2,028,500",0.0,0.0,0.0,"51,000",0,"51,000","201,113","454,113","324,000","130,113","114,000","43,000","71,000","2,280,613"
"=""038112""",龍德船元大53購09,0,0,0,0.0,0.0,0.0,0,0,0,"2,276,000",0,0,0,"2,571,000","295,000","2,276,000","2,276,000"
"=""00936""",台新永續高息中小,"233,000","390,000","-157,000",0.0,0.0,0.0,0,0,0,"2,422,165",0,0,0,"4,096,000","1,673,835","2,422,165","2,265,165"
"=""040317""",台達電群益54購07,0,0,0,0.0,0.0,0.0,0,0,0,"2,240,000",0,0,0,"2,250,000","10,000","2,240,000","2,240,000"
"=""00662""",富邦NASDAQ      ,"288,020","35,030","252,990",0.0,0.0,0.0,0,0,0,"1,933,448",0,0,0,"2,198,000","264,552","1,933,448","2,186,438"
