證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
"=""00940""",元大台灣價值高息,"12,774,221","503,100","12,271,121",0.0,0.0,0.0,0,0,0,"37,503,895",0,"10,000","-10,000","42,196,895","4,683,000","37,513,895","49,775,016"
2881,富邦金          ,"13,636,977","65,149,971","-51,512,994",0.0,0.0,0.0,"80,961,000","1,784,763","79,176,237","-850,688","1,717,165","2,359,000","-641,835","500,107","708,960","-208,853","26,812,555"
"=""00929""",復華台灣科技優息,"16,010,352","4,532,055","11,478,297",0.0,0.0,0.0,0,0,0,"11,434,255","635,000","225,000","410,000","14,829,863","3,805,608","11,024,255","22,912,552"
"=""00753L""",中信中國50正2   ,"12,412,000","1,303,000","11,109,000",0.0,0.0,0.0,0,0,0,"10,509,266",0,0,0,"11,925,741","1,416,475","10,509,266","21,618,266"
"=""00878""",國泰永續高股息  ,"10,655,215","386,010","10,269,205",0.0,0.0,0.0,0,0,0,"6,431,759","289,000","170,000","119,000","12,905,739","6,592,980","6,312,759","16,700,964"
2303,聯電            ,"39,723,418","24,171,560","15,551,858",0.0,0.0,0.0,"1,414,000","3,049,395","-1,635,395","2,126,365","1,154,368","126,000","1,028,368","1,415,795","317,798","1,097,997","16,042,828"
"=""00665L""",富邦�琤肭磪囓�2 ,"2,730,000","314,000","2,416,000",0.0,0.0,0.0,0,0,0,"9,779,465",0,0,0,"15,224,566","5,445,101","9,779,465","12,195,465"
2330,台積電          ,"34,349,251","22,347,564","12,001,687",0.0,0.0,0.0,"50,000","141,362","-91,362","-37,554","509,400","387,001","122,399","215,984","375,937","-159,953","11,872,771"
2409,友達            ,"15,799,000","4,282,509","11,516,491",0.0,0.0,0.0,0,"59,378","-59,378","24,611","13,000","61,600","-48,600","121,211","48,000","73,211","11,481,724"
"=""00637L""",元大滬深300正2  ,"6,522,000","829,000","5,693,000",0.0,0.0,0.0,0,0,0,"4,492,180","30,000","60,000","-30,000","15,510,958","10,988,778","4,522,180","10,185,180"
"=""00915""",凱基優選高股息30,"3,238,015","11,435","3,226,580",0.0,0.0,0.0,0,0,0,"6,389,223",0,0,0,"8,278,223","1,889,000","6,389,223","9,615,803"
"=""00934""",中信成長高股息  ,"4,455,000","106,074","4,348,926",0.0,0.0,0.0,0,0,0,"5,163,698",0,0,0,"6,861,698","1,698,000","5,163,698","9,512,624"
2801,彰銀            ,"11,222,979","3,267,000","7,955,979",0.0,0.0,0.0,0,"60,166","-60,166","-24,000","25,000","219,000","-194,000","171,000","1,000","170,000","7,871,813"
"=""00680L""",元大美債20正2   ,"176,000","319,000","-143,000",0.0,0.0,0.0,0,0,0,"7,450,756",0,0,0,"12,668,041","5,217,285","7,450,756","7,307,756"
"=""00939""",統一台灣高息動能,"4,590,000","102,000","4,488,000",0.0,0.0,0.0,0,0,0,"2,428,647",0,0,0,"5,351,647","2,923,000","2,428,647","6,916,647"
2891,中信金          ,"13,320,516","44,109,970","-30,789,454",0.0,0.0,0.0,"40,580,000","2,857,169","37,722,831","-82,226","228,910","430,000","-201,090","454,492","335,628","118,864","6,851,151"
"=""009808""",華南永昌優選50  ,"5,000","100,000","-95,000",0.0,0.0,0.0,0,0,0,"6,218,640",0,0,0,"8,669,000","2,450,360","6,218,640","6,123,640"
"=""00830""",國泰費城半導體  ,"2,901,043",35,"2,901,008",0.0,0.0,0.0,0,0,0,"2,506,438",0,"5,000","-5,000","3,442,438","931,000","2,511,438","5,407,446"
1616,億泰            ,"7,666,000","2,361,024","5,304,976",0.0,0.0,0.0,0,"6,000","-6,000","21,919","63,919","42,000","21,919",0,0,0,"5,320,895"
"=""006208""",富邦台50        ,"2,465,629","213,111","2,252,518",0.0,0.0,0.0,0,"200,000","-200,000","3,003,459","133,000","64,000","69,000","5,821,459","2,887,000","2,934,459","5,055,977"
2313,華通            ,"6,954,270","2,235,050","4,719,220",0.0,0.0,0.0,"16,000","371,000","-355,000","334,307","244,000","78,089","165,911","179,592","11,196","168,396","4,698,527"
"=""00922""",國泰台灣領袖50  ,"1,414,000","1,871,000","-457,000",0.0,0.0,0.0,0,0,0,"5,129,963","385,000",0,"385,000","8,527,563","3,782,600","4,744,963","4,672,963"
"=""009803""",保德信市值動能50,"1,359,000","66,000","1,293,000",0.0,0.0,0.0,0,0,0,"3,236,164",0,0,0,"4,866,164","1,630,000","3,236,164","4,529,164"
3706,神達            ,"7,767,000","3,376,158","4,390,842",0.0,0.0,0.0,"318,000","19,000","299,000","-276,851","197,000","162,000","35,000","158,318","470,169","-311,851","4,412,991"
9945,潤泰新          ,"5,925,003","1,790,911","4,134,092",0.0,0.0,0.0,0,0,0,"6,240","9,035","48,000","-38,965","45,205",0,"45,205","4,140,332"
"=""045545""",晟銘電群益55購04,0,0,0,0.0,0.0,0.0,0,0,0,"4,104,000",0,0,0,"4,377,000","273,000","4,104,000","4,104,000"
"=""009802""",富邦旗艦50      ,"2,726,000","57,000","2,669,000",0.0,0.0,0.0,0,0,0,"1,340,018",0,0,0,"2,302,018","962,000","1,340,018","4,009,018"
"=""00982A""",主動群益台灣強棒,"1,773,000","185,000","1,588,000",0.0,0.0,0.0,0,0,0,"2,335,281",0,0,0,"9,789,000","7,453,719","2,335,281","3,923,281"
"=""075865""",台積電永豐63購03,0,0,0,0.0,0.0,0.0,0,0,0,"3,876,000",0,0,0,"3,896,000","20,000","3,876,000","3,876,000"
"=""00881""",國泰台灣科技龍頭,"3,270,000","407,000","2,863,000",0.0,0.0,0.0,0,0,0,"993,038",0,0,0,"3,211,038","2,218,000","993,038","3,856,038"
2892,第一金          ,"15,913,892","11,880,176","4,033,716",0.0,0.0,0.0,0,"53,812","-53,812","-159,097","57,161","225,000","-167,839","8,742",0,"8,742","3,820,807"
"=""00650L""",復華香港正2     ,"498,000","237,000","261,000",0.0,0.0,0.0,0,0,0,"3,426,869","20,000","65,000","-45,000","4,978,693","1,506,824","3,471,869","3,687,869"
4960,誠美材          ,"602,003","80,084","521,919",0.0,0.0,0.0,0,0,0,"3,117,000","1,000",0,"1,000","3,116,000",0,"3,116,000","3,638,919"
"=""070301""",穎崴國票4A購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"3,570,000",0,0,0,"3,724,000","154,000","3,570,000","3,570,000"
"=""030439""",台積電統一54購01,0,0,0,0.0,0.0,0.0,0,0,0,"3,538,000",0,0,0,"3,635,000","97,000","3,538,000","3,538,000"
2002,中鋼            ,"8,636,557","5,146,735","3,489,822",0.0,0.0,0.0,"41,000","94,000","-53,000","-97,134","28,000","103,555","-75,555","106,000","127,579","-21,579","3,339,688"
2301,光寶科          ,"5,975,734","3,096,711","2,879,023",0.0,0.0,0.0,"535,000","108,497","426,503","-52,075","6,000","17,738","-11,738","31,237","71,574","-40,337","3,253,451"
3017,奇鋐            ,"4,779,156","2,285,507","2,493,649",0.0,0.0,0.0,"491,000","4,848","486,152","20,538","110,400","100,633","9,767","131,633","120,862","10,771","3,000,339"
"=""00946""",群益科技高息成長,"3,848,000","75,000","3,773,000",0.0,0.0,0.0,0,0,0,"-799,907",0,0,0,"2,978,641","3,778,548","-799,907","2,973,093"
"=""00905""",FT臺灣Smart     ,"1,781,000","254,289","1,526,711",0.0,0.0,0.0,0,0,0,"1,421,681",0,0,0,"2,561,681","1,140,000","1,421,681","2,948,392"
3189,景碩            ,"6,446,000","4,205,000","2,241,000",0.0,0.0,0.0,0,0,0,"680,347","158,659","64,000","94,659","841,279","255,591","585,688","2,921,347"
2633,台灣高鐵        ,"3,907,265","1,121,128","2,786,137",0.0,0.0,0.0,0,0,0,"62,000","44,000","21,000","23,000","39,000",0,"39,000","2,848,137"
"=""076538""",穎崴元大49購05  ,0,0,0,0.0,0.0,0.0,0,0,0,"2,787,000",0,0,0,"2,900,000","113,000","2,787,000","2,787,000"
"=""00893""",國泰智能電動車  ,"2,735,000","46,000","2,689,000",0.0,0.0,0.0,0,0,0,"62,994","10,000","10,000",0,"1,807,994","1,745,000","62,994","2,751,994"
2208,台船            ,"2,954,000","271,000","2,683,000",0.0,0.0,0.0,0,0,0,"63,385","63,385",0,"63,385",0,0,0,"2,746,385"
"=""00715L""",期街口布蘭特正2 ,"106,000","573,000","-467,000",0.0,0.0,0.0,0,0,0,"3,191,227",0,0,0,"7,322,000","4,130,773","3,191,227","2,724,227"
"=""082041""",光寶科元大4B購01,0,0,0,0.0,0.0,0.0,0,0,0,"2,692,000",0,0,0,"2,692,000",0,"2,692,000","2,692,000"
"=""00688L""",國泰20年美債正2 ,"90,000",0,"90,000",0.0,0.0,0.0,0,0,0,"2,522,323",0,0,0,"3,736,000","1,213,677","2,522,323","2,612,323"
3036,文曄            ,"5,062,140","2,202,901","2,859,239",0.0,0.0,0.0,0,"349,000","-349,000","25,658","78,303","55,180","23,123","32,535","30,000","2,535","2,535,897"
"=""00757""",統一FANG+       ,"1,158,422","93,250","1,065,172",0.0,0.0,0.0,0,0,0,"1,453,482",0,"60,000","-60,000","1,896,000","382,518","1,513,482","2,518,654"
2337,旺宏            ,"6,813,000","4,409,794","2,403,206",0.0,0.0,0.0,0,0,0,"98,336","7,000","63,000","-56,000","334,117","179,781","154,336","2,501,542"
"=""00923""",群益台ESG低碳50 ,"867,000","82,715","784,285",0.0,0.0,0.0,0,0,0,"1,644,570",0,0,0,"2,557,367","912,797","1,644,570","2,428,855"
"=""067988""",富世達國票48購01,0,0,0,0.0,0.0,0.0,0,0,0,"2,407,000",0,0,0,"2,553,000","146,000","2,407,000","2,407,000"
"=""00935""",野村臺灣新科技50,"1,183,050","38,000","1,145,050",0.0,0.0,0.0,0,0,0,"1,252,354",0,0,0,"1,566,751","314,397","1,252,354","2,397,404"
"=""00891""",中信關鍵半導體  ,"2,461,000","65,000","2,396,000",0.0,0.0,0.0,0,0,0,"-27,321",0,0,0,"1,719,825","1,747,146","-27,321","2,368,679"
"=""00932""",兆豐永續高息等權,"1,746,000","17,000","1,729,000",0.0,0.0,0.0,0,0,0,"612,084",0,0,0,"1,126,084","514,000","612,084","2,341,084"
"=""082438""",台積電國泰51購05,0,0,0,0.0,0.0,0.0,0,0,0,"2,303,000",0,0,0,"2,305,000","2,000","2,303,000","2,303,000"
"=""054406""",台積電永豐49購08,0,0,0,0.0,0.0,0.0,0,0,0,"2,196,000",0,0,0,"2,196,000",0,"2,196,000","2,196,000"
2455,全新            ,"6,113,100","5,072,142","1,040,958",0.0,0.0,0.0,"761,000","3,000","758,000","358,865","265,298","76,314","188,984","287,325","117,444","169,881","2,157,823"
"=""044921""",亞光統一57購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"2,127,000",0,0,0,"2,218,000","91,000","2,127,000","2,127,000"
"=""00951""",台新日本半導體  ,"98,000","31,000","67,000",0.0,0.0,0.0,0,0,0,"2,053,092",0,0,0,"2,969,696","916,604","2,053,092","2,120,092"
"=""045155""",智原群益56購03  ,0,0,0,0.0,0.0,0.0,0,0,0,"2,083,000",0,0,0,"2,163,000","80,000","2,083,000","2,083,000"
2324,仁寶            ,"14,095,000","10,555,062","3,539,938",0.0,0.0,0.0,0,"1,677,000","-1,677,000","206,626","27,000","57,000","-30,000","239,707","3,081","236,626","2,069,564"
"=""08137P""",亞翔凱基4A售01  ,0,0,0,0.0,0.0,0.0,0,0,0,"2,063,000",0,0,0,"2,148,000","85,000","2,063,000","2,063,000"
2344,華邦電          ,"23,553,623","17,032,296","6,521,327",0.0,0.0,0.0,0,0,0,"-4,505,541","75,000","930,000","-855,000","450,999","4,101,540","-3,650,541","2,015,786"
"=""00900""",富邦特選高股息30,"1,784,080","599,000","1,185,080",0.0,0.0,0.0,0,0,0,"792,278",0,0,0,"1,591,823","799,545","792,278","1,977,358"
"=""00692""",富邦公司治理    ,"408,000","67,000","341,000",0.0,0.0,0.0,0,0,0,"1,613,721",0,0,0,"2,153,721","540,000","1,613,721","1,954,721"
"=""00941""",中信上游半導體  ,"1,533,020",0,"1,533,020",0.0,0.0,0.0,0,0,0,"365,547",0,0,0,"1,140,053","774,506","365,547","1,898,567"
"=""069668""",皇昌元大48購04  ,0,0,0,0.0,0.0,0.0,0,0,0,"1,896,000",0,0,0,"1,996,000","100,000","1,896,000","1,896,000"
"=""00936""",台新永續高息中小,"1,953,000","51,000","1,902,000",0.0,0.0,0.0,0,0,0,"-51,541",0,0,0,"2,435,085","2,486,626","-51,541","1,850,459"
"=""075528""",泓德元富4A購03  ,0,0,0,0.0,0.0,0.0,0,0,0,"1,846,000",0,0,0,"1,859,000","13,000","1,846,000","1,846,000"
"=""057922""",台積電元大55購01,0,0,0,0.0,0.0,0.0,0,0,0,"1,829,000",0,0,0,"1,830,000","1,000","1,829,000","1,829,000"
"=""00907""",永豐優息存股    ,"722,000","30,000","692,000",0.0,0.0,0.0,0,0,0,"1,095,622",0,0,0,"2,183,209","1,087,587","1,095,622","1,787,622"
"=""00930""",永豐ESG低碳高息 ,"388,000","34,000","354,000",0.0,0.0,0.0,0,0,0,"1,402,422",0,0,0,"2,983,422","1,581,000","1,402,422","1,756,422"
3694,海華            ,"4,159,757","2,564,161","1,595,596",0.0,0.0,0.0,0,0,0,"160,135","45,009",0,"45,009","119,732","4,606","115,126","1,755,731"
"=""049838""",中興電統一49購03,0,0,0,0.0,0.0,0.0,0,0,0,"1,752,000",0,0,0,"1,800,000","48,000","1,752,000","1,752,000"
