證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
"=""00632R""",元大台灣50反1   ,"70,858,000","634,000","70,224,000",0,0,0,0,0,0,"10,736,554","100,000","1,000,000","-900,000","54,792,000","43,155,446","11,636,554","80,960,554"
2353,宏��            ,"24,589,906","11,730,000","12,859,906",0,0,0,"3,639,000","40,136","3,598,864","2,464,448","618,612","272,999","345,613","2,452,835","334,000","2,118,835","18,923,218"
2324,仁寶            ,"38,100,300","15,807,000","22,293,300",0,0,0,"6,076,000","10,148,606","-4,072,606","586,439","835,252","761,000","74,252","1,367,187","855,000","512,187","18,807,133"
2891,中信金          ,"19,617,214","20,470,000","-852,786",0,0,0,"20,219,000","937,140","19,281,860","-1,586,120","121,000","1,675,143","-1,554,143","50,000","81,977","-31,977","16,842,954"
"=""00715L""",期街口布蘭特正2 ,"2,134,000","1,115,000","1,019,000",0,0,0,0,0,0,"14,630,145","182,000",0,"182,000","15,512,145","1,064,000","14,448,145","15,649,145"
2603,長榮            ,"34,584,305","26,920,426","7,663,879",0,0,0,"4,880,000","899,684","3,980,316","-1,375,570","742,779","1,708,624","-965,845","942,454","1,352,179","-409,725","10,268,625"
"=""00900""",富邦特選高股息30,"1,645","19,000","-17,355",0,0,0,0,0,0,"8,756,089",0,0,0,"11,759,733","3,003,644","8,756,089","8,738,734"
2607,榮運            ,"7,092,000","3,688,000","3,404,000",0,0,0,"4,216,000",0,"4,216,000","650,274","433,000","14,000","419,000","297,709","66,435","231,274","8,270,274"
"=""00878""",國泰永續高股息  ,"4,007,913","965,260","3,042,653",0,0,0,0,0,0,"4,764,713",0,"9,000","-9,000","13,483,363","8,709,650","4,773,713","7,807,366"
9904,寶成            ,"5,311,400","5,105,870","205,530",0,0,0,"6,724,000","55,529","6,668,471","-13,214","35,786","61,000","-25,214","61,000","49,000","12,000","6,860,787"
2317,鴻海            ,"8,686,050","10,583,700","-1,897,650",0,0,0,"10,148,731","13,991","10,134,740","-1,425,813","109,000","1,456,000","-1,347,000","24,187","103,000","-78,813","6,811,277"
"=""07609U""",臺股指元大34售10,0,0,0,0,0,0,0,0,0,"6,236,000",0,0,0,"6,738,000","502,000","6,236,000","6,236,000"
2105,正新            ,"2,763,000","22,486,000","-19,723,000",0,0,0,"25,509,865",0,"25,509,865","403,189","18,103","446,914","-428,811","905,000","73,000","832,000","6,190,054"
2344,華邦電          ,"44,685,900","34,852,246","9,833,654",0,0,0,"744,014","6,653,000","-5,908,986","1,453,604","765,998","555,998","210,000","2,464,910","1,221,306","1,243,604","5,378,272"
1808,潤隆            ,"2,056,000","1,274,000","782,000",0,0,0,"3,471,000",0,"3,471,000","-3,849","17,000","20,849","-3,849",0,0,0,"4,249,151"
1514,亞力            ,"9,438,000","5,123,794","4,314,206",0,0,0,0,0,0,"-259,713","12,844","142,663","-129,819","18,000","147,894","-129,894","4,054,493"
9105,泰金寶-DR       ,"7,160,000","3,225,000","3,935,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"3,935,000"
"=""00893""",國泰智能電動車  ,"547,000","7,205","539,795",0,0,0,0,0,0,"3,127,440",0,0,0,"3,238,440","111,000","3,127,440","3,667,235"
2903,遠百            ,"2,911,000","823,000","2,088,000",0,0,0,"1,551,000",0,"1,551,000","-80,000","60,000","140,000","-80,000",0,0,0,"3,559,000"
1402,遠東新          ,"5,452,400","10,739,000","-5,286,600",0,0,0,"8,940,000","14,000","8,926,000","-150,046","48,376","142,422","-94,046","16,000","72,000","-56,000","3,489,354"
2303,聯電            ,"17,604,201","32,153,435","-14,549,234",0,0,0,"21,729,000","4,006,876","17,722,124","209,999","498,000","401,000","97,000","822,999","710,000","112,999","3,382,889"
"=""04394T""",緯穎永豐35售07  ,0,0,0,0,0,0,0,0,0,"3,354,000","52,000",0,"52,000","3,388,000","86,000","3,302,000","3,354,000"
2357,華碩            ,"4,220,500","1,464,004","2,756,496",0,0,0,"559,402","35,966","523,436","67,187","167,003","106,000","61,003","167,184","161,000","6,184","3,347,119"
4938,和碩            ,"4,521,500","7,856,145","-3,334,645",0,0,0,"6,579,576","18,974","6,560,602","61,597","62,186","35,589","26,597","54,000","19,000","35,000","3,287,554"
6443,元晶            ,"2,281,000","1,064,000","1,217,000",0,0,0,"1,600,000",0,"1,600,000","294,058","325,058","22,000","303,058","115,000","124,000","-9,000","3,111,058"
2880,華南金          ,"4,342,140","1,091,000","3,251,140",0,0,0,0,"80,392","-80,392","-80,000",0,"80,000","-80,000",0,0,0,"3,090,748"
2330,台積電          ,"18,017,676","14,698,653","3,319,023",0,0,0,"857,675","277,770","579,905","-828,714","55,000","754,000","-699,000","121,047","250,761","-129,714","3,070,214"
6257,矽格            ,"2,900,000","859,000","2,041,000",0,0,0,"915,000","154,679","760,321","-85,998","66,001","68,000","-1,999","38,001","122,000","-83,999","2,715,323"
"=""066608""",川湖兆豐47購01  ,0,0,0,0,0,0,0,0,0,"2,656,000",0,0,0,"3,015,000","359,000","2,656,000","2,656,000"
3006,晶豪科          ,"9,057,000","7,917,000","1,140,000",0,0,0,"381,000",0,"381,000","973,549","462,010","223,343","238,667","1,061,259","326,377","734,882","2,494,549"
2355,敬鵬            ,"5,398,200","2,131,831","3,266,369",0,0,0,0,0,0,"-856,620","91,906","741,119","-649,213",0,"207,407","-207,407","2,409,749"
"=""064325""",台積電凱基46購27,0,0,0,0,0,0,0,0,0,"2,321,000",0,0,0,"2,907,000","586,000","2,321,000","2,321,000"
2476,鉅祥            ,"2,951,000","478,000","2,473,000",0,0,0,0,0,0,"-155,000","4,000","90,000","-86,000",0,"69,000","-69,000","2,318,000"
9958,世紀鋼          ,"3,766,026","1,241,000","2,525,026",0,0,0,0,"95,000","-95,000","-191,521","316,325","508,000","-191,675","125,154","125,000",154,"2,238,505"
"=""071393""",上銀富邦48購04  ,0,0,0,0,0,0,0,0,0,"2,195,000",0,0,0,"2,398,000","203,000","2,195,000","2,195,000"
