證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
"=""00637L""",元大滬深300正2  ,"7,219,060","1,081,000","6,138,060",0,0,0,0,"980,000","-980,000","15,201,820",0,"900,000","-900,000","34,800,178","18,698,358","16,101,820","20,359,880"
"=""056997""",王品國票46購01  ,0,0,0,0,0,0,0,0,0,"9,130,000",0,0,0,"9,130,000",0,"9,130,000","9,130,000"
"=""053271""",台光電永豐46購04,0,0,0,0,0,0,0,0,0,"8,997,000",0,0,0,"8,997,000",0,"8,997,000","8,997,000"
"=""00676R""",富邦臺灣加權反1 ,0,"142,000","-142,000",0,0,0,0,0,0,"6,215,908",0,0,0,"8,918,908","2,703,000","6,215,908","6,073,908"
"=""03764P""",台灣50群益42售07,0,0,0,0,0,0,0,0,0,"5,332,000",0,0,0,"5,932,000","600,000","5,332,000","5,332,000"
"=""076731""",材料元大4C購05  ,0,0,0,0,0,0,0,0,0,"4,470,000",0,0,0,"4,509,000","39,000","4,470,000","4,470,000"
2353,宏��            ,"15,061,600","12,109,000","2,952,600",0,0,0,"1,539,000","159,000","1,380,000","69,422","240,000","87,000","153,000","39,000","122,578","-83,578","4,402,022"
"=""00633L""",富邦上証正2     ,"1,554,000","489,000","1,065,000",0,0,0,0,"926,000","-926,000","4,192,119",0,0,0,"5,364,201","1,172,082","4,192,119","4,331,119"
"=""00715L""",期街口布蘭特正2 ,"2,715,000","758,000","1,957,000",0,0,0,0,0,0,"2,297,000",0,0,0,"4,190,000","1,893,000","2,297,000","4,254,000"
"=""03179P""",台積電元大3C售63,0,0,0,0,0,0,0,0,0,"3,204,000",0,0,0,"5,870,000","2,666,000","3,204,000","3,204,000"
2412,中華電          ,"7,343,016","4,865,700","2,477,316",0,0,0,"594,000","251,000","343,000","-38,237","90,000","61,785","28,215","16,548","83,000","-66,452","2,782,079"
2634,漢翔            ,"2,127,000","4,418,000","-2,291,000",0,0,0,"5,386,000",0,"5,386,000","-336,496","14,000","21,000","-7,000","108,052","437,548","-329,496","2,758,504"
2633,台灣高鐵        ,"2,832,000","1,304,000","1,528,000",0,0,0,"1,050,000",0,"1,050,000","-8,869","6,000","12,000","-6,000","4,131","7,000","-2,869","2,569,131"
3037,欣興            ,"11,743,517","8,294,424","3,449,093",0,0,0,"10,000","125,000","-115,000","-795,397","435,000","1,047,000","-612,000","69,943","253,340","-183,397","2,538,696"
"=""077547""",滬深2X元大53購02,0,0,0,0,0,0,0,0,0,"2,522,000",0,0,0,"2,527,000","5,000","2,522,000","2,522,000"
4904,遠傳            ,"3,885,800","3,592,000","293,800",0,0,0,"2,017,000",0,"2,017,000","185,209","526,000","349,000","177,000","10,209","2,000","8,209","2,496,009"
"=""06031P""",聯發科群益48售03,0,0,0,"2,585,000","98,000","2,487,000",0,0,0,"2,487,000",0,0,0,"2,585,000","98,000","2,487,000","2,487,000"
1216,統一            ,"5,113,400","3,768,600","1,344,800",0,0,0,"1,112,000",0,"1,112,000","-69,851","15,149","30,000","-14,851","8,000","63,000","-55,000","2,386,949"
"=""05240P""",中砂群益45售03  ,0,"2,000","-2,000",0,0,0,0,0,0,"2,160,000",0,0,0,"2,310,000","150,000","2,160,000","2,158,000"
"=""00642U""",期元大S&P石油   ,"61,000","41,000","20,000",0,0,0,0,0,0,"2,074,521",0,0,0,"3,050,347","975,826","2,074,521","2,094,521"
"=""074838""",上銀富邦4B購01  ,0,0,0,0,0,0,0,0,0,"2,019,000",0,0,0,"3,635,000","1,616,000","2,019,000","2,019,000"
"=""074393""",新興國票4A購02  ,0,0,0,0,0,0,0,0,0,"1,916,000",0,0,0,"1,916,000",0,"1,916,000","1,916,000"
"=""00885""",富邦越南        ,"1,585,000","93,000","1,492,000",0,0,0,0,0,0,"378,513",0,0,0,"964,689","586,176","378,513","1,870,513"
2106,建大            ,"2,232,000","385,017","1,846,983",0,0,0,0,0,0,"-46,998","2,002","49,000","-46,998",0,0,0,"1,799,985"
2359,所羅門          ,"5,617,020","3,833,000","1,784,020",0,0,0,0,0,0,"-11,000",0,"11,000","-11,000",0,0,0,"1,773,020"
"=""069770""",美律國泰49購01  ,0,0,0,0,0,0,0,0,0,"1,771,000",0,0,0,"1,771,000",0,"1,771,000","1,771,000"
"=""00631L""",元大台灣50正2   ,"894,000","933,000","-39,000",0,0,0,0,0,0,"1,798,833",0,0,0,"4,947,000","3,148,167","1,798,833","1,759,833"
"=""071832""",友達富邦48購01  ,0,0,0,0,0,0,0,0,0,"1,687,000",0,0,0,"1,707,000","20,000","1,687,000","1,687,000"
"=""079004""",新日興富邦4C購01,0,0,0,0,0,0,0,0,0,"1,666,000",0,0,0,"1,891,000","225,000","1,666,000","1,666,000"
"=""074896""",鴻海凱基4B購06  ,0,0,0,0,0,0,0,0,0,"1,654,000",0,0,0,"1,774,000","120,000","1,654,000","1,654,000"
"=""077687""",威盛凱基4B購01  ,0,0,0,0,0,0,0,0,0,"1,614,000",0,0,0,"2,704,000","1,090,000","1,614,000","1,614,000"
"=""063394""",鴻海群益46購13  ,0,0,0,0,0,0,0,0,0,"1,601,000",0,0,0,"1,601,000",0,"1,601,000","1,601,000"
2201,裕隆            ,"3,174,000","4,281,075","-1,107,075",0,0,0,"2,630,000",0,"2,630,000","42,921","170,000","86,000","84,000","181,052","222,131","-41,079","1,565,846"
"=""059451""",美費半元富4B購01,0,0,0,0,0,0,0,0,0,"1,512,000",0,0,0,"1,522,000","10,000","1,512,000","1,512,000"
"=""078317""",川湖統一43購02  ,0,0,0,0,0,0,0,0,0,"1,481,000",0,0,0,"2,052,000","571,000","1,481,000","1,481,000"
"=""061892""",陽明元大46購15  ,0,0,0,0,0,0,0,0,0,"1,476,000",0,0,0,"1,476,000",0,"1,476,000","1,476,000"
"=""067467""",群創凱基47購03  ,0,0,0,0,0,0,0,0,0,"1,473,000",0,0,0,"1,563,000","90,000","1,473,000","1,473,000"
3035,智原            ,"6,132,000","3,691,000","2,441,000",0,0,0,0,"637,000","-637,000","-342,674","274,000","573,174","-299,174","10,000","53,500","-43,500","1,461,326"
2324,仁寶            ,"8,863,100","11,087,000","-2,223,900",0,0,0,"2,527,000","191,000","2,336,000","1,343,554","38,000","79,429","-41,429","1,520,000","135,017","1,384,983","1,455,654"
"=""062046""",鴻海群益46購11  ,0,0,0,0,0,0,0,0,0,"1,400,000",0,0,0,"1,400,000",0,"1,400,000","1,400,000"
2027,大成鋼          ,"3,339,000","1,640,000","1,699,000",0,0,0,0,0,0,"-319,919","64,000","267,919","-203,919","15,000","131,000","-116,000","1,379,081"
2890,永豐金          ,"10,014,420","10,943,000","-928,580",0,0,0,"2,391,000",0,"2,391,000","-123,976","78,000","180,976","-102,976","39,000","60,000","-21,000","1,338,444"
"=""076649""",陽明凱基4A購03  ,"5,000",0,"5,000",0,0,0,0,0,0,"1,312,000",0,0,0,"1,314,000","2,000","1,312,000","1,317,000"
"=""00664R""",國泰臺灣加權反1 ,"178,000","343,000","-165,000",0,0,0,0,0,0,"1,472,016",0,0,0,"6,657,016","5,185,000","1,472,016","1,307,016"
"=""06107P""",智邦凱基46售09  ,0,0,0,0,0,0,0,0,0,"1,307,000",0,0,0,"1,317,000","10,000","1,307,000","1,307,000"
"=""078436""",群創元大4A購03  ,0,0,0,0,0,0,0,0,0,"1,302,000",0,0,0,"1,499,000","197,000","1,302,000","1,302,000"
1319,東陽            ,"4,054,010","2,613,000","1,441,010",0,0,0,0,0,0,"-147,247","119,074","206,321","-87,247","18,000","78,000","-60,000","1,293,763"
"=""066648""",聯發科統一51購03,0,0,0,0,0,0,0,0,0,"1,277,000",0,0,0,"1,447,000","170,000","1,277,000","1,277,000"
"=""03416P""",台達電凱基41售05,0,0,0,0,0,0,0,0,0,"1,238,000",0,0,0,"1,288,000","50,000","1,238,000","1,238,000"
"=""067597""",南亞元富47購02  ,0,0,0,0,0,0,0,0,0,"1,235,000",0,0,0,"1,235,000",0,"1,235,000","1,235,000"
"=""077686""",順德凱基4B購01  ,0,0,0,0,0,0,0,0,0,"1,225,000",0,0,0,"1,233,000","8,000","1,225,000","1,225,000"
3017,奇鋐            ,"3,165,000","2,847,086","317,914",0,0,0,"1,299,000","386,000","913,000","-6,299","43,000","9,000","34,000","126,201","166,500","-40,299","1,224,615"
2482,連宇            ,"5,204,000","3,980,000","1,224,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,224,000"
"=""058331""",緯創群益45購12  ,0,0,0,0,0,0,0,0,0,"1,214,000",0,0,0,"1,218,000","4,000","1,214,000","1,214,000"
"=""062890""",亞光元富4A購01  ,0,0,0,0,0,0,0,0,0,"1,195,000",0,0,0,"1,195,000",0,"1,195,000","1,195,000"
"=""075130""",欣興永豐49購03  ,0,0,0,0,0,0,0,0,0,"1,165,000",0,0,0,"2,209,000","1,044,000","1,165,000","1,165,000"
"=""079401""",聯發科統一4A購01,0,0,0,0,0,0,0,0,0,"1,137,000",0,0,0,"1,492,000","355,000","1,137,000","1,137,000"
"=""076714""",聯發科元大4A購04,0,0,0,0,0,0,0,0,0,"1,119,000",0,0,0,"1,119,000",0,"1,119,000","1,119,000"
8046,南電            ,"3,415,100","2,129,293","1,285,807",0,0,0,"193,000",0,"193,000","-373,235","85,000","378,755","-293,755","7,000","86,480","-79,480","1,105,572"
"=""062977""",華航元大4B購02  ,0,0,0,0,0,0,0,0,0,"1,098,000",0,0,0,"1,098,000",0,"1,098,000","1,098,000"
"=""069077""",友達凱基3C購01  ,0,0,0,0,0,0,0,0,0,"1,080,000",0,0,0,"1,080,000",0,"1,080,000","1,080,000"
"=""077663""",凌華群益4A購01  ,0,0,0,0,0,0,0,0,0,"1,072,000",0,0,0,"1,099,000","27,000","1,072,000","1,072,000"
"=""05742P""",碩天群益48售01  ,0,0,0,0,0,0,0,0,0,"1,066,000",0,0,0,"2,241,000","1,175,000","1,066,000","1,066,000"
"=""00898""",國泰基因免疫革命,"596,000","22,000","574,000",0,0,0,0,0,0,"477,810",0,0,0,"477,930",120,"477,810","1,051,810"
"=""079548""",台達電元大4A購03,0,0,0,0,0,0,0,0,0,"1,004,000",0,0,0,"1,041,000","37,000","1,004,000","1,004,000"
"=""078441""",臺股指元大4A購40,0,0,0,0,0,0,0,0,0,"1,001,000",0,0,0,"1,214,000","213,000","1,001,000","1,001,000"
"=""06371P""",世芯國票49售02  ,0,0,0,0,0,0,0,0,0,"1,001,000",0,0,0,"1,001,000",0,"1,001,000","1,001,000"
"=""060610""",川湖國泰48購01  ,0,0,0,0,0,0,0,0,0,"999,000",0,0,0,"999,000",0,"999,000","999,000"
"=""070690""",皇昌統一52購04  ,0,0,0,0,0,0,0,0,0,"999,000",0,0,0,"999,000",0,"999,000","999,000"
"=""063637""",香港2X元大48購02,0,0,0,0,0,0,0,0,0,"998,000",0,0,0,"998,000",0,"998,000","998,000"
"=""060822""",智邦兆豐48購01  ,0,0,0,0,0,0,0,0,0,"998,000",0,0,0,"998,000",0,"998,000","998,000"
"=""06219P""",臺股指法興46售19,0,0,0,0,0,0,0,0,0,"998,000",0,0,0,"998,000",0,"998,000","998,000"
"=""071264""",晶豪科凱基4A購01,0,0,0,0,0,0,0,0,0,"998,000",0,0,0,"998,000",0,"998,000","998,000"
"=""074684""",永崴控群益49購02,0,0,0,0,0,0,0,0,0,"998,000",0,0,0,"998,000",0,"998,000","998,000"
"=""075641""",群創群益49購05  ,0,0,0,0,0,0,0,0,0,"994,000",0,0,0,"1,331,000","337,000","994,000","994,000"
"=""00752""",中信中國50      ,"915,100","192,000","723,100",0,0,0,0,0,0,"269,166",0,0,0,"843,753","574,587","269,166","992,266"
"=""079154""",鴻海凱基4A購16  ,0,0,0,0,0,0,0,0,0,"970,000",0,0,0,"1,000,000","30,000","970,000","970,000"
"=""074795""",台積電元大4C購08,0,0,0,0,0,0,0,0,0,"964,000",0,0,0,"967,000","3,000","964,000","964,000"
3532,台勝科          ,"2,031,000","1,067,250","963,750",0,0,0,"15,000",0,"15,000","-14,831","48,000","38,000","10,000","41,001","65,832","-24,831","963,919"
"=""074079""",A50正2群益43購01,0,0,0,0,0,0,0,0,0,"954,000",0,0,0,"954,000",0,"954,000","954,000"
"=""075252""",亞翔元大51購04  ,0,0,0,0,0,0,0,0,0,"945,000",0,0,0,"979,000","34,000","945,000","945,000"
4906,正文            ,"2,039,000","1,039,000","1,000,000",0,0,0,0,0,0,"-60,461",541,"2,002","-1,461","27,000","86,000","-59,000","939,539"
"=""070150""",聯發科富邦4A購05,0,0,0,0,0,0,0,0,0,"939,000",0,0,0,"939,000",0,"939,000","939,000"
"=""078977""",世紀鋼群益4C購02,0,0,0,0,0,0,0,0,0,"916,000",0,0,0,"916,000",0,"916,000","916,000"
"=""070835""",皇昌台新48購01  ,0,0,0,0,0,0,0,0,0,"900,000",0,0,0,"1,000,000","100,000","900,000","900,000"
"=""05629P""",迅得群益46售03  ,0,0,0,0,0,0,0,0,0,"899,000",0,0,0,"899,000",0,"899,000","899,000"
"=""063942""",智原國票48購01  ,0,0,0,0,0,0,0,0,0,"898,000",0,0,0,"1,038,000","140,000","898,000","898,000"
"=""079863""",臺股指凱基4B購24,0,0,0,0,0,0,0,0,0,"898,000",0,0,0,"900,000","2,000","898,000","898,000"
"=""078651""",臺股指中信51購02,0,0,0,0,0,0,0,0,0,"893,000",0,0,0,"903,000","10,000","893,000","893,000"
"=""04904P""",聯發科元富44售18,0,"5,000","-5,000",0,0,0,0,0,0,"896,000",0,0,0,"1,155,000","259,000","896,000","891,000"
"=""077790""",四維航國泰4B購01,0,0,0,0,0,0,0,0,0,"890,000",0,0,0,"890,000",0,"890,000","890,000"
"=""079534""",南亞科永豐51購01,0,0,0,0,0,0,0,0,0,"886,000",0,0,0,"888,000","2,000","886,000","886,000"
"=""00670L""",富邦NASDAQ正2   ,"322,000","239,000","83,000",0,0,0,0,0,0,"801,032",0,0,0,"1,070,000","268,968","801,032","884,032"
"=""075183""",華城群益49購07  ,"5,000",0,"5,000",0,0,0,0,0,0,"873,000",0,0,0,"883,000","10,000","873,000","878,000"
"=""00897""",富邦基因免疫生技,"139,000","39,000","100,000",0,0,0,0,0,0,"776,956",0,0,0,"1,288,691","511,735","776,956","876,956"
"=""079345""",南亞科中信4C購01,0,0,0,0,0,0,0,0,0,"876,000",0,0,0,"900,000","24,000","876,000","876,000"
"=""078749""",香港2X凱基4B購01,"10,000",0,"10,000",0,0,0,0,0,0,"865,000",0,0,0,"1,374,000","509,000","865,000","875,000"
"=""00712""",復華富時不動產  ,"397,001",0,"397,001",0,0,0,0,0,0,"473,880",0,0,0,"533,000","59,120","473,880","870,881"
"=""04011P""",台灣50富邦42售21,0,0,0,0,0,0,0,0,0,"870,000",0,0,0,"870,000",0,"870,000","870,000"
"=""078924""",台積電元大4A購50,0,0,0,"868,000",0,"868,000",0,0,0,"868,000",0,0,0,"868,000",0,"868,000","868,000"
"=""05924P""",京城國票47售01  ,0,0,0,0,0,0,0,0,0,"854,000",0,0,0,"871,000","17,000","854,000","854,000"
1102,亞泥            ,"2,673,800","2,495,000","178,800",0,0,0,"2,000",0,"2,000","671,387","32,000","36,613","-4,613","676,000",0,"676,000","852,187"
"=""05654P""",華碩元大45售09  ,0,0,0,0,0,0,0,0,0,"841,000",0,0,0,"868,000","27,000","841,000","841,000"
"=""069934""",南電元大48購01  ,0,0,0,0,0,0,0,0,0,"837,000",0,0,0,"949,000","112,000","837,000","837,000"
"=""00902""",中信電池及儲能  ,"1,375,000","1,407,000","-32,000",0,0,0,0,0,0,"856,714",0,0,0,"1,591,319","734,605","856,714","824,714"
"=""074557""",愛普群益49購02  ,0,0,0,0,0,0,0,0,0,"822,000",0,0,0,"822,000",0,"822,000","822,000"
"=""075928""",陽明凱基49購04  ,0,0,0,0,0,0,0,0,0,"820,000",0,0,0,"926,000","106,000","820,000","820,000"
"=""074153""",神達元大49購01  ,0,0,0,0,0,0,0,0,0,"814,000",0,0,0,"814,000",0,"814,000","814,000"
2603,長榮            ,"24,742,715","16,344,692","8,398,023",0,0,0,"3,000","10,000","-7,000","-7,577,694","1,952,946","6,445,578","-4,492,632","1,285,000","4,370,062","-3,085,062","813,329"
"=""067681""",奇鋐凱基47購04  ,0,0,0,0,0,0,0,0,0,"805,000",0,0,0,"1,012,000","207,000","805,000","805,000"
