證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2883,凱基金          ,"24,441,566","8,834,600","15,606,966",0,0.0,0,0,"82,408","-82,408","2,519,241","131,495","209,000","-77,505","2,974,000","377,254","2,596,746","18,043,799"
"=""00665L""",富邦�琤肭磪囓�2 ,"11,753,000","1,117,000","10,636,000",0,0.0,0,0,0,0,"4,262,743",0,0,0,"19,390,367","15,127,624","4,262,743","14,898,743"
"=""00929""",復華台灣科技優息,"6,062,171","7,205,404","-1,143,233",0,0.0,0,"500,000",0,"500,000","14,257,822","209,000",0,"209,000","28,519,000","14,470,178","14,048,822","13,614,589"
2371,大同            ,"17,522,000","7,238,000","10,284,000",0,0.0,0,"325,000","18,000","307,000","2,672,586","963,901","141,283","822,618","2,179,968","330,000","1,849,968","13,263,586"
"=""00900""",富邦特選高股息30,"2,585,708","1,205,936","1,379,772",0,0.0,0,0,0,0,"10,710,727",0,0,0,"12,030,377","1,319,650","10,710,727","12,090,499"
"=""051398""",南電富邦46購02  ,0,"300,000","-300,000",0,0.0,0,0,0,0,"8,822,000",0,0,0,"9,227,000","405,000","8,822,000","8,522,000"
1513,中興電          ,"13,168,750","6,565,610","6,603,140",0,0.0,0,0,"110,000","-110,000","497,605","771,140","676,379","94,761","632,904","230,060","402,844","6,990,745"
"=""06838T""",臺股指元大3A售34,0,0,0,0,0.0,0,0,0,0,"6,828,000",0,0,0,"6,935,000","107,000","6,828,000","6,828,000"
"=""00650L""",復華香港正2     ,"3,312,000","1,591,000","1,721,000",0,0.0,0,0,0,0,"4,748,163",0,0,0,"13,346,844","8,598,681","4,748,163","6,469,163"
2303,聯電            ,"18,082,223","18,667,208","-584,985",0,0.0,0,"6,611,000","1,239,886","5,371,114","751,961","1,132,000","203,237","928,763","485,000","661,802","-176,802","5,538,090"
"=""00637L""",元大滬深300正2  ,"7,338,000","1,293,000","6,045,000",0,0.0,0,0,0,0,"-603,463",0,0,0,"18,743,886","19,347,349","-603,463","5,441,537"
"=""00882""",中信中國高股息  ,"723,000","637,000","86,000",0,0.0,0,0,0,0,"5,182,022",0,0,0,"6,757,774","1,575,752","5,182,022","5,268,022"
1795,美時            ,"5,960,076","2,020,000","3,940,076",0,0.0,0,"1,346,000","7,984","1,338,016","-61,743","274,175","405,000","-130,825","164,082","95,000","69,082","5,216,349"
"=""00934""",中信成長高股息  ,"3,469,815","829,000","2,640,815",0,0.0,0,0,0,0,"2,563,241",0,0,0,"4,682,000","2,118,759","2,563,241","5,204,056"
