證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
"=""00673R""",期元大S&P原油反1,"2,157,000","4,000","2,153,000",0,0,0,0,0,0,"76,661,000",0,0,0,"77,545,000","884,000","76,661,000","78,814,000"
2337,旺宏            ,"11,103,000","4,759,000","6,344,000",0,0,0,"1,576,000","5,397","1,570,603","799,401","177,000","8,000","169,000","645,401","15,000","630,401","8,714,004"
"=""00637L""",元大滬深300正2  ,"4,303,000","957,000","3,346,000",0,0,0,0,0,0,"4,399,864","700,000","200,000","500,000","26,715,296","22,815,432","3,899,864","7,745,864"
3711,日月光投控      ,"9,914,776","3,755,710","6,159,066",0,0,0,"153,000","31,876","121,124","228,853","237,000","40,000","197,000","82,853","51,000","31,853","6,509,043"
2834,臺企銀          ,"16,428,000","10,367,420","6,060,580",0,0,0,"5,000",0,"5,000","208,000","223,000",0,"223,000","72,000","87,000","-15,000","6,273,580"
2376,技嘉            ,"9,002,000","5,611,971","3,390,029",0,0,0,"3,204,000","558,000","2,646,000","216,064","811,000","553,000","258,000","120,264","162,200","-41,936","6,252,093"
2344,華邦電          ,"11,428,000","5,391,000","6,037,000",0,0,0,"3,000","8,791","-5,791","129,000","251,000","251,000",0,"331,000","202,000","129,000","6,160,209"
2890,永豐金          ,"17,007,000","10,815,749","6,191,251",0,0,0,"64,000","354,000","-290,000","129,793","26,000","10,207","15,793","134,000","20,000","114,000","6,031,044"
"=""037949""",德律永豐55購01  ,0,0,0,0,0,0,0,0,0,"5,145,000",0,0,0,"5,936,000","791,000","5,145,000","5,145,000"
2408,南亞科          ,"14,300,692","6,942,016","7,358,676",0,0,0,"518,000","3,335,800","-2,817,800","450,604","140,000","135,000","5,000","562,604","117,000","445,604","4,991,480"
2883,凱基金          ,"16,441,153","8,846,150","7,595,003",0,0,0,"76,000","2,850,000","-2,774,000","126,335","123,000","23,000","100,000","57,000","30,665","26,335","4,947,338"
