證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2618,長榮航          ,"30,603,081","3,956,800","26,646,281",0,0,0,0,"81,000","-81,000","2,794,526","1,129,824","204,000","925,824","2,147,702","279,000","1,868,702","29,359,807"
2883,凱基金          ,"31,592,876","10,550,628","21,042,248",0,0,0,0,"10,000","-10,000","6,389,843","480,214","1,000","479,214","6,129,629","219,000","5,910,629","27,422,091"
2891,中信金          ,"26,510,604","15,975,000","10,535,604",0,0,0,"15,588,000","199,000","15,389,000","-222,084","34,150","23,000","11,150","197,766","431,000","-233,234","25,702,520"
2515,中工            ,"31,856,201","12,184,000","19,672,201",0,0,0,0,0,0,"-1,143,603","5,734,000","726,000","5,008,000","2,018,805","8,170,408","-6,151,603","18,528,598"
"=""00900""",富邦特選高股息30,"1,250,019","485,000","765,019",0,0,0,0,0,0,"15,426,472",0,"7,000","-7,000","21,786,155","6,352,683","15,433,472","16,191,491"
2317,鴻海            ,"50,275,669","38,065,329","12,210,340",0,0,0,"2,458,000","314,802","2,143,198","-149,965","1,458,992","1,368,000","90,992","1,993,043","2,234,000","-240,957","14,203,573"
"=""00878""",國泰永續高股息  ,"1,099,169","703,536","395,633",0,0,0,0,0,0,"12,427,721","5,000","212,000","-207,000","16,753,078","4,118,357","12,634,721","12,823,354"
2354,鴻準            ,"14,565,000","6,028,900","8,536,100",0,0,0,0,0,0,"3,179,840","3,020,163","415,000","2,605,163","735,482","160,805","574,677","11,715,940"
3706,神達            ,"8,122,010","20,502,105","-12,380,095",0,0,0,"27,446,000",0,"27,446,000","-4,287,979","1,072,520","1,306,016","-233,496","1,633,964","5,688,447","-4,054,483","10,777,926"
"=""00637L""",元大滬深300正2  ,"8,934,000","552,000","8,382,000",0,0,0,0,0,0,"2,096,858",0,0,0,"12,235,706","10,138,848","2,096,858","10,478,858"
1314,中石化          ,"9,003,010","636,000","8,367,010",0,0,0,0,0,0,"397,000","38,000","3,000","35,000","443,000","81,000","362,000","8,764,010"
2634,漢翔            ,"12,669,000","6,755,480","5,913,520",0,0,0,"1,028,000",0,"1,028,000","1,520,571","942,000","407,000","535,000","1,113,481","127,910","985,571","8,462,091"
9904,寶成            ,"9,825,000","6,406,700","3,418,300",0,0,0,"4,914,000","2,000","4,912,000","-61,142","156,260","706,000","-549,740","502,642","14,044","488,598","8,269,158"
