證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2610,華航            ,"27,171,800","8,238,000","18,933,800",0.0,0.0,0.0,"272,000",0,"272,000","2,572,868","526,804","530,000","-3,196","3,109,638","533,574","2,576,064","21,778,668"
"=""00673R""",期元大S&P原油反1,0,0,0,0.0,0.0,0.0,0,0,0,"17,443,326",0,"17,000","-17,000","17,890,326","430,000","17,460,326","17,443,326"
2890,永豐金          ,"15,056,430","6,457,000","8,599,430",0.0,0.0,0.0,"6,269,000","317,000","5,952,000","744,210","314,999","237,789","77,210","671,000","4,000","667,000","15,295,640"
2887,台新新光金      ,"14,048,756","2,479,500","11,569,256",0.0,0.0,0.0,"2,029,000","142,000","1,887,000","60,325","179,325",0,"179,325","21,000","140,000","-119,000","13,516,581"
2618,長榮航          ,"18,826,350","6,076,000","12,750,350",0.0,0.0,0.0,"1,190,000","1,539,000","-349,000","649,065","661,000","847,000","-186,000","2,478,341","1,643,276","835,065","13,050,415"
2885,元大金          ,"14,804,854","2,841,590","11,963,264",0.0,0.0,0.0,"210,000","257,000","-47,000","1,069,579","425,000","15,000","410,000","747,688","88,109","659,579","12,985,843"
2834,臺企銀          ,"18,313,700","5,667,160","12,646,540",0.0,0.0,0.0,"24,000","163,000","-139,000","475,705",0,"9,000","-9,000","498,000","13,295","484,705","12,983,245"
2027,大成鋼          ,"12,566,000","2,042,000","10,524,000",0.0,0.0,0.0,"1,175,000","249,000","926,000","708,301","195,081","20,000","175,081","794,048","260,828","533,220","12,158,301"
2891,中信金          ,"34,554,571","23,613,400","10,941,171",0.0,0.0,0.0,"4,550,731","4,064,000","486,731","186,811","743,000","754,635","-11,635","820,000","621,554","198,446","11,614,713"
1101,台泥            ,"13,539,000","4,422,625","9,116,375",0.0,0.0,0.0,"121,000","20,000","101,000","444,007","291,996",0,"291,996","348,011","196,000","152,011","9,661,382"
1402,遠東新          ,"12,503,569","3,440,000","9,063,569",0.0,0.0,0.0,"1,107,000","763,000","344,000","-148,580","230,000","817,013","-587,013","507,000","68,567","438,433","9,258,989"
2880,華南金          ,"7,822,862","1,785,000","6,037,862",0.0,0.0,0.0,"2,225,920","95,000","2,130,920","667,669","631,402","35,000","596,402","72,267","1,000","71,267","8,836,451"
2412,中華電          ,"10,189,000","1,546,080","8,642,920",0.0,0.0,0.0,"395,930","5,000","390,930","-314,631",0,"347,321","-347,321","34,997","2,307","32,690","8,719,219"
2886,兆豐金          ,"10,020,599","6,212,000","3,808,599",0.0,0.0,0.0,"3,998,211","487,000","3,511,211","1,137,841","393,995","14,000","379,995","841,846","84,000","757,846","8,457,651"
9945,潤泰新          ,"13,630,000","7,335,600","6,294,400",0.0,0.0,0.0,"14,000",0,"14,000","1,669,932","653,340","119,422","533,918","1,236,014","100,000","1,136,014","7,978,332"
2892,第一金          ,"8,237,244","3,460,000","4,777,244",0.0,0.0,0.0,"2,444,000","116,000","2,328,000","645,932","643,932","9,000","634,932","11,000",0,"11,000","7,751,176"
2330,台積電          ,"33,555,858","26,612,106","6,943,752",0.0,0.0,0.0,"1,107,866","11,000","1,096,866","-505,770","596,050","1,029,350","-433,300","386,999","459,469","-72,470","7,534,848"
2883,凱基金          ,"21,858,158","14,407,000","7,451,158",0.0,0.0,0.0,"181,000","188,000","-7,000","21,068","3,254","3,186",68,"448,000","427,000","21,000","7,465,226"
2881,富邦金          ,"11,717,933","4,581,000","7,136,933",0.0,0.0,0.0,"807,604","1,061,000","-253,396","486,022","333,000","63,737","269,263","372,759","156,000","216,759","7,369,559"
6177,達麗            ,"8,223,000","2,754,000","5,469,000",0.0,0.0,0.0,"1,631,000",0,"1,631,000","247,221","231,000","53,033","177,967","85,000","15,746","69,254","7,347,221"
2317,鴻海            ,"38,600,436","31,775,519","6,824,917",0.0,0.0,0.0,"1,228,801","460,000","768,801","-735,826","359,000","1,289,000","-930,000","753,151","558,977","194,174","6,857,892"
