證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
"=""00632R""",元大台灣50反1   ,"1,121,000","2,000","1,119,000",0,0,0,0,0,0,"14,141,997","4,526,000","884,000","3,642,000","38,450,000","27,950,003","10,499,997","15,260,997"
2409,友達            ,"24,030,146","12,664,600","11,365,546",0,0,0,"811,000",0,"811,000","3,029,042","964,165","212,000","752,165","2,543,877","267,000","2,276,877","15,205,588"
"=""00753L""",中信中國50正2   ,"1,666,000","446,000","1,220,000",0,0,0,0,0,0,"10,468,922",0,0,0,"13,885,992","3,417,070","10,468,922","11,688,922"
"=""00885""",富邦越南        ,"12,015,000","641,000","11,374,000",0,0,0,0,0,0,"-1,142,101","10,000",0,"10,000","5,635,143","6,787,244","-1,152,101","10,231,899"
"=""00665L""",富邦�琤肭磪囓�2 ,"4,873,000","181,000","4,692,000",0,0,0,0,0,0,"4,207,118",0,0,0,"11,085,363","6,878,245","4,207,118","8,899,118"
"=""074025""",欣興元富4C購01  ,"50,000",0,"50,000",0,0,0,0,0,0,"8,149,000",0,0,0,"8,209,000","60,000","8,149,000","8,199,000"
1605,華新            ,"48,065,001","43,551,006","4,513,995",0,0,0,"889,000",0,"889,000","1,408,807","1,943,000","1,423,000","520,000","1,122,722","233,915","888,807","6,811,802"
"=""00673R""",期元大S&P原油反1,"15,000",0,"15,000",0,0,0,0,0,0,"6,595,000",0,0,0,"10,855,000","4,260,000","6,595,000","6,610,000"
1909,榮成            ,"6,843,000","1,096,000","5,747,000",0,0,0,0,0,0,"283,000","453,000","314,000","139,000","158,000","14,000","144,000","6,030,000"
2890,永豐金          ,"7,955,100","2,742,260","5,212,840",0,0,0,"59,000",0,"59,000","262,270","167,000","50,000","117,000","223,000","77,730","145,270","5,534,110"
"=""00637L""",元大滬深300正2  ,"3,472,000","3,008,000","464,000",0,0,0,0,0,0,"4,976,636",0,"60,000","-60,000","25,217,774","20,181,138","5,036,636","5,440,636"
"=""00650L""",復華香港正2     ,"1,685,000","2,386,000","-701,000",0,0,0,0,0,0,"6,092,272",0,0,0,"9,537,262","3,444,990","6,092,272","5,391,272"
2887,台新新光金      ,"8,527,100","3,860,000","4,667,100",0,0,0,"63,000",0,"63,000","104,714","3,000",0,"3,000","132,000","30,286","101,714","4,834,814"
2891,中信金          ,"13,501,736","10,907,000","2,594,736",0,0,0,"1,141,000",0,"1,141,000","427,515","204,000","2,000","202,000","344,000","118,485","225,515","4,163,251"
9904,寶成            ,"7,078,100","3,263,000","3,815,100",0,0,0,"6,000",0,"6,000","287,000","57,000","8,000","49,000","238,000",0,"238,000","4,108,100"
2618,長榮航          ,"7,368,606","2,880,000","4,488,606",0,0,0,"7,000",0,"7,000","-512,000","13,000","434,000","-421,000","120,000","211,000","-91,000","3,983,606"
2885,元大金          ,"6,557,188","2,885,285","3,671,903",0,0,0,"323,000","50,000","273,000","-122,010","23,000","350,010","-327,010","205,000",0,"205,000","3,822,893"
1513,中興電          ,"15,570,000","13,473,100","2,096,900",0,0,0,"1,880,000","818,000","1,062,000","457,504","652,274","485,013","167,261","1,494,941","1,204,698","290,243","3,616,404"
"=""084136""",英業達元富47購02,0,0,0,0,0,0,0,0,0,"3,046,000",0,0,0,"3,356,000","310,000","3,046,000","3,046,000"
6443,元晶            ,"3,236,000","1,832,000","1,404,000",0,0,0,"907,000",0,"907,000","618,000","121,000","31,000","90,000","692,000","164,000","528,000","2,929,000"
2892,第一金          ,"6,534,000","4,156,140","2,377,860",0,0,0,"282,000",0,"282,000","186,715","2,000","3,000","-1,000","203,000","15,285","187,715","2,846,575"
2888,新光金          ,"6,524,800","4,224,265","2,300,535",0,0,0,"351,000",0,"351,000","177,298","112,000","128,000","-16,000","206,000","12,702","193,298","2,828,833"
"=""078946""",中華群益52購01  ,0,0,0,0,0,0,0,0,0,"2,649,000",0,0,0,"2,699,000","50,000","2,649,000","2,649,000"
3481,群創            ,"29,395,376","27,700,685","1,694,691",0,0,0,"11,000",0,"11,000","905,181","516,000","206,000","310,000","654,181","59,000","595,181","2,610,872"
