證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2353,宏��            ,"96,202,992","22,814,665","73,388,327",0,0,0,0,"609,000","-609,000","1,192,171","2,125,171","2,795,000","-669,829","3,058,000","1,196,000","1,862,000","73,971,498"
"=""00632R""",元大台灣50反1   ,"2,676,000",0,"2,676,000",0,0,0,0,0,0,"68,197,131","700,000","2,300,000","-1,600,000","86,044,131","16,247,000","69,797,131","70,873,131"
2610,華航            ,"45,733,320","12,973,814","32,759,506",0,0,0,"8,102,000","5,000","8,097,000","-1,851,000","967,000","2,818,000","-1,851,000",0,0,0,"39,005,506"
3481,群創            ,"81,679,369","70,623,756","11,055,613",0,0,0,"5,062,000","17,000","5,045,000","2,385,000","5,963,000","5,209,000","754,000","2,589,000","958,000","1,631,000","18,485,613"
2356,英業達          ,"30,606,305","25,198,411","5,407,894",0,0,0,"971,000","305,000","666,000","12,401,925","4,776,925","24,000","4,752,925","7,923,000","274,000","7,649,000","18,475,819"
2618,長榮航          ,"28,652,326","10,447,151","18,205,175",0,0,0,"10,000","5,000","5,000","-315,143","961,000","2,171,000","-1,210,000","934,857","40,000","894,857","17,895,032"
2609,陽明            ,"64,141,382","50,244,517","13,896,865",0,0,0,"1,575,000","3,000","1,572,000","767,000","3,844,000","3,177,000","667,000","100,000",0,"100,000","16,235,865"
2489,瑞軒            ,"22,616,075","10,127,000","12,489,075",0,0,0,0,0,0,"183,450","462,000","63,000","399,000","233,586","449,136","-215,550","12,672,525"
2340,台亞            ,"9,611,000","3,106,000","6,505,000",0,0,0,0,0,0,"366,631","277,631","83,000","194,631","656,000","484,000","172,000","6,871,631"
4960,誠美材          ,"6,710,000","1,106,000","5,604,000",0,0,0,0,0,0,"-4,000",0,"4,000","-4,000",0,0,0,"5,600,000"
3711,日月光投控      ,"21,132,929","15,882,580","5,250,349",0,0,0,"191,637","238,000","-46,363","-288,637","67,000","214,000","-147,000","6,000","147,637","-141,637","4,915,349"
2006,東和鋼鐵        ,"5,401,000","3,907,000","1,494,000",0,0,0,"2,000","250,000","-248,000","3,424,686","225,000","29,000","196,000","3,550,686","322,000","3,228,686","4,670,686"
2603,長榮            ,"39,585,575","56,181,810","-16,596,235",0,0,0,"12,473,000","5,000","12,468,000","8,678,780","6,809,018","2,062,000","4,747,018","4,738,808","807,046","3,931,762","4,550,545"
2363,矽統            ,"7,172,075","2,734,000","4,438,075",0,0,0,0,0,0,"13,000",0,"3,000","-3,000","16,000",0,"16,000","4,451,075"
6443,元晶            ,"20,960,000","16,958,100","4,001,900",0,0,0,0,0,0,"-75,000","5,000","80,000","-75,000",0,0,0,"3,926,900"
3149,正達            ,"4,384,000","626,000","3,758,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"3,758,000"
2324,仁寶            ,"24,341,182","22,152,659","2,188,523",0,0,0,"953,000","414,000","539,000","1,000,000","616,000","216,000","400,000","744,000","144,000","600,000","3,727,523"
"=""083050""",華通元富51購02  ,0,0,0,0,0,0,0,0,0,"3,648,000",0,0,0,"3,658,000","10,000","3,648,000","3,648,000"
"=""085050""",微星元大4C購02  ,0,0,0,0,0,0,0,0,0,"3,648,000",0,0,0,"4,009,000","361,000","3,648,000","3,648,000"
6191,精成科          ,"5,076,000","1,649,000","3,427,000",0,0,0,0,0,0,"-70,312",0,"1,000","-1,000","338,987","408,299","-69,312","3,356,688"
"=""03482B""",臺股指凱基07熊08,0,0,0,0,0,0,0,0,0,"3,228,000",0,0,0,"5,276,000","2,048,000","3,228,000","3,228,000"
2108,南帝            ,"3,820,000","1,154,000","2,666,000",0,0,0,"510,000",0,"510,000","46,000","318,000","250,000","68,000","52,000","74,000","-22,000","3,222,000"
6477,安集            ,"4,336,000","1,243,000","3,093,000",0,0,0,0,0,0,"-29,000",0,"2,000","-2,000",0,"27,000","-27,000","3,064,000"
3576,聯合再生        ,"62,510,000","59,493,600","3,016,400",0,0,0,0,"4,000","-4,000",0,0,0,0,0,0,0,"3,012,400"
"=""00693U""",期街口S&P黃豆   ,"1,180,000","4,000","1,176,000",0,0,0,0,0,0,"1,586,000",0,0,0,"1,846,000","260,000","1,586,000","2,762,000"
2481,強茂            ,"3,160,000","454,000","2,706,000",0,0,0,0,0,0,"13,251","22,000","23,000","-1,000","127,251","113,000","14,251","2,719,251"
"=""05751P""",滬深2X凱基46售09,0,0,0,0,0,0,0,0,0,"2,707,000",0,0,0,"2,887,000","180,000","2,707,000","2,707,000"
"=""082919""",德律永豐52購01  ,0,0,0,0,0,0,0,0,0,"2,402,000",0,0,0,"4,870,000","2,468,000","2,402,000","2,402,000"
"=""03568P""",京元電元富41售02,0,0,0,0,0,0,0,0,0,"2,398,000",0,0,0,"2,398,000",0,"2,398,000","2,398,000"
4915,致伸            ,"3,429,000","1,173,000","2,256,000",0,0,0,"1,000","320,000","-319,000","460,280","1,000","42,000","-41,000","643,778","142,498","501,280","2,397,280"
"=""00673R""",期元大S&P原油反1,"530,000",0,"530,000",0,0,0,0,0,0,"1,782,000",0,0,0,"2,140,000","358,000","1,782,000","2,312,000"
"=""05655P""",大同元大45售02  ,0,0,0,0,0,0,0,0,0,"2,237,000",0,0,0,"2,237,000",0,"2,237,000","2,237,000"
"=""00676R""",富邦臺灣加權反1 ,0,0,0,0,0,0,0,0,0,"2,223,000",0,0,0,"3,007,000","784,000","2,223,000","2,223,000"
4906,正文            ,"2,153,000","587,000","1,566,000",0,0,0,0,0,0,"617,263","290,000","171,000","119,000","728,263","230,000","498,263","2,183,263"
3062,建漢            ,"2,614,000","515,000","2,099,000",0,0,0,0,0,0,-286,"2,050","2,336",-286,0,0,0,"2,098,714"
"=""081007""",虎航元大4B購02  ,0,0,0,0,0,0,0,0,0,"2,073,000",0,0,0,"2,529,000","456,000","2,073,000","2,073,000"
"=""05947P""",日月光中信46售02,0,0,0,0,0,0,0,0,0,"2,023,000",0,0,0,"2,772,000","749,000","2,023,000","2,023,000"
"=""0056""",元大高股息      ,"177,258","67,000","110,258",0,0,0,0,0,0,"1,851,614","172,000",0,"172,000","2,345,255","665,641","1,679,614","1,961,872"
2338,光罩            ,"5,241,000","4,020,000","1,221,000",0,0,0,0,0,0,"720,923","789,293","374,874","414,419","514,650","208,146","306,504","1,941,923"
"=""06081P""",世芯國票47售12  ,0,0,0,0,0,0,0,0,0,"1,879,000",0,0,0,"2,510,000","631,000","1,879,000","1,879,000"
"=""05823P""",滬深2X凱基46售11,0,0,0,0,0,0,0,0,0,"1,872,000",0,0,0,"2,483,000","611,000","1,872,000","1,872,000"
"=""083620""",台光電兆豐4C購01,0,0,0,0,0,0,0,0,0,"1,865,000",0,0,0,"1,866,000","1,000","1,865,000","1,865,000"
"=""073354""",欣興群益49購01  ,0,0,0,0,0,0,0,0,0,"1,852,000",0,0,0,"1,898,000","46,000","1,852,000","1,852,000"
6592,和潤企業        ,"2,165,000","355,000","1,810,000",0,0,0,"18,000",0,"18,000","22,000",0,"2,000","-2,000","24,000",0,"24,000","1,850,000"
"=""076011""",臻鼎元大49購01  ,0,0,0,0,0,0,0,0,0,"1,797,000",0,0,0,"1,797,000",0,"1,797,000","1,797,000"
8070,長華*           ,"13,303,000","11,575,000","1,728,000",0,0,0,0,0,0,"41,692","2,065","4,373","-2,308","70,000","26,000","44,000","1,769,692"
"=""082949""",達興群益4C購02  ,0,0,0,0,0,0,0,0,0,"1,768,000",0,0,0,"2,176,000","408,000","1,768,000","1,768,000"
"=""05641P""",鴻海富邦45售06  ,0,0,0,0,0,0,0,0,0,"1,768,000",0,0,0,"1,819,000","51,000","1,768,000","1,768,000"
"=""06177P""",台積電凱基5C售02,0,0,0,0,0,0,0,0,0,"1,743,000",0,0,0,"2,424,000","681,000","1,743,000","1,743,000"
"=""00664R""",國泰臺灣加權反1 ,0,0,0,0,0,0,0,0,0,"1,721,000",0,0,0,"3,030,000","1,309,000","1,721,000","1,721,000"
"=""06013P""",景碩國票47售04  ,0,0,0,0,0,0,0,0,0,"1,717,000",0,0,0,"1,723,000","6,000","1,717,000","1,717,000"
"=""05886P""",SGBR2X元富46售01,0,0,0,0,0,0,0,0,0,"1,691,000",0,0,0,"2,166,000","475,000","1,691,000","1,691,000"
"=""078779""",川湖元大4A購02  ,0,0,0,0,0,0,0,0,0,"1,679,000",0,0,0,"2,219,000","540,000","1,679,000","1,679,000"
"=""080769""",AES國泰4C購01   ,0,0,0,0,0,0,0,0,0,"1,677,000",0,0,0,"2,006,000","329,000","1,677,000","1,677,000"
"=""04852P""",中502X國票46售02,0,0,0,0,0,0,0,0,0,"1,668,000",0,0,0,"1,688,000","20,000","1,668,000","1,668,000"
"=""05510P""",臺股指國票45售07,0,0,0,0,0,0,0,0,0,"1,613,000",0,0,0,"1,637,000","24,000","1,613,000","1,613,000"
6239,力成            ,"3,287,840","1,721,000","1,566,840",0,0,0,"196,000","51,000","145,000","-119,185","43,815","175,000","-131,185","22,000","10,000","12,000","1,592,655"
6257,矽格            ,"1,730,000","455,000","1,275,000",0,0,0,0,0,0,"313,173","222,000","61,827","160,173","233,000","80,000","153,000","1,588,173"
2881,富邦金          ,"17,985,895","15,605,118","2,380,777",0,0,0,"121,100","217,000","-95,900","-708,936","103,000","180,936","-77,936","85,000","716,000","-631,000","1,575,941"
"=""05580P""",十銓元大45售01  ,0,0,0,0,0,0,0,0,0,"1,536,000",0,0,0,"1,566,000","30,000","1,536,000","1,536,000"
"=""083345""",德律統一53購02  ,0,0,0,0,0,0,0,0,0,"1,514,000",0,0,0,"2,266,000","752,000","1,514,000","1,514,000"
"=""086652""",AES凱基52購01   ,0,0,0,0,0,0,0,0,0,"1,506,000",0,0,0,"1,506,000",0,"1,506,000","1,506,000"
2457,飛宏            ,"12,195,000","10,714,000","1,481,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,481,000"
"=""080401""",長榮航凱基4B購04,0,0,0,0,0,0,0,0,0,"1,434,000",0,0,0,"2,043,000","609,000","1,434,000","1,434,000"
"=""082216""",貿聯富邦4B購01  ,0,0,0,0,0,0,0,0,0,"1,408,000",0,0,0,"1,419,000","11,000","1,408,000","1,408,000"
2332,友訊            ,"2,005,000","563,000","1,442,000",0,0,0,0,0,0,"-42,396","38,000","1,000","37,000","23,103","102,499","-79,396","1,399,604"
2535,達欣工          ,"1,705,000","264,000","1,441,000",0,0,0,0,0,0,"-46,000","5,000","51,000","-46,000",0,0,0,"1,395,000"
2328,廣宇            ,"4,367,000","3,494,000","873,000",0,0,0,0,0,0,"442,984","583,000","575,016","7,984","560,000","125,000","435,000","1,315,984"
"=""05279P""",臺股指凱基45售47,0,0,0,0,0,0,0,0,0,"1,310,000",0,0,0,"1,318,000","8,000","1,310,000","1,310,000"
"=""081148""",允強國票4C購01  ,0,0,0,0,0,0,0,0,0,"1,303,000",0,0,0,"1,408,000","105,000","1,303,000","1,303,000"
2369,菱生            ,"1,941,000","679,000","1,262,000",0,0,0,0,0,0,"31,677","35,000","3,323","31,677",0,0,0,"1,293,677"
2392,正崴            ,"1,694,000","551,000","1,143,000",0,0,0,0,0,0,"137,410","26,443",33,"26,410","111,000",0,"111,000","1,280,410"
2401,凌陽            ,"2,992,000","1,592,000","1,400,000",0,0,0,0,0,0,"-120,038","294,325","271,363","22,962","99,000","242,000","-143,000","1,279,962"
2486,一詮            ,"3,167,050","1,898,000","1,269,050",0,0,0,0,0,0,"-5,498","30,000","35,498","-5,498",0,0,0,"1,263,552"
2458,義隆            ,"1,585,000","507,182","1,077,818",0,0,0,"262,000","21,000","241,000","-57,000","20,000","30,000","-10,000","30,000","77,000","-47,000","1,261,818"
"=""05844P""",台積電統一4C售12,0,0,0,0,0,0,0,0,0,"1,259,000",0,0,0,"1,405,000","146,000","1,259,000","1,259,000"
"=""04713P""",台灣50元大46售01,0,0,0,"1,220,000",0,"1,220,000",0,0,0,"1,220,000",0,0,0,"1,220,000",0,"1,220,000","1,220,000"
"=""082437""",華泰國泰51購01  ,0,0,0,0,0,0,0,0,0,"1,205,000",0,0,0,"1,217,000","12,000","1,205,000","1,205,000"
"=""077473""",緯創永豐42購01  ,0,0,0,0,0,0,0,0,0,"1,204,000",0,0,0,"1,257,000","53,000","1,204,000","1,204,000"
2606,裕民            ,"3,812,000","3,757,246","54,754",0,0,0,"1,000,000","1,000","999,000","148,841","319,031","156,190","162,841","101,000","115,000","-14,000","1,202,595"
6176,瑞儀            ,"2,011,392","1,435,954","575,438",0,0,0,"558,000","1,000","557,000","69,299","125,000","13,000","112,000","53,299","96,000","-42,701","1,201,737"
2345,智邦            ,"2,598,334","1,346,723","1,251,611",0,0,0,"2,000","205,477","-203,477","143,593","113,019","42,000","71,019","73,874","1,300","72,574","1,191,727"
"=""03728C""",T50反1凱基09牛02,0,0,0,0,0,0,0,0,0,"1,168,000",0,0,0,"1,168,000",0,"1,168,000","1,168,000"
4961,天鈺            ,"8,027,200","8,052,050","-24,850",0,0,0,"1,225,000","29,000","1,196,000","-18,000","423,000","441,000","-18,000",0,0,0,"1,153,150"
"=""04416P""",臺股指元大43售81,0,0,0,0,0,0,0,0,0,"1,128,000",0,0,0,"1,163,000","35,000","1,128,000","1,128,000"
"=""076823""",力成國票4A購02  ,0,0,0,0,0,0,0,0,0,"1,118,000",0,0,0,"1,118,000",0,"1,118,000","1,118,000"
"=""087666""",新日興凱基53購01,0,0,0,0,0,0,0,0,0,"1,110,000",0,0,0,"1,160,000","50,000","1,110,000","1,110,000"
"=""071122""",大成鋼元大4C購02,0,0,0,0,0,0,0,0,0,"1,098,000",0,0,0,"1,098,000",0,"1,098,000","1,098,000"
"=""05595P""",電子類國票45售03,0,0,0,0,0,0,0,0,0,"1,073,000",0,0,0,"1,073,000",0,"1,073,000","1,073,000"
"=""080383""",緯穎元富4B購05  ,0,0,0,0,0,0,0,0,0,"1,070,000",0,0,0,"1,080,000","10,000","1,070,000","1,070,000"
2498,宏達電          ,"2,384,744","1,630,540","754,204",0,0,0,0,0,0,"305,999","5,078","8,578","-3,500","309,499",0,"309,499","1,060,203"
2387,精元            ,"1,645,000","787,000","858,000",0,0,0,0,0,0,"183,301","25,016",0,"25,016","197,160","38,875","158,285","1,041,301"
"=""077170""",大同台新4A購01  ,0,0,0,0,0,0,0,0,0,"1,038,000",0,0,0,"1,769,000","731,000","1,038,000","1,038,000"
"=""082255""",力成富邦4B購01  ,0,0,0,0,0,0,0,0,0,"1,033,000",0,0,0,"1,033,000",0,"1,033,000","1,033,000"
4958,臻鼎-KY         ,"3,174,180","2,304,255","869,925",0,0,0,"202,000","2,000","200,000","-46,000","86,000","99,000","-13,000","33,000","66,000","-33,000","1,023,925"
"=""086390""",金像電元富57購01,0,0,0,0,0,0,0,0,0,"1,016,000",0,0,0,"1,099,000","83,000","1,016,000","1,016,000"
3042,晶技            ,"1,174,000","663,400","510,600",0,0,0,"179,000",0,"179,000","323,469","254,245","155,300","98,945","237,524","13,000","224,524","1,013,069"
"=""083045""",智原凱基4C購05  ,0,0,0,0,0,0,0,0,0,"1,013,000",0,0,0,"1,605,000","592,000","1,013,000","1,013,000"
"=""076558""",順德國票4B購01  ,0,0,0,0,0,0,0,0,0,"1,003,000",0,0,0,"1,048,000","45,000","1,003,000","1,003,000"
"=""068060""",道瓊銅凱基4B購01,0,0,0,0,0,0,0,0,0,"998,000",0,0,0,"998,000",0,"998,000","998,000"
"=""04330P""",大立光群益43售11,0,0,0,0,0,0,0,0,0,"998,000",0,0,0,"998,000",0,"998,000","998,000"
"=""05843P""",嘉澤元富46售01  ,0,0,0,0,0,0,0,0,0,"995,000",0,0,0,"998,000","3,000","995,000","995,000"
"=""084766""",世紀鋼永豐51購02,0,0,0,0,0,0,0,0,0,"993,000",0,0,0,"1,310,000","317,000","993,000","993,000"
5469,瀚宇博          ,"1,402,000","362,000","1,040,000",0,0,0,0,0,0,"-49,000",0,"1,000","-1,000","13,000","61,000","-48,000","991,000"
"=""080177""",新日興凱基4B購02,0,0,0,0,0,0,0,0,0,"985,000",0,0,0,"1,869,000","884,000","985,000","985,000"
"=""080069""",牧德元富4B購01  ,0,0,0,0,0,0,0,0,0,"984,000",0,0,0,"997,000","13,000","984,000","984,000"
"=""079270""",美費半元富4A購02,0,0,0,0,0,0,0,0,0,"979,000",0,0,0,"1,120,000","141,000","979,000","979,000"
2357,華碩            ,"10,643,765","9,630,074","1,013,691",0,0,0,"297,622","89,000","208,622","-244,768","108,226","178,994","-70,768","56,000","230,000","-174,000","977,545"
"=""073359""",大銀群益49購03  ,0,0,0,0,0,0,0,0,0,"973,000",0,0,0,"973,000",0,"973,000","973,000"
2504,國產            ,"3,749,000","2,875,000","874,000",0,0,0,0,0,0,"93,000","77,000","61,000","16,000","99,000","22,000","77,000","967,000"
2103,台橡            ,"2,202,000","1,225,000","977,000",0,0,0,0,0,0,"-14,000",0,0,0,"13,000","27,000","-14,000","963,000"
8213,志超            ,"1,615,000","693,000","922,000",0,0,0,0,0,0,"38,000",0,"1,000","-1,000","77,000","38,000","39,000","960,000"
"=""085430""",穎崴群益52購07  ,0,0,0,0,0,0,0,0,0,"958,000",0,0,0,"970,000","12,000","958,000","958,000"
"=""080873""",緯創群益4B購02  ,0,0,0,0,0,0,0,0,0,"950,000",0,0,0,"1,134,000","184,000","950,000","950,000"
