證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2883,凱基金          ,"62,433,945","19,970,079","42,463,866",0.0,0.0,0.0,0,"288,354","-288,354","-696,283",0,"452,000","-452,000","100,717","345,000","-244,283","41,479,229"
2888,新光金          ,"29,847,000","6,224,000","23,623,000",0.0,0.0,0.0,0,0,0,"1,654,000",0,"1,167,000","-1,167,000","3,177,000","356,000","2,821,000","25,277,000"
2891,中信金          ,"63,408,951","81,613,932","-18,204,981",0.0,0.0,0.0,"49,566,000","7,757,247","41,808,753","-231,132","411,000","728,042","-317,042","174,513","88,603","85,910","23,372,640"
2887,台新新光金      ,"51,047,874","29,200,214","21,847,660",0.0,0.0,0.0,0,"147,504","-147,504","-691,858",0,"330,000","-330,000","1,142","363,000","-361,858","21,008,298"
3231,緯創            ,"28,999,768","13,271,727","15,728,041",0.0,0.0,0.0,"4,482,000","229,968","4,252,032","977,177","1,040,956","303,628","737,328","376,157","136,308","239,849","20,957,250"
"=""00715L""",期街口布蘭特正2 ,"1,183,000","325,000","858,000",0.0,0.0,0.0,0,0,0,"18,502,624",0,0,0,"21,028,074","2,525,450","18,502,624","19,360,624"
2884,玉山金          ,"21,932,553","6,279,960","15,652,593",0.0,0.0,0.0,"850,000","235,888","614,112","-568,772","68,000","528,000","-460,000","73,228","182,000","-108,772","15,697,933"
2408,南亞科          ,"22,846,493","12,952,100","9,894,393",0.0,0.0,0.0,"1,533,000","2,738,000","-1,205,000","-2,213,068","388,000","2,292,000","-1,904,000","286,737","595,805","-309,068","6,476,325"
2330,台積電          ,"16,089,152","7,286,520","8,802,632",0.0,0.0,0.0,"68,000","185,063","-117,063","-2,777,407","58,000","2,287,646","-2,229,646","18,500","566,261","-547,761","5,908,162"
"=""00632R""",元大台灣50反1   ,"63,447,000","501,000","62,946,000",0.0,0.0,0.0,0,0,0,"-57,076,457","520,000","765,000","-245,000","718,728","57,550,185","-56,831,457","5,869,543"
2892,第一金          ,"52,202,189","27,373,391","24,828,798",0.0,0.0,0.0,0,"18,497,071","-18,497,071","-643,813","15,000","483,813","-468,813",0,"175,000","-175,000","5,687,914"
"=""00940""",元大台灣價值高息,"3,000","1,402,000","-1,399,000",0.0,0.0,0.0,0,0,0,"6,976,919","10,000","10,000",0,"10,204,000","3,227,081","6,976,919","5,577,919"
2356,英業達          ,"19,131,369","6,090,488","13,040,881",0.0,0.0,0.0,0,"7,091,000","-7,091,000","-565,084","8,000","481,668","-473,668","88,603","180,019","-91,416","5,384,797"
