證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
"=""00673R""",期元大S&P原油反1,"120,000","92,000","28,000",0,0,0,0,0,0,"27,197,000",0,0,0,"27,201,000","4,000","27,197,000","27,225,000"
2303,聯電            ,"46,977,649","24,640,303","22,337,346",0,0,0,"325,000","441,015","-116,015","516,402","617,000","342,000","275,000","1,234,492","993,090","241,402","22,737,733"
"=""00881""",國泰台灣科技龍頭,"2,079,000","341,000","1,738,000",0,0,0,0,0,0,"7,578,038",0,0,0,"8,438,038","860,000","7,578,038","9,316,038"
"=""0056""",元大高股息      ,"4,004,550","4,868,762","-864,212",0,0,0,0,0,0,"9,653,016","40,000","40,000",0,"10,954,996","1,301,980","9,653,016","8,788,804"
2618,長榮航          ,"14,076,076","5,368,698","8,707,378",0,0,0,"10,000",0,"10,000","-1,056,048","133,000","600,000","-467,000","1,022,779","1,611,827","-589,048","7,661,330"
1760,寶齡富錦        ,"10,177,000","2,939,043","7,237,957",0,0,0,0,0,0,"37,000","50,000","45,000","5,000","150,000","118,000","32,000","7,274,957"
"=""00891""",中信關鍵半導體  ,"1,559,000","308,000","1,251,000",0,0,0,0,0,0,"5,896,722","15,000",0,"15,000","6,883,719","1,001,997","5,881,722","7,147,722"
2886,兆豐金          ,"5,539,502","4,873,600","665,902",0,0,0,"6,243,000","4,000","6,239,000","190,894","106,000","36,000","70,000","159,000","38,106","120,894","7,095,796"
2313,華通            ,"8,494,000","4,189,979","4,304,021",0,0,0,"2,104,000","788,000","1,316,000","1,225,009","958,000","150,000","808,000","436,009","19,000","417,009","6,845,030"
2352,佳世達          ,"7,269,000","1,955,000","5,314,000",0,0,0,"764,000","159,000","605,000","134,660","24,000","14,000","10,000","280,660","156,000","124,660","6,053,660"
"=""00900""",富邦特選高股息30,"2,310,000","1,142,000","1,168,000",0,0,0,0,0,0,"4,848,014",0,0,0,"6,402,297","1,554,283","4,848,014","6,016,014"
"=""059880""",川湖群益45購06  ,0,0,0,0,0,0,0,0,0,"5,964,000",0,0,0,"5,964,000",0,"5,964,000","5,964,000"
"=""00671R""",富邦NASDAQ反1   ,0,"2,082,000","-2,082,000",0,0,0,0,0,0,"7,602,000",0,0,0,"9,842,000","2,240,000","7,602,000","5,520,000"
"=""0050""",元大台灣50      ,"3,064,270","1,404,000","1,660,270",0,0,0,"200,000",0,"200,000","2,990,626","102,000","146,000","-44,000","3,846,516","811,890","3,034,626","4,850,896"
3231,緯創            ,"9,575,644","5,012,000","4,563,644",0,0,0,"392,000","58,000","334,000","-213,024","4,000","32,000","-28,000","52,149","237,173","-185,024","4,684,620"
2353,宏��            ,"9,597,694","6,048,000","3,549,694",0,0,0,"626,000","129,000","497,000","116,269","38,000",0,"38,000","91,269","13,000","78,269","4,162,963"
"=""00892""",富邦台灣半導體  ,"3,749,000","223,000","3,526,000",0,0,0,0,0,0,"583,227",0,0,0,"2,934,286","2,351,059","583,227","4,109,227"
