證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2887,台新新光金      ,"420,496,172","437,183,174","-16,687,002",0.0,0.0,0.0,"207,248,740","243,000","207,005,740","-2,842,002","41,163","696,087","-654,924","521,894","2,708,972","-2,187,078","187,476,736"
"=""00753L""",中信中國50正2   ,"22,258,000","406,000","21,852,000",0.0,0.0,0.0,0,0,0,"6,755,624",0,0,0,"9,829,824","3,074,200","6,755,624","28,607,624"
2885,元大金          ,"39,781,666","8,875,017","30,906,649",0.0,0.0,0.0,"1,428,000","3,494,000","-2,066,000","-797,492",0,"757,000","-757,000","75,727","116,219","-40,492","28,043,157"
"=""00665L""",富邦�琤肭磪囓�2 ,"6,442,000","2,331,000","4,111,000",0.0,0.0,0.0,0,0,0,"23,155,044","270,000",0,"270,000","26,730,327","3,845,283","22,885,044","27,266,044"
2801,彰銀            ,"24,313,655","3,388,000","20,925,655",0.0,0.0,0.0,"256,000","45,000","211,000","-217,480","40,520","58,000","-17,480","4,000","204,000","-200,000","20,919,175"
2618,長榮航          ,"32,457,067","6,300,796","26,156,271",0.0,0.0,0.0,"409,000","9,696,000","-9,287,000","576,728","643,000","553,000","90,000","631,916","145,188","486,728","17,445,999"
"=""00940""",元大台灣價值高息,"1,235,000","158,000","1,077,000",0.0,0.0,0.0,0,0,0,"16,042,710",0,0,0,"16,182,710","140,000","16,042,710","17,119,710"
"=""00929""",復華台灣科技優息,"5,040,449","3,000","5,037,449",0.0,0.0,0.0,0,0,0,"9,790,281",0,"973,000","-973,000","12,364,267","1,600,986","10,763,281","14,827,730"
2845,遠東銀          ,"16,127,000","2,375,104","13,751,896",0.0,0.0,0.0,"10,000","18,000","-8,000","-5,000","14,000","19,000","-5,000",0,0,0,"13,738,896"
2883,凱基金          ,"45,319,903","33,337,011","11,982,892",0.0,0.0,0.0,"855,000","1,131,000","-276,000","-52,052","113,135","307,262","-194,127","303,075","161,000","142,075","11,654,840"
3715,定穎投控        ,"16,115,000","5,823,020","10,291,980",0.0,0.0,0.0,"640,000","73,000","567,000","154,769","207,329","232,000","-24,671","574,917","395,477","179,440","11,013,749"
"=""00673R""",期元大S&P原油反1,0,0,0,0.0,0.0,0.0,0,0,0,"10,978,291",0,0,0,"11,636,291","658,000","10,978,291","10,978,291"
2889,國票金          ,"21,355,000","8,127,057","13,227,943",0.0,0.0,0.0,0,"2,515,000","-2,515,000","115,000","35,000",0,"35,000","80,000",0,"80,000","10,827,943"
2610,華航            ,"14,403,291","16,892,114","-2,488,823",0.0,0.0,0.0,"14,293,000","1,274,000","13,019,000","-189,909","392,000","553,000","-161,000","151,091","180,000","-28,909","10,340,268"
2890,永豐金          ,"20,869,883","12,583,635","8,286,248",0.0,0.0,0.0,"2,050,000","617,000","1,433,000","-131,000","23,000","227,000","-204,000","101,000","28,000","73,000","9,588,248"
2891,中信金          ,"26,567,085","39,572,799","-13,005,714",0.0,0.0,0.0,"18,236,000","2,151,000","16,085,000","6,491,497","10,917,000","928,000","9,989,000","962,786","4,460,289","-3,497,503","9,570,783"
2888,新光金          ,"916,795,041","923,968,291","-7,173,250",0.0,0.0,0.0,0,"14,911,317","-14,911,317","31,604,479","4,922,995","566,000","4,356,995","27,775,000","527,516","27,247,484","9,519,912"
