證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
"=""00637L""",元大滬深300正2  ,"33,292,000","2,352,000","30,940,000",0,0,0,"1,202,000",0,"1,202,000","79,185,307","1,020,000",0,"1,020,000","95,498,063","17,332,756","78,165,307","111,327,307"
"=""00632R""",元大台灣50反1   ,"26,804,000","1,618,000","25,186,000",0,0,0,0,0,0,"-5,716,783","5,709,000","70,000","5,639,000","17,111,000","28,466,783","-11,355,783","19,469,217"
"=""00633L""",富邦上証正2     ,"8,578,000","797,000","7,781,000",0,0,0,0,0,0,"9,106,179",0,0,0,"12,410,301","3,304,122","9,106,179","16,887,179"
2891,中信金          ,"34,459,384","25,224,454","9,234,930",0,0,0,"217,000",45,"216,955","1,095,770","1,537,000","697,992","839,008","498,762","242,000","256,762","10,547,655"
2371,大同            ,"12,411,505","3,258,000","9,153,505",0,0,0,"2,000",0,"2,000","-36,203","21,854","55,000","-33,146",0,"3,057","-3,057","9,119,302"
2313,華通            ,"6,453,564","3,777,000","2,676,564",0,0,0,"3,000,000",0,"3,000,000","360,212","140,000","28,788","111,212","795,000","546,000","249,000","6,036,776"
"=""066851""",FBNQ2X元富47購03,0,0,0,0,0,0,0,0,0,"5,749,000",0,0,0,"5,878,000","129,000","5,749,000","5,749,000"
2834,臺企銀          ,"9,405,526","2,876,365","6,529,161",0,0,0,0,0,0,"-786,415","467,000","1,042,415","-575,415","172,000","383,000","-211,000","5,742,746"
"=""070628""",皇昌富邦4B購01  ,0,0,0,0,0,0,0,0,0,"5,464,000",0,0,0,"8,841,000","3,377,000","5,464,000","5,464,000"
1611,中電            ,"7,739,609","2,816,000","4,923,609",0,0,0,0,0,0,"178,633","4,000","9,367","-5,367","229,000","45,000","184,000","5,102,242"
"=""00655L""",國泰中國A50正2  ,"921,000","471,000","450,000",0,0,0,0,0,0,"3,980,008",0,0,0,"5,660,308","1,680,300","3,980,008","4,430,008"
2889,國票金          ,"5,049,112","782,000","4,267,112",0,0,0,"3,000",0,"3,000","66,902","38,000","85,000","-47,000","157,000","43,098","113,902","4,337,014"
1314,中石化          ,"6,371,940","2,227,575","4,144,365",0,0,0,0,0,0,"9,665","667,000","407,000","260,000","71,666","322,001","-250,335","4,154,030"
"=""072864""",文曄統一53購01  ,0,0,0,0,0,0,0,0,0,"4,136,000",0,0,0,"4,143,000","7,000","4,136,000","4,136,000"
"=""00671R""",富邦NASDAQ反1   ,"66,000","10,000","56,000",0,0,0,0,0,0,"4,042,948","497,000",0,"497,000","6,276,948","2,731,000","3,545,948","4,098,948"
"=""00669R""",國泰美國道瓊反1 ,0,0,0,0,0,0,0,0,0,"3,846,206",0,0,0,"3,956,206","110,000","3,846,206","3,846,206"
1319,東陽            ,"8,432,109","5,083,000","3,349,109",0,0,0,"700,000",0,"700,000","-273,075","323,298","596,373","-273,075",0,0,0,"3,776,034"
"=""00664R""",國泰臺灣加權反1 ,"6,191,000",0,"6,191,000",0,0,0,0,0,0,"-2,544,000",0,0,0,"2,429,000","4,973,000","-2,544,000","3,647,000"
2338,光罩            ,"3,051,989","1,202,000","1,849,989",0,0,0,"1,502,000",0,"1,502,000","204,000","50,000","95,000","-45,000","272,000","23,000","249,000","3,555,989"
"=""074915""",華擎凱基49購01  ,"3,498,000","10,000","3,488,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"3,488,000"
3035,智原            ,"7,453,711","5,583,000","1,870,711",0,0,0,"614,000","234,000","380,000","928,426","1,106,000","227,574","878,426","96,000","46,000","50,000","3,179,137"
"=""073172""",華孚元大49購01  ,0,0,0,0,0,0,0,0,0,"3,152,000",0,0,0,"3,607,000","455,000","3,152,000","3,152,000"
2634,漢翔            ,"3,356,645","614,000","2,742,645",0,0,0,"150,000",0,"150,000","79,384","130,384","51,000","79,384",0,0,0,"2,972,029"
"=""061594""",偉詮電國票47購01,0,0,0,0,0,0,0,0,0,"2,896,000",0,0,0,"3,595,000","699,000","2,896,000","2,896,000"
4915,致伸            ,"3,712,786","853,000","2,859,786",0,0,0,0,"196,000","-196,000","3,000","10,000","13,000","-3,000","86,000","80,000","6,000","2,666,786"
1304,台聚            ,"2,861,445","303,000","2,558,445",0,0,0,0,0,0,"64,902","2,000","26,196","-24,196","100,098","11,000","89,098","2,623,347"
"=""073320""",台積電台新4A購01,0,0,0,0,0,0,0,0,0,"2,605,000",0,0,0,"3,153,000","548,000","2,605,000","2,605,000"
"=""00676R""",富邦臺灣加權反1 ,"3,892,000",0,"3,892,000",0,0,0,0,0,0,"-1,317,000",0,0,0,"2,718,000","4,035,000","-1,317,000","2,575,000"
"=""063937""",盟立國票47購01  ,0,0,0,0,0,0,0,0,0,"2,503,000",0,0,0,"2,809,000","306,000","2,503,000","2,503,000"
2312,金寶            ,"5,057,810","2,795,000","2,262,810",0,0,0,0,0,0,"190,262","12,304","32,000","-19,696","279,000","69,042","209,958","2,453,072"
"=""062212""",T50反1元富4C購02,0,0,0,0,0,0,0,0,0,"2,350,000",0,0,0,"2,350,000",0,"2,350,000","2,350,000"
3682,亞太電          ,"2,905,067","530,000","2,375,067",0,0,0,0,"43,000","-43,000",0,0,0,0,0,0,0,"2,332,067"
3708,上緯投控        ,"4,141,653","2,836,000","1,305,653",0,0,0,"936,000",0,"936,000","-21,383","31,000","73,000","-42,000","48,403","27,786","20,617","2,220,270"
2867,三商壽          ,"3,096,097","837,349","2,258,748",0,0,0,0,0,0,"-81,999","13,000","95,000","-82,000","3,910","3,909",1,"2,176,749"
1402,遠東新          ,"3,984,079","1,757,000","2,227,079",0,0,0,"4,092",0,"4,092","-107,655","13,147","161,802","-148,655","41,000",0,"41,000","2,123,516"
"=""052058""",達麗富邦45購01  ,0,0,0,0,0,0,0,0,0,"2,113,000",0,0,0,"3,206,000","1,093,000","2,113,000","2,113,000"
3576,聯合再生        ,"2,408,000","335,000","2,073,000",0,0,0,"12,000",0,"12,000","-2,000",0,"2,000","-2,000",0,0,0,"2,083,000"
2892,第一金          ,"16,649,795","12,761,010","3,888,785",0,0,0,"111,000","1,311,138","-1,200,138","-613,409","174,000","253,050","-79,050","8,000","542,359","-534,359","2,075,238"
"=""058983""",可成國票46購01  ,0,"30,000","-30,000",0,0,0,0,0,0,"2,099,000",0,0,0,"2,426,000","327,000","2,099,000","2,069,000"
2324,仁寶            ,"6,945,774","5,548,999","1,396,775",0,0,0,"20,149",0,"20,149","537,000","45,000","93,000","-48,000","585,000",0,"585,000","1,953,924"
5880,合庫金          ,"9,735,364","7,836,040","1,899,324",0,0,0,"12,000",24,"11,976","-39,518","136,970","270,489","-133,519","130,000","35,999","94,001","1,871,782"
"=""066610""",奇鋐兆豐47購02  ,0,0,0,0,0,0,0,0,0,"1,798,000",0,0,0,"1,798,000",0,"1,798,000","1,798,000"
"=""064000""",士電第一47購01  ,0,0,0,0,0,0,0,0,0,"1,786,000",0,0,0,"1,787,000","1,000","1,786,000","1,786,000"
4919,新唐            ,"2,580,400","1,223,094","1,357,306",0,0,0,"120,000",0,"120,000","252,000","43,000","18,000","25,000","288,000","61,000","227,000","1,729,306"
1440,南紡            ,"2,001,732","333,000","1,668,732",0,0,0,0,0,0,"46,000","87,000","39,000","48,000","1,000","3,000","-2,000","1,714,732"
2880,華南金          ,"8,040,274","6,198,821","1,841,453",0,0,0,"12,000",25,"11,975","-140,400","128,000","268,400","-140,400","3,000","3,000",0,"1,713,028"
9933,中鼎            ,"2,079,219","1,020,000","1,059,219",0,0,0,"700,000",0,"700,000","-58,559","8,441","67,000","-58,559",0,0,0,"1,700,660"
6116,彩晶            ,"6,709,272","5,857,000","852,272",0,0,0,"2,000",0,"2,000","827,518","713,998","102,480","611,518","299,000","83,000","216,000","1,681,790"
6505,台塑化          ,"3,881,816","1,933,000","1,948,816",0,0,0,133,"107,000","-106,867","-170,920","170,000","271,000","-101,000","76,890","146,810","-69,920","1,671,029"
2201,裕隆            ,"2,098,070","602,000","1,496,070",0,0,0,0,0,0,"168,047","132,047","24,000","108,047","115,000","55,000","60,000","1,664,117"
2801,彰銀            ,"6,345,993","4,927,000","1,418,993",0,0,0,0,158,-158,"157,978","232,000","66,000","166,000",0,"8,022","-8,022","1,576,813"
"=""062900""",T50反1凱基47購04,0,0,0,0,0,0,0,0,0,"1,517,000",0,0,0,"1,517,000",0,"1,517,000","1,517,000"
"=""00648R""",元大S&P500反1   ,0,0,0,0,0,0,0,0,0,"1,513,853",0,0,0,"2,571,853","1,058,000","1,513,853","1,513,853"
"=""069858""",啟�硌s益4A購02  ,0,0,0,0,0,0,0,0,0,"1,495,000",0,0,0,"1,996,000","501,000","1,495,000","1,495,000"
2352,佳世達          ,"2,405,842","1,185,000","1,220,842",0,0,0,"4,000",0,"4,000","245,355","276,000","48,000","228,000","18,636","1,281","17,355","1,470,197"
"=""056997""",王品國票46購01  ,0,0,0,0,0,0,0,0,0,"1,445,000",0,0,0,"2,331,000","886,000","1,445,000","1,445,000"
1447,力鵬            ,"1,875,729","428,992","1,446,737",0,0,0,0,0,0,"-13,000","4,000","17,000","-13,000",0,0,0,"1,433,737"
"=""073476""",健鼎國票4A購01  ,0,0,0,0,0,0,0,0,0,"1,421,000",0,0,0,"1,432,000","11,000","1,421,000","1,421,000"
"=""073240""",穎崴國泰4A購01  ,0,0,0,0,0,0,0,0,0,"1,410,000",0,0,0,"1,440,000","30,000","1,410,000","1,410,000"
"=""074148""",慧洋元大49購10  ,0,0,0,0,0,0,0,0,0,"1,410,000",0,0,0,"1,630,000","220,000","1,410,000","1,410,000"
5876,上海商銀        ,"4,706,284","4,312,000","394,284",0,0,0,"539,000",52,"538,948","465,479","591,580","114,000","477,580","1,000","13,101","-12,101","1,398,711"
1718,中纖            ,"1,519,880","137,000","1,382,880",0,0,0,0,0,0,"6,385","53,385","54,000",-615,"7,000",0,"7,000","1,389,265"
"=""066864""",台積電元富47購22,0,0,0,0,0,0,0,0,0,"1,382,000",0,0,0,"1,400,000","18,000","1,382,000","1,382,000"
