證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2887,台新新光金      ,"70,194,979","66,917,247","3,277,732",0.0,0.0,0.0,"65,321,000","48,495","65,272,505","1,841,904","520,679","20,000","500,679","4,348,225","3,007,000","1,341,225","70,392,141"
"=""00715L""",期街口布蘭特正2 ,"2,404,000",0,"2,404,000",0.0,0.0,0.0,0,0,0,"32,828,438",0,0,0,"33,792,438","964,000","32,828,438","35,232,438"
2891,中信金          ,"54,681,340","17,223,708","37,457,632",0.0,0.0,0.0,"1,231,000","6,784,684","-5,553,684","-15,764,596","172,000","11,552,993","-11,380,993","2,339,609","6,723,212","-4,383,603","16,139,352"
"=""00885""",富邦越南        ,"10,661,000","933,305","9,727,695",0.0,0.0,0.0,0,0,0,"2,054,045","20,000",0,"20,000","11,000,781","8,966,736","2,034,045","11,781,740"
"=""00940""",元大台灣價值高息,"786,120","225,999","560,121",0.0,0.0,0.0,0,0,0,"10,133,559",0,0,0,"13,760,150","3,626,591","10,133,559","10,693,680"
2882,國泰金          ,"19,223,204","13,556,258","5,666,946",0.0,0.0,0.0,"5,732,000","2,824,738","2,907,262","756,429","78,000","244,000","-166,000","1,293,007","370,578","922,429","9,330,637"
1301,台塑            ,"12,392,352","5,529,144","6,863,208",0.0,0.0,0.0,0,"18,000","-18,000","1,654,035","142,640","161,655","-19,015","2,198,486","525,436","1,673,050","8,499,243"
2885,元大金          ,"15,344,417","4,159,270","11,185,147",0.0,0.0,0.0,"685,000","5,901,624","-5,216,624","1,187,060","17,000","16,892",108,"1,259,000","72,048","1,186,952","7,155,583"
2884,玉山金          ,"19,504,367","12,273,394","7,230,973",0.0,0.0,0.0,"1,000","714,338","-713,338","141,000","425,000","189,000","236,000","12,000","107,000","-95,000","6,658,635"
1101,台泥            ,"14,766,883","9,088,310","5,678,573",0.0,0.0,0.0,"17,000","57,775","-40,775","724,531","225,000","92,000","133,000","674,424","82,893","591,531","6,362,329"
1802,台玻            ,"7,633,000","2,638,000","4,995,000",0.0,0.0,0.0,0,0,0,"871,649","304,000","72,000","232,000","768,965","129,316","639,649","5,866,649"
"=""00929""",復華台灣科技優息,"817,518","306,000","511,518",0.0,0.0,0.0,0,0,0,"5,000,724",0,"40,000","-40,000","6,188,804","1,148,080","5,040,724","5,512,242"
2408,南亞科          ,"24,576,393","16,886,873","7,689,520",0.0,0.0,0.0,"3,000","2,042,175","-2,039,175","-464,913","552,000","1,086,000","-534,000","292,387","223,300","69,087","5,185,432"
"=""00757""",統一FANG+       ,"3,030,785","18,000","3,012,785",0.0,0.0,0.0,0,0,0,"1,822,668","1,000",0,"1,000","2,203,000","381,332","1,821,668","4,835,453"
2880,華南金          ,"9,207,990","6,147,129","3,060,861",0.0,0.0,0.0,"229,000","296,450","-67,450","1,730,073","6,210","35,000","-28,790","1,758,863",0,"1,758,863","4,723,484"
2371,大同            ,"9,005,000","4,360,000","4,645,000",0.0,0.0,0.0,"50,000","7,092","42,908","-225,839","6,002","275,000","-268,998","207,518","164,359","43,159","4,462,069"
5880,合庫金          ,"7,226,849","2,856,849","4,370,000",0.0,0.0,0.0,0,"158,340","-158,340","-32,363",637,"32,000","-31,363","5,000","6,000","-1,000","4,179,297"
2892,第一金          ,"9,281,048","5,178,079","4,102,969",0.0,0.0,0.0,0,"52,438","-52,438","-43,000",0,"28,000","-28,000","1,000","16,000","-15,000","4,007,531"
"=""00881""",國泰台灣科技龍頭,"778,000","303,000","475,000",0.0,0.0,0.0,0,0,0,"3,477,694","10,000",0,"10,000","5,968,000","2,500,306","3,467,694","3,952,694"
2801,彰銀            ,"13,604,264","9,483,081","4,121,183",0.0,0.0,0.0,0,"108,947","-108,947","-79,000","10,000","44,000","-34,000","247,000","292,000","-45,000","3,933,236"
