證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2618,長榮航          ,"65,145,206","27,530,661","37,614,545",0,0.0,0,"12,037,000","7,000","12,030,000","5,726,420","5,782,696","585,276","5,197,420","1,682,000","1,153,000","529,000","55,370,965"
3481,群創            ,"86,477,081","36,509,133","49,967,948",0,0.0,0,0,"100,000","-100,000","-611,135","997,000","1,750,000","-753,000","1,673,865","1,532,000","141,865","49,256,813"
"=""00665L""",富邦�琤肭磪囓�2 ,"9,263,000","1,922,000","7,341,000",0,0.0,0,0,0,0,"25,331,082","628,000",0,"628,000","31,449,182","6,746,100","24,703,082","32,672,082"
2834,臺企銀          ,"20,604,200","4,709,062","15,895,138",0,0.0,0,"5,375,334",0,"5,375,334","559,000","520,000",0,"520,000","39,000",0,"39,000","21,829,472"
2888,新光金          ,"28,978,000","8,915,828","20,062,172",0,0.0,0,0,0,0,"1,038,993","933,000","96,000","837,000","201,993",0,"201,993","21,101,165"
"=""00753L""",中信中國50正2   ,"3,656,000","2,015,000","1,641,000",0,0.0,0,0,0,0,"15,589,694",0,0,0,"17,125,948","1,536,254","15,589,694","17,230,694"
"=""00650L""",復華香港正2     ,"5,630,000","422,000","5,208,000",0,0.0,0,0,0,0,"7,059,219",0,0,0,"12,473,358","5,414,139","7,059,219","12,267,219"
2884,玉山金          ,"16,181,818","7,864,322","8,317,496",0,0.0,0,"338,360",0,"338,360","1,274,339","870,000","2,000","868,000","514,339","108,000","406,339","9,930,195"
1609,大亞            ,"46,819,200","32,490,471","14,328,729",0,0.0,0,0,"3,699,000","-3,699,000","-769,958","1,308,523","1,877,376","-568,853","131,895","333,000","-201,105","9,859,771"
2501,國建            ,"19,171,388","17,547,000","1,624,388",0,0.0,0,"7,554,000","416,000","7,138,000","-116,276","272,000","388,276","-116,276",0,0,0,"8,646,112"
"=""00712""",復華富時不動產  ,"8,454,000","2,000","8,452,000",0,0.0,0,0,0,0,"-374,668",0,0,0,"1,187,989","1,562,657","-374,668","8,077,332"
2371,大同            ,"49,138,654","38,726,000","10,412,654",0,0.0,0,"20,000",0,"20,000","-2,392,389","2,591,162","2,574,608","16,554","424,286","2,833,229","-2,408,943","8,040,265"
2409,友達            ,"30,412,859","23,124,233","7,288,626",0,0.0,0,0,0,0,"530,812","392,603","557,645","-165,042","1,565,854","870,000","695,854","7,819,438"
2206,三陽工業        ,"11,144,983","5,209,416","5,935,567",0,0.0,0,"44,000",0,"44,000","1,537,178","617,942","107,920","510,022","1,128,156","101,000","1,027,156","7,516,745"
9904,寶成            ,"11,367,800","6,843,724","4,524,076",0,0.0,0,"2,436,560",0,"2,436,560","-66,000","78,000","78,000",0,0,"66,000","-66,000","6,894,636"
2812,台中銀          ,"7,196,000","753,000","6,443,000",0,0.0,0,0,0,0,"340,000","271,000",0,"271,000","69,000",0,"69,000","6,783,000"
1618,合機            ,"11,606,000","6,332,958","5,273,042",0,0.0,0,0,0,0,"-30,947","7,000","22,000","-15,000","26,425","42,372","-15,947","5,242,095"
2885,元大金          ,"15,673,340","17,062,051","-1,388,711",0,0.0,0,"9,262,043",0,"9,262,043","-2,659,215","167,000","3,078,215","-2,911,215","289,000","37,000","252,000","5,214,117"
1102,亞泥            ,"4,986,000","2,001,122","2,984,878",0,0.0,0,"2,261,253","446,000","1,815,253","363,000","171,000","6,000","165,000","248,000","50,000","198,000","5,163,131"
9945,潤泰新          ,"6,723,000","1,817,906","4,905,094",0,0.0,0,0,0,0,"123,105","127,105","44,000","83,105","87,000","47,000","40,000","5,028,199"
2883,凱基金          ,"11,794,069","9,181,570","2,612,499",0,0.0,0,"356,000",0,"356,000","2,003,000","865,000",0,"865,000","1,252,000","114,000","1,138,000","4,971,499"
6116,彩晶            ,"6,478,500","1,746,000","4,732,500",0,0.0,0,0,0,0,"117,467","131,929","16,895","115,034","2,433",0,"2,433","4,849,967"
2882,國泰金          ,"10,027,600","6,045,978","3,981,622",0,0.0,0,"213,241",0,"213,241","592,594","609,000","320,000","289,000","493,594","190,000","303,594","4,787,457"
2889,國票金          ,"5,482,000","956,000","4,526,000",0,0.0,0,0,"15,000","-15,000","133,000","156,000","23,000","133,000",0,0,0,"4,644,000"
2897,王道銀行        ,"6,023,000","1,807,000","4,216,000",0,0.0,0,0,0,0,"229,171","235,000","5,829","229,171",0,0,0,"4,445,171"
"=""087385""",智原元大51購11  ,0,0,0,0,0.0,0,0,0,0,"4,117,000",0,0,0,"4,187,000","70,000","4,117,000","4,117,000"
"=""082407""",亞力國票4C購01  ,0,0,0,0,0.0,0,0,0,0,"3,817,000",0,0,0,"3,993,000","176,000","3,817,000","3,817,000"
"=""00900""",富邦特選高股息30,"212,000","340,000","-128,000",0,0.0,0,0,0,0,"3,865,406","20,000",0,"20,000","5,962,000","2,116,594","3,845,406","3,737,406"
2615,萬海            ,"4,645,999","1,115,208","3,530,791",0,0.0,0,"20,744",0,"20,744","58,137","92,063","20,000","72,063","70,074","84,000","-13,926","3,609,672"
2520,冠德            ,"7,695,000","6,354,500","1,340,500",0,0.0,0,"356,000",0,"356,000","1,857,196","832,917","697,362","135,555","2,058,737","337,096","1,721,641","3,553,696"
"=""04696T""",華碩凱基35售02  ,0,0,0,0,0.0,0,0,0,0,"3,509,000",0,0,0,"3,509,000",0,"3,509,000","3,509,000"
2330,台積電          ,"22,153,108","19,174,063","2,979,045",0,0.0,0,"652,000","477,000","175,000","263,407","886,000","495,000","391,000","242,997","370,590","-127,593","3,417,452"
2504,國產            ,"7,661,000","8,412,020","-751,020",0,0.0,0,"4,368,000","213,000","4,155,000","-134,767","171,626","357,447","-185,821","125,054","74,000","51,054","3,269,213"
2891,中信金          ,"28,239,341","17,693,164","10,546,177",0,0.0,0,"666,424","9,402,000","-8,735,576","1,409,128","1,022,155","26,430","995,725","480,403","67,000","413,403","3,219,729"
2880,華南金          ,"6,419,750","4,569,844","1,849,906",0,0.0,0,"245,579",0,"245,579","1,121,069","552,000","62,000","490,000","697,069","66,000","631,069","3,216,554"
"=""00671R""",富邦NASDAQ反1   ,"125,000","105,000","20,000",0,0.0,0,0,0,0,"3,059,302",0,0,0,"4,700,000","1,640,698","3,059,302","3,079,302"
2610,華航            ,"12,722,200","9,913,218","2,808,982",0,0.0,0,"7,000",0,"7,000","194,416","255,000","132,000","123,000","357,424","286,008","71,416","3,010,398"
2317,鴻海            ,"25,521,374","24,621,711","899,663",0,0.0,0,"1,514,000","585,000","929,000","1,136,763","1,249,000","941,000","308,000","1,132,428","303,665","828,763","2,965,426"
2886,兆豐金          ,"16,079,003","7,415,312","8,663,691",0,0.0,0,"274,052","6,672,000","-6,397,948","688,421","589,421","89,000","500,421","237,000","49,000","188,000","2,954,164"
"=""086907""",力積電統一59購01,0,0,0,0,0.0,0,0,0,0,"2,908,000",0,0,0,"2,920,000","12,000","2,908,000","2,908,000"
2002,中鋼            ,"12,844,700","10,946,749","1,897,951",0,0.0,0,"252,000",0,"252,000","642,415","536,000",585,"535,415","114,000","7,000","107,000","2,792,366"
2101,南港            ,"7,435,000","4,857,000","2,578,000",0,0.0,0,0,0,0,"104,000","154,000","50,000","104,000",0,0,0,"2,682,000"
"=""00673R""",期元大S&P原油反1,"40,000",0,"40,000",0,0.0,0,0,0,0,"2,536,376","6,000",0,"6,000","3,781,000","1,250,624","2,530,376","2,576,376"
