證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2888,新光金          ,"89,049,000","31,391,041","57,657,959",0.0,0.0,0.0,0,0,0,"2,415,000","695,000","232,000","463,000","2,140,000","188,000","1,952,000","60,072,959"
2883,凱基金          ,"48,174,000","12,192,000","35,982,000",0.0,0.0,0.0,"1,052,000",0,"1,052,000","-751,336","323,000","50,000","273,000","1,375,664","2,400,000","-1,024,336","36,282,664"
"=""00715L""",期街口布蘭特正2 ,"779,000","2,973,000","-2,194,000",0.0,0.0,0.0,0,0,0,"37,314,103","50,000",0,"50,000","42,391,103","5,127,000","37,264,103","35,120,103"
"=""00632R""",元大台灣50反1   ,"2,898,000","72,212,000","-69,314,000",0.0,0.0,0.0,0,0,0,"98,561,247","1,000,000","4,000,000","-3,000,000","104,590,000","3,028,753","101,561,247","29,247,247"
"=""00953B""",群益優選非投等債,"9,137,000",0,"9,137,000",0.0,0.0,0.0,0,0,0,"8,260,194",0,0,0,"14,167,487","5,907,293","8,260,194","17,397,194"
2002,中鋼            ,"30,118,030","15,513,000","14,605,030",0.0,0.0,0.0,"290,000",0,"290,000","372,678","601,000","231,000","370,000","111,678","109,000","2,678","15,267,708"
2891,中信金          ,"25,491,485","16,738,800","8,752,685",0.0,0.0,0.0,"5,366,767",0,"5,366,767","572,847","1,225,000","1,387,001","-162,001","1,406,874","672,026","734,848","14,692,299"
"=""042103""",力積電富邦55購02,"10,000",0,"10,000",0.0,0.0,0.0,0,0,0,"14,159,000",0,0,0,"14,159,000",0,"14,159,000","14,169,000"
2330,台積電          ,"28,391,818","17,422,567","10,969,251",0.0,0.0,0.0,"759,000","27,000","732,000","2,430,413","1,528,439","77,009","1,451,430","1,127,983","149,000","978,983","14,131,664"
2882,國泰金          ,"22,126,700","11,556,821","10,569,879",0.0,0.0,0.0,"1,259,499",0,"1,259,499","1,400,828","1,117,000","197,000","920,000","668,828","188,000","480,828","13,230,206"
"=""039567""",定穎控元富54購02,0,"110,000","-110,000",0.0,0.0,0.0,0,0,0,"9,839,000",0,0,0,"10,249,000","410,000","9,839,000","9,729,000"
2515,中工            ,"22,431,070","12,888,999","9,542,071",0.0,0.0,0.0,0,0,0,"-278,577","755,000","972,713","-217,713","24,000","84,864","-60,864","9,263,494"
"=""00936""",台新永續高息中小,"4,411,175","750,000","3,661,175",0.0,0.0,0.0,0,0,0,"3,403,684",0,0,0,"6,307,159","2,903,475","3,403,684","7,064,859"
"=""00902""",中信電池及儲能  ,"8,325,000","1,098,000","7,227,000",0.0,0.0,0.0,0,0,0,"-277,414",0,0,0,"1,437,586","1,715,000","-277,414","6,949,586"
"=""00650L""",復華香港正2     ,"6,820,000","10,332,000","-3,512,000",0.0,0.0,0.0,0,0,0,"10,067,304","20,000","320,000","-300,000","26,854,116","16,486,812","10,367,304","6,555,304"
8028,昇陽半導體      ,"8,011,900","2,280,010","5,731,890",0.0,0.0,0.0,"42,000",0,"42,000","324,253","37,938","36,091","1,847","363,406","41,000","322,406","6,098,143"
"=""088561""",微星統一59購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"5,946,000",0,0,0,"5,946,000",0,"5,946,000","5,946,000"
"=""00633L""",富邦上証正2     ,"6,356,500","7,403,500","-1,047,000",0.0,0.0,0.0,0,0,0,"6,960,629","600,000","105,000","495,000","15,523,598","9,057,969","6,465,629","5,913,629"
2312,金寶            ,"7,330,000","2,058,000","5,272,000",0.0,0.0,0.0,0,0,0,"483,326","99,292","9,000","90,292","400,034","7,000","393,034","5,755,326"
5876,上海商銀        ,"9,932,000","5,197,288","4,734,712",0.0,0.0,0.0,"740,818",0,"740,818","195,049","204,000","57,891","146,109","60,940","12,000","48,940","5,670,579"
"=""00945B""",凱基美國非投等債,"4,250,875","136,000","4,114,875",0.0,0.0,0.0,0,0,0,"980,000",0,"37,000","-37,000","4,812,000","3,795,000","1,017,000","5,094,875"
9105,泰金寶-DR       ,"6,379,000","1,296,000","5,083,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"5,083,000"
"=""00939""",統一台灣高息動能,"1,036,000","423,000","613,000",0.0,0.0,0.0,0,0,0,"4,167,331",0,0,0,"7,044,000","2,876,669","4,167,331","4,780,331"
3231,緯創            ,"8,464,687","4,876,181","3,588,506",0.0,0.0,0.0,"550,000",0,"550,000","602,555","124,000","53,000","71,000","577,525","45,970","531,555","4,741,061"
1504,東元            ,"6,432,539","2,002,606","4,429,933",0.0,0.0,0.0,"23,649",0,"23,649","43,228","131,228","116,000","15,228","63,000","35,000","28,000","4,496,810"
5880,合庫金          ,"9,742,003","6,067,680","3,674,323",0.0,0.0,0.0,"315,989",0,"315,989","422,821","422,000","26,179","395,821","35,000","8,000","27,000","4,413,133"
2889,國票金          ,"3,822,000","1,734,246","2,087,754",0.0,0.0,0.0,"2,300,000","146,000","2,154,000","45,070","333,070","215,000","118,070","39,000","112,000","-73,000","4,286,824"
"=""00642U""",期元大S&P石油   ,"109,000","506,000","-397,000",0.0,0.0,0.0,0,0,0,"4,518,672","10,000",0,"10,000","5,108,672","600,000","4,508,672","4,121,672"
"=""040015""",力成元富54購01  ,0,"13,000","-13,000",0.0,0.0,0.0,0,0,0,"4,062,000",0,0,0,"4,075,000","13,000","4,062,000","4,049,000"
2885,元大金          ,"13,293,092","12,298,326","994,766",0.0,0.0,0.0,"1,457,669",0,"1,457,669","1,440,508","289,000","16,826","272,174","1,173,334","5,000","1,168,334","3,892,943"
6152,百一            ,"4,067,000","211,000","3,856,000",0.0,0.0,0.0,0,0,0,"7,000","7,000",0,"7,000",0,0,0,"3,863,000"
"=""08369T""",萬海群益41售03  ,0,0,0,0.0,0.0,0.0,0,0,0,"3,754,000",0,0,0,"3,754,000",0,"3,754,000","3,754,000"
2543,皇昌            ,"7,472,000","4,117,100","3,354,900",0.0,0.0,0.0,"1,000",0,"1,000","214,582","39,000","9,621","29,379","275,627","90,424","185,203","3,570,482"
"=""00941""",中信上游半導體  ,"1,325,000","471,000","854,000",0.0,0.0,0.0,0,0,0,"2,675,636",0,0,0,"3,308,144","632,508","2,675,636","3,529,636"
2618,長榮航          ,"11,976,574","8,495,000","3,481,574",0.0,0.0,0.0,"2,063,683","2,369,000","-305,317","212,000","792,000","536,000","256,000","1,017,000","1,061,000","-44,000","3,388,257"
"=""046748""",T50正2凱基43購11,0,0,0,0.0,0.0,0.0,0,0,0,"3,228,000",0,0,0,"3,228,000",0,"3,228,000","3,228,000"
2103,台橡            ,"3,851,000","976,000","2,875,000",0.0,0.0,0.0,0,0,0,"59,000","64,000","5,000","59,000",0,0,0,"2,934,000"
3149,正達            ,"5,954,000","3,080,000","2,874,000",0.0,0.0,0.0,0,0,0,"52,183","66,205","14,022","52,183",0,0,0,"2,926,183"
"=""033625""",長榮航富邦52購02,0,0,0,0.0,0.0,0.0,0,0,0,"2,847,000",0,0,0,"2,962,000","115,000","2,847,000","2,847,000"
"=""00892""",富邦台灣半導體  ,"1,258,000","334,000","924,000",0.0,0.0,0.0,0,0,0,"1,874,430",0,"4,000","-4,000","3,884,864","2,006,434","1,878,430","2,798,430"
2367,燿華            ,"3,288,000","718,300","2,569,700",0.0,0.0,0.0,0,0,0,"138,086","20,000",0,"20,000","182,086","64,000","118,086","2,707,786"
2409,友達            ,"12,015,726","9,409,000","2,606,726",0.0,0.0,0.0,0,0,0,"95,646","286,000",0,"286,000","126,480","316,834","-190,354","2,702,372"
"=""032749""",昇貿元大54購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"2,696,000",0,0,0,"2,976,000","280,000","2,696,000","2,696,000"
"=""00881""",國泰台灣科技龍頭,"1,240,100","554,000","686,100",0.0,0.0,0.0,0,0,0,"1,861,014","150,000","103,000","47,000","3,506,629","1,692,615","1,814,014","2,547,114"
"=""038393""",可寧衛元富53購02,0,0,0,0.0,0.0,0.0,0,0,0,"2,534,000",0,0,0,"2,933,000","399,000","2,534,000","2,534,000"
"=""00830""",國泰費城半導體  ,"1,085,000","574,000","511,000",0.0,0.0,0.0,0,0,0,"2,005,748","50,000","1,000","49,000","2,984,748","1,028,000","1,956,748","2,516,748"
"=""032517""",宇隆凱基53購02  ,0,0,0,0.0,0.0,0.0,0,0,0,"2,455,000",0,0,0,"2,455,000",0,"2,455,000","2,455,000"
1802,台玻            ,"5,314,037","2,986,000","2,328,037",0.0,0.0,0.0,0,0,0,"115,719","661,702","250,000","411,702","26,017","322,000","-295,983","2,443,756"
2890,永豐金          ,"13,022,933","13,696,427","-673,494",0.0,0.0,0.0,"1,544,125",0,"1,544,125","1,504,500","471,000","108,500","362,500","1,474,000","332,000","1,142,000","2,375,131"
2467,志聖            ,"3,209,000","945,581","2,263,419",0.0,0.0,0.0,"5,000",0,"5,000","88,784","35,196","7,215","27,981","67,995","7,192","60,803","2,357,203"
"=""040972""",仁寶統一5C購02  ,0,0,0,0.0,0.0,0.0,0,0,0,"2,356,000",0,0,0,"2,599,000","243,000","2,356,000","2,356,000"
6139,亞翔            ,"3,604,000","1,408,546","2,195,454",0.0,0.0,0.0,"9,000","2,000","7,000","145,951","27,993","14,000","13,993","172,018","40,060","131,958","2,348,405"
"=""040393""",台積電元富6A購01,0,0,0,0.0,0.0,0.0,0,0,0,"2,319,000",0,0,0,"2,320,000","1,000","2,319,000","2,319,000"
4566,時碩工業        ,"3,023,000","747,050","2,275,950",0.0,0.0,0.0,0,0,0,"24,983","21,000","1,017","19,983","5,000",0,"5,000","2,300,933"
6133,金橋            ,"3,095,000","862,000","2,233,000",0.0,0.0,0.0,0,0,0,"9,644","9,644",0,"9,644",0,0,0,"2,242,644"
3049,精金            ,"22,246,000","20,023,000","2,223,000",0.0,0.0,0.0,0,0,0,"-1,688","197,675","199,363","-1,688",0,0,0,"2,221,312"
6415,矽力*-KY        ,"5,970,000","3,762,351","2,207,649",0.0,0.0,0.0,"137,000","148,000","-11,000","15,942","31,000","54,000","-23,000","139,152","100,210","38,942","2,212,591"
2014,中鴻            ,"4,397,000","2,327,000","2,070,000",0.0,0.0,0.0,0,0,0,"138,000","553,000","150,000","403,000","102,000","367,000","-265,000","2,208,000"
1513,中興電          ,"3,473,000","1,477,186","1,995,814",0.0,0.0,0.0,"8,000",0,"8,000","199,106","102,000","16,000","86,000","135,577","22,471","113,106","2,202,920"
"=""039377""",台勝科永豐55購01,0,0,0,0.0,0.0,0.0,0,0,0,"2,171,000",0,0,0,"2,301,000","130,000","2,171,000","2,171,000"
3583,辛耘            ,"3,457,300","1,843,300","1,614,000",0.0,0.0,0.0,"355,000",0,"355,000","127,849","77,000","65,000","12,000","216,879","101,030","115,849","2,096,849"
"=""06689T""",台灣50富邦3C售02,0,0,0,0.0,0.0,0.0,0,0,0,"2,071,000",0,0,0,"2,071,000",0,"2,071,000","2,071,000"
"=""082694""",燿華凱基4C購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"2,065,000",0,0,0,"2,065,000",0,"2,065,000","2,065,000"
"=""036455""",亞翔中信55購02  ,0,0,0,0.0,0.0,0.0,0,0,0,"2,049,000",0,0,0,"2,049,000",0,"2,049,000","2,049,000"
3047,訊舟            ,"3,498,000","1,459,000","2,039,000",0.0,0.0,0.0,0,0,0,"9,000","9,000",0,"9,000",0,0,0,"2,048,000"
"=""049923""",T50反1中信49購02,0,0,0,0.0,0.0,0.0,0,0,0,"2,030,000",0,0,0,"2,030,000",0,"2,030,000","2,030,000"
"=""044596""",八方凱基55購03  ,0,0,0,0.0,0.0,0.0,0,0,0,"1,996,000",0,0,0,"1,996,000",0,"1,996,000","1,996,000"
"=""04312P""",盟立元富43售01  ,0,0,0,0.0,0.0,0.0,0,0,0,"1,992,000",0,0,0,"2,057,000","65,000","1,992,000","1,992,000"
8926,台汽電          ,"2,054,000","156,000","1,898,000",0.0,0.0,0.0,0,0,0,"21,374","22,374","3,000","19,374","5,000","3,000","2,000","1,919,374"
6770,力積電          ,"4,528,200","2,753,000","1,775,200",0.0,0.0,0.0,0,0,0,"105,974","118,000","4,000","114,000","6,000","14,026","-8,026","1,881,174"
"=""035964""",富世達凱基54購08,0,0,0,0.0,0.0,0.0,0,0,0,"1,877,000",0,0,0,"1,877,000",0,"1,877,000","1,877,000"
4306,炎洲            ,"2,244,000","448,000","1,796,000",0.0,0.0,0.0,0,0,0,"76,441","27,000",0,"27,000","58,441","9,000","49,441","1,872,441"
"=""042786""",矽力凱基55購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"1,850,000",0,0,0,"1,850,000",0,"1,850,000","1,850,000"
"=""08463T""",臺股指富邦43售12,0,0,0,0.0,0.0,0.0,0,0,0,"1,821,000",0,0,0,"2,316,000","495,000","1,821,000","1,821,000"
2881,富邦金          ,"8,489,613","8,196,000","293,613",0.0,0.0,0.0,"626,539",0,"626,539","900,623","687,633","135,243","552,390","398,233","50,000","348,233","1,820,775"
"=""045912""",T50反1凱基46購02,0,0,0,0.0,0.0,0.0,0,0,0,"1,810,000",0,0,0,"1,810,000",0,"1,810,000","1,810,000"
"=""00934""",中信成長高股息  ,"1,039,308","368,000","671,308",0.0,0.0,0.0,0,0,0,"1,137,056",0,0,0,"2,879,000","1,741,944","1,137,056","1,808,364"
6442,光聖            ,"2,422,000","666,010","1,755,990",0.0,0.0,0.0,"30,000",0,"30,000","5,362","20,362","15,000","5,362",0,0,0,"1,791,352"
2371,大同            ,"4,573,000","3,212,000","1,361,000",0.0,0.0,0.0,0,0,0,"418,045","265,000","75,955","189,045","533,000","304,000","229,000","1,779,045"
"=""050713""",東哥凱基43購03  ,0,0,0,0.0,0.0,0.0,0,0,0,"1,768,000",0,0,0,"2,651,000","883,000","1,768,000","1,768,000"
2101,南港            ,"1,770,000","619,000","1,151,000",0.0,0.0,0.0,0,0,0,"595,447","17,000","1,316","15,684","580,763","1,000","579,763","1,746,447"
2363,矽統            ,"5,389,100","4,002,090","1,387,010",0.0,0.0,0.0,0,0,0,"348,788","84,124","56,335","27,789","371,999","51,000","320,999","1,735,798"
2010,春源            ,"2,367,000","641,000","1,726,000",0.0,0.0,0.0,0,0,0,"5,000","13,000","8,000","5,000",0,0,0,"1,731,000"
"=""00949""",復華日本龍頭    ,"629,000","92,000","537,000",0.0,0.0,0.0,0,0,0,"1,180,475",0,0,0,"1,527,000","346,525","1,180,475","1,717,475"
4526,東台            ,"2,464,000","760,000","1,704,000",0.0,0.0,0.0,0,0,0,"-2,484","5,453","7,937","-2,484",0,0,0,"1,701,516"
"=""00688L""",國泰20年美債正2 ,"974,000",0,"974,000",0.0,0.0,0.0,0,0,0,"722,290","16,000","699,000","-683,000","17,982,217","16,576,927","1,405,290","1,696,290"
"=""0050""",元大台灣50      ,"2,014,576","5,388,760","-3,374,184",0.0,0.0,0.0,"1,311,000",0,"1,311,000","3,743,844","1,008,065","103,999","904,066","3,181,765","341,987","2,839,778","1,680,660"
"=""080419""",采鈺統一55購02  ,0,0,0,0.0,0.0,0.0,0,0,0,"1,670,000",0,0,0,"1,670,000",0,"1,670,000","1,670,000"
"=""00893""",國泰智能電動車  ,"5,817,000","248,000","5,569,000",0.0,0.0,0.0,0,0,0,"-3,903,519",0,"20,000","-20,000","1,199,481","5,083,000","-3,883,519","1,665,481"
"=""043822""",楠梓電兆豐57購01,0,0,0,0.0,0.0,0.0,0,0,0,"1,619,000",0,0,0,"2,075,000","456,000","1,619,000","1,619,000"
3450,聯鈞            ,"5,674,006","4,302,050","1,371,956",0.0,0.0,0.0,"155,000",0,"155,000","87,538","148,729","89,435","59,294","29,244","1,000","28,244","1,614,494"
"=""04425P""",川湖國票44售04  ,0,0,0,0.0,0.0,0.0,0,0,0,"1,582,000",0,0,0,"1,637,000","55,000","1,582,000","1,582,000"
2405,輔信            ,"1,987,000","418,800","1,568,200",0.0,0.0,0.0,0,0,0,"2,888","3,000",112,"2,888",0,0,0,"1,571,088"
"=""00669R""",國泰美國道瓊反1 ,"3,000",0,"3,000",0.0,0.0,0.0,0,0,0,"1,568,001",0,0,0,"1,841,301","273,300","1,568,001","1,571,001"
"=""050643""",T50反1中信53購01,0,0,0,0.0,0.0,0.0,0,0,0,"1,534,000",0,0,0,"1,900,000","366,000","1,534,000","1,534,000"
"=""08403T""",陽明元富3B售09  ,0,0,0,0.0,0.0,0.0,0,0,0,"1,505,000",0,0,0,"1,505,000",0,"1,505,000","1,505,000"
"=""042363""",金像電元大54購24,0,0,0,0.0,0.0,0.0,0,0,0,"1,501,000",0,0,0,"1,722,000","221,000","1,501,000","1,501,000"
