證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
"=""00673R""",期元大S&P原油反1,"2,495,000","3,324,000","-829,000",0,0,0,0,0,0,"20,654,100",0,0,0,"28,497,100","7,843,000","20,654,100","19,825,100"
2313,華通            ,"17,500,062","8,469,000","9,031,062",0,0,0,"233,000","3,000","230,000","791,909","520,955","345,000","175,955","1,611,954","996,000","615,954","10,052,971"
2317,鴻海            ,"22,620,533","12,944,247","9,676,286",0,0,0,"175,000","35,000","140,000","-82,012","35,000",0,"35,000","189,988","307,000","-117,012","9,734,274"
"=""058063""",世芯國票47購07  ,0,0,0,0,0,0,0,0,0,"8,040,000",0,0,0,"9,741,000","1,701,000","8,040,000","8,040,000"
2337,旺宏            ,"8,668,000","1,270,000","7,398,000",0,0,0,0,"4,000","-4,000","481,500","250,000","33,000","217,000","487,500","223,000","264,500","7,875,500"
2449,京元電子        ,"8,457,100","1,346,000","7,111,100",0,0,0,"88,000","3,000","85,000","491,294","166,294","6,000","160,294","371,000","40,000","331,000","7,687,394"
6770,力積電          ,"16,954,010","9,858,220","7,095,790",0,0,0,0,0,0,"194,000","20,000","138,000","-118,000","709,000","397,000","312,000","7,289,790"
2834,臺企銀          ,"12,089,830","5,379,029","6,710,801",0,0,0,"3,000","11,000","-8,000","15,000",0,"110,000","-110,000","160,000","35,000","125,000","6,717,801"
"=""054346""",汎銓群益44購03  ,"12,000",0,"12,000",0,0,0,0,0,0,"6,489,000",0,0,0,"6,858,000","369,000","6,489,000","6,501,000"
"=""00882""",中信中國高股息  ,"1,496,000","142,000","1,354,000",0,0,0,0,0,0,"3,609,279",0,0,0,"4,569,397","960,118","3,609,279","4,963,279"
