證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2610,華航            ,"102,947,768","53,544,730","49,403,038",0,0,0,"5,702,000",0,"5,702,000","344,963","2,583,000","1,926,997","656,003","3,556,042","3,867,082","-311,040","55,450,001"
1605,華新            ,"58,282,616","36,538,096","21,744,520",0,0,0,"5,647,000",0,"5,647,000","-1,377,448","2,207,000","3,655,000","-1,448,000","4,394,156","4,323,604","70,552","26,014,072"
"=""00632R""",元大台灣50反1   ,"71,000",0,"71,000",0,0,0,0,0,0,"23,131,421","1,070,000","9,521,000","-8,451,000","62,187,000","30,604,579","31,582,421","23,202,421"
2409,友達            ,"37,029,769","13,813,077","23,216,692",0,0,0,"721,000","8,795,000","-8,074,000","2,009,543","2,632,000","1,724,457","907,543","1,447,000","345,000","1,102,000","17,152,235"
2303,聯電            ,"33,194,658","22,927,648","10,267,010",0,0,0,"2,638,000",0,"2,638,000","1,355,400","1,760,000","485,000","1,275,000","299,000","218,600","80,400","14,260,410"
3481,群創            ,"37,470,080","17,146,973","20,323,107",0,0,0,"352,000","17,791,000","-17,439,000","8,489,827","4,588,457","618,630","3,969,827","5,029,000","509,000","4,520,000","11,373,934"
"=""047116""",緯創統一47購04  ,0,0,0,0,0,0,0,0,0,"11,156,000",0,0,0,"11,156,000",0,"11,156,000","11,156,000"
2886,兆豐金          ,"20,081,059","11,773,337","8,307,722",0,0,0,"508,000","1,031,000","-523,000","976,269","612,000","48,731","563,269","425,000","12,000","413,000","8,760,991"
2337,旺宏            ,"12,007,727","4,973,000","7,034,727",0,0,0,"176,000","117,000","59,000","1,176,051","315,000","90,000","225,000","1,040,051","89,000","951,051","8,269,778"
2344,華邦電          ,"20,406,794","13,875,825","6,530,969",0,0,0,"846,000",0,"846,000","577,000","1,085,000","920,000","165,000","567,000","155,000","412,000","7,953,969"
"=""00715L""",期街口布蘭特正2 ,"2,969,000","4,637,000","-1,668,000",0,0,0,0,0,0,"9,314,000",0,0,0,"13,286,000","3,972,000","9,314,000","7,646,000"
6443,元晶            ,"11,718,150","8,901,700","2,816,450",0,0,0,"4,393,000",0,"4,393,000","-182,023","153,043","72,070","80,973","569,004","832,000","-262,996","7,027,427"
6770,力積電          ,"9,157,180","15,078,000","-5,920,820",0,0,0,"12,747,000",0,"12,747,000","200,000","54,000","3,000","51,000","171,000","22,000","149,000","7,026,180"
2312,金寶            ,"8,539,000","2,907,050","5,631,950",0,0,0,0,0,0,"-173,615","7,000","1,000","6,000","86,385","266,000","-179,615","5,458,335"
4904,遠傳            ,"7,369,532","2,059,000","5,310,532",0,0,0,"564,000","522,000","42,000","-69,815","19,000","91,000","-72,000","4,377","2,192","2,185","5,282,717"
2603,長榮            ,"21,748,637","19,056,459","2,692,178",0,0,0,"431,000",0,"431,000","1,705,267","1,277,000","791,000","486,000","1,506,542","287,275","1,219,267","4,828,445"
"=""033072""",鉅祥凱基53購02  ,0,0,0,0,0,0,0,0,0,"4,338,000",0,0,0,"4,338,000",0,"4,338,000","4,338,000"
"=""00830""",國泰費城半導體  ,"4,759,000","403,100","4,355,900",0,0,0,0,0,0,"-227,000",0,0,0,"2,436,000","2,663,000","-227,000","4,128,900"
