證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
"=""00673R""",期元大S&P原油反1,0,"74,000","-74,000",0,0,0,0,0,0,"39,213,000","13,663,000",0,"13,663,000","32,643,000","7,093,000","25,550,000","39,139,000"
3715,定穎投控        ,"23,771,000","12,031,179","11,739,821",0,0,0,"3,684,000","206,000","3,478,000","26,441","125,272","131,140","-5,868","371,047","338,738","32,309","15,244,262"
2344,華邦電          ,"21,502,694","10,537,644","10,965,050",0,0,0,"814,000",0,"814,000","1,225,442","898,442","971,000","-72,558","1,837,000","539,000","1,298,000","13,004,492"
2890,永豐金          ,"15,606,240","4,228,596","11,377,644",0,0,0,"1,139,000","114,000","1,025,000","551,300","13,547","3,000","10,547","741,753","201,000","540,753","12,953,944"
2891,中信金          ,"16,298,208","5,481,560","10,816,648",0,0,0,"1,059,000",0,"1,059,000","675,032","101,000","50,000","51,000","627,032","3,000","624,032","12,550,680"
3006,晶豪科          ,"11,687,502","4,684,200","7,003,302",0,0,0,"363,000",0,"363,000","2,864,307","2,125,881","270,249","1,855,632","1,066,675","58,000","1,008,675","10,230,609"
"=""00637L""",元大滬深300正2  ,"362,000","548,000","-186,000",0,0,0,0,0,0,"9,262,890","1,000","332,000","-331,000","14,563,603","4,969,713","9,593,890","9,076,890"
"=""00665L""",富邦�琤肭磪囓�2 ,"3,623,000","433,000","3,190,000",0,0,0,0,0,0,"5,871,117",0,0,0,"11,575,110","5,703,993","5,871,117","9,061,117"
1605,華新            ,"14,155,792","7,673,000","6,482,792",0,0,0,"19,000","6,469","12,531","622,665","462,497","27,832","434,665","259,000","71,000","188,000","7,117,988"
"=""00753L""",中信中國50正2   ,"3,767,000","593,000","3,174,000",0,0,0,0,0,0,"1,300,017",0,0,0,"8,022,139","6,722,122","1,300,017","4,474,017"
"=""050571""",世芯國票43購04  ,0,0,0,0,0,0,0,0,0,"3,900,000",0,0,0,"3,900,000",0,"3,900,000","3,900,000"
3013,晟銘電          ,"11,762,000","8,002,000","3,760,000",0,0,0,0,0,0,"123,318","145,266","21,948","123,318",0,0,0,"3,883,318"
2317,鴻海            ,"11,030,400","8,327,081","2,703,319",0,0,0,"344,000","209,000","135,000","474,973","96,000","371,000","-275,000","858,973","109,000","749,973","3,313,292"
5876,上海商銀        ,"3,863,000","647,000","3,216,000",0,0,0,"345,000",0,"345,000","-248,409","4,591","282,000","-277,409","39,000","10,000","29,000","3,312,591"
"=""00650L""",復華香港正2     ,"470,000","20,000","450,000",0,0,0,0,0,0,"2,860,217",0,0,0,"7,294,436","4,434,219","2,860,217","3,310,217"
3702,大聯大          ,"3,899,374","1,180,842","2,718,532",0,0,0,"213,000","6,000","207,000","276,832","34,838","23,000","11,838","277,994","13,000","264,994","3,202,364"
"=""00671R""",富邦NASDAQ反1   ,0,0,0,0,0,0,0,0,0,"3,161,000",0,0,0,"3,272,000","111,000","3,161,000","3,161,000"
2886,兆豐金          ,"6,717,184","3,708,489","3,008,695",0,0,0,"1,689,000","2,024,000","-335,000","452,522","32,000","9,680","22,320","499,914","69,712","430,202","3,126,217"
"=""00881""",國泰台灣科技龍頭,"1,444,000","108,000","1,336,000",0,0,0,0,0,0,"1,754,928","292,000","102,000","190,000","2,869,928","1,305,000","1,564,928","3,090,928"
2606,裕民            ,"3,094,000","1,637,000","1,457,000",0,0,0,"704,000",0,"704,000","916,342","674,326","107,984","566,342","373,000","23,000","350,000","3,077,342"
2892,第一金          ,"5,692,000","3,399,671","2,292,329",0,0,0,"695,000","34,801","660,199","5,552","32,000","8,448","23,552","81,000","99,000","-18,000","2,958,080"
"=""057537""",友訊元大45購03  ,0,0,0,0,0,0,0,0,0,"2,940,000",0,0,0,"2,940,000",0,"2,940,000","2,940,000"
"=""00669R""",國泰美國道瓊反1 ,0,0,0,0,0,0,0,0,0,"2,896,000","250,000",0,"250,000","3,217,000","571,000","2,646,000","2,896,000"
2382,廣達            ,"12,497,422","13,731,367","-1,233,945",0,0,0,"490,000","323,086","166,914","3,915,114","3,492,204","140,090","3,352,114","584,000","21,000","563,000","2,848,083"
