證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
"=""00929""",復華台灣科技優息,"27,430,084","3,524,000","23,906,084",0.0,0.0,0.0,0,0,0,"50,765,536","20,000","80,000","-60,000","54,040,661","3,215,125","50,825,536","74,671,620"
"=""00665L""",富邦�琤肭磪囓�2 ,"36,951,000","20,111,000","16,840,000",0.0,0.0,0.0,0,0,0,"27,824,888",0,0,0,"56,498,914","28,674,026","27,824,888","44,664,888"
"=""00680L""",元大美債20正2   ,"386,000","909,000","-523,000",0.0,0.0,0.0,0,0,0,"20,269,941",0,"480,000","-480,000","23,535,000","2,785,059","20,749,941","19,746,941"
"=""00753L""",中信中國50正2   ,"40,824,000","32,096,000","8,728,000",0.0,0.0,0.0,0,0,0,"5,020,784",0,"2,000,000","-2,000,000","19,357,512","12,336,728","7,020,784","13,748,784"
"=""00650L""",復華香港正2     ,"14,172,000","7,090,000","7,082,000",0.0,0.0,0.0,0,0,0,"5,940,579",0,"30,000","-30,000","20,542,433","14,571,854","5,970,579","13,022,579"
"=""00940""",元大台灣價值高息,"7,701,155","2,661,700","5,039,455",0.0,0.0,0.0,0,0,0,"7,724,000","20,000","750,000","-730,000","14,809,000","6,355,000","8,454,000","12,763,455"
"=""00882""",中信中國高股息  ,"11,591,000","3,051,400","8,539,600",0.0,0.0,0.0,0,0,0,"3,217,972",0,0,0,"5,703,604","2,485,632","3,217,972","11,757,572"
"=""00688L""",國泰20年美債正2 ,0,0,0,0.0,0.0,0.0,0,0,0,"10,762,506",0,0,0,"12,070,000","1,307,494","10,762,506","10,762,506"
"=""00637L""",元大滬深300正2  ,"36,239,000","30,635,000","5,604,000",0.0,0.0,0.0,0,0,0,"4,750,457","1,430,000","282,000","1,148,000","84,935,253","81,332,796","3,602,457","10,354,457"
"=""00934""",中信成長高股息  ,"780,000","213,000","567,000",0.0,0.0,0.0,0,0,0,"7,069,205",0,0,0,"8,247,000","1,177,795","7,069,205","7,636,205"
2324,仁寶            ,"14,552,677","9,815,994","4,736,683",0.0,0.0,0.0,"3,363,000","68,704","3,294,296","-604,397","111,000","436,000","-325,000","946,523","1,225,920","-279,397","7,426,582"
2891,中信金          ,"17,770,861","13,605,488","4,165,373",0.0,0.0,0.0,"3,228,000","1,201,830","2,026,170","642,755","10,000","116,003","-106,003","1,298,000","549,242","748,758","6,834,298"
"=""033808""",中興電群益52購01,0,0,0,0.0,0.0,0.0,0,0,0,"6,256,000",0,0,0,"6,276,000","20,000","6,256,000","6,256,000"
"=""036421""",T50反1群益53購03,0,0,0,0.0,0.0,0.0,0,0,0,"5,749,000",0,0,0,"5,749,000",0,"5,749,000","5,749,000"
2610,華航            ,"22,978,055","14,020,850","8,957,205",0.0,0.0,0.0,"564,000","1,854,818","-1,290,818","-1,963,255","309,000","1,108,124","-799,124","140,814","1,304,945","-1,164,131","5,703,132"
"=""038297""",欣興群益54購02  ,0,0,0,0.0,0.0,0.0,0,0,0,"4,702,000",0,0,0,"4,702,000",0,"4,702,000","4,702,000"
"=""00943""",兆豐電子高息等權,"446,000","437,000","9,000",0.0,0.0,0.0,0,0,0,"4,639,164",0,0,0,"6,683,816","2,044,652","4,639,164","4,648,164"
2313,華通            ,"9,370,105","6,521,000","2,849,105",0.0,0.0,0.0,"200,000",0,"200,000","867,631","900,605","379,611","520,994","415,319","68,682","346,637","3,916,736"
"=""042740""",欣興元大56購05  ,0,0,0,0.0,0.0,0.0,0,0,0,"3,914,000",0,0,0,"3,914,000",0,"3,914,000","3,914,000"
"=""00752""",中信中國50      ,"1,469,000","1,852,100","-383,100",0.0,0.0,0.0,0,0,0,"4,118,821","810,000",0,"810,000","4,468,349","1,159,528","3,308,821","3,735,721"
6505,台塑化          ,"6,227,237","2,456,627","3,770,610",0.0,0.0,0.0,0,"8,614","-8,614","-82,859","17,000","21,009","-4,009","13,000","91,850","-78,850","3,679,137"
2892,第一金          ,"10,376,000","5,408,880","4,967,120",0.0,0.0,0.0,"538,000","1,785,479","-1,247,479","-55,000",0,"52,000","-52,000",0,"3,000","-3,000","3,664,641"
