證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2883,凱基金          ,"46,475,007","19,577,353","26,897,654",0.0,0.0,0.0,"4,492,000","18,000","4,474,000","4,363,842","354,000","2,000","352,000","4,354,587","342,745","4,011,842","35,735,496"
"=""00981A""",主動統一台股增長,"14,632,313","3,302,000","11,330,313",0.0,0.0,0.0,0,0,0,"22,269,087","36,000",0,"36,000","29,515,970","7,282,883","22,233,087","33,599,400"
2887,台新新光金      ,"101,625,853","81,223,537","20,402,316",0.0,0.0,0.0,"9,831,000","2,474,000","7,357,000","3,820,589","853,000","1,807,000","-954,000","5,122,589","348,000","4,774,589","31,579,905"
"=""00982A""",主動群益台灣強棒,"14,675,226","1,641,000","13,034,226",0.0,0.0,0.0,0,0,0,"12,441,009",0,0,0,"23,721,070","11,280,061","12,441,009","25,475,235"
"=""00882""",中信中國高股息  ,"6,082,000","382,000","5,700,000",0.0,0.0,0.0,0,0,0,"17,526,542",0,0,0,"18,032,958","506,416","17,526,542","23,226,542"
2890,永豐金          ,"17,748,378","7,228,449","10,519,929",0.0,0.0,0.0,"3,045,000","256,000","2,789,000","1,974,812","165,000","43,972","121,028","1,966,827","113,043","1,853,784","15,283,741"
3037,欣興            ,"20,875,284","10,354,331","10,520,953",0.0,0.0,0.0,"1,213,000","13,000","1,200,000","924,910","603,999","83,000","520,999","735,311","331,400","403,911","12,645,863"
"=""00985B""",群益ESG投等債0-5,"3,362,000",0,"3,362,000",0.0,0.0,0.0,0,0,0,"6,767,945",0,0,0,"10,634,552","3,866,607","6,767,945","10,129,945"
"=""00929""",復華台灣科技優息,"392,322","4,425,100","-4,032,778",0.0,0.0,0.0,0,0,0,"11,772,923",0,"60,000","-60,000","15,096,966","3,264,043","11,832,923","7,740,145"
2301,光寶科          ,"17,244,398","11,520,454","5,723,944",0.0,0.0,0.0,"266,000","5,000","261,000","162,850","107,000","308,829","-201,829","890,297","525,618","364,679","6,147,794"
"=""00940""",元大台灣價值高息,"1,035,000","4,125,000","-3,090,000",0.0,0.0,0.0,0,0,0,"8,781,486","20,000","20,000",0,"11,207,400","2,425,914","8,781,486","5,691,486"
3711,日月光投控      ,"15,348,800","10,386,509","4,962,291",0.0,0.0,0.0,"137,000","656,067","-519,067","1,122,141","588,000","90,000","498,000","708,484","84,343","624,141","5,565,365"
2801,彰銀            ,"10,743,493","4,481,130","6,262,363",0.0,0.0,0.0,"83,000","19,000","64,000","-847,000","67,000","150,000","-83,000","184,000","948,000","-764,000","5,479,363"
"=""04825U""",宏達電元富52售01,0,0,0,0.0,0.0,0.0,0,0,0,"5,262,000",0,0,0,"7,243,000","1,981,000","5,262,000","5,262,000"
"=""00713""",元大台灣高息低波,"228,450","79,986","148,464",0.0,0.0,0.0,0,0,0,"5,096,739",0,0,0,"5,460,340","363,601","5,096,739","5,245,203"
"=""00680L""",元大美債20正2   ,0,"209,000","-209,000",0.0,0.0,0.0,0,0,0,"5,026,995","2,700,000",0,"2,700,000","7,618,235","5,291,240","2,326,995","4,817,995"
8996,高力            ,"8,138,686","4,180,707","3,957,979",0.0,0.0,0.0,"543,000","20,000","523,000","13,715","408,417","409,002",-585,"25,600","11,300","14,300","4,494,694"
2845,遠東銀          ,"6,486,591","2,123,764","4,362,827",0.0,0.0,0.0,0,"19,000","-19,000","17,000","17,000",0,"17,000",0,0,0,"4,360,827"
2884,玉山金          ,"13,908,925","9,745,561","4,163,364",0.0,0.0,0.0,"214,000","506,000","-292,000","341,925","59,000","2,000","57,000","344,000","59,075","284,925","4,213,289"
"=""06045U""",力積電國票53售03,0,0,0,0.0,0.0,0.0,0,0,0,"4,068,000",0,0,0,"4,091,000","23,000","4,068,000","4,068,000"
"=""034744""",南電元富53購07  ,0,0,0,0.0,0.0,0.0,0,0,0,"3,714,000",0,0,0,"3,715,000","1,000","3,714,000","3,714,000"
2881,富邦金          ,"18,560,781","17,338,867","1,221,914",0.0,0.0,0.0,"278,000","70,112","207,888","2,183,598","2,171,000","249,000","1,922,000","634,852","373,254","261,598","3,613,400"
"=""05860U""",台積電群益55售05,0,0,0,0.0,0.0,0.0,0,0,0,"3,521,000",0,0,0,"3,521,000",0,"3,521,000","3,521,000"
1303,南亞            ,"12,274,222","6,625,885","5,648,337",0.0,0.0,0.0,"50,000","1,563,000","-1,513,000","-672,766","429,212","356,000","73,212","678,680","1,424,658","-745,978","3,462,571"
"=""00939""",統一台灣高息動能,"190,000","81,000","109,000",0.0,0.0,0.0,0,0,0,"3,307,337",0,0,0,"4,109,607","802,270","3,307,337","3,416,337"
2605,新興            ,"18,887,304","16,506,900","2,380,404",0.0,0.0,0.0,0,0,0,"867,691","1,961,000","1,477,351","483,649","408,481","24,439","384,042","3,248,095"
"=""05472U""",FB越南元大53售06,0,0,0,0.0,0.0,0.0,0,0,0,"3,112,000",0,0,0,"3,122,000","10,000","3,112,000","3,112,000"
2880,華南金          ,"8,828,576","7,444,683","1,383,893",0.0,0.0,0.0,"579,000","56,000","523,000","1,199,813","204,000","1,141,187","-937,187","2,138,000","1,000","2,137,000","3,106,706"
6139,亞翔            ,"4,912,502","2,371,534","2,540,968",0.0,0.0,0.0,"107,000","1,000","106,000","437,400","296,127","138,858","157,269","374,510","94,379","280,131","3,084,368"
"=""04947U""",台光電統一52售02,0,0,0,0.0,0.0,0.0,0,0,0,"2,946,000",0,0,0,"2,996,000","50,000","2,946,000","2,946,000"
2515,中工            ,"17,105,000","14,006,531","3,098,469",0.0,0.0,0.0,0,0,0,"-175,000","16,000","180,000","-164,000",0,"11,000","-11,000","2,923,469"
"=""063079""",緯穎統一54購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"2,910,000",0,0,0,"3,506,000","596,000","2,910,000","2,910,000"
9904,寶成            ,"12,318,000","9,679,533","2,638,467",0.0,0.0,0.0,0,"34,000","-34,000","254,412","66,000","331,588","-265,588","527,000","7,000","520,000","2,858,879"
"=""00665L""",富邦�琤肭磪囓�2 ,"938,000","728,000","210,000",0.0,0.0,0.0,0,0,0,"2,552,417",0,0,0,"10,240,127","7,687,710","2,552,417","2,762,417"
"=""00961""",FT臺灣永續高息  ,"598,000","233,000","365,000",0.0,0.0,0.0,0,0,0,"2,353,697",0,0,0,"3,987,000","1,633,303","2,353,697","2,718,697"
"=""032378""",臺股指富邦54購08,0,0,0,0.0,0.0,0.0,0,0,0,"2,693,000",0,0,0,"2,707,000","14,000","2,693,000","2,693,000"
