Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數,Unnamed: 6
 ,"=""0052  """,富邦科技        ,"71,000",0,"71,000",
 ,2211  ,長榮鋼          ,"79,000","8,978","70,022",
 ,2883  ,凱基金          ,"905,000","836,675","68,325",
 ,3037  ,欣興            ,"83,000","18,000","65,000",
 ,2352  ,佳世達          ,"64,000",0,"64,000",
 ,2316  ,楠梓電          ,"92,000","38,000","54,000",
 ,6691  ,洋基工程        ,"55,000","1,000","54,000",
 ,3661  ,世芯-KY         ,"43,000","1,215","41,785",
 ,2353  ,宏��            ,"79,000","38,425","40,575",
 ,2371  ,大同            ,"42,631","5,200","37,431",
 ,6669  ,緯穎            ,"38,000","1,000","37,000",
 ,2376  ,技嘉            ,"63,000","27,000","36,000",
 ,2467  ,志聖            ,"30,000",0,"30,000",
 ,3015  ,全漢            ,"45,000","15,340","29,660",
 ,3665  ,貿聯-KY         ,"125,000","97,000","28,000",
 ,2354  ,鴻準            ,"26,000",0,"26,000",
 ,8081  ,致新            ,"25,000","4,000","21,000",
 ,2401  ,凌陽            ,"20,000",0,"20,000",
 ,6202  ,盛群            ,"20,000",0,"20,000",
 ,2360  ,致茂            ,"58,000","39,317","18,683",
 ,3708  ,上緯投控        ,"18,000",0,"18,000",
 ,2105  ,正新            ,"48,000","30,017","17,983",
 ,3008  ,大立光          ,"19,000","1,857","17,143",
 ,4968  ,立積            ,"15,000",0,"15,000",
 ,2395  ,研華            ,"18,000","4,388","13,612",
 ,6271  ,同欣電          ,"11,000",0,"11,000",
 ,4938  ,和碩            ,"75,000","64,510","10,490",
 ,8210  ,勤誠            ,"19,000","10,000","9,000",
 ,2455  ,全新            ,"8,000",0,"8,000",
 ,4919  ,新唐            ,"8,000",0,"8,000",
 ,6533  ,晶心科          ,"8,000",0,"8,000",
 ,3035  ,智原            ,"7,259","1,000","6,259",
 ,2388  ,威盛            ,"5,000",0,"5,000",
 ,9958  ,世紀鋼          ,"5,000",0,"5,000",
 ,6005  ,群益證          ,"21,000","18,000","3,000",
 ,6789  ,采鈺            ,"4,000","1,000","3,000",
 ,3029  ,零壹            ,"2,000",0,"2,000",
 ,3059  ,華晶科          ,"2,000",0,"2,000",
 ,4736  ,泰博            ,"2,000",0,"2,000",
 ,5388  ,中磊            ,"2,000",0,"2,000",
 ,2383  ,台光電          ,"145,000","143,885","1,115",
 ,6282  ,康舒            ,"1,000",0,"1,000",
 ,6409  ,旭隼            ,"1,000",0,"1,000",
 ,2615  ,萬海            ,0,"14,434,000","-14,434,000",
 ,2301  ,光寶科          ,"67,000","10,269,018","-10,202,018",
 ,2891  ,中信金          ,"1,089,000","10,801,000","-9,712,000",
 ,2609  ,陽明            ,0,"8,949,200","-8,949,200",
 ,1504  ,東元            ,0,"8,417,000","-8,417,000",
 ,2886  ,兆豐金          ,"1,204,000","9,031,000","-7,827,000",
 ,3711  ,日月光投控      ,"929,000","8,634,599","-7,705,599",
 ,2882  ,國泰金          ,"1,603,000","7,966,678","-6,363,678",
 ,2377  ,微星            ,"33,000","5,688,000","-5,655,000",
 ,3702  ,大聯大          ,"3,442,000","7,737,000","-4,295,000",
 ,2303  ,聯電            ,"961,000","4,306,957","-3,345,957",
 ,2356  ,英業達          ,"70,000","3,293,000","-3,223,000",
 ,3706  ,神達            ,"24,000","3,226,000","-3,202,000",
 ,2382  ,廣達            ,"122,000","2,928,000","-2,806,000",
 ,2344  ,華邦電          ,"445,000","2,906,000","-2,461,000",
 ,2402  ,毅嘉            ,0,"2,438,000","-2,438,000",
 ,3231  ,緯創            ,"708,000","3,056,000","-2,348,000",
 ,2892  ,第一金          ,0,"2,272,000","-2,272,000",
 ,4904  ,遠傳            ,0,"2,136,911","-2,136,911",
 ,8021  ,尖點            ,0,"1,880,000","-1,880,000",
 ,3694  ,海華            ,0,"1,747,000","-1,747,000",
 ,6239  ,力成            ,"332,000","2,054,661","-1,722,661",
 ,3044  ,健鼎            ,"55,000","1,675,000","-1,620,000",
 ,3450  ,聯鈞            ,0,"1,413,000","-1,413,000",
 ,2317  ,鴻海            ,"473,000","1,821,000","-1,348,000",
 ,6196  ,帆宣            ,0,"1,346,000","-1,346,000",
 ,3030  ,德律            ,0,"1,160,000","-1,160,000",
 ,6213  ,聯茂            ,0,"988,000","-988,000",
 ,8046  ,南電            ,"6,000","874,000","-868,000",
 ,2345  ,智邦            ,"13,000","856,550","-843,550",
 ,2412  ,中華電          ,"17,000","778,745","-761,745",
 ,3017  ,奇鋐            ,"37,000","718,929","-681,929",
 ,3515  ,華擎            ,"41,000","646,000","-605,000",
 ,5234  ,達興材料        ,0,"561,000","-561,000",
 ,3019  ,亞光            ,0,"487,000","-487,000",
 ,2357  ,華碩            ,"42,000","487,692","-445,692",
 ,1402  ,遠東新          ,0,"424,000","-424,000",
 ,8996  ,高力            ,0,"398,000","-398,000",
 ,2915  ,潤泰全          ,0,"366,000","-366,000",
 ,3036  ,文曄            ,"454,000","808,000","-354,000",
 ,2385  ,群光            ,"63,000","396,755","-333,755",
 ,4961  ,天鈺            ,"3,000","330,000","-327,000",
 ,2379  ,瑞昱            ,"309,207","633,375","-324,168",
 ,6191  ,精成科          ,"7,000","307,000","-300,000",
 ,9907  ,統一實          ,0,"297,101","-297,101",
 ,2308  ,台達電          ,"97,000","387,899","-290,899",
 ,5876  ,上海商銀        ,0,"290,548","-290,548",
 ,2404  ,漢唐            ,"81,000","367,000","-286,000",
 ,4915  ,致伸            ,"444,000","689,892","-245,892",
 ,1301  ,台塑            ,0,"233,000","-233,000",
 ,2059  ,川湖            ,"57,500","281,052","-223,552",
 ,3413  ,京鼎            ,"38,000","254,000","-216,000",
 ,2480  ,敦陽科          ,0,"172,000","-172,000",
 ,2347  ,聯強            ,"34,000","204,023","-170,023",
 ,3033  ,威健            ,0,"160,000","-160,000",
 ,3045  ,台灣大          ,"18,000","167,000","-149,000",
 ,5434  ,崇越            ,"45,802","193,000","-147,198",
 ,3014  ,聯陽            ,0,"137,351","-137,351",
 ,1723  ,中碳            ,0,"136,000","-136,000",
 ,2472  ,立隆電          ,"252,000","384,000","-132,000",
 ,2645  ,長榮航太        ,0,"110,000","-110,000",
 ,3592  ,瑞鼎            ,0,"110,000","-110,000",
 ,1712  ,興農            ,0,"102,000","-102,000",
 ,4770  ,上品            ,0,"101,000","-101,000",
 ,6782  ,視陽            ,0,"100,000","-100,000",
 ,8028  ,昇陽半導體      ,0,"100,000","-100,000",
 ,6670  ,復盛應用        ,0,"90,241","-90,241",
 ,2897  ,王道銀行        ,0,"86,000","-86,000",
 ,2006  ,東和鋼鐵        ,0,"75,000","-75,000",
 ,6438  ,迅得            ,0,"68,000","-68,000",
 ,6805  ,富世達          ,"82,000","150,000","-68,000",
 ,2504  ,國產            ,0,"58,065","-58,065",
 ,2850  ,新產            ,0,"58,000","-58,000",
 ,1215  ,卜蜂            ,"16,000","69,000","-53,000",
 ,3533  ,嘉澤            ,"2,000","49,659","-47,659",
 ,3376  ,新日興          ,0,"46,000","-46,000",
 ,6269  ,台郡            ,0,"43,000","-43,000",
 ,"=""00830 """,國泰費城半導體  ,0,"41,000","-41,000",
 ,4766  ,南寶            ,0,"41,000","-41,000",
 ,6526  ,達發            ,"31,000","66,000","-35,000",
 ,4532  ,瑞智            ,0,"33,869","-33,869",
 ,2313  ,華通            ,"27,000","60,000","-33,000",
 ,4906  ,正文            ,0,"32,193","-32,193",
 ,1532  ,勤美            ,0,"30,825","-30,825",
 ,1514  ,亞力            ,0,"30,000","-30,000",
 ,1707  ,葡萄王          ,0,"29,000","-29,000",
 ,5871  ,中租-KY         ,"344,000","369,194","-25,194",
 ,2206  ,三陽工業        ,0,"25,000","-25,000",
 ,2355  ,敬鵬            ,0,"24,112","-24,112",
 ,8163  ,達方            ,0,"22,873","-22,873",
 ,2049  ,上銀            ,0,"22,000","-22,000",
 ,1702  ,南僑            ,0,"21,235","-21,235",
 ,6944  ,兆聯實業        ,0,"21,000","-21,000",
 ,2323  ,中環            ,0,"20,000","-20,000",
 ,2328  ,廣宇            ,0,"20,000","-20,000",
 ,9939  ,宏全            ,"8,000","28,000","-20,000",
 ,1522  ,堤維西          ,0,"19,334","-19,334",
 ,2637  ,慧洋-KY         ,0,"17,589","-17,589",
 ,2606  ,裕民            ,0,"17,098","-17,098",
 ,2474  ,可成            ,"590,000","605,764","-15,764",
 ,5269  ,祥碩            ,"6,398","21,382","-14,984",
 ,2607  ,榮運            ,"3,000","17,000","-14,000",
 ,9911  ,櫻花            ,0,"14,000","-14,000",
 ,9917  ,中保科          ,0,"14,000","-14,000",
 ,6592A ,和潤企業甲特    ,0,"11,000","-11,000",
 ,6592B ,和潤企業乙特    ,0,"11,000","-11,000",
 ,3090  ,日電貿          ,0,"10,892","-10,892",
 ,1560  ,中砂            ,"4,000","14,000","-10,000",
 ,2420  ,新巨            ,0,"10,000","-10,000",
 ,5880  ,合庫金          ,0,"10,000","-10,000",
 ,6206  ,飛捷            ,0,"9,339","-9,339",
 ,6412  ,群電            ,0,"8,392","-8,392",
 ,6768  ,志強-KY         ,0,"7,001","-7,001",
 ,1229  ,聯華            ,0,"7,000","-7,000",
 ,3010  ,華立            ,"3,000","9,011","-6,011",
 ,6605  ,帝寶            ,0,"6,000","-6,000",
 ,2498  ,宏達電          ,0,"5,000","-5,000",
 ,6415  ,矽力*-KY        ,"26,000","30,000","-4,000",
 ,2889  ,國票金          ,0,"3,000","-3,000",
 ,4739  ,康普            ,0,"3,000","-3,000",
 ,1590  ,亞德客-KY       ,"2,000","4,383","-2,383",
 ,1519  ,華城            ,0,"2,000","-2,000",
 ,6472  ,保瑞            ,0,"2,000","-2,000",
 ,1476  ,儒鴻            ,0,"1,689","-1,689",
 ,1503  ,士電            ,0,"1,000","-1,000",
 ,2887F ,台新新光戊特二  ,0,"1,000","-1,000",
 ,3380  ,明泰            ,0,"1,000","-1,000",
 ,9941  ,裕融            ,0,"1,000","-1,000",
說明:,,,,,,
投信表示本國投資信託基金。,,,,,,
＊表示該證券今日有鉅額交易。,,,,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,
