Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數,Unnamed: 6
 ,5880  ,合庫金          ,0,"1,323,495","-1,323,495",
 ,2882  ,國泰金          ,"1,790,000","3,104,849","-1,314,849",
 ,2382  ,廣達            ,"54,000","1,293,989","-1,239,989",
 ,"=""00965 """,元大航太防衛科技,0,"1,000,000","-1,000,000",
 ,5876  ,上海商銀        ,"4,841","942,974","-938,133",
 ,2889  ,國票金          ,0,"900,009","-900,009",
 ,2834  ,臺企銀          ,0,"894,838","-894,838",
 ,2324  ,仁寶            ,"4,404,000","5,279,995","-875,995",
 ,2449  ,京元電子        ,"818,439","1,662,000","-843,561",
 ,3037  ,欣興            ,"341,000","1,143,000","-802,000",
 ,2105  ,正新            ,0,"775,569","-775,569",
 ,2603  ,長榮            ,"2,548","735,203","-732,655",
 ,2353  ,宏��            ,"57,000","678,000","-621,000",
 ,3706  ,神達            ,"18,000","625,540","-607,540",
 ,2412  ,中華電          ,"23,389","613,000","-589,611",
 ,2520  ,冠德            ,0,"584,000","-584,000",
 ,4968  ,立積            ,0,"525,000","-525,000",
 ,1216  ,統一            ,"108,000","587,000","-479,000",
 ,2027  ,大成鋼          ,0,"442,237","-442,237",
 ,2845  ,遠東銀          ,0,"365,000","-365,000",
 ,3044  ,健鼎            ,"185,000","540,000","-355,000",
 ,4904  ,遠傳            ,"527,171","877,000","-349,829",
 ,9904  ,寶成            ,0,"344,457","-344,457",
 ,3045  ,台灣大          ,"371,000","680,000","-309,000",
 ,2308  ,台達電          ,"11,249","284,700","-273,451",
 ,2539  ,櫻花建          ,0,"257,000","-257,000",
 ,2637  ,慧洋-KY         ,0,"240,000","-240,000",
 ,2006  ,東和鋼鐵        ,0,"237,000","-237,000",
 ,2455  ,全新            ,"11,000","248,000","-237,000",
 ,6768  ,志強-KY         ,"50,000","277,000","-227,000",
 ,2883B ,凱基金乙特      ,0,"226,000","-226,000",
 ,6781  ,AES-KY          ,0,"208,400","-208,400",
 ,2454  ,聯發科          ,"47,609","252,560","-204,951",
 ,4915  ,致伸            ,0,"204,733","-204,733",
 ,2383  ,台光電          ,"45,406","247,450","-202,044",
 ,5388  ,中磊            ,0,"200,000","-200,000",
 ,6278  ,台表科          ,0,"197,263","-197,263",
 ,2404  ,漢唐            ,"6,000","191,000","-185,000",
 ,5243  ,乙盛-KY         ,0,"183,000","-183,000",
 ,8996  ,高力            ,0,"179,000","-179,000",
 ,2609  ,陽明            ,0,"163,088","-163,088",
 ,8070  ,長華*           ,0,"153,375","-153,375",
 ,2377  ,微星            ,"14,000","166,000","-152,000",
 ,2504  ,國產            ,0,"151,482","-151,482",
 ,2206  ,三陽工業        ,0,"151,000","-151,000",
 ,4958  ,臻鼎-KY         ,"348,000","487,000","-139,000",
 ,5234  ,達興材料        ,0,"133,000","-133,000",
 ,2357  ,華碩            ,"14,000","146,447","-132,447",
 ,3035  ,智原            ,0,"132,000","-132,000",
 ,1519  ,華城            ,0,"130,000","-130,000",
 ,8422  ,可寧衛          ,0,"127,000","-127,000",
 ,8464  ,億豐            ,0,"120,663","-120,663",
 ,6944  ,兆聯實業        ,0,"115,000","-115,000",
 ,1210  ,大成            ,0,"111,000","-111,000",
 ,"=""00708L""",期元大S&P黃金正2,0,"110,000","-110,000",
 ,2607  ,榮運            ,0,"108,000","-108,000",
 ,9958  ,世紀鋼          ,0,"106,000","-106,000",
 ,3042  ,晶技            ,0,"105,000","-105,000",
 ,1612  ,宏泰            ,0,"101,000","-101,000",
 ,3376  ,新日興          ,0,"101,000","-101,000",
 ,2360  ,致茂            ,"128,000","226,000","-98,000",
 ,2912  ,統一超          ,0,"96,826","-96,826",
 ,9937  ,全國            ,0,"96,000","-96,000",
 ,2436  ,偉詮電          ,0,"95,000","-95,000",
 ,2480  ,敦陽科          ,0,"94,888","-94,888",
 ,6789  ,采鈺            ,"5,000","91,000","-86,000",
 ,6472  ,保瑞            ,0,"83,994","-83,994",
 ,2402  ,毅嘉            ,0,"80,000","-80,000",
 ,1215  ,卜蜂            ,"117,000","196,000","-79,000",
 ,3013  ,晟銘電          ,0,"77,000","-77,000",
 ,1616  ,億泰            ,0,"76,000","-76,000",
 ,6531  ,愛普*           ,"5,000","79,000","-74,000",
 ,2379  ,瑞昱            ,"90,630","163,000","-72,370",
 ,2393  ,億光            ,0,"68,901","-68,901",
 ,1560  ,中砂            ,0,"68,000","-68,000",
 ,4576  ,大銀微系統      ,0,"64,000","-64,000",
 ,2727  ,王品            ,0,"60,000","-60,000",
 ,2427  ,三商電          ,0,"58,000","-58,000",
 ,3702  ,大聯大          ,"618,000","674,030","-56,030",
 ,1736  ,喬山            ,0,"54,000","-54,000",
 ,6196  ,帆宣            ,0,"53,000","-53,000",
 ,3694  ,海華            ,0,"52,000","-52,000",
 ,"=""00850 """,元大臺灣ESG永續 ,0,"50,000","-50,000",
 ,2231  ,為升            ,0,"50,000","-50,000",
 ,9945  ,潤泰新          ,0,"50,000","-50,000",
 ,2915  ,潤泰全          ,0,"48,000","-48,000",
 ,6139  ,亞翔            ,"15,000","63,000","-48,000",
 ,5222  ,全訊            ,0,"47,000","-47,000",
 ,3592  ,瑞鼎            ,0,"46,978","-46,978",
 ,6790  ,永豐實          ,0,"45,000","-45,000",
 ,2451  ,創見            ,"50,000","92,000","-42,000",
 ,3443  ,創意            ,"8,113","50,000","-41,887",
 ,3032  ,偉訓            ,0,"41,000","-41,000",
 ,4755  ,三福化          ,0,"40,000","-40,000",
 ,6799  ,來頡            ,0,"40,000","-40,000",
 ,9917  ,中保科          ,0,"38,000","-38,000",
 ,3583  ,辛耘            ,0,"37,000","-37,000",
 ,4770  ,上品            ,0,"35,000","-35,000",
 ,3010  ,華立            ,0,"33,373","-33,373",
 ,8016  ,矽創            ,0,"32,658","-32,658",
 ,2881  ,富邦金          ,"1,871,779","1,903,584","-31,805",
 ,3005  ,神基            ,"8,000","39,000","-31,000",
 ,4583  ,台灣精銳        ,0,"31,000","-31,000",
 ,6670  ,復盛應用        ,0,"30,620","-30,620",
 ,4763  ,材料*-KY        ,"1,000","31,000","-30,000",
 ,6449  ,鈺邦            ,0,"29,000","-29,000",
 ,6409  ,旭隼            ,0,"27,000","-27,000",
 ,"=""00713 """,元大台灣高息低波,0,"25,000","-25,000",
 ,6605  ,帝寶            ,"8,000","33,000","-25,000",
 ,6176  ,瑞儀            ,"9,000","32,530","-23,530",
 ,2474  ,可成            ,"106,809","130,043","-23,234",
 ,3046  ,建��            ,0,"23,000","-23,000",
 ,9802  ,鈺齊-KY         ,0,"23,000","-23,000",
 ,2347  ,聯強            ,"24,000","45,936","-21,936",
 ,2233  ,宇隆            ,0,"21,000","-21,000",
 ,3653  ,健策            ,"26,135","47,000","-20,865",
 ,4571  ,鈞興-KY         ,0,"20,000","-20,000",
 ,5284  ,jpp-KY          ,0,"20,000","-20,000",
 ,2439  ,美律            ,0,"19,731","-19,731",
 ,2364  ,倫飛            ,0,"19,000","-19,000",
 ,3030  ,德律            ,0,"19,000","-19,000",
 ,6805  ,富世達          ,"15,000","33,000","-18,000",
 ,3661  ,世芯-KY         ,"5,098","23,000","-17,902",
 ,2385  ,群光            ,"13,000","30,545","-17,545",
 ,2606  ,裕民            ,0,"17,000","-17,000",
 ,8478  ,東哥遊艇        ,0,"14,000","-14,000",
 ,9939  ,宏全            ,"48,000","62,000","-14,000",
 ,2015  ,豐興            ,0,"13,000","-13,000",
 ,5434  ,崇越            ,"3,000","15,000","-12,000",
 ,6257  ,矽格            ,0,"12,000","-12,000",
 ,3533  ,嘉澤            ,"3,108","15,000","-11,892",
 ,2850  ,新產            ,0,"11,000","-11,000",
 ,2337  ,旺宏            ,0,"10,000","-10,000",
 ,2062  ,橋椿            ,0,"8,000","-8,000",
 ,2363  ,矽統            ,0,"8,000","-8,000",
 ,6757  ,台灣虎航        ,0,"8,000","-8,000",
 ,1532  ,勤美            ,0,"7,815","-7,815",
 ,2633  ,台灣高鐵        ,0,"7,760","-7,760",
 ,3023  ,信邦            ,0,"7,000","-7,000",
 ,4766  ,南寶            ,0,"7,000","-7,000",
 ,3209  ,全科            ,0,"6,832","-6,832",
 ,1307  ,三芳            ,0,"6,000","-6,000",
 ,2897  ,王道銀行        ,0,"6,000","-6,000",
 ,3014  ,聯陽            ,0,"5,535","-5,535",
 ,4906  ,正文            ,0,"5,403","-5,403",
 ,2355  ,敬鵬            ,0,"5,000","-5,000",
 ,2362  ,藍天            ,0,"5,000","-5,000",
 ,6414  ,樺漢            ,0,"5,000","-5,000",
 ,8150  ,南茂            ,0,"4,809","-4,809",
 ,2535  ,達欣工          ,0,"4,000","-4,000",
 ,9907  ,統一實          ,0,"4,000","-4,000",
 ,9941  ,裕融            ,0,"4,000","-4,000",
 ,8163  ,達方            ,0,"3,769","-3,769",
 ,1476  ,儒鴻            ,316,"3,547","-3,231",
 ,1582  ,信錦            ,0,"3,000","-3,000",
 ,2597  ,潤弘            ,0,"3,000","-3,000",
 ,3022  ,威強電          ,0,"3,000","-3,000",
 ,3406  ,玉晶光          ,"1,000","4,000","-3,000",
 ,6412  ,群電            ,0,"3,000","-3,000",
 ,1522  ,堤維西          ,0,"2,857","-2,857",
 ,3712  ,永崴投控        ,0,"2,754","-2,754",
 ,2387  ,精元            ,0,"2,717","-2,717",
 ,4961  ,天鈺            ,0,"2,661","-2,661",
 ,8081  ,致新            ,0,"2,614","-2,614",
 ,2852  ,第一保          ,0,"2,376","-2,376",
 ,6189  ,豐藝            ,0,"2,320","-2,320",
 ,1712  ,興農            ,0,"2,000","-2,000",
 ,3617  ,碩天            ,0,"2,000","-2,000",
 ,6206  ,飛捷            ,0,"2,000","-2,000",
 ,3532  ,台勝科          ,0,"1,944","-1,944",
 ,1513  ,中興電          ,0,"1,200","-1,200",
 ,4720  ,德淵            ,0,"1,058","-1,058",
 ,3038  ,全台            ,0,"1,010","-1,010",
 ,1707  ,葡萄王          ,0,"1,000","-1,000",
 ,2441  ,超豐            ,0,"1,000","-1,000",
 ,3413  ,京鼎            ,0,"1,000","-1,000",
 ,9911  ,櫻花            ,0,"1,000","-1,000",
 ,9924  ,福興            ,0,932,-932,
 ,2527  ,宏璟            ,0,682,-682,
 ,1558  ,伸興            ,0,404,-404,
 ,2049  ,上銀            ,0,285,-285,
 ,6754  ,匯僑設計        ,0,146,-146,
 ,6239  ,力成            ,"304,000","304,102",-102,
說明:,,,,,,
投信表示本國投資信託基金。,,,,,,
＊表示該證券今日有鉅額交易。,,,,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,
