證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2344,華邦電          ,"46,402,000","20,846,450","25,555,550",0,0,0,"166,000","2,025,000","-1,859,000","903,185","351,855","661,000","-309,145","1,849,330","637,000","1,212,330","24,599,735"
3231,緯創            ,"50,040,118","28,166,479","21,873,639",0,0,0,"1,327,997","165,000","1,162,997","72,256","600,042","1,150,718","-550,676","717,290","94,358","622,932","23,108,892"
"=""00665L""",富邦�琤肭磪囓�2 ,"6,632,000","2,080,000","4,552,000",0,0,0,0,0,0,"18,175,404",0,0,0,"25,250,514","7,075,110","18,175,404","22,727,404"
2891,中信金          ,"31,546,147","14,543,500","17,002,647",0,0,0,"38,000",0,"38,000","387,102","370,000","270,998","99,002","310,100","22,000","288,100","17,427,749"
"=""00673R""",期元大S&P原油反1,"40,000","113,000","-73,000",0,0,0,0,0,0,"15,290,000","4,169,000",0,"4,169,000","11,833,000","712,000","11,121,000","15,217,000"
2618,長榮航          ,"40,794,897","26,616,100","14,178,797",0,0,0,"4,000",0,"4,000","703,972","797,438","775,466","21,972","930,000","248,000","682,000","14,886,769"
2330,台積電          ,"28,533,451","15,667,380","12,866,071",0,0,0,"1,151,000","263,000","888,000","422,000","338,000","117,000","221,000","266,200","65,200","201,000","14,176,071"
2890,永豐金          ,"19,207,000","7,931,798","11,275,202",0,0,0,"1,325,000",0,"1,325,000","326,000","114,000","20,000","94,000","262,000","30,000","232,000","12,926,202"
"=""00637L""",元大滬深300正2  ,"2,784,000","780,000","2,004,000",0,0,0,0,0,0,"10,350,542","570,000","20,000","550,000","33,442,294","23,641,752","9,800,542","12,354,542"
"=""00878""",國泰永續高股息  ,"12,075,596","473,502","11,602,094",0,0,0,0,0,0,"104,419",0,0,0,"6,765,086","6,660,667","104,419","11,706,513"
"=""00753L""",中信中國50正2   ,"4,038,000","2,103,000","1,935,000",0,0,0,0,0,0,"9,360,798",0,0,0,"13,155,848","3,795,050","9,360,798","11,295,798"
2317,鴻海            ,"23,445,503","11,874,609","11,570,894",0,0,0,"148,000","22,000","126,000","-490,600","91,000","612,000","-521,000","123,400","93,000","30,400","11,206,294"
"=""0050""",元大台灣50      ,"11,119,466","1,563,261","9,556,205",0,0,0,"50,000",0,"50,000","1,591,979","570,000","145,000","425,000","1,381,979","215,000","1,166,979","11,198,184"
2886,兆豐金          ,"15,642,947","5,160,364","10,482,583",0,0,0,"409,000","3,120","405,880","198,504","63,160","2,000","61,160","156,344","19,000","137,344","11,086,967"
3715,定穎投控        ,"14,342,000","4,661,749","9,680,251",0,0,0,"735,000","102,000","633,000","-16,696","41,993","131,454","-89,461","94,764","21,999","72,765","10,296,555"
"=""052748""",邁達特統一51購01,0,0,0,0,0,0,0,0,0,"9,942,000",0,0,0,"9,966,000","24,000","9,942,000","9,942,000"
2201,裕隆            ,"9,148,050","2,641,000","6,507,050",0,0,0,"100,000",0,"100,000","2,727,371","519,305","391,000","128,305","2,631,066","32,000","2,599,066","9,334,421"
"=""00891""",中信關鍵半導體  ,"1,152,100","147,000","1,005,100",0,0,0,0,0,0,"7,446,556","103,000","200,000","-97,000","9,365,596","1,822,040","7,543,556","8,451,656"
2885,元大金          ,"12,685,300","5,243,263","7,442,037",0,0,0,"29,903",0,"29,903","333,000","130,000",0,"130,000","203,000",0,"203,000","7,804,940"
2303,聯電            ,"24,726,532","17,474,624","7,251,908",0,0,0,"550,568","129,000","421,568","129,094","730,000","206,000","524,000","301,094","696,000","-394,906","7,802,570"
2888,新光金          ,"19,379,200","12,697,000","6,682,200",0,0,0,0,0,0,"603,603","274,000","267,397","6,603","779,000","182,000","597,000","7,285,803"
"=""00900""",富邦特選高股息30,"912,000","377,350","534,650",0,0,0,"400,000",0,"400,000","6,343,186",0,0,0,"8,709,289","2,366,103","6,343,186","7,277,836"
2884,玉山金          ,"11,327,145","4,514,210","6,812,935",0,0,0,"30,000",0,"30,000","243,791","70,000","20,000","50,000","202,791","9,000","193,791","7,086,726"
"=""00923""",群益台ESG低碳50 ,"1,445,000","115,000","1,330,000",0,0,0,"500,000",0,"500,000","5,010,439",0,0,0,"6,817,396","1,806,957","5,010,439","6,840,439"
1314,中石化          ,"6,537,000","618,000","5,919,000",0,0,0,0,0,0,"618,000","178,000","2,000","176,000","442,000",0,"442,000","6,537,000"
"=""032284""",京元電元大54購05,0,0,0,0,0,0,0,0,0,"6,487,000",0,0,0,"6,487,000",0,"6,487,000","6,487,000"
"=""00882""",中信中國高股息  ,"7,615,000","27,001","7,587,999",0,0,0,0,0,0,"-1,203,621",0,0,0,"4,785,134","5,988,755","-1,203,621","6,384,378"
"=""00881""",國泰台灣科技龍頭,"3,149,140","112,295","3,036,845",0,0,0,0,0,0,"2,917,847","271,000",0,"271,000","4,017,402","1,370,555","2,646,847","5,954,692"
