證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2363,矽統            ,"51,335,930","29,396,250","21,939,680",0,0,0,0,0,0,"-340,000",0,"340,000","-340,000",0,0,0,"21,599,680"
2337,旺宏            ,"34,266,528","16,659,370","17,607,158",0,0,0,"232,000",0,"232,000","2,353,310","2,251,143","1,908,671","342,472","2,460,982","450,144","2,010,838","20,192,468"
"=""00632R""",元大台灣50反1   ,0,"346,000","-346,000",0,0,0,0,0,0,"16,859,282","1,700,000","500,000","1,200,000","33,105,000","17,445,718","15,659,282","16,513,282"
"=""049214""",毅嘉群益43購02  ,0,0,0,0,0,0,0,0,0,"11,187,000",0,0,0,"11,453,000","266,000","11,187,000","11,187,000"
2201,裕隆            ,"12,725,250","4,059,383","8,665,867",0,0,0,"280,000",0,"280,000","1,926,686","898,565","637,000","261,565","1,991,121","326,000","1,665,121","10,872,553"
"=""00648R""",元大S&P500反1   ,"70,000","45,000","25,000",0,0,0,0,0,0,"10,636,388",0,0,0,"11,092,000","455,612","10,636,388","10,661,388"
2303,聯電            ,"18,609,000","12,057,061","6,551,939",0,0,0,"1,616,000","22,074","1,593,926","948,347","913,918","288,852","625,066","572,281","249,000","323,281","9,094,212"
"=""00893""",國泰智能電動車  ,"4,501,000","147,000","4,354,000",0,0,0,0,0,0,"4,546,528",0,0,0,"7,243,528","2,697,000","4,546,528","8,900,528"
2002,中鋼            ,"12,062,100","3,297,000","8,765,100",0,0,0,"126,000","1,200,000","-1,074,000","27,846","73,000","15,042","57,958","3,000","33,112","-30,112","7,718,946"
"=""0056""",元大高股息      ,"4,931,911","808,100","4,123,811",0,0,0,0,0,0,"3,375,224","95,000","70,000","25,000","3,543,223","192,999","3,350,224","7,499,035"
"=""00715L""",期街口布蘭特正2 ,"1,809,000","469,000","1,340,000",0,0,0,0,0,0,"5,519,767",0,0,0,"8,313,767","2,794,000","5,519,767","6,859,767"
6213,聯茂            ,"9,386,000","5,658,000","3,728,000",0,0,0,"1,042,000",0,"1,042,000","826,214","1,163,355","903,141","260,214","642,000","76,000","566,000","5,596,214"
"=""00712""",復華富時不動產  ,"7,287,018","1,273,000","6,014,018",0,0,0,0,0,0,"-490,150",0,0,0,"2,115,000","2,605,150","-490,150","5,523,868"
2388,威盛            ,"7,702,095","2,769,088","4,933,007",0,0,0,0,0,0,"441,282","280,282","64,000","216,282","303,000","78,000","225,000","5,374,289"
"=""00929""",復華台灣科技優息,"14,940,497","4,154,000","10,786,497",0,0,0,"500,000",0,"500,000","-6,105,696",0,0,0,"9,125,100","15,230,796","-6,105,696","5,180,801"
"=""00878""",國泰永續高股息  ,"7,766,914","687,100","7,079,814",0,0,0,0,0,0,"-1,950,698","161,000","159,592","1,408","9,658,997","11,611,103","-1,952,106","5,129,116"
"=""036936""",奇鋐永豐59購03  ,0,0,0,0,0,0,0,0,0,"4,986,000",0,0,0,"4,986,000",0,"4,986,000","4,986,000"
3711,日月光投控      ,"9,815,000","5,595,055","4,219,945",0,0,0,"471,000","8,138","462,862","276,926","300,662","44,000","256,662","83,264","63,000","20,264","4,959,733"
3231,緯創            ,"28,872,032","22,815,681","6,056,351",0,0,0,"453,000","1,373,000","-920,000","-198,527","353,000","429,000","-76,000","139,405","261,932","-122,527","4,937,824"
"=""054135""",訊芯群益44購04  ,0,0,0,0,0,0,0,0,0,"4,857,000",0,0,0,"5,814,000","957,000","4,857,000","4,857,000"
