證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
"=""00715L""",期街口布蘭特正2 ,"1,262,000","84,000","1,178,000",0.0,0.0,0.0,0,0,0,"42,403,492",0,0,0,"45,036,353","2,632,861","42,403,492","43,581,492"
2887,台新新光金      ,"52,946,269","8,960,149","43,986,120",0.0,0.0,0.0,"839,000","1,349,000","-510,000","-1,295,000","100,000","295,000","-195,000","133,000","1,233,000","-1,100,000","42,181,120"
2498,宏達電          ,"38,461,978","21,801,300","16,660,678",0.0,0.0,0.0,0,"8,000","-8,000","2,391,345","1,269,431","415,978","853,453","1,644,072","106,180","1,537,892","19,044,023"
"=""00753L""",中信中國50正2   ,"8,957,000","1,966,000","6,991,000",0.0,0.0,0.0,0,0,0,"7,619,555",0,0,0,"12,678,431","5,058,876","7,619,555","14,610,555"
2634,漢翔            ,"33,105,300","23,846,150","9,259,150",0.0,0.0,0.0,"247,000",0,"247,000","4,757,569","2,840,245","1,019,552","1,820,693","3,090,000","153,124","2,936,876","14,263,719"
"=""00637L""",元大滬深300正2  ,"8,199,000","1,135,000","7,064,000",0.0,0.0,0.0,0,0,0,"6,567,501","1,454,000",0,"1,454,000","30,112,121","24,998,620","5,113,501","13,631,501"
2317,鴻海            ,"17,717,498","9,173,443","8,544,055",0.0,0.0,0.0,"97,000","45,438","51,562","330,512","36,000","2,000","34,000","342,801","46,289","296,512","8,926,129"
"=""00940""",元大台灣價值高息,"199,250","770,000","-570,750",0.0,0.0,0.0,0,0,0,"8,884,835",0,0,0,"11,635,000","2,750,165","8,884,835","8,314,085"
2313,華通            ,"14,792,703","7,056,000","7,736,703",0.0,0.0,0.0,"402,000","557,000","-155,000","627,531","278,996","85,089","193,907","495,163","61,539","433,624","8,209,234"
"=""00752""",中信中國50      ,"1,501,000","36,000","1,465,000",0.0,0.0,0.0,0,0,0,"6,512,848","50,000",0,"50,000","7,347,334","884,486","6,462,848","7,977,848"
