證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
"=""00929""",復華台灣科技優息,"6,231,278","615,000","5,616,278",0.0,0.0,0.0,0,0,0,"18,945,423","252,000",0,"252,000","24,412,373","5,718,950","18,693,423","24,561,701"
"=""00715L""",期街口布蘭特正2 ,"2,744,000","376,000","2,368,000",0.0,0.0,0.0,0,0,0,"18,099,096",0,0,0,"19,292,404","1,193,308","18,099,096","20,467,096"
"=""00940""",元大台灣價值高息,"1,261,000","499,000","762,000",0.0,0.0,0.0,0,0,0,"19,573,551","470,000",0,"470,000","23,170,551","4,067,000","19,103,551","20,335,551"
2891,中信金          ,"36,062,760","13,528,000","22,534,760",0.0,0.0,0.0,"2,709,000","7,434,000","-4,725,000","782,574","517,510","255,000","262,510","557,064","37,000","520,064","18,592,334"
2888,新光金          ,"23,529,770","9,403,000","14,126,770",0.0,0.0,0.0,0,0,0,"308,295","235,295",0,"235,295","134,000","61,000","73,000","14,435,065"
2371,大同            ,"15,407,002","4,149,063","11,257,939",0.0,0.0,0.0,"8,000",0,"8,000","468,544","282,000","76,002","205,998","337,734","75,188","262,546","11,734,483"
2883,凱基金          ,"26,027,353","16,592,000","9,435,353",0.0,0.0,0.0,"300,000","121,000","179,000","515,000","221,000",0,"221,000","431,000","137,000","294,000","10,129,353"
1605,華新            ,"9,304,726","3,756,181","5,548,545",0.0,0.0,0.0,"125,000",0,"125,000","1,897,703","623,000","108,000","515,000","1,461,205","78,502","1,382,703","7,571,248"
3481,群創            ,"37,493,292","31,975,115","5,518,177",0.0,0.0,0.0,0,0,0,"1,513,913","845,000","144,000","701,000","1,027,353","214,440","812,913","7,032,090"
2468,華經            ,"27,724,000","20,909,000","6,815,000",0.0,0.0,0.0,0,0,0,"-1,931","10,029","11,960","-1,931",0,0,0,"6,813,069"
1102,亞泥            ,"11,718,192","2,580,000","9,138,192",0.0,0.0,0.0,"289,000","3,028,503","-2,739,503","166,488","104,830","82,000","22,830","143,658",0,"143,658","6,565,177"
2308,台達電          ,"8,069,720","1,980,736","6,088,984",0.0,0.0,0.0,"90,000","33,000","57,000","167,610","101,142","29,042","72,100","120,438","24,928","95,510","6,313,594"
2408,南亞科          ,"18,336,432","17,634,000","702,432",0.0,0.0,0.0,"4,794,000","159,000","4,635,000","276,441","678,014","395,002","283,012","288,666","295,237","-6,571","5,613,873"
2027,大成鋼          ,"18,823,000","4,030,000","14,793,000",0.0,0.0,0.0,"2,248,000","11,639,000","-9,391,000","131,077","225,950","338,000","-112,050","611,360","368,233","243,127","5,533,077"
1609,大亞            ,"8,052,112","3,523,000","4,529,112",0.0,0.0,0.0,"270,000",0,"270,000","685,970","549,023","120,157","428,866","279,104","22,000","257,104","5,485,082"
9904,寶成            ,"13,225,200","5,932,560","7,292,640",0.0,0.0,0.0,0,"1,700,000","-1,700,000","-152,160","46,000","73,000","-27,000","12,052","137,212","-125,160","5,440,480"
2884,玉山金          ,"7,793,277","5,851,000","1,942,277",0.0,0.0,0.0,"2,993,000","1,000","2,992,000","334,262","211,000","72,000","139,000","252,262","57,000","195,262","5,268,539"
3056,富華新          ,"6,917,000","1,982,000","4,935,000",0.0,0.0,0.0,0,0,0,"223,174","22,000",0,"22,000","270,456","69,282","201,174","5,158,174"
2887,台新新光金      ,"17,246,214","14,952,662","2,293,552",0.0,0.0,0.0,"1,721,000","1,000","1,720,000","-185,000","172,000","323,000","-151,000","48,000","82,000","-34,000","3,828,552"
"=""00946""",群益科技高息成長,"51,000","257,000","-206,000",0.0,0.0,0.0,0,0,0,"3,989,725",0,0,0,"4,755,171","765,446","3,989,725","3,783,725"
"=""00936""",台新永續高息中小,"419,000","452,000","-33,000",0.0,0.0,0.0,0,0,0,"3,340,081","6,000",0,"6,000","3,339,081","5,000","3,334,081","3,307,081"
9105,泰金寶-DR       ,"5,047,000","1,765,000","3,282,000",0.0,0.0,0.0,0,0,0,"24,803",0,0,0,"65,426","40,623","24,803","3,306,803"
2801,彰銀            ,"6,595,000","3,712,864","2,882,136",0.0,0.0,0.0,"3,000",0,"3,000","366,000","261,000",0,"261,000","105,000",0,"105,000","3,251,136"
2002,中鋼            ,"17,809,369","12,936,001","4,873,368",0.0,0.0,0.0,"239,000","2,496,209","-2,257,209","450,176","327,000","78,000","249,000","264,060","62,884","201,176","3,066,335"
2009,第一銅          ,"6,406,044","4,393,000","2,013,044",0.0,0.0,0.0,0,0,0,"987,489","62,065","21,100","40,965","1,069,926","123,402","946,524","3,000,533"
"=""058130""",廣宇群益47購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"2,645,000",0,0,0,"2,776,000","131,000","2,645,000","2,645,000"
2885,元大金          ,"9,525,789","11,779,000","-2,253,211",0.0,0.0,0.0,"4,826,000","304,000","4,522,000","354,000","59,000",0,"59,000","357,000","62,000","295,000","2,622,789"
"=""062707""",緯穎永豐47購06  ,0,0,0,0.0,0.0,0.0,0,0,0,"2,600,000",0,0,0,"2,600,000",0,"2,600,000","2,600,000"
"=""00642U""",期元大S&P石油   ,0,"3,000","-3,000",0.0,0.0,0.0,0,0,0,"2,525,744","62,000",0,"62,000","2,928,744","465,000","2,463,744","2,522,744"
2382,廣達            ,"5,140,652","3,264,167","1,876,485",0.0,0.0,0.0,"564,000","532,000","32,000","516,474","531,998","96,526","435,472","84,002","3,000","81,002","2,424,959"
