證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2409,友達            ,"155,337,250","74,862,145","80,475,105",0,0,0,"267,217","1,360,000","-1,092,783","-2,883,428","9,040,332","7,896,763","1,143,569","1,317,000","5,343,997","-4,026,997","76,498,894"
"=""00637L""",元大滬深300正2  ,"19,749,000","3,878,000","15,871,000",0,0,0,0,0,0,"49,184,174","200,000",0,"200,000","53,326,156","4,341,982","48,984,174","65,055,174"
2603,長榮            ,"112,740,010","64,759,553","47,980,457",0,0,0,"175,000","3,259,000","-3,084,000","-376,109","9,935,373","7,816,231","2,119,142","1,887,489","4,382,740","-2,495,251","44,520,348"
"=""00715L""",期街口布蘭特正2 ,"24,421,000","341,000","24,080,000",0,0,0,0,0,0,"10,913,000",0,0,0,"13,400,000","2,487,000","10,913,000","34,993,000"
"=""00642U""",期元大S&P石油   ,"12,325,545","111,000","12,214,545",0,0,0,0,0,0,"19,768,000",0,0,0,"19,768,000",0,"19,768,000","31,982,545"
2002,中鋼            ,"143,174,688","90,156,292","53,018,396",0,0,0,"385,000","980,000","-595,000","-20,884,926","4,436,397","20,720,715","-16,284,318","1,858,004","6,458,612","-4,600,608","31,538,470"
2883,凱基金          ,"69,919,600","26,096,283","43,823,317",0,0,0,"37,165","17,280,000","-17,242,835","1,757,003","252,000","1,655,000","-1,403,000","5,352,000","2,191,997","3,160,003","28,337,485"
3481,群創            ,"152,025,392","108,130,562","43,894,830",0,0,0,"642,000","11,209,000","-10,567,000","-5,051,131","10,802,429","9,046,560","1,755,869","1,512,000","8,319,000","-6,807,000","28,276,699"
2610,華航            ,"58,001,000","28,579,000","29,422,000",0,0,0,0,"5,147,000","-5,147,000","1,782,000","1,787,000","1,753,000","34,000","1,848,000","100,000","1,748,000","26,057,000"
2618,長榮航          ,"37,260,035","14,409,230","22,850,805",0,0,0,"5,000","385,000","-380,000","-1,087,459","1,157,218","1,627,677","-470,459","391,000","1,008,000","-617,000","21,383,346"
2303,聯電            ,"87,992,378","66,625,668","21,366,710",0,0,0,"719,949","1,615,000","-895,051","-1,202,616","3,568,874","2,791,946","776,928","2,194,000","4,173,544","-1,979,544","19,269,043"
1605,華新            ,"28,215,000","9,354,000","18,861,000",0,0,0,0,0,0,"-619,103","1,066,111","852,214","213,897","225,000","1,058,000","-833,000","18,241,897"
2891,中信金          ,"35,530,763","18,696,933","16,833,830",0,0,0,"92,751",0,"92,751","860,693","86,387","61,694","24,693","1,055,000","219,000","836,000","17,787,274"
"=""00677U""",期富邦VIX       ,"11,409,000","9,587,000","1,822,000",0,0,0,0,0,0,"13,573,000",0,0,0,"27,850,000","14,277,000","13,573,000","15,395,000"
2609,陽明            ,"92,771,956","76,637,998","16,133,958",0,0,0,"670,000","3,993,000","-3,323,000","515,121","7,573,121","7,402,000","171,121","564,000","220,000","344,000","13,326,079"
2027,大成鋼          ,"36,214,000","20,446,983","15,767,017",0,0,0,"436,000","2,073,000","-1,637,000","-1,937,505","1,577,322","2,068,827","-491,505","1,072,000","2,518,000","-1,446,000","12,192,512"
2344,華邦電          ,"34,834,500","21,451,676","13,382,824",0,0,0,"1,031,000",0,"1,031,000","-2,473,997","2,225,723","2,877,720","-651,997","428,000","2,250,000","-1,822,000","11,939,827"
"=""00632R""",元大台灣50反1   ,"18,140,000","41,074,000","-22,934,000",0,0,0,0,0,0,"34,004,839","7,480,000","8,080,000","-600,000","166,684,369","132,079,530","34,604,839","11,070,839"
2882,國泰金          ,"26,740,181","15,836,831","10,903,350",0,0,0,"190,265",0,"190,265","-925,780","686,000","700,780","-14,780","595,000","1,506,000","-911,000","10,167,835"
2605,新興            ,"16,420,000","6,220,520","10,199,480",0,0,0,0,0,0,"-544,687","9,737","5,111","4,626","42,000","591,313","-549,313","9,654,793"
1409,新纖            ,"17,290,000","7,646,000","9,644,000",0,0,0,0,0,0,"-213,700","504,455","487,155","17,300","7,000","238,000","-231,000","9,430,300"
2353,宏��            ,"22,932,735","11,811,000","11,121,735",0,0,0,"19,469",0,"19,469","-1,900,189","546,769","605,958","-59,189","368,000","2,209,000","-1,841,000","9,241,015"
2330,台積電          ,"28,392,576","20,987,115","7,405,461",0,0,0,"621,381","20,000","601,381","1,158,660","912,772","394,999","517,773","1,154,000","513,113","640,887","9,165,502"
2324,仁寶            ,"13,852,000","6,893,000","6,959,000",0,0,0,"94,000",0,"94,000","1,969,591","169,226","73,782","95,444","2,029,000","154,853","1,874,147","9,022,591"
1718,中纖            ,"17,272,000","7,593,000","9,679,000",0,0,0,0,0,0,"-659,589","138,000","204,000","-66,000","12,317","605,906","-593,589","9,019,411"
2023,燁輝            ,"20,448,000","8,282,659","12,165,341",0,0,0,0,0,0,"-4,108,690","437,000","4,235,000","-3,798,000","17,000","327,690","-310,690","8,056,651"
2006,東和鋼鐵        ,"14,545,000","4,628,000","9,917,000",0,0,0,"885,000","489,000","396,000","-2,297,619","480,790","699,409","-218,619","256,000","2,335,000","-2,079,000","8,015,381"
2606,裕民            ,"21,285,000","8,150,000","13,135,000",0,0,0,0,"5,311,000","-5,311,000","-309,454","1,108,803","1,140,257","-31,454","30,000","308,000","-278,000","7,514,546"
3714,富采            ,"10,965,150","3,499,375","7,465,775",0,0,0,"2,000",0,"2,000","10,920","35,532","24,612","10,920",0,0,0,"7,478,695"
2014,中鴻            ,"27,743,000","14,138,748","13,604,252",0,0,0,"1,086,000","7,444,000","-6,358,000","-198,000","878,000","837,000","41,000",0,"239,000","-239,000","7,048,252"
6116,彩晶            ,"61,543,000","51,088,000","10,455,000",0,0,0,0,0,0,"-3,734,886","3,863,916","4,574,802","-710,886","728,000","3,752,000","-3,024,000","6,720,114"
2615,萬海            ,"23,878,383","16,688,000","7,190,383",0,0,0,0,0,0,"-562,928","504,777","570,705","-65,928","235,000","732,000","-497,000","6,627,455"
2103,台橡            ,"9,916,000","2,587,000","7,329,000",0,0,0,0,"300,000","-300,000","-527,000","5,000","432,000","-427,000",0,"100,000","-100,000","6,502,000"
4142,國光生          ,"10,767,050","4,699,550","6,067,500",0,0,0,0,0,0,"185,000","153,000","153,000",0,"245,000","60,000","185,000","6,252,500"
2457,飛宏            ,"9,620,000","3,388,801","6,231,199",0,0,0,0,0,0,"3,312","390,690","387,378","3,312",0,0,0,"6,234,511"
