證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2330,台積電          ,"44,651,940","12,114,783","32,537,157",0,0,0,"1,197,044","35,000","1,162,044","2,133,536","2,265,074","512,179","1,752,895","465,641","85,000","380,641","35,832,737"
2498,宏達電          ,"18,149,236","5,686,000","12,463,236",0,0,0,0,0,0,"-63,682","539,099","611,781","-72,682","64,000","55,000","9,000","12,399,554"
2368,金像電          ,"7,415,542","1,360,000","6,055,542",0,0,0,"700,000",0,"700,000","459,634","300,433","50,504","249,929","230,705","21,000","209,705","7,215,176"
2355,敬鵬            ,"7,388,000","1,896,000","5,492,000",0,0,0,0,0,0,"665,721","302,464","41,743","260,721","411,000","6,000","405,000","6,157,721"
"=""00893""",國泰智能電動車  ,"9,344,100","1,232,000","8,112,100",0,0,0,0,0,0,"-2,291,787",0,"50,000","-50,000","2,557,000","4,798,787","-2,241,787","5,820,313"
"=""020030""",統一智慧電動車N ,0,0,0,0,0,0,0,0,0,"5,637,000",0,0,0,"6,243,000","606,000","5,637,000","5,637,000"
2457,飛宏            ,"8,813,500","4,327,000","4,486,500",0,0,0,0,0,0,"-247,979","192,000","154,979","37,021","185,000","470,000","-285,000","4,238,521"
2201,裕隆            ,"5,506,000","1,097,000","4,409,000",0,0,0,0,"1,000,000","-1,000,000","457,189","114,511","11,000","103,511","382,000","28,322","353,678","3,866,189"
"=""034047""",萬海群益53購01  ,0,0,0,0,0,0,0,0,0,"3,284,000",0,0,0,"7,994,000","4,710,000","3,284,000","3,284,000"
1714,和桐            ,"3,826,000","815,000","3,011,000",0,0,0,0,0,0,"218,000","179,000",0,"179,000","60,000","21,000","39,000","3,229,000"
"=""038529""",聯發科統一5A購02,0,0,0,0,0,0,0,0,0,"3,115,000",0,0,0,"3,115,000",0,"3,115,000","3,115,000"
"=""032386""",廣宇凱基53購01  ,0,0,0,0,0,0,0,0,0,"3,037,000",0,0,0,"3,047,000","10,000","3,037,000","3,037,000"
