證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2603,長榮            ,"23,667,246","11,438,754","12,228,492",0,0,0,"2,527,000",0,"2,527,000","769,313","796,813","770,000","26,813","994,500","252,000","742,500","15,524,805"
2891,中信金          ,"17,844,200","9,906,659","7,937,541",0,0,0,"1,857,000",0,"1,857,000","-316,772","320,863","623,635","-302,772","143,000","157,000","-14,000","9,477,769"
1708,東鹼            ,"11,205,000","4,715,000","6,490,000",0,0,0,0,0,0,"549,619","41,098","14,000","27,098","576,521","54,000","522,521","7,039,619"
2886,兆豐金          ,"9,808,000","4,644,400","5,163,600",0,0,0,"1,415,000",0,"1,415,000","38,284","164,165","47,881","116,284","7,000","85,000","-78,000","6,616,884"
"=""03787C""",T50反1元大14牛02,0,0,0,0,0,0,0,0,0,"5,832,000",0,0,0,"6,030,000","198,000","5,832,000","5,832,000"
2303,聯電            ,"23,601,570","18,471,884","5,129,686",0,0,0,"424,000","1,670,000","-1,246,000","1,693,107","1,679,678","158,571","1,521,107","265,000","93,000","172,000","5,576,793"
2323,中環            ,"6,441,000","1,621,000","4,820,000",0,0,0,0,0,0,"398,020","305,020","3,000","302,020","108,000","12,000","96,000","5,218,020"
3035,智原            ,"12,140,095","9,184,000","2,956,095",0,0,0,"1,245,000","17,000","1,228,000","719,297","1,558,380","803,083","755,297","2,000","38,000","-36,000","4,903,392"
2609,陽明            ,"12,577,230","8,493,600","4,083,630",0,0,0,"15,000",0,"15,000","763,023","103,588","93,705","9,883","933,783","180,643","753,140","4,861,653"
2368,金像電          ,"5,023,200","1,375,000","3,648,200",0,0,0,"760,000",0,"760,000","236,124","112,000","191,000","-79,000","326,029","10,905","315,124","4,644,324"
"=""042694""",台積電群益55購08,0,0,0,0,0,0,0,0,0,"4,576,000",0,0,0,"5,412,000","836,000","4,576,000","4,576,000"
1409,新纖            ,"4,312,100","587,000","3,725,100",0,0,0,0,0,0,"234,144","23,001","13,000","10,001","224,143",0,"224,143","3,959,244"
"=""0056""",元大高股息      ,"2,182,615","468,000","1,714,615",0,0,0,0,0,0,"2,156,528","385,915","20,999","364,916","2,332,612","541,000","1,791,612","3,871,143"
2615,萬海            ,"7,582,000","4,301,340","3,280,660",0,0,0,"108,000",0,"108,000","244,350","404,171","372,008","32,163","440,187","228,000","212,187","3,633,010"
