證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
"=""00715L""",期街口布蘭特正2 ,"22,411,000","1,795,000","20,616,000",0.0,0.0,0.0,0,0,0,"62,934,855",0,0,0,"65,869,101","2,934,246","62,934,855","83,550,855"
"=""00632R""",元大台灣50反1   ,"1,350,000","1,078,000","272,000",0.0,0.0,0.0,0,0,0,"63,751,359","6,493,000","2,600,000","3,893,000","79,424,359","19,566,000","59,858,359","64,023,359"
2609,陽明            ,"34,208,090","12,595,128","21,612,962",0.0,0.0,0.0,"148,000",0,"148,000","4,404,522","2,185,128","173,000","2,012,128","2,716,657","324,263","2,392,394","26,165,484"
3231,緯創            ,"35,286,435","13,936,751","21,349,684",0.0,0.0,0.0,"1,249,000","77,000","1,172,000","2,005,451","1,179,647","571,000","608,647","1,684,804","288,000","1,396,804","24,527,135"
2615,萬海            ,"26,739,250","13,065,975","13,673,275",0.0,0.0,0.0,"1,283,000",0,"1,283,000","2,251,646","2,385,718","888,998","1,496,720","1,480,188","725,262","754,926","17,207,921"
2603,長榮            ,"22,490,934","9,525,325","12,965,609",0.0,0.0,0.0,"1,509,525","5,000","1,504,525","1,355,973","822,207","309,000","513,207","1,280,766","438,000","842,766","15,826,107"
"=""00637L""",元大滬深300正2  ,"11,919,000","1,919,000","10,000,000",0.0,0.0,0.0,0,0,0,"5,636,210",0,926,-926,"34,720,429","29,083,293","5,637,136","15,636,210"
"=""00665L""",富邦�琤肭磪囓�2 ,"11,830,000","1,763,000","10,067,000",0.0,0.0,0.0,0,0,0,"4,626,705","199,000","199,000",0,"16,947,716","12,321,011","4,626,705","14,693,705"
"=""00680L""",元大美債20正2   ,"3,645,000","6,000","3,639,000",0.0,0.0,0.0,0,0,0,"10,377,467","305,000",0,"305,000","17,176,467","7,104,000","10,072,467","14,016,467"
"=""00688L""",國泰20年美債正2 ,"266,000","13,000","253,000",0.0,0.0,0.0,0,0,0,"10,858,051",0,0,0,"14,205,051","3,347,000","10,858,051","11,111,051"
"=""00642U""",期元大S&P石油   ,"469,000","277,173","191,827",0.0,0.0,0.0,0,0,0,"9,839,270","100,000",0,"100,000","9,862,270","123,000","9,739,270","10,031,097"
"=""00673R""",期元大S&P原油反1,"2,570,000",0,"2,570,000",0.0,0.0,0.0,0,0,0,"7,087,315","35,000",0,"35,000","10,555,000","3,502,685","7,052,315","9,657,315"
2376,技嘉            ,"12,341,055","3,298,185","9,042,870",0.0,0.0,0.0,"164,000","149,000","15,000","521,317","458,619","225,322","233,297","489,020","201,000","288,020","9,579,187"
1314,中石化          ,"11,298,010","3,137,477","8,160,533",0.0,0.0,0.0,0,0,0,"-99,262","34,000","163,262","-129,262","30,000",0,"30,000","8,061,271"
2610,華航            ,"18,745,000","11,203,193","7,541,807",0.0,0.0,0.0,0,"103,000","-103,000","-640,469","335,000","506,000","-171,000","368,102","837,571","-469,469","6,798,338"
"=""00753L""",中信中國50正2   ,"9,289,000","8,555,000","734,000",0.0,0.0,0.0,0,0,0,"5,944,764",0,0,0,"10,749,701","4,804,937","5,944,764","6,678,764"
2504,國產            ,"8,198,000","3,429,098","4,768,902",0.0,0.0,0.0,"1,456,000",0,"1,456,000","199,087","424,815","390,000","34,815","186,873","22,601","164,272","6,423,989"
"=""00882""",中信中國高股息  ,"5,765,000","340,000","5,425,000",0.0,0.0,0.0,0,0,0,"842,430",0,0,0,"3,710,185","2,867,755","842,430","6,267,430"
"=""032956""",臻鼎統一64購01  ,0,0,0,0.0,0.0,0.0,0,0,0,"5,053,000",0,0,0,"5,596,000","543,000","5,053,000","5,053,000"
3037,欣興            ,"13,928,000","11,147,687","2,780,313",0.0,0.0,0.0,"2,218,664","110,000","2,108,664","73,250","476,998","587,524","-110,526","349,034","165,258","183,776","4,962,227"
9105,泰金寶-DR       ,"5,169,000","625,000","4,544,000",0.0,0.0,0.0,0,0,0,-9,0,0,0,0,9,-9,"4,543,991"
3576,聯合再生        ,"4,798,000","369,000","4,429,000",0.0,0.0,0.0,0,0,0,"-29,000",0,"29,000","-29,000",0,0,0,"4,400,000"
2515,中工            ,"5,657,100","1,371,776","4,285,324",0.0,0.0,0.0,0,"2,000","-2,000","38,000","69,000","31,000","38,000","10,000","10,000",0,"4,321,324"
"=""00936""",台新永續高息中小,"3,755,000","3,084,000","671,000",0.0,0.0,0.0,0,0,0,"3,523,615",0,0,0,"5,735,000","2,211,385","3,523,615","4,194,615"
"=""00671R""",富邦NASDAQ反1   ,0,0,0,0.0,0.0,0.0,0,0,0,"4,034,280",0,0,0,"6,041,280","2,007,000","4,034,280","4,034,280"
8028,昇陽半導體      ,"6,614,000","2,893,100","3,720,900",0.0,0.0,0.0,0,0,0,"269,331","40,844","28,513","12,331","293,000","36,000","257,000","3,990,231"
"=""08832T""",健策元富41售01  ,0,0,0,0.0,0.0,0.0,0,0,0,"3,890,000",0,0,0,"3,890,000",0,"3,890,000","3,890,000"
