證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2303,聯電            ,"107,589,127","21,684,782","85,904,345",0,0,0,"866,000","694,171","171,829","7,365,674","4,843,997","748,000","4,095,997","3,622,677","353,000","3,269,677","93,441,848"
2330,台積電          ,"46,264,938","12,076,471","34,188,467",0,0,0,"121,700","219,876","-98,176","199,089","694,998","490,000","204,998","483,491","489,400","-5,909","34,289,380"
"=""00637L""",元大滬深300正2  ,"18,732,000","4,340,000","14,392,000",0,0,0,0,0,0,"13,102,621","1,995,000",0,"1,995,000","71,107,839","60,000,218","11,107,621","27,494,621"
"=""00665L""",富邦�琤肭磪囓�2 ,"20,251,000","7,013,000","13,238,000",0,0,0,0,0,0,"11,327,299",0,0,0,"39,081,389","27,754,090","11,327,299","24,565,299"
"=""00715L""",期街口布蘭特正2 ,"2,125,000","512,000","1,613,000",0,0,0,0,0,0,"20,934,707","2,231,000",0,"2,231,000","18,868,707","165,000","18,703,707","22,547,707"
"=""0050""",元大台灣50      ,"21,855,529","2,068,950","19,786,579",0,0,0,0,0,0,"1,153,431","606,000","176,000","430,000","3,124,431","2,401,000","723,431","20,940,010"
3481,群創            ,"20,506,041","16,160,647","4,345,394",0,0,0,"16,766,000","26,000","16,740,000","-346,681","996,893","1,042,000","-45,107","1,493,426","1,795,000","-301,574","20,738,713"
"=""00650L""",復華香港正2     ,"8,942,000","437,000","8,505,000",0,0,0,0,0,0,"7,779,209",0,0,0,"19,530,388","11,751,179","7,779,209","16,284,209"
3037,欣興            ,"24,857,805","10,819,250","14,038,555",0,0,0,"20,000","18,694","1,306","411,301","491,000","177,000","314,000","254,201","156,900","97,301","14,451,162"
"=""00881""",國泰台灣科技龍頭,"3,955,000","136,500","3,818,500",0,0,0,0,0,0,"10,252,915","77,000","550,000","-473,000","13,340,223","2,614,308","10,725,915","14,071,415"
"=""0056""",元大高股息      ,"5,101,950","536,500","4,565,450",0,0,0,0,0,0,"7,927,817","42,000","418,316","-376,316","8,390,873","86,740","8,304,133","12,493,267"
"=""00891""",中信關鍵半導體  ,"1,702,000","178,000","1,524,000",0,0,0,0,0,0,"10,160,168","240,000",0,"240,000","11,800,112","1,879,944","9,920,168","11,684,168"
2891,中信金          ,"16,316,385","5,203,956","11,112,429",0,0,0,"422,904","41,675","381,229","-257,858","73,000","326,997","-253,997","109,000","112,861","-3,861","11,235,800"
2324,仁寶            ,"18,996,000","8,193,900","10,802,100",0,0,0,"941,000","170,864","770,136","-478,782","357,000","778,922","-421,922","111,140","168,000","-56,860","11,093,454"
"=""00878""",國泰永續高股息  ,"7,410,153","215,002","7,195,151",0,0,0,0,0,0,"3,231,130","1,073,000","731,000","342,000","13,035,481","10,146,351","2,889,130","10,426,281"
9105,泰金寶-DR       ,"13,253,000","2,863,000","10,390,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"10,390,000"
2317,鴻海            ,"15,353,430","5,755,596","9,597,834",0,0,0,"334,000","220,553","113,447","-124,308","22,000","170,000","-148,000","430,150","406,458","23,692","9,586,973"
8110,華東            ,"12,929,000","3,603,000","9,326,000",0,0,0,0,0,0,"-93,000",0,"5,000","-5,000","51,000","139,000","-88,000","9,233,000"
"=""00753L""",中信中國50正2   ,"19,851,000","8,243,000","11,608,000",0,0,0,0,0,0,"-2,559,128","150,000","1,050,000","-900,000","10,224,323","11,883,451","-1,659,128","9,048,872"
1319,東陽            ,"9,683,000","3,203,000","6,480,000",0,0,0,"1,045,000","1,000","1,044,000","548,352","601,364","546,005","55,359","659,992","166,999","492,993","8,072,352"
"=""00919""",群益台灣精選高息,"11,204,125","230,000","10,974,125",0,0,0,0,0,0,"-3,239,544","22,000",0,"22,000","9,631,382","12,892,926","-3,261,544","7,734,581"
"=""00927""",群益半導體收益  ,"2,863,000","144,580","2,718,420",0,0,0,0,0,0,"3,885,722",0,0,0,"5,190,722","1,305,000","3,885,722","6,604,142"
"=""063174""",世芯元富5C購01  ,0,0,0,0,0,0,0,0,0,"6,540,000",0,0,0,"6,540,000",0,"6,540,000","6,540,000"
2882,國泰金          ,"8,092,980","1,666,500","6,426,480",0,0,0,"58,782","98,913","-40,131","-87,424","1,296","374,999","-373,703","466,000","179,721","286,279","6,298,925"
"=""048452""",臺股指元大42購24,0,0,0,0,0,0,0,0,0,"6,156,000",0,0,0,"6,156,000",0,"6,156,000","6,156,000"
"=""00646""",元大S&P500      ,"3,492,000","2,000","3,490,000",0,0,0,0,0,0,"2,331,929",0,0,0,"2,993,000","661,071","2,331,929","5,821,929"
3711,日月光投控      ,"6,915,170","1,462,850","5,452,320",0,0,0,"161,000","122,172","38,828","153,642","255,000","134,000","121,000","85,642","53,000","32,642","5,644,790"
2353,宏��            ,"20,929,600","13,204,430","7,725,170",0,0,0,"173,000","10,876","162,124","-2,246,857","355,017","1,627,778","-1,272,761","100,000","1,074,096","-974,096","5,640,437"
"=""00922""",國泰台灣領袖50  ,"4,789,000","15,000","4,774,000",0,0,0,0,0,0,"476,961",0,"1,000","-1,000","3,105,075","2,627,114","477,961","5,250,961"
"=""00893""",國泰智能電動車  ,"3,248,000","88,165","3,159,835",0,0,0,0,0,0,"2,026,882","250,000",0,"250,000","2,758,882","982,000","1,776,882","5,186,717"
"=""00934""",中信成長高股息  ,"4,572,120","60,000","4,512,120",0,0,0,0,0,0,"246,587",0,0,0,"6,209,555","5,962,968","246,587","4,758,707"
"=""00642U""",期元大S&P石油   ,"167,000","33,000","134,000",0,0,0,0,0,0,"4,623,594",0,0,0,"4,910,594","287,000","4,623,594","4,757,594"
"=""00900""",富邦特選高股息30,0,"212,000","-212,000",0,0,0,0,0,0,"4,861,732",0,0,0,"7,587,000","2,725,268","4,861,732","4,649,732"
"=""00892""",富邦台灣半導體  ,"987,000","236,000","751,000",0,0,0,0,0,0,"3,615,797",0,"142,000","-142,000","4,697,799","940,002","3,757,797","4,366,797"
"=""00923""",群益台ESG低碳50 ,"1,124,000","1,000","1,123,000",0,0,0,0,0,0,"3,243,197",0,"20,000","-20,000","4,539,453","1,276,256","3,263,197","4,366,197"
"=""006208""",富邦台50        ,"106,071","70,114","35,957",0,0,0,0,0,0,"4,113,598","903,000",0,"903,000","4,506,814","1,296,216","3,210,598","4,149,555"
"=""00935""",野村臺灣新科技50,"533,000","2,500","530,500",0,0,0,0,0,0,"3,493,768",0,0,0,"5,821,119","2,327,351","3,493,768","4,024,268"
2888,新光金          ,"13,340,645","9,105,489","4,235,156",0,0,0,0,0,0,"-227,530",0,"160,000","-160,000","97,000","164,530","-67,530","4,007,626"
"=""00882""",中信中國高股息  ,"9,071,000","1,834,000","7,237,000",0,0,0,0,0,0,"-3,536,638",0,0,0,"7,297,785","10,834,423","-3,536,638","3,700,362"
"=""053729""",滬深2X統一52購03,0,0,0,0,0,0,0,0,0,"3,605,000",0,0,0,"4,094,000","489,000","3,605,000","3,605,000"
"=""00929""",復華台灣科技優息,"6,840,669","646,000","6,194,669",0,0,0,0,"1,200,000","-1,200,000","-1,611,703","31,000",0,"31,000","24,314,000","25,956,703","-1,642,703","3,382,966"
2329,華泰            ,"8,641,000","4,825,000","3,816,000",0,0,0,0,"262,000","-262,000","-260,792","4,208","277,000","-272,792","155,000","143,000","12,000","3,293,208"
"=""00692""",富邦公司治理    ,"378,000","43,000","335,000",0,0,0,0,0,0,"2,902,921",0,"1,000","-1,000","3,722,796","818,875","2,903,921","3,237,921"
2881,富邦金          ,"4,481,765","1,191,755","3,290,010",0,0,0,"48,965","51,928","-2,963","-89,197","7,803","150,000","-142,197","135,000","82,000","53,000","3,197,850"
3017,奇鋐            ,"6,115,365","3,377,680","2,737,685",0,0,0,"618,000","97,000","521,000","-165,186","230,154","393,046","-162,892","107,723","110,017","-2,294","3,093,499"
"=""00895""",富邦未來車      ,"1,131,000","42,000","1,089,000",0,0,0,0,0,0,"1,982,416",0,0,0,"2,982,416","1,000,000","1,982,416","3,071,416"
"=""061682""",可成群益46購01  ,0,0,0,0,0,0,0,0,0,"2,899,000",0,0,0,"2,919,000","20,000","2,899,000","2,899,000"
5521,工信            ,"4,186,000","1,344,000","2,842,000",0,0,0,0,0,0,"-15,574","2,000","17,574","-15,574",0,0,0,"2,826,426"
"=""077174""",智易統一54購01  ,0,0,0,0,0,0,0,0,0,"2,781,000",0,0,0,"3,267,000","486,000","2,781,000","2,781,000"
"=""00904""",新光臺灣半導體30,"360,000","152,000","208,000",0,0,0,0,0,0,"2,521,878",0,0,0,"3,417,917","896,039","2,521,878","2,729,878"
"=""00643""",群益深証中小    ,"884,000","239,000","645,000",0,0,0,0,0,0,"1,927,492","130,000",0,"130,000","2,620,562","823,070","1,797,492","2,572,492"
"=""062802""",鴻海元大49購01  ,0,0,0,0,0,0,0,0,0,"2,551,000",0,0,0,"2,707,000","156,000","2,551,000","2,551,000"
"=""064661""",元債2X元大4A購02,0,0,0,0,0,0,0,0,0,"2,406,000",0,0,0,"3,077,000","671,000","2,406,000","2,406,000"
"=""063598""",臻鼎凱基4A購01  ,0,0,0,0,0,0,0,0,0,"2,321,000",0,0,0,"2,561,000","240,000","2,321,000","2,321,000"
6239,力成            ,"5,933,669","4,626,374","1,307,295",0,0,0,"816,000","25,914","790,086","217,259","300,510","217,260","83,250","162,009","28,000","134,009","2,314,640"
3376,新日興          ,"3,943,000","2,720,010","1,222,990",0,0,0,"490,000",0,"490,000","414,537","319,586","62,049","257,537","167,000","10,000","157,000","2,127,527"
2379,瑞昱            ,"2,447,218","481,265","1,965,953",0,0,0,"108,000","23,645","84,355","66,088","43,115","50,070","-6,955","83,043","10,000","73,043","2,116,396"
"=""063943""",華晶科國票47購02,0,0,0,0,0,0,0,0,0,"2,088,000",0,0,0,"3,154,000","1,066,000","2,088,000","2,088,000"
"=""063892""",群創元大47購03  ,0,0,0,0,0,0,0,0,0,"2,051,000",0,0,0,"2,728,000","677,000","2,051,000","2,051,000"
"=""064660""",元債2X元大46購07,0,0,0,0,0,0,0,0,0,"2,048,000",0,0,0,"2,780,000","732,000","2,048,000","2,048,000"
"=""068200""",緯創元富48購04  ,0,0,0,0,0,0,0,0,0,"2,045,000",0,0,0,"2,063,000","18,000","2,045,000","2,045,000"
2368,金像電          ,"3,540,900","2,344,462","1,196,438",0,0,0,"897,000","20,000","877,000","-29,740","86,139","298,000","-211,861","261,164","79,043","182,121","2,043,698"
"=""043817""",至上永豐55購03  ,0,0,0,0,0,0,0,0,0,"1,981,000",0,0,0,"2,614,000","633,000","1,981,000","1,981,000"
1316,上曜            ,"2,277,000","301,000","1,976,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,976,000"
"=""00901""",永豐智能車供應鏈,"22,000","1,000","21,000",0,0,0,0,0,0,"1,950,579",0,"100,000","-100,000","2,136,175","85,596","2,050,579","1,971,579"
"=""047752""",寶成永豐43購01  ,0,0,0,0,0,0,0,0,0,"1,892,000",0,0,0,"1,981,000","89,000","1,892,000","1,892,000"
"=""070040""",中砂國票49購03  ,0,0,0,0,0,0,0,0,0,"1,865,000",0,0,0,"1,865,000",0,"1,865,000","1,865,000"
