證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2891,中信金          ,"64,626,398","39,979,388","24,647,010",0,0,0,"663,000","78,000","585,000","3,323,368","2,354,368","217,000","2,137,368","1,222,000","36,000","1,186,000","28,555,378"
2883,凱基金          ,"51,333,387","35,503,881","15,829,506",0,0,0,"3,656,000","68,000","3,588,000","5,868,000","3,021,000","564,000","2,457,000","3,485,000","74,000","3,411,000","25,285,506"
"=""00642U""",期元大S&P石油   ,"2,361,045","970,000","1,391,045",0,0,0,0,0,0,"20,470,000",0,0,0,"21,069,000","599,000","20,470,000","21,861,045"
2027,大成鋼          ,"21,978,752","2,140,400","19,838,352",0,0,0,0,0,0,"833,200","493,230","332,000","161,230","722,970","51,000","671,970","20,671,552"
"=""00715L""",期街口布蘭特正2 ,"15,571,000","2,424,000","13,147,000",0,0,0,0,0,0,"7,346,078",0,0,0,"19,137,078","11,791,000","7,346,078","20,493,078"
2884,玉山金          ,"27,194,541","11,670,807","15,523,734",0,0,0,"57,000",0,"57,000","885,807","537,000","355,193","181,807","704,000",0,"704,000","16,466,541"
2408,南亞科          ,"13,286,696","4,326,700","8,959,996",0,0,0,"919,000",0,"919,000","406,494","253,215","111,000","142,215","274,279","10,000","264,279","10,285,490"
2882,國泰金          ,"25,090,782","18,279,027","6,811,755",0,0,0,"1,263,000","36,000","1,227,000","1,711,787","1,371,000","556,000","815,000","1,009,787","113,000","896,787","9,750,542"
2609,陽明            ,"16,729,100","10,296,318","6,432,782",0,0,0,0,0,0,"578,000","108,000","164,000","-56,000","662,000","28,000","634,000","7,010,782"
1303,南亞            ,"11,768,210","5,796,724","5,971,486",0,0,0,"249,000",0,"249,000","529,104","372,991","171,000","201,991","340,113","13,000","327,113","6,749,590"
2323,中環            ,"13,749,000","7,613,000","6,136,000",0,0,0,"4,000",0,"4,000",-24,"133,000","291,000","-158,000","609,309","451,333","157,976","6,139,976"
6770,力積電          ,"5,873,100","488,731","5,384,369",0,0,0,0,0,0,"95,013","118,000","22,987","95,013",0,0,0,"5,479,382"
2014,中鴻            ,"7,973,000","3,073,120","4,899,880",0,0,0,0,0,0,"559,654","205,471","49,176","156,295","472,359","69,000","403,359","5,459,534"
2892,第一金          ,"17,541,420","12,916,800","4,624,620",0,0,0,"431,000","45,000","386,000","297,598","167,000","244,402","-77,402","385,000","10,000","375,000","5,308,218"
9945,潤泰新          ,"6,641,893","2,140,378","4,501,515",0,0,0,0,0,0,"475,380","228,879","93,499","135,380","382,000","42,000","340,000","4,976,895"
2006,東和鋼鐵        ,"3,099,670","1,067,680","2,031,990",0,0,0,"1,527,000",0,"1,527,000","1,250,487","414,351","57,000","357,351","989,136","96,000","893,136","4,809,477"
3231,緯創            ,"10,450,499","6,533,000","3,917,499",0,0,0,"551,000",0,"551,000","334,000","95,000","166,000","-71,000","425,000","20,000","405,000","4,802,499"
1909,榮成            ,"5,869,000","1,508,800","4,360,200",0,0,0,0,0,0,"64,116","54,622","63,506","-8,884","80,000","7,000","73,000","4,424,316"
"=""050695""",T50反1凱基45購04,0,0,0,0,0,0,0,0,0,"4,415,000",0,0,0,"4,794,000","379,000","4,415,000","4,415,000"
1314,中石化          ,"8,185,000","4,357,570","3,827,430",0,0,0,0,0,0,"414,000","72,000","167,000","-95,000","543,000","34,000","509,000","4,241,430"
2887,台新新光金      ,"19,303,559","13,972,188","5,331,371",0,0,0,"48,000","46,000","2,000","-1,310,944","144,000","195,000","-51,000","1,162,056","2,422,000","-1,259,944","4,022,427"
2498,宏達電          ,"19,812,187","14,856,100","4,956,087",0,0,0,0,"10,000","-10,000","-938,827","233,000","1,094,207","-861,207","132,137","209,757","-77,620","4,007,260"
1440,南紡            ,"3,992,000","874,000","3,118,000",0,0,0,"151,000",0,"151,000","674,365","518,000","34,000","484,000","203,371","13,006","190,365","3,943,365"
"=""042389""",康舒元大55購01  ,0,0,0,0,0,0,0,0,0,"3,919,000",0,0,0,"3,960,000","41,000","3,919,000","3,919,000"
1308,亞聚            ,"4,602,033","859,000","3,743,033",0,0,0,0,0,0,"144,183","40,183","23,000","17,183","137,000","10,000","127,000","3,887,216"
2497,怡利電          ,"5,945,000","2,091,700","3,853,300",0,0,0,0,0,0,-346,"5,283","5,629",-346,0,0,0,"3,852,954"
1605,華新            ,"4,467,218","899,710","3,567,508",0,0,0,0,0,0,"169,618","96,618","150,000","-53,382","225,000","2,000","223,000","3,737,126"
1312,國喬            ,"3,620,000","1,163,000","2,457,000",0,0,0,0,0,0,"1,272,761","972,055","23,294","948,761","356,000","32,000","324,000","3,729,761"
2454,聯發科          ,"11,557,002","9,219,137","2,337,865",0,0,0,"1,221,805","42,000","1,179,805","59,952","284,628","212,235","72,393","128,000","140,441","-12,441","3,577,622"
2897,王道銀行        ,"5,732,000","2,232,000","3,500,000",0,0,0,0,0,0,"38,223","106,000","67,777","38,223",0,0,0,"3,538,223"
"=""08911P""",緯創凱基4C售05  ,0,0,0,0,0,0,0,0,0,"3,514,000",0,0,0,"3,631,000","117,000","3,514,000","3,514,000"
2030,彰源            ,"3,786,000","652,000","3,134,000",0,0,0,0,0,0,"136,853","4,853","6,000","-1,147","140,000","2,000","138,000","3,270,853"
1313,聯成            ,"3,857,000","758,000","3,099,000",0,0,0,0,0,0,"84,037","18,037","32,000","-13,963","102,000","4,000","98,000","3,183,037"
"=""041390""",台灣50凱基54購15,0,0,0,0,0,0,0,0,0,"3,166,000",0,0,0,"3,166,000",0,"3,166,000","3,166,000"
1455,集盛            ,"3,301,000","438,000","2,863,000",0,0,0,0,0,0,"286,002","284,002","10,000","274,002","12,000",0,"12,000","3,149,002"
2371,大同            ,"5,685,000","2,624,000","3,061,000",0,0,0,"23,000",0,"23,000","21,305","40,001","29,696","10,305","11,000",0,"11,000","3,105,305"
2886,兆豐金          ,"17,426,310","15,623,541","1,802,769",0,0,0,"539,000","47,000","492,000","764,013","279,000","261,987","17,013","747,000",0,"747,000","3,058,782"
2023,燁輝            ,"4,944,177","2,277,000","2,667,177",0,0,0,0,0,0,"370,991","44,657","45,666","-1,009","379,000","7,000","372,000","3,038,168"
"=""03036P""",台積電凱基41售26,0,0,0,0,0,0,0,0,0,"2,989,000",0,0,0,"3,254,000","265,000","2,989,000","2,989,000"
1718,中纖            ,"3,659,000","762,000","2,897,000",0,0,0,0,0,0,"65,899","190,000","167,000","23,000","63,000","20,101","42,899","2,962,899"
6282,康舒            ,"4,982,000","2,127,000","2,855,000",0,0,0,0,0,0,"74,741","29,000","29,000",0,"116,001","41,260","74,741","2,929,741"
2105,正新            ,"5,631,433","2,799,623","2,831,810",0,0,0,0,0,0,"70,000","76,000","122,000","-46,000","123,000","7,000","116,000","2,901,810"
1529,樂事綠能        ,"6,282,000","3,397,100","2,884,900",0,0,0,0,0,0,0,0,0,0,0,0,0,"2,884,900"
"=""03373P""",臺股指群益41售05,0,0,0,0,0,0,0,0,0,"2,836,000",0,0,0,"2,837,000","1,000","2,836,000","2,836,000"
2845,遠東銀          ,"3,834,842","1,038,000","2,796,842",0,0,0,0,"10,000","-10,000","16,517","95,000","88,483","6,517","10,000",0,"10,000","2,803,359"
2312,金寶            ,"5,094,400","2,687,000","2,407,400",0,0,0,0,0,0,"367,384","32,000","37,000","-5,000","407,729","35,345","372,384","2,774,784"
2376,技嘉            ,"6,880,207","5,880,300","999,907",0,0,0,"852,000",0,"852,000","584,385","468,000","28,000","440,000","175,385","31,000","144,385","2,436,292"
"=""038600""",美時凱基54購01  ,0,0,0,0,0,0,0,0,0,"2,387,000",0,0,0,"2,602,000","215,000","2,387,000","2,387,000"
"=""044258""",上緯控凱基55購04,0,0,0,0,0,0,0,0,0,"2,355,000",0,0,0,"2,355,000",0,"2,355,000","2,355,000"
2412,中華電          ,"7,970,583","5,918,006","2,052,577",0,0,0,"112,000","16,000","96,000","61,000","88,000","140,000","-52,000","113,000",0,"113,000","2,209,577"
1402,遠東新          ,"5,006,367","3,234,000","1,772,367",0,0,0,"361,000","17,000","344,000","-11,870","79,130","123,000","-43,870","32,000",0,"32,000","2,104,497"
"=""052613""",上証2X國票45購02,0,0,0,0,0,0,0,0,0,"2,104,000",0,0,0,"2,279,000","175,000","2,104,000","2,104,000"
2504,國產            ,"1,202,000","784,497","417,503",0,0,0,0,0,0,"1,651,149","1,659,149","36,000","1,623,149","28,000",0,"28,000","2,068,652"
2347,聯強            ,"4,372,700","3,014,000","1,358,700",0,0,0,"329,000","5,000","324,000","381,214","219,214","106,000","113,214","270,000","2,000","268,000","2,063,914"
"=""08365P""",臺股指富邦54售03,0,0,0,0,0,0,0,0,0,"2,001,000",0,0,0,"2,001,000",0,"2,001,000","2,001,000"
"=""043999""",建準元富56購02  ,0,0,0,0,0,0,0,0,0,"1,998,000",0,0,0,"1,998,000",0,"1,998,000","1,998,000"
2606,裕民            ,"3,792,000","2,087,000","1,705,000",0,0,0,0,0,0,"266,513","190,513","144,000","46,513","250,000","30,000","220,000","1,971,513"
2637,慧洋-KY         ,"3,227,018","1,615,559","1,611,459",0,0,0,"102,000",0,"102,000","250,212","108,302","15,000","93,302","157,000",90,"156,910","1,963,671"
"=""053571""",世芯元大44購13  ,0,0,0,0,0,0,0,0,0,"1,938,000",0,0,0,"1,950,000","12,000","1,938,000","1,938,000"
3338,泰碩            ,"2,802,000","921,000","1,881,000",0,0,0,0,0,0,"-1,491",515,"2,006","-1,491",0,0,0,"1,879,509"
"=""033072""",鉅祥凱基53購02  ,0,0,0,0,0,0,0,0,0,"1,857,000",0,0,0,"3,622,000","1,765,000","1,857,000","1,857,000"
3041,揚智            ,"2,700,000","844,291","1,855,709",0,0,0,"1,000",0,"1,000",-70,"16,000","16,070",-70,0,0,0,"1,856,639"
2601,益航            ,"3,161,000","1,367,000","1,794,000",0,0,0,0,0,0,"10,770","30,970","20,200","10,770",0,0,0,"1,804,770"
3665,貿聯-KY         ,"2,634,000","1,933,839","700,161",0,0,0,"1,035,000",0,"1,035,000","62,732","37,014","23,000","14,014","55,718","7,000","48,718","1,797,893"
6116,彩晶            ,"4,278,000","3,117,100","1,160,900",0,0,0,"203,000",0,"203,000","431,860","172,000","156,891","15,109","437,549","20,798","416,751","1,795,760"
1304,台聚            ,"3,528,000","1,699,000","1,829,000",0,0,0,0,0,0,"-82,567","21,864","27,431","-5,567","6,000","83,000","-77,000","1,746,433"
2458,義隆            ,"1,871,000","678,092","1,192,908",0,0,0,"380,000",0,"380,000","117,583","28,000","14,000","14,000","107,583","4,000","103,583","1,690,491"
2515,中工            ,"2,099,000","509,000","1,590,000",0,0,0,0,0,0,"54,609","53,000","1,015","51,985","10,744","8,120","2,624","1,644,609"
3047,訊舟            ,"2,492,000","776,000","1,716,000",0,0,0,0,0,0,"-84,000","3,000","87,000","-84,000",0,0,0,"1,632,000"
"=""051686""",巨大凱基44購01  ,0,0,0,0,0,0,0,0,0,"1,623,000",0,0,0,"1,783,000","160,000","1,623,000","1,623,000"
4904,遠傳            ,"4,985,066","3,571,508","1,413,558",0,0,0,"214,000","6,000","208,000","-14,000","37,000","99,000","-62,000","48,000",0,"48,000","1,607,558"
2031,新光鋼          ,"1,701,000","149,121","1,551,879",0,0,0,0,0,0,"41,575","6,001","7,426","-1,425","43,000",0,"43,000","1,593,454"
"=""054201""",智原元富47購05  ,0,0,0,0,0,0,0,0,0,"1,580,000",0,0,0,"1,662,000","82,000","1,580,000","1,580,000"
2382,廣達            ,"3,535,667","2,547,151","988,516",0,0,0,"312,000","12,000","300,000","255,002","122,000","110,998","11,002","244,000",0,"244,000","1,543,518"
"=""044237""",東元凱基55購03  ,0,0,0,0,0,0,0,0,0,"1,540,000",0,0,0,"1,565,000","25,000","1,540,000","1,540,000"
"=""044375""",台積電中信5B購01,0,0,0,0,0,0,0,0,0,"1,499,000",0,0,0,"1,512,000","13,000","1,499,000","1,499,000"
"=""059838""",裕民凱基46購02  ,0,0,0,0,0,0,0,0,0,"1,477,000",0,0,0,"1,588,000","111,000","1,477,000","1,477,000"
"=""00693U""",期街口S&P黃豆   ,"1,178,000","88,000","1,090,000",0,0,0,0,0,0,"375,486",0,0,0,"736,508","361,022","375,486","1,465,486"
1609,大亞            ,"2,179,000","718,000","1,461,000",0,0,0,0,0,0,"-4,658","13,124","46,872","-33,748","37,000","7,910","29,090","1,456,342"
9933,中鼎            ,"2,005,972","605,634","1,400,338",0,0,0,0,0,0,"35,000","51,000","16,000","35,000",0,0,0,"1,435,338"
1444,力麗            ,"1,814,000","197,000","1,617,000",0,0,0,0,0,0,"-183,103","13,000","196,103","-183,103",0,0,0,"1,433,897"
2103,台橡            ,"2,469,000","1,025,400","1,443,600",0,0,0,0,0,0,"-11,055","11,000","16,055","-5,055","5,000","11,000","-6,000","1,432,545"
