證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
"=""00637L""",元大滬深300正2  ,"31,108,000","4,833,000","26,275,000",0,0,0,0,0,0,"86,417,091",0,0,0,"100,514,363","14,097,272","86,417,091","112,692,091"
"=""0056""",元大高股息      ,"26,024,366","5,790,800","20,233,566",0,0,0,0,"550,000","-550,000","42,506,952","344,952","1,345,126","-1,000,174","59,150,827","15,643,701","43,507,126","62,190,518"
2888,新光金          ,"31,145,400","4,938,000","26,207,400",0,0,0,"3,000","200,000","-197,000","8,092,851","143,000","14,000","129,000","8,214,851","251,000","7,963,851","34,103,251"
"=""00881""",國泰台灣科技龍頭,"7,998,000","1,151,000","6,847,000",0,0,0,0,0,0,"21,166,766",0,0,0,"22,313,766","1,147,000","21,166,766","28,013,766"
"=""00665L""",富邦�琤肭磪囓�2 ,"12,296,000","4,509,000","7,787,000",0,0,0,0,0,0,"16,215,761",0,0,0,"23,652,862","7,437,101","16,215,761","24,002,761"
1504,東元            ,"32,428,000","14,724,280","17,703,720",0,0,0,"2,340,000","177,000","2,163,000","1,850,120","1,504,700","488,580","1,016,120","973,000","139,000","834,000","21,716,840"
"=""00715L""",期街口布蘭特正2 ,"1,654,000","2,148,000","-494,000",0,0,0,0,0,0,"15,892,412",0,0,0,"17,950,412","2,058,000","15,892,412","15,398,412"
2317,鴻海            ,"24,038,067","9,544,360","14,493,707",0,0,0,"1,050,000","613,000","437,000","165,846","707,994","880,000","-172,006","1,147,852","810,000","337,852","15,096,553"
"=""00753L""",中信中國50正2   ,"6,114,000","941,000","5,173,000",0,0,0,0,0,0,"8,140,981",0,"1,000","-1,000","11,136,639","2,994,658","8,141,981","13,313,981"
"=""00882""",中信中國高股息  ,"14,551,000","1,039,000","13,512,000",0,0,0,0,0,0,"-937,806",0,0,0,"3,686,536","4,624,342","-937,806","12,574,194"
"=""00633L""",富邦上証正2     ,"5,168,000","711,000","4,457,000",0,0,0,0,0,0,"7,812,981",0,0,0,"9,177,632","1,364,651","7,812,981","12,269,981"
"=""085853""",力智國票52購01  ,0,0,0,0,0,0,0,0,0,"10,626,000",0,0,0,"12,028,000","1,402,000","10,626,000","10,626,000"
2618,長榮航          ,"23,103,000","11,827,077","11,275,923",0,0,0,"3,000","31,000","-28,000","-1,128,516","899,000","1,789,204","-890,204","589,018","827,330","-238,312","10,119,407"
2357,華碩            ,"18,483,908","8,759,001","9,724,907",0,0,0,"47,000","8,000","39,000","-69,293","536,797","459,371","77,426","142,695","289,414","-146,719","9,694,614"
3481,群創            ,"16,090,870","7,266,000","8,824,870",0,0,0,0,"47,000","-47,000","287,000","82,000",0,"82,000","403,000","198,000","205,000","9,064,870"
2887,台新新光金      ,"16,008,927","11,238,000","4,770,927",0,0,0,"150,000","166,000","-16,000","3,905,000","653,000",0,"653,000","3,393,000","141,000","3,252,000","8,659,927"
2323,中環            ,"11,509,100","5,247,000","6,262,100",0,0,0,"31,000",0,"31,000","513,000","389,000","21,000","368,000","147,000","2,000","145,000","6,806,100"
3044,健鼎            ,"16,786,031","9,085,000","7,701,031",0,0,0,"831,000","16,000","815,000","-1,844,847","805,174","2,317,021","-1,511,847","57,000","390,000","-333,000","6,671,184"
"=""00752""",中信中國50      ,"1,813,000","188,177","1,624,823",0,0,0,0,0,0,"4,778,494",0,0,0,"5,459,241","680,747","4,778,494","6,403,317"
2409,友達            ,"13,007,400","5,886,000","7,121,400",0,0,0,"500,000","33,000","467,000","-1,259,000","524,000","172,000","352,000","582,000","2,193,000","-1,611,000","6,329,400"
"=""00642U""",期元大S&P石油   ,"11,000",172,"10,828",0,0,0,0,0,0,"6,193,220",0,0,0,"6,299,220","106,000","6,193,220","6,204,048"
"=""00902""",中信電池及儲能  ,"773,000","197,000","576,000",0,0,0,0,0,0,"5,337,542",0,0,0,"6,049,542","712,000","5,337,542","5,913,542"
"=""00900""",富邦特選高股息30,"6,474,000","2,324,000","4,150,000",0,0,0,"300,000",0,"300,000","1,397,347",0,0,0,"3,371,614","1,974,267","1,397,347","5,847,347"
1513,中興電          ,"15,551,189","9,137,000","6,414,189",0,0,0,"14,000","1,235,000","-1,221,000","290,335","323,000","848,665","-525,665","918,000","102,000","816,000","5,483,524"
2356,英業達          ,"15,593,542","8,628,352","6,965,190",0,0,0,"20,000","656,000","-636,000","-1,114,840","1,156,713","1,215,713","-59,000","622,913","1,678,753","-1,055,840","5,214,350"
"=""00650L""",復華香港正2     ,"2,280,000","1,406,000","874,000",0,0,0,0,0,0,"4,301,596",0,0,0,"6,507,641","2,206,045","4,301,596","5,175,596"
2884,玉山金          ,"14,754,426","11,246,528","3,507,898",0,0,0,"183,000","361,000","-178,000","1,785,224","98,000","1,999","96,001","1,711,505","22,282","1,689,223","5,115,122"
"=""00655L""",國泰中國A50正2  ,"1,229,000","283,000","946,000",0,0,0,0,0,0,"3,599,764",0,0,0,"4,985,962","1,386,198","3,599,764","4,545,764"
2371,大同            ,"8,215,000","3,984,650","4,230,350",0,0,0,"71,000","17,000","54,000","192,160","280,190","102,030","178,160","14,000",0,"14,000","4,476,510"
"=""038748""",美時永豐58購01  ,0,0,0,0,0,0,0,0,0,"3,838,000",0,0,0,"3,839,000","1,000","3,838,000","3,838,000"
6282,康舒            ,"8,907,251","6,540,022","2,367,229",0,0,0,0,"5,000","-5,000","1,389,640","977,188","1,124,827","-147,639","1,673,000","135,721","1,537,279","3,751,869"
"=""00671R""",富邦NASDAQ反1   ,0,0,0,0,0,0,0,0,0,"3,657,000",0,0,0,"6,679,000","3,022,000","3,657,000","3,657,000"
2329,華泰            ,"6,005,000","2,484,000","3,521,000",0,0,0,0,0,0,"130,000","24,000","24,000",0,"218,000","88,000","130,000","3,651,000"
1612,宏泰            ,"3,975,000","1,690,000","2,285,000",0,0,0,"6,000","3,000","3,000","1,206,000","1,067,000","169,000","898,000","308,000",0,"308,000","3,494,000"
2421,建準            ,"13,279,015","9,959,100","3,319,915",0,0,0,"429,000","1,000","428,000","-359,747","3,000","69,938","-66,938","69,000","361,809","-292,809","3,388,168"
1605,華新            ,"11,868,775","8,701,904","3,166,871",0,0,0,"33,000","40,000","-7,000","204,917","288,000","311,000","-23,000","283,000","55,083","227,917","3,364,788"
6116,彩晶            ,"5,526,000","2,189,000","3,337,000",0,0,0,0,"29,579","-29,579","-46,429","6,000","2,000","4,000",0,"50,429","-50,429","3,260,992"
"=""050852""",景碩凱基43購09  ,0,0,0,0,0,0,0,0,0,"3,246,000",0,0,0,"3,256,000","10,000","3,246,000","3,246,000"
8112,至上            ,"3,516,000","468,000","3,048,000",0,0,0,"153,000",0,"153,000",0,0,0,0,0,0,0,"3,201,000"
"=""00701""",國泰股利精選30  ,"678,000","599,000","79,000",0,0,0,0,0,0,"2,907,464",0,0,0,"3,673,973","766,509","2,907,464","2,986,464"
2002,中鋼            ,"8,508,407","6,722,000","1,786,407",0,0,0,"958,000","327,000","631,000","554,000","170,000",0,"170,000","430,000","46,000","384,000","2,971,407"
"=""036262""",漢翔元大58購02  ,0,0,0,0,0,0,0,0,0,"2,946,000",0,0,0,"2,946,000",0,"2,946,000","2,946,000"
2892,第一金          ,"7,627,888","4,668,000","2,959,888",0,0,0,"136,000","273,000","-137,000","84,861","60,000",0,"60,000","35,861","11,000","24,861","2,907,749"
3032,偉訓            ,"6,148,000","3,396,185","2,751,815",0,0,0,0,0,0,"60,000","70,000","10,000","60,000",0,0,0,"2,811,815"
"=""041475""",康舒元富54購06  ,0,0,0,0,0,0,0,0,0,"2,802,000",0,0,0,"3,126,000","324,000","2,802,000","2,802,000"
2340,台亞            ,"4,495,000","2,386,000","2,109,000",0,0,0,0,0,0,"365,297","152,297","75,000","77,297","381,000","93,000","288,000","2,474,297"
6112,邁達特          ,"4,207,000","1,747,000","2,460,000",0,0,0,0,0,0,"-11,211","1,000","1,000",0,"24,579","35,790","-11,211","2,448,789"
2352,佳世達          ,"8,255,000","5,630,100","2,624,900",0,0,0,"60,000","14,000","46,000","-230,787","318,091","611,878","-293,787","91,000","28,000","63,000","2,440,113"
1104,環泥            ,"3,929,936","1,482,000","2,447,936",0,0,0,0,"1,000","-1,000","-17,379","11,621",0,"11,621",0,"29,000","-29,000","2,429,557"
1514,亞力            ,"4,189,000","2,118,000","2,071,000",0,0,0,"6,000",0,"6,000","349,891","122,376",485,"121,891","244,000","16,000","228,000","2,426,891"
"=""08188U""",建準群益31售03  ,0,0,0,0,0,0,0,0,0,"2,409,000",0,0,0,"2,710,000","301,000","2,409,000","2,409,000"
3056,富華新          ,"1,453,000","352,000","1,101,000",0,0,0,0,"1,000","-1,000","1,307,000",0,0,0,"1,363,000","56,000","1,307,000","2,407,000"
"=""00893""",國泰智能電動車  ,"1,008,000","142,000","866,000",0,0,0,0,0,0,"1,499,714",0,0,0,"2,486,000","986,286","1,499,714","2,365,714"
"=""03403P""",臺股指凱基41售34,0,0,0,0,0,0,0,0,0,"2,356,000",0,0,0,"2,356,000",0,"2,356,000","2,356,000"
"=""045304""",祥碩元大55購05  ,0,0,0,0,0,0,0,0,0,"2,352,000",0,0,0,"2,744,000","392,000","2,352,000","2,352,000"
2882,國泰金          ,"6,139,927","3,359,830","2,780,097",0,0,0,"122,000","108,000","14,000","-446,000","87,000","433,000","-346,000","16,000","116,000","-100,000","2,348,097"
3005,神基            ,"2,685,000","470,048","2,214,952",0,0,0,0,0,0,"122,807","52,212",0,"52,212","100,595","30,000","70,595","2,337,759"
"=""00901""",永豐智能車供應鏈,"145,000","117,000","28,000",0,0,0,0,0,0,"2,194,946",0,0,0,"2,581,948","387,002","2,194,946","2,222,946"
"=""0050""",元大台灣50      ,"3,105,411","486,600","2,618,811",0,0,0,0,"400,000","-400,000","-24,786","729,000","725,808","3,192","763,262","791,240","-27,978","2,194,025"
2399,映泰            ,"5,200,000","3,018,000","2,182,000",0,0,0,"5,000",0,"5,000","-4,317",959,"5,276","-4,317",0,0,0,"2,182,683"
2401,凌陽            ,"2,969,000","888,000","2,081,000",0,0,0,0,0,0,"42,899","44,989","175,090","-130,101","198,000","25,000","173,000","2,123,899"
2634,漢翔            ,"3,931,000","1,546,000","2,385,000",0,0,0,0,"452,000","-452,000","182,151","258,000","81,570","176,430","67,000","61,279","5,721","2,115,151"
"=""020020""",元大台股領航N   ,0,0,0,0,0,0,0,0,0,"2,114,000",0,0,0,"2,191,000","77,000","2,114,000","2,114,000"
2354,鴻準            ,"7,743,139","5,935,005","1,808,134",0,0,0,0,"3,000","-3,000","296,345","427,111","128,766","298,345","132,000","134,000","-2,000","2,101,479"
"=""00636""",國泰中國A50     ,"109,000","61,000","48,000",0,0,0,0,0,0,"2,027,932","48,000","8,000","40,000","2,595,227","607,295","1,987,932","2,075,932"
3338,泰碩            ,"7,029,629","4,965,500","2,064,129",0,0,0,0,0,0,"-1,407","19,002","20,409","-1,407",0,0,0,"2,062,722"
"=""045940""",辛耘凱基45購04  ,0,0,0,0,0,0,0,0,0,"2,041,000",0,0,0,"2,076,000","35,000","2,041,000","2,041,000"
"=""031588""",光寶科中信52購02,0,0,0,0,0,0,0,0,0,"2,025,000",0,0,0,"2,025,000",0,"2,025,000","2,025,000"
2495,普安            ,"3,304,000","1,306,000","1,998,000",0,0,0,0,0,0,"19,266","19,266",0,"19,266",0,0,0,"2,017,266"
6191,精成科          ,"4,044,200","2,533,000","1,511,200",0,0,0,"108,000","2,000","106,000","355,947","73,379","8,401","64,978","357,969","67,000","290,969","1,973,147"
"=""00664R""",國泰臺灣加權反1 ,0,0,0,0,0,0,0,0,0,"1,955,999",0,0,0,"3,591,000","1,635,001","1,955,999","1,955,999"
2308,台達電          ,"6,813,157","4,755,935","2,057,222",0,0,0,"29,000","328,000","-299,000","64,636","35,045","41,665","-6,620","126,038","54,782","71,256","1,822,858"
"=""051725""",威盛元大46購04  ,0,0,0,0,0,0,0,0,0,"1,787,000",0,0,0,"2,076,000","289,000","1,787,000","1,787,000"
2867,三商壽          ,"209,000","434,014","-225,014",0,0,0,0,0,0,"1,987,000","2,112,000","25,000","2,087,000",0,"100,000","-100,000","1,761,986"
"=""08089U""",陽明統一32售03  ,0,0,0,0,0,0,0,0,0,"1,760,000",0,0,0,"1,760,000",0,"1,760,000","1,760,000"
4532,瑞智            ,"2,830,000","1,069,000","1,761,000",0,0,0,0,0,0,"-6,537","1,007","7,544","-6,537",0,0,0,"1,754,463"
2880,華南金          ,"3,344,476","1,751,000","1,593,476",0,0,0,"132,000","265,000","-133,000","248,917","100,000",83,"99,917","150,000","1,000","149,000","1,709,393"
"=""086100""",聯鈞元大51購03  ,0,0,0,0,0,0,0,0,0,"1,640,000",0,0,0,"1,640,000",0,"1,640,000","1,640,000"
2353,宏��            ,"22,545,883","19,011,100","3,534,783",0,0,0,"120,000","30,000","90,000","-2,027,174","289,000","908,440","-619,440","117,000","1,524,734","-1,407,734","1,597,609"
2330,台積電          ,"16,095,017","14,335,519","1,759,498",0,0,0,"493,680","880,000","-386,320","195,031","168,000","151,057","16,943","393,288","215,200","178,088","1,568,209"
"=""041535""",神達元大54購36  ,0,0,0,0,0,0,0,0,0,"1,555,000",0,0,0,"1,626,000","71,000","1,555,000","1,555,000"
2457,飛宏            ,"3,532,000","1,465,000","2,067,000",0,0,0,0,"588,000","-588,000","70,450","47,000","47,550",-550,"98,000","27,000","71,000","1,549,450"
8215,明基材          ,"1,983,000","561,000","1,422,000",0,0,0,0,"11,000","-11,000","136,425","20,000",575,"19,425","150,000","33,000","117,000","1,547,425"
"=""03599B""",臺股指凱基2B熊37,0,0,0,0,0,0,0,0,0,"1,534,000",0,0,0,"2,611,000","1,077,000","1,534,000","1,534,000"
"=""034852""",龍德船凱基54購02,0,0,0,0,0,0,0,0,0,"1,527,000",0,0,0,"1,550,000","23,000","1,527,000","1,527,000"
"=""039148""",A50正2元大55購02,0,0,0,0,0,0,0,0,0,"1,497,000",0,0,0,"1,497,000",0,"1,497,000","1,497,000"
1319,東陽            ,"1,957,000","836,649","1,120,351",0,0,0,0,"6,000","-6,000","382,552","220,103","16,000","204,103","196,000","17,551","178,449","1,496,903"
2105,正新            ,"2,223,800","692,000","1,531,800",0,0,0,0,"28,000","-28,000","-27,420","15,000","4,420","10,580","9,000","47,000","-38,000","1,476,380"
"=""031148""",致茂富邦52購01  ,0,0,0,0,0,0,0,0,0,"1,460,000",0,0,0,"1,960,000","500,000","1,460,000","1,460,000"
2801,彰銀            ,"3,394,147","2,034,000","1,360,147",0,0,0,"87,000","158,000","-71,000","122,000","48,000","8,000","40,000","82,000",0,"82,000","1,411,147"
"=""036503""",鉅祥凱基55購01  ,0,0,0,"1,410,000",0,"1,410,000",0,0,0,"1,410,000",0,0,0,"1,410,000",0,"1,410,000","1,410,000"
"=""07381U""",臺股指凱基2C售42,0,0,0,0,0,0,0,0,0,"1,407,000",0,0,0,"1,407,000",0,"1,407,000","1,407,000"
"=""00896""",中信綠能及電動車,"330,000","357,000","-27,000",0,0,0,0,0,0,"1,431,575",0,0,0,"1,980,028","548,453","1,431,575","1,404,575"
9958,世紀鋼          ,"3,287,162","2,247,329","1,039,833",0,0,0,0,0,0,"345,786","137,000","47,487","89,513","365,000","108,727","256,273","1,385,619"
2481,強茂            ,"2,176,000","785,000","1,391,000",0,0,0,0,"1,000","-1,000","-16,091","27,000","54,100","-27,100","46,000","34,991","11,009","1,373,909"
"=""041642""",日月光兆豐55購01,0,0,0,0,0,0,0,0,0,"1,368,000",0,0,0,"1,468,000","100,000","1,368,000","1,368,000"
"=""045256""",新纖元大55購01  ,0,0,0,0,0,0,0,0,0,"1,361,000",0,0,0,"1,426,000","65,000","1,361,000","1,361,000"
2885,元大金          ,"4,744,999","1,770,000","2,974,999",0,0,0,"153,000","301,000","-148,000","-1,496,000","79,000",0,"79,000","7,000","1,582,000","-1,575,000","1,330,999"
"=""050955""",致伸群益43購01  ,0,0,0,0,0,0,0,0,0,"1,316,000",0,0,0,"1,645,000","329,000","1,316,000","1,316,000"
"=""035214""",神達中信59購01  ,0,0,0,0,0,0,0,0,0,"1,310,000",0,0,0,"1,310,000",0,"1,310,000","1,310,000"
"=""046721""",威盛統一4C購01  ,0,0,0,0,0,0,0,0,0,"1,305,000",0,0,0,"1,305,000",0,"1,305,000","1,305,000"
"=""052488""",台泥永豐45購01  ,0,0,0,0,0,0,0,0,0,"1,295,000",0,0,0,"1,555,000","260,000","1,295,000","1,295,000"
"=""040599""",力積電國票55購04,0,0,0,0,0,0,0,0,0,"1,286,000",0,0,0,"1,374,000","88,000","1,286,000","1,286,000"
