證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
"=""00939""",統一台灣高息動能,"45,437,100","378,500","45,058,600",0.0,0.0,0.0,0,0,0,"23,058,226",0,0,0,"34,171,226","11,113,000","23,058,226","68,116,826"
"=""00940""",元大台灣價值高息,"35,776,459","1,610,200","34,166,259",0.0,0.0,0.0,0,0,0,"16,822,874",0,0,0,"34,354,000","17,531,126","16,822,874","50,989,133"
2903,遠百            ,"34,193,000","1,729,676","32,463,324",0.0,0.0,0.0,"108,883",0,"108,883","811,664","812,000",336,"811,664",0,0,0,"33,383,871"
2363,矽統            ,"55,014,696","22,059,486","32,955,210",0.0,0.0,0.0,"1,000",0,"1,000","-540,220","884,430","553,686","330,744","943,194","1,814,158","-870,964","32,415,990"
3045,台灣大          ,"7,183,229","15,934,016","-8,750,787",0.0,0.0,0.0,"35,059,000","255,466","34,803,534","-1,795,495","117,000","740,947","-623,947","79,291","1,250,839","-1,171,548","24,257,252"
3481,群創            ,"49,601,877","25,990,213","23,611,664",0.0,0.0,0.0,"178,000","2,375","175,625","-1,032,692","2,418,000","2,098,000","320,000","1,546,333","2,899,025","-1,352,692","22,754,597"
2409,友達            ,"25,986,600","6,728,150","19,258,450",0.0,0.0,0.0,"199,155","17,364","181,791","1,224,292","266,000",0,"266,000","1,349,292","391,000","958,292","20,664,533"
2882,國泰金          ,"25,797,481","6,818,000","18,979,481",0.0,0.0,0.0,"415,000","16,858","398,142","20,995","394,995","251,000","143,995","70,000","193,000","-123,000","19,398,618"
4960,誠美材          ,"13,792,000","2,010,000","11,782,000",0.0,0.0,0.0,0,0,0,"16,000","8,000","21,000","-13,000","154,000","125,000","29,000","11,798,000"
2405,輔信            ,"12,864,000","2,553,000","10,311,000",0.0,0.0,0.0,0,0,0,"91,000","9,000",0,"9,000","82,000",0,"82,000","10,402,000"
2834,臺企銀          ,"11,706,096","1,399,000","10,307,096",0.0,0.0,0.0,"35,000",0,"35,000","-16,000",0,0,0,0,"16,000","-16,000","10,326,096"
2489,瑞軒            ,"13,426,037","4,064,000","9,362,037",0.0,0.0,0.0,0,0,0,"631,566","104,000","86,000","18,000","624,566","11,000","613,566","9,993,603"
2886,兆豐金          ,"8,478,290","2,954,200","5,524,090",0.0,0.0,0.0,"153,263",428,"152,835","4,132,000","3,517,000","12,000","3,505,000","658,000","31,000","627,000","9,808,925"
3047,訊舟            ,"18,001,200","8,913,500","9,087,700",0.0,0.0,0.0,0,0,0,"21,326","27,999","6,673","21,326",0,0,0,"9,109,026"
2401,凌陽            ,"13,237,000","5,422,000","7,815,000",0.0,0.0,0.0,0,0,0,"1,234,865","431,196","61,240","369,956","936,259","71,350","864,909","9,049,865"
"=""00632R""",元大台灣50反1   ,"504,000","10,299,000","-9,795,000",0.0,0.0,0.0,0,0,0,"18,610,000","500,000","80,000","420,000","46,687,000","28,497,000","18,190,000","8,815,000"
2801,彰銀            ,"10,415,795","2,194,592","8,221,203",0.0,0.0,0.0,"43,000","1,056","41,944","15,000","5,000","4,000","1,000","14,000",0,"14,000","8,278,147"
2337,旺宏            ,"22,496,953","4,659,779","17,837,174",0.0,0.0,0.0,"4,000","13,001,000","-12,997,000","3,166,392","2,664,949","13,000","2,651,949","771,443","257,000","514,443","8,006,566"
"=""00941""",中信上游半導體  ,"2,217,000","120,100","2,096,900",0.0,0.0,0.0,0,0,0,"5,718,039",0,0,0,"6,147,000","428,961","5,718,039","7,814,939"
1101,台泥            ,"8,587,166","876,000","7,711,166",0.0,0.0,0.0,"74,000",214,"73,786","-8,171","30,000","10,000","20,000","214,000","242,171","-28,171","7,776,781"
"=""00919""",群益台灣精選高息,"15,632,216","456,000","15,176,216",0.0,0.0,0.0,0,0,0,"-7,534,496","3,000","179,000","-176,000","7,196,863","14,555,359","-7,358,496","7,641,720"
2303,聯電            ,"19,351,612","19,246,453","105,159",0.0,0.0,0.0,"11,441,881","3,469,339","7,972,542","-684,504","194,000","1,438,324","-1,244,324","1,819,000","1,259,180","559,820","7,393,197"
"=""00878""",國泰永續高股息  ,"12,169,300","501,094","11,668,206",0.0,0.0,0.0,0,0,0,"-4,824,641",0,"134,000","-134,000","3,154,883","7,845,524","-4,690,641","6,843,565"
2323,中環            ,"19,079,000","12,542,000","6,537,000",0.0,0.0,0.0,"5,000",0,"5,000","164,431","385,799","610,000","-224,201","987,632","599,000","388,632","6,706,431"
6116,彩晶            ,"7,953,000","1,409,000","6,544,000",0.0,0.0,0.0,0,0,0,"80,000",0,0,0,"81,000","1,000","80,000","6,624,000"
8110,華東            ,"7,590,000","1,558,000","6,032,000",0.0,0.0,0.0,0,0,0,"495,551","6,000","6,349",-349,"497,000","1,100","495,900","6,527,551"
1536,和大            ,"8,229,000","4,341,000","3,888,000",0.0,0.0,0.0,0,0,0,"2,368,952","669,400","104,619","564,781","1,967,403","163,232","1,804,171","6,256,952"
"=""00893""",國泰智能電動車  ,"5,305,900","250,000","5,055,900",0.0,0.0,0.0,0,0,0,"1,196,609",0,0,0,"3,000,064","1,803,455","1,196,609","6,252,509"
8028,昇陽半導體      ,"14,166,808","8,306,155","5,860,653",0.0,0.0,0.0,0,0,0,"216,328","107,000","59,503","47,497","361,831","193,000","168,831","6,076,981"
"=""00918""",大華優利高填息30,"10,673,000","532,000","10,141,000",0.0,0.0,0.0,0,0,0,"-4,114,960",0,0,0,"1,841,000","5,955,960","-4,114,960","6,026,040"
1718,中纖            ,"7,778,292","2,012,000","5,766,292",0.0,0.0,0.0,0,0,0,"228,170","233,170","5,000","228,170",0,0,0,"5,994,462"
4968,立積            ,"7,262,922","3,009,175","4,253,747",0.0,0.0,0.0,"1,614,000",0,"1,614,000","-10,243","189,000","117,000","72,000","166,848","249,091","-82,243","5,857,504"
2406,國碩            ,"9,075,000","3,574,000","5,501,000",0.0,0.0,0.0,0,0,0,"193,365","7,301","7,652",-351,"193,716",0,"193,716","5,694,365"
2412,中華電          ,"7,887,145","1,596,000","6,291,145",0.0,0.0,0.0,"142,556","322,325","-179,769","-543,359","135,000","706,500","-571,500","43,000","14,859","28,141","5,568,017"
4904,遠傳            ,"5,305,664","14,459,019","-9,153,355",0.0,0.0,0.0,"14,982,000","280,442","14,701,558","-355,590","95,717","109,781","-14,064","152,782","494,308","-341,526","5,192,613"
1314,中石化          ,"9,573,000","4,355,000","5,218,000",0.0,0.0,0.0,0,0,0,"-162,000","32,000","9,000","23,000","167,000","352,000","-185,000","5,056,000"
2331,精英            ,"6,284,000","1,615,000","4,669,000",0.0,0.0,0.0,"1,000",0,"1,000","307,745","42,000","24,000","18,000","333,745","44,000","289,745","4,977,745"
6120,達運            ,"6,154,000","1,272,000","4,882,000",0.0,0.0,0.0,0,0,0,"11,000","3,000","3,000",0,"67,000","56,000","11,000","4,893,000"
1447,力鵬            ,"5,582,000","995,000","4,587,000",0.0,0.0,0.0,0,0,0,"187,000","2,000","10,000","-8,000","195,000",0,"195,000","4,774,000"
1409,新纖            ,"5,152,000","422,000","4,730,000",0.0,0.0,0.0,0,0,0,"28,804","29,000",196,"28,804",0,0,0,"4,758,804"
2365,昆盈            ,"12,426,155","7,714,000","4,712,155",0.0,0.0,0.0,0,0,0,"22,833","38,000","15,167","22,833",0,0,0,"4,734,988"
3035,智原            ,"5,592,112","2,095,856","3,496,256",0.0,0.0,0.0,"570,000","30,000","540,000","138,027","297,060","201,583","95,477","111,550","69,000","42,550","4,174,283"
6443,元晶            ,"10,978,722","6,992,275","3,986,447",0.0,0.0,0.0,"2,000",0,"2,000","170,936","347,000","106,000","241,000","723,153","793,217","-70,064","4,159,383"
2368,金像電          ,"6,630,000","5,641,502","988,498",0.0,0.0,0.0,"2,943,000",0,"2,943,000","223,437","179,812","137,000","42,812","369,069","188,444","180,625","4,154,935"
